,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0008,7,13,1-0008,230,21,0,155,152.32377535104752,0.6622772841349892
1,1-6692,17,16,1-6692,71,10,0,42,45.5845068693161,0.6420353080185366
2,1-7845,6,13,1-7845,36,12,0,11,21.3197517991066,0.592215327752961
3,1-1989,3,22,1-1989,46,4,0,27,26.87575441598892,0.5842555307823679
4,1-18028,23,11,1-18028,309,49,0,152,177.78202486038208,0.575346358771463
5,1-5981,20,7,1-5981,28,13,0,3,15.541750490665436,0.5550625175237656
6,1-2335,17,16,1-2335,145,11,0,80,78.78001308441162,0.5433104350649077
7,1-0296,6,16,1-0296,41,5,0,20,21.945003271102905,0.5352439822220221
8,1-18371,17,16,1-18371,120,9,0,64,63.2240104675293,0.5268667538960775
9,MLG51,14,15,MLG51,248,81,0,56,128.4460091590881,0.5179274562866457
10,1-3587,14,15,1-3587,46,11,0,14,22.86150228977204,0.4969891802124355
11,1-9270,22,8,1-9270,128,17,0,50,59.36250817775726,0.4637695951387286
12,1-7024,10,17,1-7024,498,74,0,185,230.74128025770187,0.4633359041319315
13,MLG29,5,14,MLG29,164,51,0,27,73.87575441598892,0.4504619171706641
14,1-9404,8,6,1-9404,100,6,0,46,44.97350752353668,0.4497350752353668
15,1-9963,22,8,1-9963,116,15,0,43,51.431757032871246,0.4433772158006142
16,1-4640,18,4,1-4640,87,8,0,36,38.50100588798523,0.4425402975630486
17,1-5197,8,6,1-5197,72,3,0,34,31.80650556087494,0.4417570216788186
18,1-9156,17,16,1-9156,268,24,0,111,118.04476815462112,0.4404655528157504
19,1-10785,22,8,1-10785,279,20,0,118,119.97551929950714,0.4300197824355095
20,1-9674,8,6,1-9674,144,10,0,61,61.68225997686386,0.4283490276171101
21,MLG58,10,17,MLG58,71,27,0,4,30.38900065422058,0.4280140937214166
22,MLG55,2,12,MLG55,92,23,0,19,39.09775310754776,0.4249755772559539
23,1-4847,4,7,1-4847,2,0,0,1,0.8472501635551453,0.4236250817775726
24,1-4700,1,20,1-4700,31,2,0,13,13.014252126216888,0.4198145847166738
25,MLG62,14,15,MLG62,525,17,0,240,220.3400392532349,0.4196953128633045
26,1-18487,22,8,1-18487,23,2,0,9,9.625251471996307,0.418489194434622
27,1-6561,22,8,1-6561,65,11,0,19,27.09775310754776,0.4168885093468886
28,1-8627,2,12,1-8627,25,7,0,4,10.38900065422058,0.4155600261688232
29,MLG31,4,7,MLG31,33,12,0,2,13.69450032711029,0.4149848583972815
30,1-7682,2,12,1-7682,141,19,0,46,57.97350752353668,0.4111596278265013
31,MLG75,10,17,MLG75,185,70,0,7,75.93075114488602,0.4104364926750595
32,1-6647,3,22,1-6647,62,15,0,12,25.167001962661743,0.4059193864945442
33,1-7204,20,10,1-7204,26,8,0,3,10.541750490665436,0.4054519419486706
34,72-12171,7,13,72-12171,19,6,0,2,7.69450032711029,0.4049737014268574
35,1-19222,12,23,1-19222,15,6,0,0,6.0,0.4
36,1-18935,10,17,1-18935,30,12,0,0,12.0,0.4
37,1-9805,14,15,1-9805,26,7,0,4,10.38900065422058,0.3995769482392531
38,1-17733,4,7,1-17733,74,21,0,10,29.472501635551453,0.3982770491290737
39,1-3087,7,13,1-3087,26,1,0,11,10.319751799106598,0.3969135307348691
40,MLG57,16,3,MLG57,629,54,0,229,248.0202874541283,0.3943088830749257
41,1-5282,14,15,1-5282,17,5,0,2,6.6945003271102905,0.3937941368888406
42,1-5425,16,15,1-5425,17,5,0,2,6.6945003271102905,0.3937941368888406
43,1-6927,8,6,1-6927,179,17,0,63,70.37676030397415,0.3931662586814198
44,1-6693,5,14,1-6693,98,13,0,30,38.41750490665436,0.3920153561903506
45,1-9630,22,8,1-9630,33,7,0,7,12.930751144886017,0.3918409437844247
46,1-3083,6,5,1-3083,78,28,0,3,30.54175049066544,0.3915609037264799
47,1-1833,17,16,1-1833,124,12,0,43,48.431757032871246,0.3905786857489616
48,1-9447,19,2,1-9447,7,1,0,2,2.6945003271102905,0.3849286181586129
49,1-10038,6,5,1-10038,76,25,0,5,29.236250817775726,0.3846875107602069
50,MLG40,3,22,MLG40,51,11,0,10,19.472501635551453,0.3818137575598324
51,1-10468,8,6,1-10468,549,60,0,176,209.1160287857056,0.3809035132708662
52,1-4531,21,1,1-4531,94,12,0,28,35.72300457954407,0.3800319636121709
53,1-1224,2,12,1-1224,151,26,0,37,57.348256051540375,0.379789775175764
54,1-3509,14,18,1-3509,35,3,0,12,13.167001962661743,0.3762000560760498
55,1-0303,2,12,1-0303,212,25,0,64,79.2240104675293,0.3736981625826853
56,1-6227,7,2,1-6227,52,16,0,4,19.38900065422058,0.3728653971965496
57,1-5775,17,16,1-5775,244,7,0,99,90.87776619195938,0.3724498614424564
58,1-9553,7,13,1-9553,23,6,0,3,8.541750490665436,0.3713804561158885
59,1-9836,13,9,1-9836,5,1,0,1,1.8472501635551453,0.369450032711029
60,1-8267,18,4,1-8267,133,11,0,45,49.12625735998154,0.3693703560900867
61,1-1957,10,17,1-1957,47,13,0,5,17.236250817775726,0.3667287408037388
62,MLG65,1,5,MLG65,201,19,0,64,73.2240104675293,0.3642985595399468
63,1-4020,17,16,1-4020,37,5,0,10,13.472501635551453,0.3641216658257149
64,MLG06,7,13,MLG06,18,4,0,3,6.541750490665436,0.3634305828147464
65,1-5799,2,12,1-5799,7,0,0,3,2.541750490665436,0.3631072129522051
66,1-9768,23,11,1-9768,241,34,0,63,87.37676030397415,0.3625591713857848
67,1-7819,19,2,1-7819,59,12,0,11,21.3197517991066,0.3613517254085864
68,1-8328,18,4,1-8328,114,20,0,25,41.18125408887863,0.3612390709550757
69,1-3535,17,16,1-3535,315,56,0,68,113.61301112174988,0.3606762257833329
70,1-8285,16,3,1-8285,72,9,0,20,25.945003271102905,0.360347267654207
71,1-8181,17,16,1-8181,30,4,0,8,10.778001308441162,0.3592667102813721
72,MLG59,1,20,MLG59,71,11,0,17,25.40325278043747,0.3577922926822179
73,1-3534,18,4,1-3534,279,31,0,81,99.62726324796677,0.3570869650464758
74,1-4494,3,22,1-4494,16,4,0,2,5.6945003271102905,0.3559062704443931
75,1-18558,20,10,1-18558,307,38,0,84,109.1690137386322,0.3555993932854469
76,1-9286,2,12,1-9286,81,11,0,21,28.79225343465805,0.3554599189463956
77,1-3106,19,2,1-3106,34,7,0,6,12.083500981330872,0.3553970876862021
78,1-0033,13,9,1-0033,10,1,0,3,3.541750490665436,0.3541750490665435
79,P-16616,15,24,P-16616,28,9,0,1,9.847250163555143,0.3516875058412552
80,1-3141,22,8,1-3141,136,5,0,50,47.36250817775726,0.3482537366011563
81,1-9277,21,1,1-9277,48,4,0,15,16.70875245332718,0.3480990094443162
82,1-8023,16,16,1-8023,16,3,0,3,5.541750490665436,0.3463594056665897
83,1-7995,14,15,1-7995,14,4,0,1,4.847250163555145,0.3462321545396532
84,1-7897,2,12,1-7897,95,10,0,27,32.87575441598892,0.3460605727998834
85,1-5355,17,2,1-5355,53,9,0,11,18.3197517991066,0.345655694322766
86,1-18709,2,12,1-18709,33,8,0,4,11.38900065422058,0.3451212319460782
87,1-9794,3,21,1-9794,46,4,0,14,15.861502289772034,0.3448152671689573
88,1-9740,10,17,1-9740,34,10,0,2,11.69450032711029,0.3439558919738321
89,1-4355,10,17,1-4355,49,10,0,8,16.778001308441162,0.342408189968187
90,1-7614,2,12,1-7614,72,6,0,22,24.6395035982132,0.342215327752961
91,1-8421,22,8,1-8421,109,5,0,38,37.19550621509552,0.34124317628528
92,1-3523,20,10,1-3523,543,81,0,123,185.21177011728287,0.3410898160539279
93,1-8379,2,12,1-8379,5,0,0,2,1.6945003271102903,0.3389000654220581
94,1-17790,11,18,1-17790,5,0,0,2,1.6945003271102903,0.3389000654220581
95,1-10232,1,20,1-10232,5,0,0,2,1.6945003271102903,0.3389000654220581
