Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,23,MLG40,3,51,13,1,0,1013.0,19.862745098039216
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,17,1,21,1037.7361108660698,14.824801583800998
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,23,1-7874,19,258,30,1,0,1030.0,3.992248062015504
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,56,1,147,1201.1527760624886,2.187892123975389
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,10,MLG48,6,159,11,0,135,144.30356985330582,0.9075696217189045
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,18,0,37,54.535052478313446,0.7680993306804711
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,17,0,99,114.7559512257576,0.7356150719599847
52,52,52,52,52,52,52,52,52,52,52,52,52,52,1-7122,18,1-7122,10,197,9,0,131,138.3538344502449,0.702303728173832
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,22,26.723544716835022,0.651793773581342
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,12,1-1131,12,138,66,0,23,88.71097856760025,0.6428331780260887
74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8074,18,1-8074,10,145,62,0,31,92.61044937372208,0.6386927543015316
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,42,0,144,184.19047451019287,0.5773996066150247
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,16,1-5413,16,39,10,0,11,20.86177235841751,0.5349172399594233
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,12,1-6692,12,71,15,0,22,36.72354471683502,0.517233024180775
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,16,MLG51,16,248,69,0,58,126.27116334438324,0.5091579167112228
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,160.3161360025406,0.5041387924608195
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,32,0,23,54.71097856760025,0.49737253243272955
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,15,MLG78,15,80,19,0,21,39.736110866069794,0.4967013858258724
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,MLG57,16,629,113,0,195,305.5496008992195,0.48577043068238396
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,13,1-3206,13,45,9,0,13,21.836640059947968,0.4852586679988437
137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,5,0,38,42.522486329078674,0.4777807452705469
166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,MLG58,12,71,14,0,20,33.748677015304565,0.4753334790887967
114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7152,20,1-7152,8,109,1,0,51,51.35912638902664,0.47118464577088665
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,6,0,31,36.610449373722076,0.4693647355605394
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,19,1-9379,9,58,22,0,5,26.93716925382614,0.46443395265217485
102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-17907,20,1-17907,8,119,4,0,50,53.371692538261414,0.4485016179685833
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,11,1-1350,11,195,41,0,46,86.4219571352005,0.443189523770259
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,7,1-3523,3,543,90,0,148,236.14020991325378,0.43488068123987805
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,10,1-9938,6,55,13,0,11,23.86177235841751,0.433850406516682
247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-6734,14,1-6734,14,44,7,0,12,18.84920620918274,0.4283910502086986
24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-3535,18,1-3535,10,315,30,0,106,134.6679881811142,0.4275174227971879
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,6,MLG60,2,47,16,0,4,19.949735403060913,0.42446245538427474
60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-3068,20,1-3068,8,180,7,0,70,76.12036955356598,0.4228909419642554
4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,17,MLG68,17,642,135,0,132,265.34126830101013,0.413304156232103
425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,2,0,5,6.937169253826141,0.40806877963683186
386,386,386,386,386,386,386,386,386,386,386,386,386,386,1-4855,11,1-4855,11,22,5,0,4,8.949735403060913,0.406806154684587
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,18,1-18371,10,120,15,0,34,48.57275092601776,0.40477292438348134
29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-3534,20,1-3534,8,279,23,0,91,112.85648041963577,0.40450351404887375
71,71,71,71,71,71,71,71,71,71,71,71,71,71,1-4417,22,1-4417,18,151,6,0,55,60.308861792087555,0.3993964357091891
245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-1183,9,1-1183,10,45,9,0,9,17.886904656887054,0.3974867701530457
286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-1770,11,1-1770,11,35,5,0,9,13.886904656887054,0.39676870448248724
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,11,1-1608,11,307,53,0,69,121.13293570280075,0.3945698231361588
88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-8267,20,1-8267,8,133,4,0,49,52.384258687496185,0.39386660667290363
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,8,1-2382,4,139,23,0,32,54.597883224487305,0.3927905267948727
152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-10038,12,1-10038,16,76,14,0,16,29.798941612243652,0.392091337003206
7,7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,13,MLG69,13,576,101,0,126,225.41666519641876,0.3913483770771159
