Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,5,1,3,1005.0957106277347,17.035520519114147
168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,2,MLG45,70,12,1,7,1012.2233247980475,14.460333211400679
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,6,1,1-0053,142,4,1,14,1004.4466495960951,7.073567954902078
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,2,MLG54,595,29,1,49,1030.5632735863328,1.7320391152711476
165,165,165,165,165,165,165,165,165,165,165,165,MLG59,10,5,MLG59,71,28,0,11,28.350938968360424,0.39930899955437216
332,332,332,332,332,332,332,332,332,332,332,332,P-16616,2,11,P-16616,28,10,0,2,10.06380708515644,0.35942168161273
270,270,270,270,270,270,270,270,270,270,270,270,1-9651,10,5,1-9651,38,12,0,5,12.159517712891102,0.31998730823397636
49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,2,1-6974,207,63,0,58,64.85040546953678,0.31328698294462215
156,156,156,156,156,156,156,156,156,156,156,156,1-2294,8,3,1-2294,75,23,0,13,23.414746053516865,0.31219661404689153
166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,7,MLG58,71,22,0,3,22.09571062773466,0.3112071919399248
145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,24,0,11,24.350938968360424,0.3043867371045053
36,36,36,36,36,36,36,36,36,36,36,36,MLG64,13,14,MLG64,245,72,0,51,73.62708067148924,0.3005186966183234
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,12,7,MLG14,232,65,0,7,65.22332479804754,0.2811350206812394
22,22,22,22,22,22,22,22,22,22,22,22,MLG50,12,7,MLG50,319,89,0,11,89.35093896836042,0.2800969873616314
46,46,46,46,46,46,46,46,46,46,46,46,1-2282,13,14,1-2282,219,58,0,22,58.70187793672085,0.26804510473388515
92,92,92,92,92,92,92,92,92,92,92,92,1-6980,13,14,1-6980,128,34,0,4,34.12761417031288,0.2666219857055694
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,12,7,1-19286,40,10,0,1,10.03190354257822,0.2507975885644555
299,299,299,299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,8,0,7,8.223324798047543,0.24919166054689523
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,21,1-9333,102,24,0,29,24.92520273476839,0.24436473269380776
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,15,16,1-4020,37,9,0,1,9.03190354257822,0.2441055011507627
31,31,31,31,31,31,31,31,31,31,31,31,1-9156,15,16,1-9156,268,64,0,37,65.18043107539415,0.24321056371415728
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,10,5,1-1131,138,33,0,10,33.319035425782204,0.24144228569407394
155,155,155,155,155,155,155,155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,12,17.382842510938644,0.23177123347918194
54,54,54,54,54,54,54,54,54,54,54,54,1-1350,18,19,1-1350,195,43,0,17,43.542360223829746,0.2232941549939987
450,450,450,450,450,450,450,450,450,450,450,450,1-11206,4,20,1-11206,14,3,0,3,3.095710627734661,0.22112218769533293
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,2,11,1-0296,41,9,0,2,9.06380708515644,0.2210684654916205
334,334,334,334,334,334,334,334,334,334,334,334,1-18994,8,3,1-18994,28,6,0,2,6.063807085156441,0.21656453875558718
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,17,18,1-3265,19,4,0,3,4.095710627734661,0.21556371724919268
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,29,0,68,31.169440895318985,0.2149616613470275
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,51,42.62708067148924,0.21207502821636437
132,132,132,132,132,132,132,132,132,132,132,132,MLG55,20,21,MLG55,92,19,0,4,19.12761417031288,0.20790884967731393
124,124,124,124,124,124,124,124,124,124,124,124,1-0292,21,22,1-0292,99,20,0,7,20.223324798047543,0.20427600806108628
91,91,91,91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,24,0,43,25.371852330863476,0.1982175963348709
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,7,2,1-1390,98,19,0,9,19.287131883203983,0.196807468195959
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,2,2,1-1833,124,23,0,27,23.86139564961195,0.19243061007751572
57,57,57,57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,33,0,53,34.69088775664568,0.18751831219808476
179,179,179,179,179,179,179,179,179,179,179,179,1-7467,12,7,1-7467,64,12,0,0,12.0,0.1875
430,430,430,430,430,430,430,430,430,430,430,430,1-8023,10,7,1-8023,16,3,0,0,3.0,0.1875
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,12,7,1-5775,244,45,0,16,45.510456681251526,0.18651826508709643
29,29,29,29,29,29,29,29,29,29,29,29,1-3534,10,5,1-3534,279,50,0,57,51.81850192695856,0.1857293975876651
217,217,217,217,217,217,217,217,217,217,217,217,1-9770,15,16,1-9770,50,9,0,8,9.255228340625763,0.18510456681251525
215,215,215,215,215,215,215,215,215,215,215,215,MLG40,15,16,MLG40,51,9,0,9,9.287131883203983,0.18210062516086242
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,23,0,60,24.914212554693222,0.1766965429410867
358,358,358,358,358,358,358,358,358,358,358,358,1-8627,5,6,1-8627,25,4,0,11,4.350938968360424,0.17403755873441695
34,34,34,34,34,34,34,34,34,34,34,34,MLG51,8,3,MLG51,248,41,0,66,43.105633810162544,0.17381303955710703
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,8,3,MLG56,511,85,0,57,86.81850192695856,0.16989922099209112
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,17,18,1-18935,30,5,0,2,5.063807085156441,0.16879356950521468
311,311,311,311,311,311,311,311,311,311,311,311,1-8938,10,5,1-8938,30,5,0,1,5.03190354257822,0.16773011808594068
143,143,143,143,143,143,143,143,143,143,143,143,1-9286,16,17,1-9286,81,13,0,18,13.574263766407967,0.16758350328898725
219,219,219,219,219,219,219,219,219,219,219,219,1-2400,7,2,1-2400,49,8,0,6,8.191421255469322,0.1671718623565168
462,462,462,462,462,462,462,462,462,462,462,462,1-4052,19,20,1-4052,13,2,0,5,2.159517712891102,0.16611674714546937
138,138,138,138,138,138,138,138,138,138,138,138,1-4640,7,6,1-4640,87,13,0,42,14.339948788285255,0.16482699756649719
238,238,238,238,238,238,238,238,238,238,238,238,1-4390,14,12,1-4390,45,7,0,12,7.382842510938644,0.16406316690974765
272,272,272,272,272,272,272,272,272,272,272,272,1-19229,15,16,1-19229,38,6,0,7,6.223324798047543,0.16377170521177745
403,403,403,403,403,403,403,403,403,403,403,403,72-12171,19,20,72-12171,19,3,0,3,3.095710627734661,0.16293213830182426
195,195,195,195,195,195,195,195,195,195,195,195,1-9379,21,22,1-9379,58,9,0,7,9.223324798047543,0.1590228413456473
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,9,4,MLG30,208,31,0,54,32.7227912992239,0.15732111201549953
392,392,392,392,392,392,392,392,392,392,392,392,MLG33,20,21,MLG33,20,3,0,2,3.0638070851564407,0.15319035425782204
290,290,290,290,290,290,290,290,290,290,290,290,1-3509,9,4,1-3509,35,5,0,11,5.350938968360424,0.15288397052458355
235,235,235,235,235,235,235,235,235,235,235,235,1-1989,18,19,1-1989,46,7,0,0,7.0,0.15217391304347827
512,512,512,512,512,512,512,512,512,512,512,512,1-5799,18,19,1-5799,7,1,0,2,1.0638070851564407,0.15197244073663438
297,297,297,297,297,297,297,297,297,297,297,297,1-9630,21,22,1-9630,33,5,0,0,5.0,0.15151515151515152
45,45,45,45,45,45,45,45,45,45,45,45,1-3596,3,13,1-3596,223,32,0,56,33.78659838438034,0.15150940979542754
286,286,286,286,286,286,286,286,286,286,286,286,1-1770,19,20,1-1770,35,5,0,8,5.255228340625763,0.1501493811607361
62,62,62,62,62,62,62,62,62,62,62,62,1-6878,10,4,1-6878,167,23,0,64,25.041826725006104,0.1499510582335695
79,79,79,79,79,79,79,79,79,79,79,79,1-0129,19,20,1-0129,142,20,0,36,21.148527532815933,0.14893329248461926
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,8,3,MLG52,125,18,0,16,18.510456681251526,0.1480836534500122
294,294,294,294,294,294,294,294,294,294,294,294,1-3106,8,3,1-3106,34,5,0,1,5.03190354257822,0.1479971630170065
76,76,76,76,76,76,76,76,76,76,76,76,1-2335,20,21,1-2335,145,21,0,14,21.446649596095085,0.14790792824893162
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,16,17,1-8285,72,10,0,20,10.638070851564407,0.14775098404950565
169,169,169,169,169,169,169,169,169,169,169,169,1-7268,16,17,1-7268,70,10,0,9,10.287131883203983,0.14695902690291404
84,84,84,84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,0,13,20.414746053516865,0.1468686766440062
98,98,98,98,98,98,98,98,98,98,98,98,1-5043,19,20,1-5043,123,17,0,31,17.98900981992483,0.14625211235711244
221,221,221,221,221,221,221,221,221,221,221,221,1-4355,3,13,1-4355,49,7,0,4,7.1276141703128815,0.14546151367985471
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,2,11,1-3535,315,43,0,74,45.36086215078831,0.14400273698662955
23,23,23,23,23,23,23,23,23,23,23,23,1-7866,17,18,1-7866,318,45,0,18,45.57426376640797,0.14331529486291814
513,513,513,513,513,513,513,513,513,513,513,513,1-5530,21,22,1-5530,7,1,0,0,1.0,0.14285714285714285
378,378,378,378,378,378,378,378,378,378,378,378,1-9518,7,4,1-9518,22,3,0,4,3.1276141703128815,0.14216428046876733
40,40,40,40,40,40,40,40,40,40,40,40,1-7807,5,6,1-7807,239,31,0,84,33.67989757657051,0.14092007354213604
58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,25.882309012115,0.13990437303845946
216,216,216,216,216,216,216,216,216,216,216,216,1-8397,19,20,1-8397,51,7,0,4,7.1276141703128815,0.13975714059437022
129,129,129,129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,13.084720447659492,0.13919915369850525
68,68,68,68,68,68,68,68,68,68,68,68,1-1015,8,3,1-1015,155,21,0,13,21.414746053516865,0.1381596519581733
86,86,86,86,86,86,86,86,86,86,86,86,1-8910,19,20,1-8910,137,18,0,29,18.92520273476839,0.13814016594721454
381,381,381,381,381,381,381,381,381,381,381,381,1-9752,21,22,1-9752,22,3,0,1,3.0319035425782204,0.1378137973899191
442,442,442,442,442,442,442,442,442,442,442,442,1-5803,17,18,1-5803,15,2,0,2,2.0638070851564407,0.13758713901042938
190,190,190,190,190,190,190,190,190,190,190,190,1-7819,17,18,1-7819,59,8,0,3,8.095710627734661,0.1372154343683841
246,246,246,246,246,246,246,246,246,246,246,246,1-6538,2,11,1-6538,44,6,0,1,6.03190354257822,0.13708871687677773
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,20,21,1-18371,120,16,0,8,16.255228340625763,0.13546023617188135
26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,18,1-18558,307,40,0,42,41.339948788285255,0.13465781364262297
214,214,214,214,214,214,214,214,214,214,214,214,1-8450,20,21,1-8450,52,7,0,0,7.0,0.1346153846153846
376,376,376,376,376,376,376,376,376,376,376,376,1-18487,19,20,1-18487,23,3,0,3,3.095710627734661,0.1345961142493331
180,180,180,180,180,180,180,180,180,180,180,180,1-10539,15,16,1-10539,63,8,0,13,8.414746053516865,0.13356739767487086
308,308,308,308,308,308,308,308,308,308,308,308,1-4700,18,19,1-4700,31,4,0,4,4.1276141703128815,0.13314884420364134
441,441,441,441,441,441,441,441,441,441,441,441,1-9997,2,11,1-9997,16,2,0,4,2.1276141703128815,0.1329758856445551
3,3,3,3,3,3,3,3,3,3,3,3,1-6181,9,4,1-6181,659,83,0,125,86.98794282227755,0.13199991323562602
372,372,372,372,372,372,372,372,372,372,372,372,1-9553,19,20,1-9553,23,3,0,1,3.0319035425782204,0.1318218931555748
267,267,267,267,267,267,267,267,267,267,267,267,1-5413,18,19,1-5413,39,5,0,4,5.1276141703128815,0.13147728641827902
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,16,0,66,18.105633810162544,0.1275044634518489
262,262,262,262,262,262,262,262,262,262,262,262,1-8172,18,19,1-8172,40,5,0,3,5.095710627734661,0.12739276569336652
28,28,28,28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,36.2860648855567,0.12731952591423404
159,159,159,159,159,159,159,159,159,159,159,159,1-6914,20,21,1-6914,73,9,0,6,9.191421255469322,0.12590988021190852
504,504,504,504,504,504,504,504,504,504,504,504,1-9861,3,13,1-9861,8,1,0,0,1.0,0.125
35,35,35,35,35,35,35,35,35,35,35,35,1-7496,5,6,1-7496,246,28,0,78,30.48847632110119,0.12393689561423248
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,17,18,1-3639,17,2,0,3,2.095710627734661,0.12327709574909772
301,301,301,301,301,301,301,301,301,301,301,301,1-8400,18,19,1-8400,33,4,0,1,4.03190354257822,0.12217889522964304
