Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,MLG44,21,22,MLG44,59,5,1,8,1010.8331623077393,17.13276546284304
168,168,168,168,168,168,168,168,168,MLG45,7,10,MLG45,70,11,1,20,1025.5829057693481,14.651184368133546
84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,1,12,1028.749743461609,7.401077291090711
6,6,6,6,6,6,6,6,6,MLG54,7,10,MLG54,595,25,1,130,1119.788887500763,1.881998130253383
67,67,67,67,67,67,67,67,67,1-3516,5,6,1-3516,156,14,0,108,92.74769115447998,0.594536481759487
358,358,358,358,358,358,358,358,358,1-8627,5,6,1-8627,25,6,0,11,14.02059817314148,0.5608239269256592
64,64,64,64,64,64,64,64,64,MLG29,6,11,MLG29,164,46,0,63,91.93615317344666,0.5605862998380894
75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,39,0,52,76.91555500030518,0.5304521034503805
49,49,49,49,49,49,49,49,49,1-6974,7,10,1-6974,207,56,0,68,105.58187961578369,0.5100573894482304
7,7,7,7,7,7,7,7,7,MLG69,3,13,MLG69,576,38,0,350,293.20085096359253,0.5090292551451259
51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,84,102.2482042312622,0.5086975334888667
165,165,165,165,165,165,165,165,165,MLG59,10,7,MLG59,71,26,0,11,34.02059817314148,0.47916335455128845
368,368,368,368,368,368,368,368,368,1-6858,11,5,1-6858,23,10,0,1,10.729145288467407,0.4664845777594525
60,60,60,60,60,60,60,60,60,1-3068,5,6,1-3068,180,15,0,93,82.81051182746887,0.46005839904149376
55,55,55,55,55,55,55,55,55,1-1462,14,15,1-1462,192,15,0,99,87.18538355827332,0.45409053936600685
36,36,36,36,36,36,36,36,36,MLG64,13,14,MLG64,245,77,0,46,110.54068326950073,0.4511864623244928
123,123,123,123,123,123,123,123,123,1-11350,3,13,1-11350,100,9,0,48,43.99897384643555,0.43998973846435546
41,41,41,41,41,41,41,41,41,1-9283,3,13,1-9283,235,21,0,113,103.39341759681702,0.43997198977368945
62,62,62,62,62,62,62,62,62,1-6878,10,8,1-6878,167,24,0,63,69.93615317344666,0.4187793603200399
156,156,156,156,156,156,156,156,156,1-2294,8,7,1-2294,75,29,0,2,30.458290576934814,0.4061105410257975
137,137,137,137,137,137,137,137,137,1-6611,5,6,1-6611,89,5,0,42,35.6241021156311,0.40027081028798994
299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,8,0,7,13.10401701927185,0.39709142482641974
129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,36.790939807891846,0.39139297667970047
281,281,281,281,281,281,281,281,281,1-3312,11,4,1-3312,36,3,0,15,13.937179327011108,0.387143870194753
57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,42,0,40,71.16581153869629,0.3846800623713313
228,228,228,228,228,228,228,228,228,MLG60,4,12,MLG60,47,10,0,11,18.02059817314148,0.3834169824072655
45,45,45,45,45,45,45,45,45,1-3596,3,13,1-3596,223,33,0,72,85.49846076965332,0.38340116937064267
28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,108.10196471214294,0.3793051393408524
270,270,270,270,270,270,270,270,270,1-9651,10,16,1-9651,38,10,0,6,14.374871730804443,0.3782860981790643
34,34,34,34,34,34,34,34,34,MLG51,8,9,MLG51,248,44,0,68,93.58187961578369,0.3773462887733213
440,440,440,440,440,440,440,440,440,1-2034,6,9,1-2034,16,6,0,0,6.0,0.375
103,103,103,103,103,103,103,103,103,1-3362,5,6,1-3362,117,14,0,40,43.16581153869629,0.36893856015979737
114,114,114,114,114,114,114,114,114,1-7152,5,6,1-7152,109,11,0,40,40.16581153869629,0.36849368384125036
35,35,35,35,35,35,35,35,35,1-7496,5,6,1-7496,246,36,0,74,89.95675134658813,0.3656778510023908
