Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,123,MLG55,5,13,MLG55,92,13,1,10,1020.5063115358353,11.09245990799821
153,153,153,153,1-1350,12,11,1-1350,195,44,2,36,2071.022721529007,10.620629341174395
352,352,352,352,MLG63,15,8,MLG63,380,76,3,59,3120.287238061428,8.21128220542481
345,345,345,345,1-1131,1,18,1-1131,138,24,1,24,1042.0151476860046,7.5508344035217725
381,381,381,381,1-2335,10,10,1-2335,145,22,1,44,1055.0277707576752,7.276053591432243
382,382,382,382,1-18558,15,8,1-18558,307,47,2,45,2080.7784019112587,6.777779810785859
283,283,283,283,1-3535,17,9,1-3535,315,67,2,81,2127.8011234402657,6.754924201397669
388,388,388,388,MLG49,19,7,MLG49,185,46,1,55,1087.284713447094,5.877214667281589
331,331,331,331,MLG75,5,13,MLG75,185,36,1,34,1061.52145922184,5.737953833631567
106,106,106,106,MLG69,17,9,MLG69,576,157,3,109,3238.8187957406044,5.622949298160772
92,92,92,92,1-7807,10,10,1-7807,239,86,1,50,1123.5315576791763,4.700968860582328
259,259,259,259,1-3596,2,20,1-3596,223,24,1,29,1045.7683034539223,4.689543961676781
375,375,375,375,MLG14,2,20,MLG14,232,26,1,36,1053.022721529007,4.538891041073306
302,302,302,302,MLG51,12,11,MLG51,248,55,1,74,1110.546705365181,4.478010908730568
390,390,390,390,MLG64,1,18,MLG64,245,22,1,83,1084.3023857474327,4.425724023458909
446,446,446,446,1-3534,17,9,1-3534,279,73,1,68,1124.0429184436798,4.028827664672687
371,371,371,371,1-1580,15,8,1-1580,400,55,1,93,1124.808697283268,2.8120217432081698
236,236,236,236,1-7024,19,7,1-7024,498,137,1,99,1211.3124842047691,2.4323543859533516
246,246,246,246,MLG56,13,12,MLG56,511,55,1,166,1179.6047714948654,2.308424210361772
299,299,299,299,MLG54,13,12,MLG54,595,35,1,393,1329.998043358326,2.2352908291736573
244,244,244,244,MLG57,12,11,MLG57,629,95,1,62,1141.5391315221786,1.8148475858858166
370,370,370,370,MLG62,10,10,MLG62,525,40,0,536,442.33829832077026,0.84254913965861
510,510,510,510,1-3206,15,8,1-3206,45,19,0,14,29.508836150169373,0.6557519144482082
424,424,424,424,1-4700,12,6,1-4700,31,15,0,5,18.753155767917633,0.6049405086425043
94,94,94,94,1-3083,15,8,1-3083,78,21,0,34,46.521459221839905,0.5964289643825629
186,186,186,186,72-11994,7,6,72-11994,8,4,0,1,4.750631153583527,0.5938288941979408
540,540,540,540,1-5413,1,18,1-5413,39,11,0,16,23.010098457336426,0.5900025245470878
412,412,412,412,1-6858,1,18,1-6858,23,3,0,14,13.508836150169373,0.5873407021812771
496,496,496,496,1-3176,4,15,1-3176,3,1,0,1,1.7506311535835266,0.5835437178611755
255,255,255,255,1-9946,12,11,1-9946,12,4,0,4,7.0025246143341064,0.5835437178611755
483,483,483,483,1-9491,5,13,1-9491,80,31,0,20,46.01262307167053,0.5751577883958816
538,538,538,538,1-9576,4,15,1-9576,10,5,0,1,5.750631153583527,0.5750631153583526
473,473,473,473,1-9452,10,10,1-9452,16,6,0,4,9.002524614334106,0.5626577883958817
346,346,346,346,MLG32,1,18,MLG32,52,14,0,20,29.012623071670532,0.5579350590705872
485,485,485,485,1-5980,20,14,1-5980,29,7,0,12,16.00757384300232,0.5519853049311144
526,526,526,526,1-5002,1,18,1-5002,45,9,0,21,24.76325422525406,0.5502945383389791
434,434,434,434,MLG59,19,7,MLG59,71,27,0,16,39.010098457336426,0.5494380064413581
411,411,411,411,MLG15,9,22,MLG15,105,2,0,73,56.79607421159744,0.5409149924914042
300,300,300,300,1-4020,18,17,1-4020,37,14,0,8,20.005049228668213,0.540677006180222
