Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,17,1,11,1021.6929882466793,14.3900420879814
1-8285,7,16,1-8285,72,8,1,16,1014.8261647224426,14.094807843367258
MLG38,7,16,MLG38,77,13,1,18,1020.679435312748,13.25557708198374
1-3596,7,16,1-3596,223,41,1,36,1056.358870625496,4.737035294284735
1-18028,7,16,1-18028,309,84,1,43,1102.3453176915646,3.567460575053607
MLG56,2,2,MLG56,511,56,1,31,1069.2256941497326,2.092418188159946
1-0008,10,21,1-0008,230,121,0,23,130.81261178851128,0.5687504860370055
1-8573,22,20,1-8573,184,94,0,2,94.85327059030533,0.5155069053820942
1-3587,14,19,1-3587,46,17,0,15,23.399529427289963,0.5086854223323904
MLG48,18,9,MLG48,159,72,0,14,77.9728941321373,0.49039556057947986
1-1390,19,16,1-1390,98,36,0,26,47.09251767396927,0.4805358946323395
1-1224,6,15,1-1224,151,9,0,136,67.02240014076233,0.44385695457458496
1-9379,19,7,1-9379,58,18,0,18,25.679435312747955,0.44274888470255097
1-1833,12,13,1-1833,124,13,0,97,54.383623629808426,0.43857760991780986
MLG45,21,17,MLG45,70,21,0,21,29.959341198205948,0.42799058854579924
1-1580,13,18,1-1580,400,37,0,289,160.29760029911995,0.40074400074779987
P-16616,3,3,P-16616,28,6,0,11,10.692988246679306,0.38189243738140377
1-5002,3,3,1-5002,45,13,0,9,16.839717656373978,0.3742159479194217
MLG60,14,19,MLG60,47,8,0,22,17.385976493358612,0.36991439347571514
1-1350,21,17,1-1350,195,41,0,72,71.71774125099182,0.3677832884666247
1-6927,19,7,1-6927,179,43,0,52,65.18503534793854,0.3641622086477013
1-9491,21,17,1-9491,80,18,0,25,28.665882378816605,0.35832352973520754
1-8627,14,19,1-8627,25,5,0,9,8.839717656373978,0.3535887062549591
1-1989,21,7,1-1989,46,2,0,31,15.22569414973259,0.33099335108114325
1-3589,20,21,1-3589,27,4,0,11,8.692988246679306,0.3219625276547891
MLG31,7,10,MLG31,33,8,0,6,10.559811770915985,0.31999429608836316
1-2382,7,16,1-2382,139,35,0,22,44.38597649335861,0.31932357189466626
1-7866,11,14,1-7866,318,65,0,84,100.83736479282379,0.3170986314239742
1-7842,12,6,1-7842,21,4,0,6,6.559811770915985,0.31237198909123737
1-8067,6,15,1-8067,322,83,0,41,100.49204710125923,0.3120871027989417
1-9938,6,15,1-9938,55,12,0,12,17.11962354183197,0.3112658825787631
1-1317,6,15,1-1317,414,94,0,79,127.70418831706047,0.30846422298806875
1-1204,13,18,1-1204,39,9,0,7,11.98644706606865,0.3073447965658628
1-7682,7,16,1-7682,141,21,0,52,43.18503534793854,0.3062768464392804
1-5913,8,16,1-5913,14,3,0,3,4.2799058854579926,0.3057075632469995
MLG58,10,12,MLG58,71,17,0,11,21.692988246679306,0.30553504572787754
1-6561,18,9,1-6561,65,18,0,4,19.706541180610657,0.30317755662477935
MLG55,11,14,MLG55,92,23,0,11,27.692988246679306,0.3010107418117316
1-9610,12,13,1-9610,49,10,0,11,14.692988246679306,0.29985690299345524
MLG50,11,14,MLG50,319,73,0,52,95.18503534793854,0.29838569074588883
1-4531,20,6,1-4531,94,2,0,61,28.024753004312515,0.2981356702586438
1-4417,16,21,1-4417,151,21,0,56,44.891576528549194,0.29729520879833904
MLG64,8,10,MLG64,245,42,0,70,71.8644706606865,0.29332437004361833
1-4319,6,15,1-4319,163,34,0,31,47.22569414973259,0.2897281849676846
1-18994,11,18,1-18994,28,8,0,0,8.0,0.2857142857142857
MLG41,8,10,MLG41,66,16,0,6,18.559811770915985,0.2812092692563028
1-6611,3,3,1-6611,89,16,0,21,24.959341198205948,0.2804420359348983
1-6734,18,9,1-6734,44,8,0,10,12.266352951526642,0.27878074889833276
1-3083,5,4,1-3083,78,8,0,32,21.652329444885254,0.27759396724211866
MLG40,9,10,MLG40,51,9,0,12,14.11962354183197,0.27685536356533275
1-8400,21,4,1-8400,33,7,0,5,9.133176475763321,0.27676292350797943
1-7268,21,17,1-7268,70,3,0,38,19.21214121580124,0.27445916022573197
MLG39,11,14,MLG39,23,5,0,3,6.2799058854579926,0.27303938632426056
1-8066,16,21,1-8066,86,3,0,48,23.47849416732788,0.2730057461317195
1-9457,4,5,1-9457,11,3,0,0,3.0,0.2727272727272727
1-10468,6,15,1-10468,549,111,0,87,148.11727067828178,0.2697946642591654
1-6228,5,4,1-6228,48,1,0,28,12.945788264274597,0.2697039221723874
1-0055,19,7,1-0055,18,4,0,2,4.853270590305328,0.2696261439058516
1-10060,19,7,1-10060,36,5,0,11,9.692988246679306,0.26924967351886964
1-8503,22,6,1-8503,16,3,0,3,4.2799058854579926,0.26749411784112453
1-4855,21,17,1-4855,22,2,0,9,5.839717656373978,0.2654417116533626
1-0003,12,11,1-0003,17,4,0,1,4.426635295152664,0.2603903114795685
MLG75,9,11,MLG75,185,24,0,56,47.891576528549194,0.25887338664080645
MLG10,2,2,MLG10,60,9,0,15,15.399529427289963,0.25665882378816607
1-2282,7,16,1-2282,219,45,0,26,56.09251767396927,0.2561302176893574
1-9277,20,6,1-9277,48,2,0,24,12.23924708366394,0.2549843142429988
MLG63,8,10,MLG63,380,76,0,48,96.47849416732788,0.2538907741245471
1-9417,6,15,1-9417,76,9,0,24,19.23924708366394,0.2531479879429466
MLG68,15,20,MLG68,642,59,0,240,161.3924708366394,0.25139014149009253
1-5355,18,7,1-5355,53,9,0,10,13.266352951526642,0.25030854625521964
1-3523,13,18,1-3523,543,74,0,145,135.8621177971363,0.25020647844776484
1-9655,7,16,1-9655,27,5,0,4,6.706541180610657,0.248390414096691
1-9971,14,19,1-9971,15,2,0,4,3.7065411806106567,0.24710274537404378
MLG32,10,12,MLG32,52,9,0,9,12.839717656373978,0.2469176472379611
1-9404,6,15,1-9404,100,17,0,18,24.679435312747955,0.24679435312747955
1-0272,14,19,1-0272,111,15,0,29,27.37242355942726,0.24659841044529066
MLG14,19,7,MLG14,232,29,0,66,57.157929480075836,0.24637038568998204
1-8124,8,10,1-8124,18,4,0,1,4.426635295152664,0.2459241830640369
1-18558,15,20,1-18558,307,73,0,5,75.13317647576332,0.24473347386242125
1-9674,6,15,1-9674,144,19,0,38,35.21214121580124,0.24452875844306415
MLG44,8,10,MLG44,59,11,0,8,14.413082361221313,0.24428953154612396
1-5891,15,20,1-5891,96,8,0,36,23.35887062549591,0.2433215690155824
1-0303,17,8,1-0303,212,37,0,34,51.50560003519058,0.24295094356221972
1-18935,7,16,1-18935,30,6,0,3,7.2799058854579926,0.24266352951526643
1-17907,3,3,1-17907,119,13,0,37,28.785505920648575,0.24189500773654266
1-6858,9,11,1-6858,23,3,0,6,5.559811770915985,0.24173094656156457
1-9156,12,13,1-9156,268,25,0,93,64.67708244919777,0.24133239719849914
1-20467,19,7,1-20467,13,1,0,5,3.133176475763321,0.24101357505871698
1-9270,18,9,1-9270,128,15,0,37,30.785505920648575,0.240511765005067
1-2545,15,20,1-2545,145,34,0,2,34.85327059030533,0.24036738338141606
MLG06,11,14,MLG06,18,3,0,3,4.2799058854579926,0.2377725491921107
1-5282,10,12,1-5282,17,4,0,0,4.0,0.23529411764705882
1-0129,18,9,1-0129,142,21,0,29,33.37242355942726,0.2350170673199103
MLG43,7,16,MLG43,14,2,0,3,3.2799058854579926,0.23427899181842804
MLG84,14,19,MLG84,63,10,0,11,14.692988246679306,0.2332220356615763
1-8910,3,3,1-8910,137,16,0,37,31.785505920648575,0.23201099212152243
1-4494,9,11,1-4494,16,2,0,4,3.7065411806106567,0.23165882378816605
1-8023,5,4,1-8023,16,2,0,4,3.7065411806106567,0.23165882378816605
MLG29,9,11,MLG29,164,19,0,44,37.771952986717224,0.23031678650437332
1-1957,12,13,1-1957,47,6,0,11,10.692988246679306,0.22751038822721928
1-7496,4,11,1-7496,246,38,0,42,55.918682396411896,0.22731171705858494
1-18615,11,13,1-18615,22,2,0,7,4.986447066068649,0.22665668482130225
1-7496,9,11,1-7496,246,36,0,46,55.62522357702255,0.22611879502854695
1-1131,3,3,1-1131,138,13,0,42,30.918682396411896,0.22404842316240503
1-7874,18,9,1-7874,258,50,0,16,56.82616472244263,0.22025645241256833
1-9333,11,14,1-9333,102,7,0,36,22.35887062549591,0.2192046139754501
1-1608,2,2,1-1608,307,51,0,38,67.21214121580124,0.21893205607752847
1-9902,19,7,1-9902,30,4,0,6,6.559811770915985,0.21866039236386617
1-5425,5,4,1-5425,17,2,0,4,3.7065411806106567,0.21803183415356805
1-9394,12,13,1-9394,117,11,0,34,25.505600035190582,0.2179965814973554
MLG53,11,14,MLG53,91,18,0,4,19.706541180610657,0.2165553975891281
1-5515,3,6,1-5515,29,5,0,3,6.2799058854579926,0.2165484788088963
1-4020,2,2,1-4020,37,8,0,0,8.0,0.21621621621621623
MLG33,8,10,MLG33,20,3,0,3,4.2799058854579926,0.21399529427289962
MLG73,9,11,MLG73,10,0,0,5,2.133176475763321,0.2133176475763321
1-8532,12,13,1-8532,4,0,0,2,0.8532705903053284,0.2133176475763321
1-20012,12,13,1-20012,12,0,0,6,2.559811770915985,0.2133176475763321
MLG11,14,19,MLG11,87,9,0,22,18.385976493358612,0.21133306314205302
1-8573,15,20,1-8573,184,32,0,16,38.82616472244263,0.21101176479588385
1-2103,10,12,1-2103,26,5,0,1,5.426635295152664,0.20871674212125632
1-9995,16,21,1-9995,24,5,0,0,5.0,0.20833333333333334
1-6227,18,8,1-6227,52,1,0,23,10.812611788511276,0.2079348420867553
1-8578,4,5,1-8578,11,1,0,3,2.2799058854579926,0.20726417140527206
1-8988,13,18,1-8988,29,3,0,7,5.986447066068649,0.206429209174781
1-9110,20,6,1-9110,29,3,0,7,5.986447066068649,0.206429209174781
1-6538,12,13,1-6538,44,3,0,14,8.972894132137299,0.2039294120940295
1-5799,4,5,1-5799,7,1,0,1,1.4266352951526642,0.2038050421646663
1-5981,5,4,1-5981,28,4,0,4,5.706541180610657,0.2038050421646663
MLG57,5,4,MLG57,629,57,0,165,127.39482370018959,0.20253549077931574
1-3516,22,23,1-3516,156,0,0,74,31.57101184129715,0.20237828103395608
1-17733,6,15,1-17733,74,9,0,14,14.972894132137299,0.20233640719104456
1-9831,6,15,1-9831,132,10,0,39,26.638776510953903,0.201808912961772
MLG30,16,21,MLG30,208,18,0,56,41.891576528549194,0.20140181023340958
1-5413,9,11,1-5413,39,4,0,9,7.839717656373978,0.2010184014454866
1-9963,18,9,1-9963,116,13,0,24,23.23924708366394,0.2003383369281374
1-1570,21,9,1-1570,142,19,0,22,28.385976493358612,0.19990124291097613
1-3535,12,13,1-3535,315,22,0,96,62.95698833465576,0.19986345503065323
1-7530,10,12,1-7530,25,2,0,7,4.986447066068649,0.19945788264274597
1-7122,21,17,1-7122,197,24,0,35,38.93223533034325,0.19762556005250378
1-5163,20,6,1-5163,16,1,0,5,3.133176475763321,0.19582352973520756
1-8820,6,15,1-8820,83,9,0,17,16.25280001759529,0.19581686768187098
1-6532,11,14,1-6532,27,4,0,3,5.2799058854579926,0.1955520698317775
1-7004,14,19,1-7004,381,52,0,52,74.18503534793854,0.19471137886598042
MLG15,8,10,MLG15,105,10,0,24,20.23924708366394,0.19275473413013278
1-7024,17,8,1-7024,498,65,0,72,95.71774125099182,0.19220429970078678
1-0278,10,12,1-0278,79,13,0,5,15.133176475763321,0.19155919589573825
1-6217,6,15,1-6217,44,5,0,8,8.413082361221313,0.1912064173004844
MLG49,10,12,MLG49,185,19,0,38,35.21214121580124,0.19033589846379048
1-7481,4,5,1-7481,33,2,0,10,6.266352951526642,0.18988948337959521
1-3139,20,6,1-3139,93,4,0,32,17.652329444885254,0.18980999403102425
1-8172,4,5,1-8172,40,5,0,6,7.559811770915985,0.18899529427289963
1-3068,2,2,1-3068,180,28,0,14,33.9728941321373,0.18873830073409611
1-0292,19,21,1-0292,99,5,0,32,18.652329444885254,0.18840736813015407
1-2297,6,15,1-2297,25,3,0,4,4.706541180610657,0.18826164722442626
1-4929,1,1,1-4929,10,1,0,2,1.8532705903053284,0.18532705903053284
1-7521,15,20,1-7521,10,1,0,2,1.8532705903053284,0.18532705903053284
1-7744,18,9,1-7744,37,3,0,9,6.839717656373978,0.18485723395605344
1-3206,12,13,1-3206,45,1,0,17,8.252800017595291,0.18339555594656204
1-5043,18,9,1-5043,123,16,0,15,22.399529427289963,0.18210999534382083
1-1183,10,12,1-1183,45,6,0,5,8.133176475763321,0.1807372550169627
1-7467,13,18,1-7467,64,6,0,13,11.546258836984634,0.1804102943278849
1-20578,15,20,1-20578,19,3,0,1,3.426635295152664,0.18034922606066653
1-9286,2,2,1-9286,81,12,0,6,14.559811770915985,0.17975076260390105
MLG69,14,19,MLG69,576,59,0,104,103.37007069587708,0.17946192829145324
1-1770,11,4,1-1770,35,5,0,3,6.2799058854579926,0.17942588244165694
1-17657,13,18,1-17657,8,1,0,1,1.4266352951526642,0.17832941189408302
72-11994,4,5,72-11994,8,1,0,1,1.4266352951526642,0.17832941189408302
1-1207,21,17,1-1207,66,10,0,4,11.706541180610657,0.17737183606985843
1-6974,11,14,1-6974,207,29,0,18,36.679435312747955,0.1771953396751109
1-8341,20,6,1-8341,197,11,0,56,34.891576528549194,0.1771146016677624
1-10038,14,19,1-10038,76,7,0,15,13.399529427289963,0.17630959772749952
1-1850,9,11,1-1850,30,1,0,10,5.266352951526642,0.1755450983842214
1-18234,9,11,1-18234,43,2,0,13,7.546258836984634,0.1754943915577822
1-9761,3,3,1-9761,35,4,0,5,6.133176475763321,0.17523361359323775
MLG67,21,8,MLG67,27,3,0,4,4.706541180610657,0.17431634002261692
1-19448,5,4,1-19448,45,4,0,9,7.839717656373978,0.17421594791942172
MLG51,5,4,MLG51,248,11,0,75,42.997647136449814,0.17337760942116862
72-12171,4,5,72-12171,19,2,0,3,3.2799058854579926,0.17262662555042066
1-1258,17,8,1-1258,435,44,0,72,74.71774125099182,0.17176492241607316
1-1942,20,6,1-1942,34,2,0,9,5.839717656373978,0.17175640165805817
1-19166,20,6,1-19166,45,3,0,11,7.692988246679306,0.17095529437065124
1-5803,9,11,1-5803,15,0,0,6,2.559811770915985,0.17065411806106567
1-17790,4,5,1-17790,5,0,0,2,0.8532705903053284,0.17065411806106567
1-6296,16,21,1-6296,254,19,0,56,42.891576528549194,0.16886447452184722
1-4649,20,6,1-4649,244,19,0,52,41.18503534793854,0.16879112847515795
1-7005,20,6,1-7005,285,5,0,101,48.09016481041908,0.1687374203874354
1-9907,20,6,1-9907,17,2,0,2,2.8532705903053284,0.16783944648854873
1-8678,17,8,1-8678,17,2,0,2,2.8532705903053284,0.16783944648854873
1-3447,20,6,1-3447,110,6,0,29,18.37242355942726,0.16702203235842966
1-7042,14,19,1-7042,117,11,0,20,19.532705903053284,0.16694620429960072
1-0027,9,11,1-0027,29,1,0,9,4.839717656373978,0.1668868157370337
1-3509,16,21,1-3509,35,2,0,9,5.839717656373978,0.16684907589639936
1-10762,11,14,1-10762,6,1,0,0,1.0,0.16666666666666666
1-5775,10,12,1-5775,244,14,0,62,40.45138829946518,0.16578437827649664
1-6181,16,21,1-6181,659,40,0,162,109.1149178147316,0.16557650654739242
1-2423,16,21,1-2423,79,10,0,7,12.98644706606865,0.16438540589960315
1-2294,6,15,1-2294,75,11,0,3,12.279905885457993,0.16373207847277324
1-5214,9,11,1-5214,40,1,0,13,6.546258836984634,0.16365647092461585
1-8421,18,9,1-8421,109,11,0,16,17.826164722442627,0.1635427956187397
1-4355,13,18,1-4355,49,5,0,7,7.986447066068649,0.16298871563405407
MLG42,11,4,MLG42,14,1,0,3,2.2799058854579926,0.16285042038985661
1-18377,4,5,1-18377,14,1,0,3,2.2799058854579926,0.16285042038985661
MLG13,4,5,MLG13,140,15,0,18,22.679435312747955,0.16199596651962825
1-9518,16,21,1-9518,22,1,0,6,3.559811770915985,0.1618096259507266
1-1462,4,5,1-1462,192,10,0,49,30.905129462480545,0.16096421595041951
1-4760,15,20,1-4760,40,6,0,1,6.426635295152664,0.1606658823788166
1-7140,16,21,1-7140,397,30,0,79,63.70418831706047,0.16046395042080724
1-4098,3,3,1-4098,16,0,0,6,2.559811770915985,0.15998823568224907
1-7993,22,23,1-7993,24,0,0,9,3.8397176563739777,0.15998823568224907
1-5744,11,14,1-5744,18,2,0,2,2.8532705903053284,0.15851503279474047
1-9808,16,21,1-9808,74,4,0,18,11.679435312747955,0.1578302069290264
1-18203,2,2,1-18203,29,2,0,6,4.559811770915985,0.15723488865227536
1-6718,9,11,1-6718,20,1,0,5,3.133176475763321,0.15665882378816604
1-2701,12,13,1-2701,61,1,0,20,9.532705903053284,0.15627386726316858
1-8157,12,13,1-8157,75,7,0,11,11.692988246679306,0.15590650995572408
1-19547,3,3,1-19547,66,9,0,3,10.279905885457993,0.15575614977966656
1-6692,10,12,1-6692,71,11,0,0,11.0,0.15492957746478872
1-18004,14,19,1-18004,12,1,0,2,1.8532705903053284,0.15443921585877737
1-9609,1,1,1-9609,25,3,0,2,3.8532705903053284,0.15413082361221314
1-9651,17,8,1-9651,38,5,0,2,5.853270590305328,0.15403343658698232
1-10539,21,17,1-10539,63,5,0,11,9.692988246679306,0.15385695629649693
1-4052,15,20,1-4052,13,2,0,0,2.0,0.15384615384615385
1-6647,21,17,1-6647,62,1,0,20,9.532705903053284,0.15375332101698844
1-8450,12,13,1-8450,52,2,0,14,7.972894132137299,0.1533248871564865
1-6240,5,4,1-6240,698,66,0,96,106.95698833465576,0.1532335076427733
1-9645,2,2,1-9645,69,5,0,13,10.546258836984634,0.1528443309707918
1-9338,10,12,1-9338,29,4,0,1,4.426635295152664,0.1526425963845746
1-10451,11,14,1-10451,46,7,0,0,7.0,0.15217391304347827
MLG78,9,11,MLG78,80,4,0,19,12.10607060790062,0.15132588259875773
1-9630,18,9,1-9630,33,2,0,7,4.986447066068649,0.15110445654753482
1-3108,18,8,1-3108,18,1,0,4,2.7065411806106567,0.15036339892281425
1-9650,4,19,1-9650,25,2,0,4,3.7065411806106567,0.14826164722442628
1-4747,17,8,1-4747,25,2,0,4,3.7065411806106567,0.14826164722442628
1-9227,4,5,1-9227,801,75,0,98,116.81025892496109,0.1458305354868428
1-8042,13,18,1-8042,52,2,0,13,7.546258836984634,0.1451203622497045
1-9588,21,17,1-9588,14,2,0,0,2.0,0.14285714285714285
1-1250,10,12,1-1250,34,4,0,2,4.853270590305328,0.14274325265603907
1-19813,9,11,1-19813,20,2,0,2,2.8532705903053284,0.14266352951526642
1-9576,21,17,1-9576,10,1,0,1,1.4266352951526642,0.14266352951526642
1-1769,6,15,1-1769,89,8,0,11,12.692988246679306,0.1426178454683068
