,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG52,20,16,MLG52,125,65,0,10,70.8411294221878,0.5667290353775024
1,1-1131,17,12,1-1131,138,69,0,12,76.00935530662537,0.5507924297581548
2,1-2400,18,8,1-2400,49,22,0,8,26.672903537750244,0.5443449701581683
3,1-9277,13,13,1-9277,48,17,0,14,25.177581191062927,0.5245329414804777
4,1-11350,4,14,1-11350,100,35,0,29,51.93927532434464,0.5193927532434464
5,1-7682,3,9,1-7682,141,40,0,53,70.95798593759537,0.5032481272169884
6,1-10060,3,10,1-10060,36,17,0,1,17.58411294221878,0.4884475817282994
7,1-7122,18,8,1-7122,197,26,0,116,93.75710129737854,0.4759243720679114
8,1-4417,10,15,1-4417,151,16,0,95,71.49072951078415,0.4734485398065175
9,1-9333,18,8,1-9333,102,34,0,24,48.01871061325073,0.4707716726789288
10,1-1462,13,13,1-1462,192,29,0,103,89.1636330485344,0.4643939221277833
11,1-2545,11,7,1-2545,145,54,0,21,66.26637178659439,0.4570094605972027
12,1-6878,10,15,1-6878,167,28,0,82,75.89726126194,0.45447461833497
13,1-6061,1,2,1-6061,40,10,0,13,17.593468248844147,0.4398367062211036
14,MLG49,8,5,MLG49,185,60,0,34,79.85984003543854,0.4316748110023705
15,1-2335,8,5,1-2335,145,53,0,13,60.59346824884415,0.4178859879230631
16,1-8285,3,9,1-8285,72,20,0,17,29.92992001771927,0.4156933335794343
17,1-7024,19,10,1-7024,498,62,0,237,200.43476730585093,0.4024794524213875
18,MLG57,2,6,MLG57,629,123,0,219,250.92073434591293,0.3989200864004975
19,MLG69,5,11,MLG69,576,90,0,239,229.6029931902885,0.3986163076220287
20,1-5775,5,11,1-5775,244,35,0,105,96.33185893297195,0.394802700544967
21,1-3584,1,2,1-3584,26,5,0,9,10.257016479969025,0.3945006338449625
22,1-9768,5,11,1-9768,241,22,0,122,93.26177895069122,0.3869783358949843
23,1-3052,13,13,1-3052,166,22,0,72,64.0561318397522,0.3858803122876638
24,1-5002,1,2,1-5002,45,12,0,9,17.257016479969025,0.3834892551104227
25,1-9576,10,15,1-9576,10,2,0,3,3.7523388266563416,0.3752338826656342
26,1-18487,19,10,1-18487,23,8,0,1,8.58411294221878,0.3732223018355992
