Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,5,14,1-3108,18,4,0,2,4.071602813899517,0.22620015632775095
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,5,14,1-9655,27,6,0,2,6.071602813899517,0.2248741782925747
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,2,10,1-8124,18,4,0,1,4.0358014069497585,0.2242111892749866
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,15,6,P-16616,28,6,0,7,6.25060984864831,0.2232360660231539
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,8,15,1-8379,5,1,0,3,1.1074042208492756,0.2214808441698551
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,10,MLG43,14,3,0,2,3.071602813899517,0.21940020099282265
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,18,17,1-1827,24,5,0,7,5.25060984864831,0.21877541036034623
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,18,17,1-7530,25,5,0,13,5.465418290346861,0.21861673161387443
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,6,9,1-9818,28,6,0,3,6.107404220849276,0.21812157931604556
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,6,MLG75,185,39,0,27,39.96663798764348,0.21603588101428908
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,2,10,1-5413,39,8,0,10,8.358014069497585,0.21430805306404066
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,5,14,MLG42,14,3,0,0,3.0,0.21428571428571427
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,21,5,1-1570,142,27,0,82,29.9357153698802,0.21081489697098732
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,2,10,1-6006,57,12,0,0,12.0,0.21052631578947367
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,5,14,1-7070,129,27,0,3,27.107404220849276,0.21013491644069207
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,5,14,1-17790,5,1,0,1,1.0358014069497585,0.2071602813899517
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,10,4,1-5424,5,1,0,1,1.0358014069497585,0.2071602813899517
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,5,14,1-7213,23,4,0,20,4.716028138995171,0.2050447016954422
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,19,13,1-10468,549,106,0,181,112.4800546579063,0.20488170247341767
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,18,17,1-9761,35,7,0,4,7.143205627799034,0.2040915893656867
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,5,14,1-19813,20,4,0,1,4.0358014069497585,0.20179007034748792
165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,4,8,1-7721,20,4,0,1,4.0358014069497585,0.20179007034748792
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,17,18,1-5990,5,1,0,0,1.0,0.2
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,17,18,1-1836,20,4,0,0,4.0,0.2
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,12,7,1-20047,20,4,0,0,4.0,0.2
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,2,10,1-9805,26,5,0,5,5.179007034748793,0.19919257825956896
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,10,MLG60,47,9,0,8,9.286411255598068,0.1975832182042142
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,19,13,1-9938,55,10,0,23,10.823432359844446,0.19678967926989901
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,3,11,1-4020,37,7,0,6,7.214808441698551,0.1949948227486095
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,3,11,1-5775,244,44,0,98,47.508537881076336,0.1947071224634276
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,8,15,1-6035,23,4,0,12,4.429616883397102,0.19259203840856967
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,11,2,1-7042,117,21,0,41,22.4678576849401,0.1920329716661547
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,4,8,1-2034,16,3,0,2,3.071602813899517,0.19197517586871982
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,15,6,1-5163,16,3,0,2,3.071602813899517,0.19197517586871982
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,17,18,1-8705,48,9,0,6,9.214808441698551,0.19197517586871982
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,3,11,1-4855,22,4,0,5,4.179007034748793,0.18995486521585422
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,20,19,1-1942,34,6,0,12,6.429616883397102,0.18910637892344417
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,18,17,1-3068,180,33,0,27,33.96663798764348,0.18870354437579712
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,2,10,1-18709,33,6,0,6,6.214808441698551,0.18832752853631973
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,17,18,1-9115,16,3,0,0,3.0,0.1875
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,3,11,1-0003,17,3,0,5,3.1790070347487926,0.1870004138087525
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,16,12,1-6538,44,8,0,5,8.179007034748793,0.185886523517018
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,16,12,1-10038,76,14,0,3,14.107404220849276,0.1856237397480168
29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,19,13,1-18735,27,5,0,0,5.0,0.18518518518518517
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,7,3,1-7770,11,2,0,1,2.0358014069497585,0.18507285517725078
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,7,3,MLG39,23,4,0,4,4.143205627799034,0.18013937512169714
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,15,6,1-5891,96,17,0,8,17.28641125559807,0.18006678391247988
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,15,6,1-9794,46,8,0,6,8.214808441698551,0.17858279221083806
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-19286,3,11,1-19286,40,7,0,4,7.143205627799034,0.17858014069497585
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,17,18,MLG46,17,3,0,1,3.0358014069497585,0.1785765533499858
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,12,7,1-3312,36,6,0,11,6.393815476447344,0.17760598545687067
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,19,13,1-6927,179,30,0,49,31.754268940538168,0.17739815050579982
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,11,16,1-9553,23,4,0,2,4.071602813899517,0.177026209299979
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,21,14,1-9946,12,2,0,3,2.1074042208492756,0.1756170184041063
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,9,1,1-3509,35,6,0,3,6.107404220849276,0.17449726345283645
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,19,13,1-4319,163,27,0,37,28.324652057141066,0.17377087151620285
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,2,10,1-9110,29,5,0,1,5.0358014069497585,0.17364832437757788
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,3,11,1-9416,13,2,0,7,2.2506098486483097,0.17312383451140845
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,14,2,MLG45,70,12,0,3,12.107404220849276,0.17296291744070394
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,4,8,MLG06,18,3,0,3,3.1074042208492756,0.17263356782495975
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,11,16,1-5549,35,6,0,1,6.0358014069497585,0.1724514687699931
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,2,10,1-8285,72,12,0,8,12.286411255598068,0.1706446007721954
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,12,1-6974,207,32,0,91,35.257928032428026,0.1703281547460291
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,5,14,1-3083,78,13,0,7,13.25060984864831,0.1698796134442091
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,6,9,1-9055,12,2,0,1,2.0358014069497585,0.16965011724581322
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,14,14,1-20578,19,3,0,6,3.214808441698551,0.16920044429992376
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,16,12,1-3535,315,51,0,64,53.291290044784546,0.16917869855487158
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,16,12,1-10071,30,5,0,2,5.071602813899517,0.1690534271299839
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,21,5,1-6734,44,7,0,12,7.429616883397102,0.16885492916811595
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,3,11,1-9495,18,3,0,1,3.0358014069497585,0.16865563371943104
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,12,7,1-11329,14,2,0,10,2.3580140694975853,0.16842957639268466
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,2,10,1-7682,141,23,0,18,23.644425325095654,0.16769095975245144
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,14,2,1-20012,12,2,0,0,2.0,0.16666666666666666
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,3,11,1-9549,18,3,0,0,3.0,0.16666666666666666
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,12,7,1-18377,14,2,0,9,2.3222126625478268,0.1658723330391305
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,2,10,1-8627,25,4,0,4,4.143205627799034,0.16572822511196136
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,4,8,MLG78,80,13,0,5,13.179007034748793,0.1647375879343599
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,12,1-2701,61,9,0,28,10.002439394593239,0.1639744163048072
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,17,18,72-12171,19,3,0,3,3.1074042208492756,0.1635475905710145
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,1-5355,14,5,1-5355,53,8,0,15,8.537021104246378,0.1610758698914411
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,8,15,1-6098,1327,199,0,381,212.640336047858,0.1602413986796217
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,12,7,1-6980,128,20,0,8,20.28641125559807,0.1584875879343599
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,21,5,1-6561,65,10,0,8,10.286411255598068,0.1582524808553549
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,3,11,MLG14,232,34,0,72,36.577701300382614,0.15766250560509748
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,14,2,1-1972,32,5,0,1,5.0358014069497585,0.15736879396717995
379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,1-4640,18,17,1-4640,87,13,0,13,13.46541829034686,0.15477492287755013
146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,6,9,1-7453,13,2,0,0,2.0,0.15384615384615385
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,18,17,1-5214,40,6,0,4,6.143205627799034,0.15358014069497586
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,15,6,MLG68,642,96,0,66,98.36289285868406,0.15321322875184434
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,19,13,1-2294,75,11,0,13,11.46541829034686,0.15287224387129147
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,14,2,1-7842,21,3,0,5,3.1790070347487926,0.15138128736899012
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,5,14,MLG52,125,18,0,25,18.895035173743963,0.15116028138995172
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,19,13,1-9674,144,20,0,49,21.754268940538168,0.1510713120870706
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,21,5,1-5043,123,18,0,10,18.358014069497585,0.14925214690648445
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,20,19,1-9277,48,7,0,4,7.143205627799034,0.14881678391247988
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,5,14,1-5530,7,1,0,1,1.0358014069497585,0.14797162956425122
265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,265,1-11330,8,15,1-11330,14,2,0,2,2.071602813899517,0.14797162956425122
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,19,13,1-9404,100,14,0,21,14.75182954594493,0.14751829545944928
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,17,18,1-11206,14,2,0,1,2.0358014069497585,0.14541438621069705
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,16,12,1-5036,14,2,0,1,2.0358014069497585,0.14541438621069705
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,11,16,1-6787,56,8,0,3,8.107404220849276,0.1447750753723085
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,19,13,1-9417,76,10,0,25,10.895035173743963,0.14335572597031532
