Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,15,9,1-20578,19,8,0,4,11.856950044631958,0.6240500023490504
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,10,16,1-9995,24,14,0,1,14.96423751115799,0.6235098962982496
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,19,5,1-9855,8,4,0,1,4.9642375111579895,0.6205296888947487
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,2,10,1-9610,49,6,0,25,30.105937778949738,0.6144068934479539
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,6,1-9452,16,4,0,6,9.785425066947937,0.6115890666842461
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,2,10,1-4098,16,4,0,6,9.785425066947937,0.6115890666842461
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,10,16,1-3509,35,4,0,18,21.35627520084381,0.6101792914526804
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,17,7,1-3087,26,11,0,5,15.821187555789948,0.6085072136842288
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,12,1,MLG11,87,5,0,49,52.247638046741486,0.6005475637556492
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,20,17,MLG52,125,65,0,10,74.6423751115799,0.5971390008926392
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,3,4,1-10060,36,5,0,17,21.39203768968582,0.5942232691579394
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,20,17,1-5555,10,4,0,2,5.928475022315979,0.5928475022315979
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,1,12,1-4051,5,2,0,1,2.9642375111579895,0.5928475022315979
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,2,10,1-6718,20,6,0,6,11.785425066947937,0.5892712533473968
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,2,10,1-2282,219,48,0,84,128.99595093727112,0.5890226070195028
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,1,12,1-0053,142,46,0,39,83.60526293516159,0.5887694572898704
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,5,6,1-9768,241,24,0,122,141.63697636127472,0.5877052961048743
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,9,13,MLG45,70,14,0,28,40.998650312423706,0.5856950044631958
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,17,7,1-1131,138,69,0,12,80.57085013389587,0.5838467401006947
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,9,13,MLG67,27,8,0,8,15.713900089263916,0.5819962996023672
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,8,2,MLG59,71,19,0,23,41.17746275663376,0.5799642641779402
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,9,13,MLG40,51,14,0,16,29.427800178527832,0.5770156897750556
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,5,6,1-5775,244,38,0,106,140.2091761827469,0.5746277712407659
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,14,3,72-0103,71,7,0,35,40.74831289052963,0.5739198998666145
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,2,10,1-3639,17,3,0,7,9.749662578105927,0.5735095634179956
321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,321,1-5172,21,18,1-5172,120,6,0,64,67.71120071411133,0.5642600059509277
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,13,8,1-1462,192,23,0,88,107.85290098190308,0.5617338592807452
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,5,6,MLG69,576,89,0,242,322.34547770023346,0.5596275654517942
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,1,12,1-6035,23,8,0,5,12.821187555789948,0.5574429372082585
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,2,10,1-9997,16,6,0,3,8.892712533473969,0.555794533342123
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,7,14,1-6974,207,23,0,95,114.602563560009,0.5536355727536667
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,19,5,1-7024,498,68,0,215,275.31106489896774,0.5528334636525457
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,9,13,MLG39,23,5,0,8,12.713900089263916,0.5527782647506051
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,7,14,P-0009,7,0,0,4,3.856950044631958,0.5509928635188511
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,6,11,1-9076,9,3,0,2,4.928475022315979,0.5476083358128866
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,9,13,MLG60,47,16,0,10,25.642375111579895,0.5455824491825509
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,13,8,1-9277,48,3,0,24,26.141700267791748,0.5446187555789948
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,3,4,1-0055,18,4,0,6,9.785425066947937,0.543634725941552
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,9,13,1-0292,99,20,0,35,53.74831289052963,0.5429122514194913
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,15,9,1-8157,75,30,0,11,40.606612622737885,0.5414215016365052
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,4,15,1-2423,79,33,0,10,42.642375111579895,0.539776900146581
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,13,8,1-1827,24,7,0,6,12.785425066947937,0.532726044456164
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,9,13,MLG31,33,5,0,13,17.535087645053864,0.5313662922743595
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,12,1-5002,45,18,0,6,23.785425066947937,0.5285650014877319
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,2,10,1-2103,26,6,0,8,13.713900089263916,0.5274576957409198
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,19,5,1-8314,36,16,0,3,18.89271253347397,0.5247975703742769
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,6,11,1-8826,123,50,0,15,64.46356266736984,0.5240940054257711
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,7,14,1-8398,54,7,0,22,28.21322524547577,0.5224671341754772
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,1,12,1-8544,54,7,0,22,28.21322524547577,0.5224671341754772
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,7,14,1-9394,117,13,0,49,60.247638046741486,0.5149370773225768
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,10,16,1-17835,17,1,0,8,8.713900089263916,0.512582358191995
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,5,6,MLG65,201,36,0,69,102.53238826990128,0.5101113844273696
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,14,3,MLG32,52,13,0,14,26.499325156211853,0.509602406850228
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,10,16,1-6878,167,27,0,60,84.85425066947937,0.5081092854459842
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,15,9,1-9338,29,5,0,10,14.642375111579895,0.5049094866062033
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,14,3,MLG12,146,15,0,60,72.85425066947937,0.4990017169142423
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,15,9,1-19448,45,7,0,16,22.427800178527832,0.4983955595228407
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,17,7,MLG54,595,68,0,237,296.5242901444435,0.4983601515032664
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,13,8,1-7005,285,30,0,116,141.85155129432678,0.49772474138360273
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,14,3,1-8267,133,34,0,33,65.81983786821365,0.4948859990091252
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,1,12,1-3551,6,2,0,1,2.9642375111579895,0.49403958519299823
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-3052,13,8,1-3052,166,22,0,62,81.78272569179535,0.492667022239731
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,8,2,1-9379,58,16,0,13,28.535087645053864,0.49198426974230797
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,10,16,1-9733,4,1,0,1,1.9642375111579895,0.4910593777894974
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,3,4,MLG42,14,3,0,4,6.856950044631958,0.48978214604513987
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,13,8,1-4149,16,3,0,5,7.8211875557899475,0.4888242222368717
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,7,14,1-1592,32,2,0,14,15.499325156211853,0.4843539111316204
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,1,12,1-20641,16,1,0,7,7.7496625781059265,0.4843539111316204
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,2,10,1-8172,40,2,0,18,19.35627520084381,0.4839068800210953
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,11,20,1-19568,2,0,0,1,0.9642375111579895,0.48211875557899475
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,13,8,1-9115,16,0,0,8,7.713900089263916,0.48211875557899475
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,2,10,1-9806,8,0,0,4,3.856950044631958,0.48211875557899475
530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,15,9,1-4847,2,0,0,1,0.9642375111579895,0.48211875557899475
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG73,10,16,MLG73,10,0,0,5,4.8211875557899475,0.48211875557899475
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,6,11,1-7004,381,151,0,33,182.81983786821365,0.47984209414229306
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,9,13,1-5413,39,9,0,10,18.642375111579895,0.4780096182456383
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,14,3,MLG44,59,6,0,23,28.17746275663376,0.47758411451921623
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,7,14,1-9770,50,18,0,6,23.785425066947937,0.47570850133895876
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,9,13,1-9110,29,8,0,6,13.785425066947937,0.47535948506717024
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,1,12,1-5980,29,8,0,6,13.785425066947937,0.47535948506717024
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,14,3,1-6858,23,9,0,2,10.928475022315979,0.4751510879267817
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,4,15,1-11350,100,22,0,26,47.07017529010773,0.4707017529010773
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,5,6,1-18028,309,34,0,114,143.9230762720108,0.46577047337220323
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,6,11,1-1191,53,16,0,9,24.678137600421906,0.46562523774380954
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,6,11,1-0272,111,38,0,14,51.49932515621185,0.46395788429019685
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,16,22,72-12171,19,3,0,6,8.785425066947937,0.4623907929972598
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,11,20,MLG46,17,4,0,4,7.856950044631958,0.462173532037174
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,20,17,1-9971,15,5,0,2,6.928475022315979,0.4618983348210653
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,2,10,1-9902,30,9,0,5,13.821187555789948,0.4607062518596649
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,17,7,1-0205,34,6,0,10,15.642375111579895,0.4600698562229381
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,15,9,1-9156,268,70,0,54,122.06882560253143,0.4554806925467591
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,6,11,1-3516,156,37,0,35,70.74831289052963,0.4535148262213438
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,7,14,1-6743,58,3,0,24,26.141700267791748,0.4507189701343405
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,9,13,1-9630,33,11,0,4,14.856950044631958,0.45021060741308966
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,6,11,1-3068,180,45,0,37,80.67678791284561,0.44820437729358675
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,5,6,1-8590,24,2,0,9,10.678137600421906,0.4449224000175794
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,10,1-9752,22,4,0,6,9.785425066947937,0.4447920484976335
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,5,6,1-9892,22,4,0,6,9.785425066947937,0.4447920484976335
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,1,12,1-6061,40,11,0,7,17.749662578105927,0.4437415644526482
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,1,12,MLG29,164,38,0,36,72.71255040168762,0.44336920976638794
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,3,4,1-7070,129,5,0,54,57.06882560253143,0.44239399691884834
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,6,11,1-4700,31,6,0,8,13.713900089263916,0.4423838738472231
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,14,3,MLG58,71,14,0,18,31.35627520084381,0.4416376788851241
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,10,16,MLG30,208,34,0,60,91.85425066947937,0.44160697437249696
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,7,14,1-7770,11,1,0,4,4.856950044631958,0.4415409131483598
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,21,18,1-6734,44,2,0,18,19.35627520084381,0.43991534547372296
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,13,8,1-8578,11,0,0,5,4.8211875557899475,0.4382897777990861
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,13,8,1-4531,94,17,0,25,41.10593777894974,0.43729721041435893
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,3,4,1-8285,72,17,0,15,31.463562667369843,0.43699392593569225
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,10,16,72-12387,71,30,0,1,30.96423751115799,0.43611602128391536
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,8,2,1-0296,41,14,0,4,17.856950044631958,0.4355353669422429
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,5,6,1-3596,223,19,0,81,97.10323840379715,0.4354405309587316
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,1,12,1-3106,34,9,0,6,14.785425066947937,0.43486544314552755
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,10,16,1-6181,659,106,0,186,285.34817707538605,0.4330017861538483
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,9,13,1-1204,39,10,0,7,16.749662578105927,0.4294785276437417
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,1,12,1-8084,82,14,0,22,35.21322524547577,0.42942957616433863
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,19,5,1-5530,7,3,0,0,3.0,0.42857142857142855
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,9,13,1-9794,46,12,0,8,19.713900089263916,0.42856304541878076
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,1,12,1-9496,39,9,0,8,16.713900089263916,0.4285615407503568
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,12,1,1-9495,18,0,0,8,7.713900089263916,0.42855000495910645
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,17,7,P-16616,28,10,0,2,11.928475022315979,0.42601696508271353
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,8,2,1-7842,21,7,0,2,8.928475022315979,0.42516547725314185
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,6,11,1-7042,117,38,0,12,49.570850133895874,0.42368247977688783
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,15,9,1-8529,56,16,0,8,23.713900089263916,0.4234625015939985
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,10,16,1-9808,74,10,0,22,31.21322524547577,0.421800341155078
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,9,13,1-9436,21,5,0,4,8.856950044631958,0.42175952593485516
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,9,13,MLG35,49,8,0,13,20.535087645053864,0.4190834213276299
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,6,11,1-7496,246,60,0,44,102.42645049095154,0.4163676849225672
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,21,18,1-10785,279,29,0,90,115.78137600421906,0.41498701076781025
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,9,13,1-4390,45,8,0,11,18.606612622737885,0.41348028050528635
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,10,16,1-3265,19,3,0,5,7.8211875557899475,0.4116414503047341
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,1,12,1-6693,98,16,0,25,40.10593777894974,0.40924426305050754
