Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,17,12,1-7122,197,11,0,183,179.77579176425934,0.9125674708845651
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-7866,18,19,1-7866,318,8,0,227,217.35576355457306,0.6835086904231857
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,2,5,1-2382,139,25,0,73,92.32586228847504,0.6642148366077341
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,22,7,1-8544,54,7,0,29,33.745890498161316,0.6249238981140984
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,14,MLG65,201,51,0,76,121.09267854690552,0.6024511370492812
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,10,13,MLG64,245,24,0,128,142.0508270263672,0.5797992939851722
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,2,5,1-9379,58,19,0,15,32.834081292152405,0.5661048498646967
283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,16,7,1-3535,315,52,0,136,177.42900371551514,0.5632666784619528
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,5,22,1-5413,39,16,0,6,21.533632516860962,0.5521444235092554
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,17,1-6296,254,21,0,120,131.67265033721924,0.5183962611701545
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,6,4,1-7682,141,14,0,64,73.0254135131836,0.5179107341360538
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,17,7,1-7268,70,27,0,10,36.22272086143494,0.517467440877642
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,10,13,MLG50,319,45,0,130,164.89537119865417,0.5169133893374739
192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,10,8,1-9770,50,10,0,17,25.678625464439392,0.5135725092887878
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,3,8,MLG58,71,13,0,24,35.13453006744385,0.49485253616118097
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,4,9,1-9333,102,27,0,25,50.05680215358734,0.490752962290072
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,16,7,1-4020,37,6,0,13,17.989537119865417,0.4862037059423086
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,7,1-7070,129,53,0,10,62.22272086143494,0.48234667334445686
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,3,8,1-5775,244,38,0,84,115.47085523605347,0.4732412099838257
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,18,19,1-3083,78,5,0,34,36.357250928878784,0.46611860165229213
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,22,22,P-16616,28,11,0,2,12.844544172286987,0.458733720438821
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,11,6,1-9270,128,35,0,25,58.05680215358734,0.4535687668249011
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,3,8,MLG41,66,17,0,14,29.91180920600891,0.4532092303940744
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,6,13,MLG59,71,25,0,7,31.455904603004456,0.4430409099014712
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,15,15,1-3584,26,5,0,7,11.455904603004456,0.44061171550017136
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,17,12,1-4494,16,7,0,0,7.0,0.4375
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,17,12,1-9491,80,20,0,16,34.7563533782959,0.4344544172286987
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,20,17,1-8066,86,17,0,22,37.28998589515686,0.4336044871529868
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,12,10,1-8578,11,2,0,3,4.766816258430481,0.4333469325845892
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,10,13,1-9110,29,7,0,6,12.533632516860962,0.4321942247193435
