,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG60,17,6,MLG60,47,21,0,5,23.38351836800576,0.4975216674043777
1,1-1833,5,5,1-1833,124,7,0,108,58.483996748924255,0.4716451350719698
2,1-0296,8,16,1-0296,41,17,0,4,18.9068146944046,0.4611418218147464
3,1-0278,13,10,1-0278,79,24,0,25,35.91759184002876,0.4546530612661869
4,1-1224,15,7,1-1224,151,15,0,106,65.53058940172195,0.4339774132564368
5,1-9938,9,15,1-9938,55,18,0,12,23.72044408321381,0.4312808015129783
6,MLG14,17,6,MLG14,232,76,0,34,92.20792490243912,0.3974479521656858
7,1-8042,11,3,1-8042,52,18,0,3,19.43011102080345,0.3736559811692971
8,1-9417,15,7,1-9417,76,16,0,25,27.917591840028763,0.3673367347372205
9,1-0292,19,9,1-0292,99,22,0,30,36.30111020803452,0.3666778808892375
10,1-1204,5,5,1-1204,39,10,0,9,14.290333062410356,0.3664187964720604
11,1-8493,2,22,1-8493,38,2,0,25,13.917591840028765,0.3662524168428622
12,1-2423,7,9,1-2423,79,20,0,18,28.58066612482071,0.36178058385849
13,1-20578,20,11,1-20578,19,4,0,6,6.860222041606903,0.3610643179793107
14,MLG48,21,8,MLG48,159,14,0,90,56.903330624103546,0.3578825825415317
15,1-9394,17,6,1-9394,117,21,0,43,41.49825796484947,0.354685965511534
16,1-1390,14,2,1-1390,98,30,0,9,34.290333062410355,0.3499013577796975
17,1-9794,5,5,1-9794,46,3,0,26,15.394295513629912,0.3346585981223894
18,1-7682,17,6,1-7682,141,26,0,44,46.97496163845062,0.3331557563010682
19,P-16616,21,8,P-16616,28,5,0,9,9.290333062410356,0.3317976093717983
20,1-6561,2,22,1-6561,65,11,0,22,21.48748081922531,0.3305766279880817
21,1-3447,12,4,1-3447,110,33,0,7,36.33692571520805,0.3303356883200732
22,1-13247,21,22,1-13247,29,0,0,20,9.53407347202301,0.32876115420769
23,1-7845,5,3,1-7845,36,8,0,8,11.813629388809204,0.3281563719113667
24,1-3596,18,20,1-3596,223,51,0,46,72.92836898565292,0.3270330447787126
25,1-9270,2,22,1-9270,128,26,0,32,41.254517555236816,0.3223009184002876
26,1-8573,21,7,1-8573,184,20,0,82,59.08970123529434,0.3211396806265997
27,MLG39,3,13,MLG39,23,5,0,5,7.383518368005753,0.3210225377393805
28,1-10468,15,7,1-10468,549,113,0,129,174.49477389454842,0.3178411182050062
29,1-7019,7,9,1-7019,107,13,0,44,33.97496163845062,0.3175230059668282
30,1-9379,13,10,1-9379,58,15,0,7,18.336925715208054,0.3161538916415182
31,1-9651,11,3,1-9651,38,10,0,4,11.906814694404602,0.3133372288001211
32,MLG42,5,5,MLG42,14,2,0,5,4.383518368005753,0.3131084548575537
33,MLG29,21,8,MLG29,164,41,0,21,51.01077714562416,0.3110413240586839
34,1-19547,12,4,1-19547,66,20,0,1,20.47670367360115,0.3102530859636538
35,MLG40,19,12,MLG40,51,12,0,8,15.813629388809204,0.310071164486455
36,1-9452,18,12,1-9452,16,4,0,2,4.953407347202301,0.3095879592001438
