Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,17,MLG40,3,51,11,1,7,1012.8112760186195,19.85904462781607
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,5,MLG45,5,70,17,1,16,1021.1400594711304,14.587715135301863
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-7874,17,1-7874,19,258,29,1,6,1030.552522301674,3.9943896213243173
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,5,1-10468,5,549,59,1,156,1099.3655798435211,2.002487394979091
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,6,1-9938,6,55,18,0,10,20.587537169456482,0.3743188576264815
228,228,228,228,228,228,228,228,228,228,228,228,228,228,MLG60,2,MLG60,2,47,16,0,4,17.035014867782593,0.36244712484643815
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,4,1-3447,4,110,34,0,21,39.43382805585861,0.358489345962351
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,5,MLG59,5,71,19,0,22,24.69258177280426,0.34778284187048253
267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-5413,15,1-5413,16,39,10,0,11,12.84629088640213,0.329392074010311
394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,14,1-9697,20,20,4,0,10,6.587537169456482,0.3293768584728241
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-1390,4,1-1390,16,98,23,0,33,31.53887265920639,0.3218252312163917
123,123,123,123,123,123,123,123,123,123,123,123,123,123,1-11350,2,1-11350,2,100,28,0,13,31.363798320293427,0.3136379832029343
34,34,34,34,34,34,34,34,34,34,34,34,34,34,MLG51,15,MLG51,16,248,70,0,30,77.76261150836945,0.31355891737245745
85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-1131,10,1-1131,12,138,26,0,64,42.560237884521484,0.3084075209023296
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,7,1-5002,7,45,10,0,14,13.622552037239075,0.3027233786053128
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,12,1-3206,13,45,11,0,10,13.587537169456482,0.30194527043236624
299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,12,MLG31,19,33,7,0,11,9.84629088640213,0.29837245110309485
81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7682,11,1-7682,11,141,27,0,55,41.23145443201065,0.29242166263837344
212,212,212,212,212,212,212,212,212,212,212,212,212,212,MLG32,17,MLG32,19,52,14,0,4,15.035014867782593,0.2891349013035114
171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,8,1-9645,9,69,5,0,57,19.748961865901947,0.28621683863626013
146,146,146,146,146,146,146,146,146,146,146,146,146,146,MLG78,14,MLG78,15,80,17,0,21,22.433828055858612,0.28042285069823264
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,10,MLG52,12,125,30,0,19,34.916320621967316,0.27933056497573855
233,233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,12,1-3587,13,46,11,0,5,12.293768584728241,0.26725583879844
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,3,1-0296,3,41,5,0,23,10.951335489749908,0.2671057436524368
43,43,43,43,43,43,43,43,43,43,43,43,43,43,MLG14,2,MLG14,2,232,56,0,18,60.65756690502167,0.2614550297630244
57,57,57,57,57,57,57,57,57,57,57,57,57,57,MLG75,8,MLG75,9,185,41,0,28,48.24510407447815,0.26078434634853054
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-9379,8,1-9379,9,58,12,0,12,15.105044603347778,0.26043180350599615
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,11,1-1350,11,195,34,0,64,50.560237884521484,0.2592832712026743
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-9674,6,1-9674,6,144,34,0,12,37.10504460334778,0.2576739208565818
13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-1258,14,1-1258,15,435,91,0,73,109.88902133703232,0.25261843985524673
439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,15,1-4682,16,16,3,0,4,4.035014867782593,0.25218842923641205
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,13,1-9270,14,128,24,0,32,32.28011894226074,0.25218842923641205
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-11206,6,1-11206,14,14,3,0,2,3.5175074338912964,0.25125053099223543
297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-9630,8,1-9630,14,33,8,0,1,8.258753716945648,0.2502652641498681
213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,17,1-6227,19,52,13,0,0,13.0,0.25
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-6647,3,1-6647,9,62,10,0,20,15.175074338912964,0.24475926353085425
12,12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,8,1-7024,9,498,63,0,224,120.9608325958252,0.2428932381442273
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,3,1-3523,3,543,93,0,150,131.81305754184723,0.24274964556509618
154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-9417,6,1-9417,6,76,15,0,13,18.363798320293427,0.24162892526701876
147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-2423,10,1-2423,12,79,17,0,8,19.070029735565186,0.24139278146285045
84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-2382,4,1-2382,4,139,25,0,31,33.021365225315094,0.23756377859938915
348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-3087,18,1-3087,20,26,1,0,20,6.175074338912964,0.23750285918896014
5,5,5,5,5,5,5,5,5,5,5,5,5,5,MLG57,15,MLG57,16,629,118,0,121,149.30919975042343,0.23737551629638065
425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,11,1-0003,11,17,3,0,4,4.035014867782593,0.23735381575191722
45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-3596,4,1-3596,4,223,41,0,44,52.38516354560852,0.2349110472897243
122,122,122,122,122,122,122,122,122,122,122,122,122,122,1-9404,6,1-9404,6,100,19,0,17,23.39881318807602,0.2339881318807602
345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,7,1-3584,17,26,4,0,8,6.0700297355651855,0.2334626821371225
