Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,17,MLG55,92,29,1,28,1051.0487389564514,11.424442814744037
153,153,153,1-1350,12,14,1-1350,195,45,2,80,2107.9963970184326,10.81023793342786
352,352,352,MLG63,15,7,MLG63,380,65,3,148,3181.5433344841003,8.372482459168685
345,345,345,1-1131,1,19,1-1131,138,24,1,15,1035.8118244409561,7.50588278580403
381,381,381,1-2335,10,15,1-2335,145,35,1,25,1054.6863740682602,7.273699131505243
382,382,382,1-18558,15,7,1-18558,307,46,2,82,2110.5713069438934,6.87482510405177
283,283,283,1-3535,17,9,1-3535,315,26,2,96,2101.595676422119,6.6717323061019655
331,331,331,MLG75,5,17,MLG75,185,45,1,23,1063.1114641427994,5.746548454825943
388,388,388,MLG49,19,10,MLG49,185,31,1,24,1049.8989191055298,5.675129292462323
106,106,106,MLG69,17,9,MLG69,576,93,3,112,3181.1949558258057,5.522907909419802
259,259,259,1-3596,2,21,1-3596,223,45,1,9,1052.0870946645737,4.717879348271631
375,375,375,MLG14,2,21,MLG14,232,50,1,12,1059.449459552765,4.5665924980722625
92,92,92,1-7807,10,15,1-7807,239,41,1,31,1065.4111038446426,4.457787045375074
302,302,302,MLG51,12,14,MLG51,248,54,1,44,1088.648018360138,4.389709751452169
390,390,390,MLG64,1,19,MLG64,245,22,1,47,1059.0103832483292,4.322491360197262
446,446,446,1-3534,17,9,1-3534,279,43,1,63,1092.6096626520157,3.916163665419411
371,371,371,1-1580,15,7,1-1580,400,47,1,96,1122.5956764221191,2.806489191055298
246,246,246,MLG56,13,13,MLG56,511,81,1,213,1248.7279070615768,2.443694534367078
299,299,299,MLG54,13,13,MLG54,595,33,1,434,1374.755453824997,2.3105133677731042
236,236,236,1-7024,19,10,1-7024,498,75,1,57,1119.8849328756332,2.2487649254530786
244,244,244,MLG57,12,14,MLG57,629,95,1,231,1276.9020963907242,2.03005102764821
370,370,370,MLG62,10,15,MLG62,525,97,0,466,463.95401263237,0.8837219288235619
424,424,424,1-4700,12,11,1-4700,31,5,0,26,25.4738290309906,0.8217364203545355
269,269,269,1-7839,12,14,1-7839,24,2,0,18,16.17418932914734,0.6739245553811392
425,425,425,1-6006,8,16,1-6006,57,35,0,4,38.14981985092163,0.6692950851038882
564,564,564,1-9034,10,15,1-9034,3,2,0,0,2.0,0.6666666666666666
255,255,255,1-9946,12,14,1-9946,12,4,0,5,7.937274813652039,0.6614395678043365
400,400,400,1-18709,20,12,1-18709,33,13,0,11,21.662004590034485,0.6564243815161965
78,78,78,1-4088,1,19,1-4088,30,4,0,19,18.961644291877747,0.6320548097292582
285,285,285,1-18615,3,6,1-18615,22,11,0,3,13.362364888191223,0.6073802221905101
46,46,46,1-8566,12,14,1-8566,5,3,0,0,3.0,0.6
79,79,79,1-9739,5,17,1-9739,31,2,0,21,18.536554217338562,0.597953361849631
206,206,206,1-9752,3,6,1-9752,22,10,0,4,13.14981985092163,0.5977190841328014
506,506,506,1-6227,19,10,1-6227,52,10,0,26,30.4738290309906,0.5860351736728961
473,473,473,1-9452,10,15,1-9452,16,7,0,3,9.362364888191223,0.5851478055119514
270,270,270,1-1390,3,6,1-1390,98,55,0,2,56.574909925460815,0.5772949992393961
469,469,469,1-8578,8,16,1-8578,11,0,0,8,6.299639701843262,0.5726945183493874
523,523,523,1-9861,3,6,1-9861,8,3,0,2,4.574909925460815,0.5718637406826019
460,460,460,1-7993,1,19,1-7993,24,1,0,16,13.599279403686523,0.5666366418202718
162,162,162,1-8067,16,5,1-8067,322,58,0,158,182.41788411140442,0.5665151680478399
552,552,552,MLG46,6,20,MLG46,17,4,0,7,9.512184739112854,0.5595402787713444
364,364,364,1-7682,10,15,1-7682,141,52,0,34,78.77346873283386,0.5586770832115877
455,455,455,1-17790,9,8,1-17790,5,2,0,1,2.7874549627304077,0.5574909925460816
463,463,463,1-1989,12,14,1-1989,46,2,0,30,25.62364888191223,0.5570358452589615
436,436,436,1-5161,3,6,1-5161,12,5,0,2,6.574909925460815,0.547909160455068
454,454,454,1-0272,7,11,1-0272,111,22,0,48,59.79783821105957,0.5387192631626988
504,504,504,1-5425,17,9,1-5425,17,6,0,4,9.14981985092163,0.5382246971130371
333,333,333,1-11329,13,13,1-11329,14,2,0,7,7.512184739112854,0.5365846242223468
499,499,499,1-8627,5,17,1-8627,25,10,0,4,13.14981985092163,0.5259927940368653
413,413,413,1-8314,6,20,1-8314,36,3,0,20,18.749099254608154,0.5208083126280043
342,342,342,MLG65,6,20,MLG65,201,14,0,115,104.55732071399689,0.5201856751940144
48,48,48,1-0405,20,12,1-0405,64,4,0,37,33.135833621025085,0.517747400328517
541,541,541,1-5424,12,14,1-5424,5,1,0,2,2.5749099254608154,0.5149819850921631
357,357,357,1-4760,15,7,1-4760,40,8,0,16,20.599279403686523,0.5149819850921631
58,58,58,1-17733,16,5,1-17733,74,6,0,40,37.49819850921631,0.5067324122867068
548,548,548,1-3087,18,18,1-3087,26,5,0,10,12.874549627304077,0.4951749856655414
423,423,423,1-7122,18,18,1-7122,197,15,0,104,96.8953161239624,0.49185439656833707
241,241,241,1-19448,12,14,1-19448,45,11,0,14,22.024369478225708,0.4894304328494602
301,301,301,1-1177,20,12,1-1177,17,2,0,8,8.299639701843262,0.48821410010842714
427,427,427,1-9379,3,6,1-9379,58,22,0,8,28.29963970184326,0.4879248224455735
260,260,260,1-0129,14,3,1-0129,142,0,0,85,66.93367183208466,0.47136388614144126
468,468,468,1-6228,8,16,1-6228,48,6,0,21,22.536554217338562,0.4695115461945534
150,150,150,1-7005,8,16,1-7005,285,44,0,113,132.98241078853607,0.4666049501352143
278,278,278,1-10762,9,8,1-10762,6,2,0,1,2.7874549627304077,0.4645758271217346
482,482,482,1-4390,2,21,1-4390,45,13,0,10,20.874549627304077,0.46387888060675725
537,537,537,1-4494,6,20,1-4494,16,5,0,3,7.362364888191223,0.46014780551195145
426,426,426,1-4355,15,7,1-4355,49,16,0,8,22.29963970184326,0.4550946877927196
346,346,346,MLG32,1,19,MLG32,52,15,0,11,23.662004590034485,0.45503854980835545
129,129,129,1-2573,8,16,1-2573,37,5,0,15,16.811824440956116,0.4543736335393545
330,330,330,1-4531,8,16,1-4531,94,15,0,35,42.56092369556427,0.45277578399536456
312,312,312,1-3108,10,15,1-3108,18,5,0,4,8.14981985092163,0.4527677694956462
55,55,55,1-8095,7,11,1-8095,46,9,0,15,20.811824440956116,0.45243096610774164
184,184,184,1-8074,7,11,1-8074,145,23,0,54,65.52256798744202,0.45187977922373807
199,199,199,MLG39,3,6,MLG39,23,8,0,3,10.362364888191223,0.450537603834401
407,407,407,1-8421,14,3,1-8421,109,0,0,62,48.82220768928528,0.4479101622870209
230,230,230,1-3089,9,8,1-3089,16,4,0,4,7.149819850921631,0.44686374068260193
466,466,466,1-5981,15,7,1-5981,28,7,0,7,12.512184739112854,0.44686374068260193
232,232,232,1-18371,9,8,1-18371,120,26,0,35,53.56092369556427,0.44634103079636894
461,461,461,1-9651,19,10,1-9651,38,5,0,15,16.811824440956116,0.4424164326567399
335,335,335,1-8910,13,13,1-8910,137,48,0,16,60.59927940368652,0.442330506596252
170,170,170,1-5043,14,3,1-5043,123,0,0,69,54.33439242839813,0.44174302787315556
166,166,166,MLG40,3,6,MLG40,51,17,0,7,22.512184739112854,0.4414153870414285
39,39,39,1-7467,6,20,1-7467,64,6,0,28,28.048738956451416,0.4382615461945534
513,513,513,1-8094,15,7,1-8094,58,12,0,17,25.38673436641693,0.43770231666236087
452,452,452,1-8529,15,7,1-8529,56,15,0,12,24.449459552764893,0.4365974920136588
354,354,354,1-9417,16,5,1-9417,76,7,0,33,32.986013770103455,0.4340264969750455
221,221,221,1-8023,12,14,1-8023,16,3,0,5,6.937274813652039,0.4335796758532524
404,404,404,1-4682,17,9,1-4682,16,3,0,5,6.937274813652039,0.4335796758532524
239,239,239,1-7042,19,10,1-7042,117,8,0,54,50.52256798744202,0.4318168204054873
414,414,414,1-8285,3,6,1-8285,72,24,0,9,31.08709466457367,0.4317652036746343
384,384,384,1-9270,14,3,1-9270,128,0,0,70,55.12184739112854,0.4306394327431917
544,544,544,1-5799,3,6,1-5799,7,3,0,0,3.0,0.42857142857142855
