Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
145,145,145,145,145,1-9491,19,1-9491,10,80,16,1,14,1020.0012831687927,12.750016039609909
93,93,93,93,93,MLG52,19,MLG52,10,125,9,1,10,1011.8580594062805,8.094864475250244
81,81,81,81,81,1-7682,10,1-7682,5,141,53,0,27,60.7167603969574,0.43061532196423685
165,165,165,165,165,MLG59,2,MLG59,9,71,24,0,14,28.001283168792725,0.39438426998299614
168,168,168,168,168,MLG45,2,MLG45,9,70,22,0,18,27.14450693130493,0.3877786704472133
235,235,235,235,235,1-1989,11,1-1989,4,46,8,0,31,16.859984159469604,0.36652139477107837
124,124,124,124,124,1-0292,13,1-0292,1,99,29,0,25,36.145148515701294,0.36510251025960905
239,239,239,239,239,1-5002,7,1-5002,11,45,12,0,13,15.715477228164673,0.3492328272925483
392,392,392,392,392,MLG33,8,MLG33,20,20,6,0,3,6.857417821884155,0.34287089109420776
195,195,195,195,195,1-9379,2,1-9379,9,58,17,0,8,19.286447525024414,0.33252495732800713
57,57,57,57,57,MLG75,10,MLG75,5,185,53,0,23,59.57353663444519,0.322019116942947
435,435,435,435,435,1-4494,22,1-4494,12,16,4,0,4,5.143223762512207,0.32145148515701294
174,174,174,174,174,MLG41,2,MLG41,9,66,18,0,10,20.858059406280518,0.3160312031254624
169,169,169,169,169,1-7268,11,1-7268,4,70,14,0,28,22.00256633758545,0.3143223762512207
215,215,215,215,215,MLG40,5,MLG40,16,51,13,0,9,15.572253465652466,0.3053383032480876
222,222,222,222,222,1-8705,2,1-8705,5,48,14,0,2,14.571611881256104,0.3035752475261688
85,85,85,85,85,1-1131,8,1-1131,12,138,37,0,15,41.287089109420776,0.2991818051407303
228,228,228,228,228,MLG60,10,MLG60,5,47,12,0,7,14.000641584396362,0.2978859911573694
24,24,24,24,24,1-3535,5,1-3535,16,315,74,0,64,92.29158020019531,0.2929891434926835
11,11,11,11,11,MLG56,12,MLG56,2,511,132,0,59,148.86255049705505,0.2913161457868005
242,242,242,242,242,1-3206,4,1-3206,18,45,3,0,35,13.003207921981812,0.28896017604404023
117,117,117,117,117,1-7019,6,1-7019,15,107,12,0,66,30.863192081451416,0.28844104749020016
54,54,54,54,54,1-1350,12,1-1350,2,195,49,0,21,55.00192475318909,0.28206115258045683
182,182,182,182,182,1-6647,6,1-6647,15,62,12,0,19,17.430312871932983,0.28113407857956424
17,17,17,17,17,1-7004,3,1-7004,19,381,84,0,75,105.43544554710388,0.27673345287953777
47,47,47,47,47,1-0303,6,1-0303,15,212,45,0,45,57.86126732826233,0.27293050626538834
62,62,62,62,62,1-6878,13,1-6878,1,167,22,0,82,45.436087131500244,0.2720723780329356
217,217,217,217,217,1-9770,20,1-9770,20,50,10,0,12,13.429671287536621,0.2685934257507324
12,12,12,12,12,1-7024,6,1-7024,15,498,52,0,284,133.1688871383667,0.2674074038923026
5,5,5,5,5,MLG57,11,MLG57,4,629,77,0,316,167.31467723846436,0.26600107669072237
6,6,6,6,6,MLG54,8,MLG54,12,595,58,0,348,157.460467338562,0.26463944090514624
233,233,233,233,233,1-3587,10,1-3587,5,46,11,0,4,12.143223762512207,0.2639831252720045
27,27,27,27,27,1-1608,12,1-1608,2,307,30,0,176,80.30184555053711,0.2615695294805769
64,64,64,64,64,MLG29,7,MLG29,11,164,32,0,35,42.00320792198181,0.25611712147549887
265,265,265,265,265,1-1204,20,1-1204,20,39,7,0,9,9.572253465652466,0.24544239655519143
25,25,25,25,25,1-18028,11,1-18028,4,309,5,0,246,75.30826139450073,0.24371605629288262
406,406,406,406,406,1-3265,4,1-3265,18,19,3,0,5,4.429029703140259,0.23310682648106626
332,332,332,332,332,P-16616,5,P-16616,16,28,5,0,5,6.429029703140259,0.22960820368358068
44,44,44,44,44,1-0008,13,1-0008,1,230,1,0,179,52.159263372421265,0.22677940596704899
224,224,224,224,224,1-9277,9,1-9277,14,48,2,0,31,10.859984159469604,0.2262496699889501
358,358,358,358,358,1-8627,21,1-8627,6,25,5,0,2,5.5716118812561035,0.22286447525024414
9,9,9,9,9,1-3523,4,1-3523,18,543,72,0,167,119.72959208488464,0.22049648634417063
130,130,130,130,130,1-3139,9,1-3139,14,93,12,0,29,20.2883722782135,0.21815454062595163
343,343,343,343,343,MLG67,19,MLG67,15,27,3,0,10,5.858059406280518,0.2169651631955747
91,91,91,91,91,1-9270,22,1-9270,13,128,15,0,44,27.575461387634277,0.2154332920908928
151,151,151,151,151,MLG38,2,MLG38,9,77,12,0,16,16.572895050048828,0.21523240324738738
545,545,545,545,545,1-4926,7,1-4926,11,4,0,0,3,0.8574178218841553,0.21435445547103882
180,180,180,180,180,1-10539,3,1-10539,3,63,8,0,19,13.430312871932983,0.21317956939576163
351,351,351,351,351,1-2324,21,1-2324,5,25,5,0,1,5.285805940628052,0.21143223762512206
319,319,319,319,319,1-18935,5,1-18935,16,30,2,0,15,6.287089109420776,0.20956963698069256
212,212,212,212,212,MLG32,22,MLG32,13,52,4,0,24,10.859342575073242,0.2088335110591008
365,365,365,365,365,1-8590,5,1-8590,16,24,3,0,7,5.000641584396362,0.2083600660165151
286,286,286,286,286,1-1770,12,1-1770,4,35,7,0,1,7.285805940628052,0.20816588401794434
299,299,299,299,299,MLG31,21,MLG31,6,33,6,0,3,6.857417821884155,0.2078005400570956
410,410,410,410,410,1-3108,5,1-3108,16,18,2,0,6,3.7148356437683105,0.20637975798712838
30,30,30,30,30,1-10785,6,1-10785,15,279,32,0,89,57.436728715896606,0.20586641116808818
300,300,300,300,300,1-18709,19,1-18709,10,33,5,0,6,6.7148356437683105,0.2034798679929791
401,401,401,401,401,1-8100,10,1-8100,5,19,3,0,3,3.8574178218841553,0.20302199062548185
100,100,100,100,100,1-5172,15,1-5172,21,120,0,0,85,24.2935049533844,0.20244587461153665
473,473,473,473,473,1-5161,11,1-5161,4,12,1,0,5,2.429029703140259,0.2024191419283549
181,181,181,181,181,MLG84,12,MLG84,2,63,11,0,6,12.71483564376831,0.2018227879963224
384,384,384,384,384,1-0358,17,1-0358,17,22,3,0,5,4.429029703140259,0.20131953196092087
0,0,0,0,0,1-6098,7,1-6098,11,1327,165,0,356,266.7469148635864,0.20101500743299655
46,46,46,46,46,1-2282,20,1-2282,20,219,32,0,42,44.003849506378174,0.20093081966382728
314,314,314,314,314,1-4088,15,1-4088,21,30,0,0,21,6.001924753189087,0.20006415843963624
535,535,535,535,535,1-8566,21,1-8566,6,5,1,0,0,1.0,0.2
526,526,526,526,526,1-9836,4,1-9836,17,5,1,0,0,1.0,0.2
4,4,4,4,4,MLG68,10,MLG68,5,642,48,0,280,128.0256633758545,0.1994169211461908
278,278,278,278,278,1-7845,21,1-7845,3,36,6,0,4,7.143223762512207,0.19842288229200575
172,172,172,172,172,1-6900,6,1-6900,15,67,11,0,8,13.286447525024414,0.1983051869406629
221,221,221,221,221,1-4355,4,1-4355,18,49,4,0,20,9.716118812561035,0.19828813903185785
83,83,83,83,83,MLG13,9,MLG13,14,140,12,0,55,27.719326734542847,0.19799519096102033
267,267,267,267,267,1-5413,19,1-5413,10,39,6,0,6,7.7148356437683105,0.1978162985581618
244,244,244,244,244,1-19448,11,1-19448,4,45,2,0,24,8.859342575073242,0.19687427944607205
433,433,433,433,433,1-20641,15,1-20641,21,16,0,0,11,3.1438653469085693,0.19649158418178558
506,506,506,506,506,1-17657,21,1-17657,6,8,1,0,2,1.5716118812561035,0.19645148515701294
290,290,290,290,290,1-3509,13,1-3509,1,35,2,0,17,6.85870099067688,0.19596288544791085
109,109,109,109,109,1-7441,22,1-7441,13,111,4,0,62,21.71996831893921,0.1956753902607136
147,147,147,147,147,1-2423,13,1-2423,1,79,4,0,40,15.43223762512207,0.19534478006483633
325,325,325,325,325,1-9338,1,1-9338,6,29,5,0,2,5.5716118812561035,0.1921245476295208
550,550,550,550,550,1-3176,11,1-3176,4,3,0,0,2,0.5716118812561035,0.19053729375203451
101,101,101,101,101,1-18371,17,1-18371,17,120,6,0,59,22.862550497055054,0.19052125414212545
111,111,111,111,111,1-0272,19,1-0272,10,111,8,0,46,21.14707326889038,0.19051417359360703
28,28,28,28,28,1-7005,9,1-7005,14,285,23,0,109,54.15284752845764,0.19000999132792154
94,94,94,94,94,1-1005,7,1-1005,11,125,15,0,30,23.574178218841553,0.18859342575073243
19,19,19,19,19,1-7863,6,1-7863,15,351,53,0,45,65.86126732826233,0.18763893825715763
376,376,376,376,376,1-18487,22,1-18487,13,23,2,0,8,4.286447525024414,0.18636728369671365
488,488,488,488,488,1-9576,3,1-9576,19,10,1,0,3,1.8574178218841553,0.18574178218841553
275,275,275,275,275,1-4020,11,1-4020,4,37,2,0,17,6.85870099067688,0.18537029704532107
13,13,13,13,13,1-1258,6,1-1258,15,435,36,0,156,80.58572673797607,0.18525454422523235
294,294,294,294,294,1-3106,7,1-3106,11,34,4,0,8,6.286447525024414,0.18489551544189453
307,307,307,307,307,1-9739,17,1-9739,17,31,0,0,20,5.716118812561035,0.18439092943745275
191,191,191,191,191,MLG44,22,MLG44,13,59,8,0,10,10.858059406280518,0.18403490519119522
354,354,354,354,354,1-7530,21,1-7530,6,25,4,0,2,4.5716118812561035,0.18286447525024413
385,385,385,385,385,1-18615,11,1-18615,4,22,2,0,7,4.000641584396362,0.18184734474528919
297,297,297,297,297,1-9630,5,1-9630,16,33,4,0,7,6.000641584396362,0.18183762376958673
270,270,270,270,270,1-9651,18,1-9651,3,38,6,0,3,6.857417821884155,0.18045836373379356
55,55,55,55,55,1-1462,9,1-1462,14,192,16,0,65,34.577386140823364,0.18009055281678835
216,216,216,216,216,1-8397,15,1-8397,21,51,0,0,32,9.145790100097656,0.17932921764897367
437,437,437,437,437,1-4098,13,1-4098,1,16,2,0,3,2.8574178218841553,0.1785886138677597
58,58,58,58,58,MLG49,18,MLG49,3,185,26,0,24,32.85934257507324,0.17761806797336888
153,153,153,153,153,1-9516,9,1-9516,14,76,6,0,26,13.430954456329346,0.17672308495170191
418,418,418,418,418,1-17835,13,1-17835,1,17,1,0,7,3.0006415843963623,0.17650832849390366
425,425,425,425,425,1-0003,21,1-0003,6,17,3,0,0,3.0,0.17647058823529413
126,126,126,126,126,1-6693,7,1-6693,11,98,9,0,29,17.2883722782135,0.17641196202258674
462,462,462,462,462,1-4052,20,1-4052,20,13,2,0,1,2.2858059406280518,0.17583122620215783
178,178,178,178,178,1-0405,15,1-0405,21,64,0,0,39,11.146431684494019,0.17416299507021904
158,158,158,158,158,1-9808,13,1-9808,1,74,7,0,20,12.716118812561035,0.17183944341298696
527,527,527,527,527,1-17790,13,1-17790,1,5,0,0,3,0.8574178218841553,0.17148356437683104
84,84,84,84,84,1-2382,19,1-2382,10,139,13,0,37,23.574819803237915,0.16960302016717924
43,43,43,43,43,MLG14,21,MLG14,6,232,35,0,15,39.287089109420776,0.16934090133371024
112,112,112,112,112,1-3447,8,1-3447,12,110,12,0,23,18.57353663444519,0.16885033304041083
105,105,105,105,105,1-7042,20,1-7042,20,117,6,0,48,19.718685150146484,0.1685357705140725
75,75,75,75,75,1-2545,4,1-2545,18,145,11,0,47,24.432879209518433,0.16850261523805815
238,238,238,238,238,1-4390,20,1-4390,20,45,5,0,9,7.572253465652466,0.16827229923672146
