Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
282,282,282,282,282,282,282,282,282,282,282,1-1608,19,25,1-1608,307,39,57,0,57039.0,185.79478827361564
382,382,382,382,382,382,382,382,382,382,382,1-18558,4,25,1-18558,307,37,26,0,26037.0,84.81107491856677
208,208,208,208,208,208,208,208,208,208,208,1-10468,11,25,1-10468,549,65,46,0,46065.0,83.90710382513662
329,329,329,329,329,329,329,329,329,329,329,1-1317,11,25,1-1317,414,42,19,0,19042.0,45.99516908212561
343,343,343,343,343,343,343,343,343,343,343,1-4319,11,25,1-4319,163,16,6,0,6016.0,36.9079754601227
390,390,390,390,390,390,390,390,390,390,390,MLG64,4,13,MLG64,245,18,7,45,7023.4871713370085,28.667294576885748
263,263,263,263,263,263,263,263,263,263,263,1-6927,11,25,1-6927,179,16,5,0,5016.0,28.022346368715084
368,368,368,368,368,368,368,368,368,368,368,1-5197,11,16,1-5197,72,3,2,6,2003.7316228449345,27.82960587284631
58,58,58,58,58,58,58,58,58,58,58,1-17733,11,16,1-17733,74,7,2,6,2007.7316228449345,27.13150841682344
354,354,354,354,354,354,354,354,354,354,354,1-9417,11,13,1-9417,76,13,2,15,2014.8290571123362,26.51090864621495
478,478,478,478,478,478,478,478,478,478,478,1-9394,19,2,1-9394,117,15,3,6,3015.7316228449345,25.77548395593961
64,64,64,64,64,64,64,64,64,64,64,1-9674,11,4,1-9674,144,47,3,22,3049.682617098093,21.178351507625646
346,346,346,346,346,346,346,346,346,346,346,MLG32,4,15,MLG32,52,7,1,8,1007.9754971265793,19.38414417551114
209,209,209,209,209,209,209,209,209,209,209,1-9938,11,22,1-9938,55,0,1,21,1002.5606799572706,18.2283759992231
375,375,375,375,375,375,375,375,375,375,375,MLG14,19,24,MLG14,232,0,4,22,4002.682617098093,17.252942315077988
268,268,268,268,268,268,268,268,268,268,268,MLG44,4,24,MLG44,59,0,1,6,1000.7316228449345,16.96155292957516
161,161,161,161,161,161,161,161,161,161,161,MLG41,7,11,MLG41,66,15,1,24,1017.9264913797379,15.423128657268755
434,434,434,434,434,434,434,434,434,434,434,MLG59,18,22,MLG59,71,0,1,23,1002.8045542389154,14.124007806181908
414,414,414,414,414,414,414,414,414,414,414,1-8285,4,11,1-8285,72,11,1,19,1013.3168056756258,14.07384452327258
389,389,389,389,389,389,389,389,389,389,389,1-0278,4,1,1-0278,79,7,1,4,1007.4877485632896,12.75300947548468
365,365,365,365,365,365,365,365,365,365,365,MLG48,19,18,MLG48,159,0,2,59,2007.1942913085222,12.623863467349196
162,162,162,162,162,162,162,162,162,162,162,1-8067,11,25,1-8067,322,26,4,0,4026.0,12.503105590062113
479,479,479,479,479,479,479,479,479,479,479,1-9286,5,2,1-9286,81,10,1,4,1010.4877485632896,12.475157389670242
103,103,103,103,103,103,103,103,103,103,103,1-8820,15,10,1-8820,83,16,1,16,1017.9509942531586,12.264469810279019
299,299,299,299,299,299,299,299,299,299,299,MLG54,9,13,MLG54,595,16,7,434,7068.920719116926,11.880539023725927
315,315,315,315,315,315,315,315,315,315,315,1-1769,11,25,1-1769,89,6,1,0,1006.0,11.303370786516854
123,123,123,123,123,123,123,123,123,123,123,MLG55,5,2,MLG55,92,18,1,14,1019.7071199715137,11.083773043168629
331,331,331,331,331,331,331,331,331,331,331,MLG75,1,24,MLG75,185,0,2,16,2001.9509942531586,10.821356725692748
296,296,296,296,296,296,296,296,296,296,296,1-9404,11,4,1-9404,100,39,1,11,1040.3413085490465,10.403413085490465
391,391,391,391,391,391,391,391,391,391,391,MLG30,3,15,MLG30,208,10,2,40,2014.8774856328964,9.686910988619694
283,283,283,283,283,283,283,283,283,283,283,1-3535,13,16,1-3535,315,11,3,20,3013.438742816448,9.566472199417296
495,495,495,495,495,495,495,495,495,495,495,MLG08,19,10,MLG08,107,15,1,7,1015.8535599857569,9.493958504539783
259,259,259,259,259,259,259,259,259,259,259,1-3596,7,11,1-3596,223,51,2,63,2058.682039871812,9.231758026330995
443,443,443,443,443,443,443,443,443,443,443,1-3447,9,13,1-3447,110,13,1,15,1014.8290571123362,9.225718701021238
246,246,246,246,246,246,246,246,246,246,246,MLG56,17,4,MLG56,511,134,4,49,4139.974919900298,8.101712172016239
358,358,358,358,358,358,358,358,358,358,358,1-9831,11,4,1-9831,132,25,1,26,1028.1703656613827,7.789169436828657
189,189,189,189,189,189,189,189,189,189,189,1-9156,2,18,1-9156,268,0,2,68,2008.291725575924,7.493625841701209
345,345,345,345,345,345,345,345,345,345,345,1-1131,3,15,1-1131,138,20,1,13,1021.5851828306913,7.402791179932546
234,234,234,234,234,234,234,234,234,234,234,MLG29,1,24,MLG29,164,0,1,32,1003.9019885063171,6.121353588453153
124,124,124,124,124,124,124,124,124,124,124,1-8427,13,2,1-8427,189,60,1,21,1062.5606799572706,5.622014179668098
153,153,153,153,153,153,153,153,153,153,153,1-1350,5,2,1-1350,195,33,1,39,1037.755548492074,5.32182332560038
131,131,131,131,131,131,131,131,131,131,131,1-9283,13,16,1-9283,235,29,1,15,1030.8290571123362,4.3865066260099415
253,253,253,253,253,253,253,253,253,253,253,1-4649,9,13,1-4649,244,23,1,48,1028.8529827594757,4.216610585079819
371,371,371,371,371,371,371,371,371,371,371,1-1580,16,1,1-1580,400,24,1,32,1027.9019885063171,2.5697549712657928
106,106,106,106,106,106,106,106,106,106,106,MLG69,17,4,MLG69,576,150,1,56,1156.828479886055,2.0083827775799565
4,4,4,4,4,4,4,4,4,4,4,1-6240,5,2,1-6240,698,124,1,57,1130.9504170268774,1.6202728037634346
251,251,251,251,251,251,251,251,251,251,251,1-7268,13,16,1-7268,70,29,0,5,29.609685704112053,0.42299551005874364
312,312,312,312,312,312,312,312,312,312,312,1-3108,19,10,1-3108,18,7,0,4,7.487748563289642,0.415986031293869
327,327,327,327,327,327,327,327,327,327,327,P-16616,4,25,P-16616,28,11,0,0,11.0,0.39285714285714285
453,453,453,453,453,453,453,453,453,453,453,1-8397,1,11,1-8397,51,18,0,13,19.585182830691338,0.38402319275865365
85,85,85,85,85,85,85,85,85,85,85,1-8084,10,12,1-8084,82,31,0,3,31.36581142246723,0.3825098953959418
47,47,47,47,47,47,47,47,47,47,47,1-19547,17,3,1-19547,66,23,0,18,25.19486853480339,0.3817404323455059
504,504,504,504,504,504,504,504,504,504,504,1-5425,17,4,1-5425,17,6,0,3,6.365811422467232,0.37445949543924895
280,280,280,280,280,280,280,280,280,280,280,1-7608,9,13,1-7608,4,1,0,4,1.4877485632896423,0.3719371408224106
350,350,350,350,350,350,350,350,350,350,350,1-2282,7,11,1-2282,219,72,0,52,78.34073132276535,0.3577202343505267
292,292,292,292,292,292,292,292,292,292,292,1-9997,10,12,1-9997,16,5,0,3,5.365811422467232,0.335363213904202
206,206,206,206,206,206,206,206,206,206,206,1-9752,17,4,1-9752,22,7,0,3,7.365811422467232,0.3348096101121469
551,551,551,551,551,551,551,551,551,551,551,1-9838,7,11,1-9838,3,1,0,0,1.0,0.3333333333333333
278,278,278,278,278,278,278,278,278,278,278,1-10762,8,3,1-10762,6,2,0,0,2.0,0.3333333333333333
423,423,423,423,423,423,423,423,423,423,423,1-7122,7,11,1-7122,197,51,0,119,65.51051975786686,0.3325407094307962
199,199,199,199,199,199,199,199,199,199,199,MLG39,8,3,MLG39,23,7,0,5,7.609685704112053,0.3308559001787849
537,537,537,537,537,537,537,537,537,537,537,1-4494,15,10,1-4494,16,5,0,2,5.243874281644821,0.3277421426028013
364,364,364,364,364,364,364,364,364,364,364,1-7682,5,2,1-7682,141,43,0,24,45.926491379737854,0.3257197970194174
180,180,180,180,180,180,180,180,180,180,180,1-0037,4,3,1-0037,35,11,0,3,11.365811422467232,0.3247374692133495
196,196,196,196,196,196,196,196,196,196,196,1-9646,15,10,1-9646,105,33,0,0,33.0,0.3142857142857143
361,361,361,361,361,361,361,361,361,361,361,1-0008,15,10,1-0008,230,70,0,14,71.70711997151375,0.3117700868326685
270,270,270,270,270,270,270,270,270,270,270,1-1390,7,11,1-1390,98,23,0,61,30.438165590167046,0.310593526430276
521,521,521,521,521,521,521,521,521,521,521,1-19549,8,3,1-19549,29,9,0,0,9.0,0.3103448275862069
57,57,57,57,57,57,57,57,57,57,57,1-1224,8,3,1-1224,151,38,0,72,46.77947413921356,0.30979784198154675
458,458,458,458,458,458,458,458,458,458,458,1-7182,8,3,1-7182,22,6,0,6,6.7316228449344635,0.3059828565879302
355,355,355,355,355,355,355,355,355,355,355,1-9498,8,3,1-9498,64,19,0,3,19.36581142246723,0.3025908034760505
95,95,95,95,95,95,95,95,95,95,95,1-3312,8,3,1-3312,36,9,0,15,10.829057112336159,0.3008071420093377
157,157,157,157,157,157,157,157,157,157,157,1-6061,10,12,1-6061,40,12,0,0,12.0,0.3
190,190,190,190,190,190,190,190,190,190,190,1-2382,7,11,1-2382,139,37,0,35,41.26779992878437,0.2968906469696717
219,219,219,219,219,219,219,219,219,219,219,1-5653,8,3,1-5653,11,3,0,2,3.243874281644821,0.294897661967711
471,471,471,471,471,471,471,471,471,471,471,1-9794,17,4,1-9794,46,13,0,4,13.487748563289642,0.2932119252889053
66,66,66,66,66,66,66,66,66,66,66,1-7536,9,13,1-7536,17,3,0,16,4.950994253158569,0.29123495606815114
342,342,342,342,342,342,342,342,342,342,342,MLG65,9,13,MLG65,201,46,0,98,57.94983980059624,0.28830766069948377
99,99,99,99,99,99,99,99,99,99,99,1-5775,15,10,1-5775,244,67,0,27,70.29230280220509,0.28808320820575856
67,67,67,67,67,67,67,67,67,67,67,1-7481,7,11,1-7481,33,7,0,20,9.438742816448212,0.2860225095893397
122,122,122,122,122,122,122,122,122,122,122,MLG42,5,2,MLG42,14,4,0,0,4.0,0.2857142857142857
388,388,388,388,388,388,388,388,388,388,388,MLG49,8,3,MLG49,185,42,0,84,52.24271982908249,0.28239308015720266
241,241,241,241,241,241,241,241,241,241,241,1-19448,15,10,1-19448,45,12,0,5,12.609685704112053,0.28021523786915675
163,163,163,163,163,163,163,163,163,163,163,1-9137,7,11,1-9137,111,30,0,6,30.731622844934464,0.2768614670714816
438,438,438,438,438,438,438,438,438,438,438,MLG10,3,15,MLG10,60,16,0,4,16.487748563289642,0.27479580938816073
19,19,19,19,19,19,19,19,19,19,19,1-2596,7,11,1-2596,35,9,0,5,9.609685704112053,0.2745624486889158
25,25,25,25,25,25,25,25,25,25,25,1-9607,15,10,1-9607,19,5,0,1,5.121937140822411,0.2695756389906532
191,191,191,191,191,191,191,191,191,191,191,1-8328,17,4,1-8328,114,27,0,29,30.536177083849907,0.26786120248991147
149,149,149,149,149,149,149,149,149,149,149,MLG58,15,10,MLG58,71,18,0,7,18.853559985756874,0.26554309839094187
63,63,63,63,63,63,63,63,63,63,63,1-7066,10,12,1-7066,23,6,0,0,6.0,0.2608695652173913
174,174,174,174,174,174,174,174,174,174,174,MLG38,7,11,MLG38,77,18,0,17,20.07293139398098,0.26068742070105166
84,84,84,84,84,84,84,84,84,84,84,1-18714,5,2,1-18714,32,8,0,2,8.243874281644821,0.25762107130140066
531,531,531,531,531,531,531,531,531,531,531,1-5891,15,10,1-5891,96,24,0,3,24.36581142246723,0.25381053565070033
563,563,563,563,563,563,563,563,563,563,563,1-21192,17,4,1-21192,4,1,0,0,1.0,0.25
119,119,119,119,119,119,119,119,119,119,119,1-5929,7,11,1-5929,4,1,0,0,1.0,0.25
499,499,499,499,499,499,499,499,499,499,499,1-8627,5,10,1-8627,25,6,0,2,6.243874281644821,0.24975497126579285
245,245,245,245,245,245,245,245,245,245,245,1-6647,13,16,1-6647,62,15,0,2,15.243874281644821,0.24586894002652937
524,524,524,524,524,524,524,524,524,524,524,1-9338,17,4,1-9338,29,7,0,1,7.121937140822411,0.24558403933870382
231,231,231,231,231,231,231,231,231,231,231,1-8450,17,11,1-8450,52,12,0,6,12.731622844934464,0.2448389008641243
130,130,130,130,130,130,130,130,130,130,130,1-1833,3,15,1-1833,124,30,0,2,30.24387428164482,0.24390221194874856
143,143,143,143,143,143,143,143,143,143,143,1-8928,7,11,1-8928,39,8,0,12,9.463245689868927,0.24264732538125452
43,43,43,43,43,43,43,43,43,43,43,1-8705,18,10,1-8705,48,11,0,5,11.609685704112053,0.2418684521690011
272,272,272,272,272,272,272,272,272,272,272,1-1570,6,5,1-1570,142,24,0,84,34.24271982908249,0.2411459142893133
505,505,505,505,505,505,505,505,505,505,505,1-4747,8,3,1-4747,25,6,0,0,6.0,0.24
55,55,55,55,55,55,55,55,55,55,55,1-8095,5,2,1-8095,46,10,0,8,10.975497126579285,0.2385977636212888
344,344,344,344,344,344,344,344,344,344,344,1-6035,8,3,1-6035,23,5,0,4,5.487748563289642,0.2385977636212888
370,370,370,370,370,370,370,370,370,370,370,MLG62,7,11,MLG62,525,74,0,403,123.14066775143147,0.23455365285986945
483,483,483,483,483,483,483,483,483,483,483,1-9491,5,2,1-9491,80,17,0,13,18.585182830691338,0.23231478538364173
376,376,376,376,376,376,376,376,376,376,376,1-7874,6,5,1-7874,258,54,0,46,59.60910847783089,0.2310430561156236
442,442,442,442,442,442,442,442,442,442,442,MLG11,19,25,MLG11,87,20,0,0,20.0,0.22988505747126436
101,101,101,101,101,101,101,101,101,101,101,1-9892,13,16,1-9892,22,5,0,0,5.0,0.22727272727272727
444,444,444,444,444,444,444,444,444,444,444,1-3217,20,9,1-3217,5,1,0,1,1.1219371408224106,0.22438742816448212
