Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,236,1-7024,6,2,1-7024,498,66,1,0,1066.0,2.140562248995984
4,4,4,1-6240,6,2,1-6240,698,51,1,0,1051.0,1.505730659025788
558,558,558,1-0055,12,14,1-0055,18,9,0,1,9.121934682130814,0.5067741490072675
268,268,268,MLG44,2,16,MLG44,59,27,0,12,28.463216185569763,0.4824273929757587
462,462,462,1-1183,2,16,1-1183,45,19,0,5,19.609673410654068,0.43577052023675705
166,166,166,MLG40,20,16,MLG40,51,21,0,7,21.853542774915695,0.42850083872383715
483,483,483,1-9491,2,16,1-9491,80,29,0,17,31.07288959622383,0.38841111995279787
375,375,375,MLG14,20,19,MLG14,232,77,0,40,81.87738728523254,0.35291977278117476
434,434,434,MLG59,8,18,MLG59,71,23,0,15,24.829020231962204,0.3497045103093268
153,153,153,1-1350,3,14,1-1350,195,62,0,31,65.77997514605522,0.3373332058772063
427,427,427,1-9379,3,14,1-9379,58,18,0,12,19.463216185569763,0.3355726928546511
526,526,526,1-5002,17,23,1-5002,45,15,0,0,15.0,0.3333333333333333
141,141,141,MLG45,3,14,MLG45,70,20,0,11,21.34128150343895,0.30487545004912786
327,327,327,P-16616,20,19,P-16616,28,8,0,2,8.243869364261627,0.2944239058664867
149,149,149,MLG58,19,6,MLG58,71,19,0,9,20.097412139177322,0.2830621428053144
437,437,437,1-6980,12,22,1-6980,128,31,0,37,35.5115832388401,0.2774342440534383
479,479,479,1-9286,6,2,1-9286,81,22,0,0,22.0,0.2716049382716049
412,412,412,1-6858,15,10,1-6858,23,5,0,9,6.097412139177322,0.26510487561640533
478,478,478,1-9394,9,19,1-9394,117,30,0,8,30.97547745704651,0.2647476705730471
388,388,388,MLG49,1,8,MLG49,185,46,0,22,48.6825630068779,0.26314898922636704
140,140,140,1-2294,8,19,1-2294,75,17,0,20,19.438693642616272,0.2591825819015503
179,179,179,1-4052,1,19,1-4052,13,3,0,3,3.365804046392441,0.2589080035686493
346,346,346,MLG32,13,10,MLG32,52,12,0,11,13.34128150343895,0.2565631058353644
426,426,426,1-4355,6,2,1-4355,49,12,0,0,12.0,0.24489795918367346
54,54,54,1-8125,14,7,1-8125,21,5,0,1,5.121934682130814,0.24390165153003873
206,206,206,1-9752,2,16,1-9752,22,5,0,3,5.365804046392441,0.24390018392692914
91,91,91,72-12171,19,9,72-12171,19,3,0,13,4.585150867700577,0.24132372987897774
154,154,154,1-18994,4,17,1-18994,28,6,0,6,6.731608092784882,0.2404145747423172
331,331,331,MLG75,19,6,MLG75,185,42,0,20,44.43869364261627,0.2402091548249528
266,266,266,1-2103,1,8,1-2103,26,6,0,2,6.243869364261627,0.24014882170237029
488,488,488,1-11350,8,18,1-11350,100,21,0,24,23.926432371139526,0.23926432371139528
342,342,342,MLG65,18,11,MLG65,201,28,0,164,47.99728786945343,0.23879247696245487
407,407,407,1-8421,10,22,1-8421,109,21,0,39,25.75545260310173,0.236288555991759
145,145,145,MLG06,10,22,MLG06,18,4,0,2,4.243869364261627,0.23577052023675707
448,448,448,1-3106,17,23,1-3106,34,8,0,0,8.0,0.23529411764705882
399,399,399,MLG60,2,16,MLG60,47,10,0,8,10.975477457046509,0.23352079695843636
514,514,514,1-11206,20,19,1-11206,14,3,0,2,3.243869364261627,0.23170495459011622
467,467,467,1-13247,9,9,1-13247,29,4,0,22,6.682563006877899,0.23043320713372067
494,494,494,1-3265,13,10,1-3265,19,4,0,3,4.365804046392441,0.22977916033644424
487,487,487,1-6900,3,14,1-6900,67,15,0,3,15.36580404639244,0.22934035890137972
190,190,190,1-2382,16,13,1-2382,139,28,0,30,31.658040463924408,0.2277556867908231
164,164,164,1-9740,16,13,1-9740,34,7,0,6,7.731608092784882,0.22740023802308476
355,355,355,1-9498,10,22,1-9498,64,13,0,12,14.463216185569763,0.22598775289952755
509,509,509,1-18935,12,12,1-18935,30,6,0,6,6.731608092784882,0.22438693642616273
499,499,499,1-8627,2,16,1-8627,25,5,0,5,5.609673410654068,0.22438693642616273
309,309,309,1-3516,11,1,1-3516,156,35,0,0,35.0,0.22435897435897437
143,143,143,1-8928,16,13,1-8928,39,8,0,6,8.731608092784882,0.22388738699448416
73,73,73,1-5355,10,22,1-5355,53,11,0,6,11.731608092784882,0.22135109609028078
282,282,282,1-1608,20,19,1-1608,307,65,0,24,67.92643237113953,0.22125873736527532
184,184,184,1-8074,3,14,1-8074,145,29,0,24,31.926432371139526,0.22018229221475535
485,485,485,1-5980,13,10,1-5980,29,6,0,3,6.365804046392441,0.21951048435836001
62,62,62,1-9818,16,13,1-9818,28,6,0,1,6.121934682130814,0.21864052436181478
417,417,417,1-10451,12,12,1-10451,46,6,0,33,10.023844510316849,0.21790966326775757
424,424,424,1-4700,1,8,1-4700,31,6,0,6,6.731608092784882,0.21714864815435103
1,1,1,1-9185,20,19,1-9185,31,6,0,6,6.731608092784882,0.21714864815435103
12,12,12,MLG84,12,12,MLG84,63,12,0,13,13.585150867700577,0.21563731536032663
318,318,318,1-2324,3,14,1-2324,25,5,0,3,5.365804046392441,0.21463216185569764
410,410,410,MLG12,13,6,MLG12,146,27,0,35,31.267713874578476,0.21416242379848272
231,231,231,1-8450,3,14,1-8450,52,11,0,1,11.121934682130814,0.21388335927174643
393,393,393,1-7819,2,16,1-7819,59,12,0,5,12.609673410654068,0.21372327814667913
345,345,345,1-1131,18,11,1-1131,138,27,0,19,29.31675896048546,0.2124402823223584
220,220,220,MLG73,4,17,MLG73,10,2,0,1,2.1219346821308136,0.21219346821308135
240,240,240,MLG33,2,16,MLG33,20,4,0,2,4.243869364261627,0.21219346821308135
539,539,539,1-9436,20,11,1-9436,21,4,0,3,4.365804046392441,0.20789543078059242
495,495,495,MLG08,1,10,MLG08,107,21,0,10,22.219346821308136,0.20765744692811341
295,295,295,1-3639,4,17,1-3639,17,3,0,4,3.4877387285232544,0.2051611016778385
504,504,504,1-5425,15,15,1-5425,17,3,0,4,3.4877387285232544,0.2051611016778385
94,94,94,1-3083,14,7,1-3083,78,13,0,24,15.926432371139526,0.2041850303992247
438,438,438,MLG10,16,13,MLG10,60,9,0,26,12.170301735401154,0.2028383622566859
366,366,366,1-5163,4,17,1-5163,16,3,0,2,3.243869364261627,0.2027418352663517
253,253,253,1-4649,18,11,1-4649,244,42,0,58,49.07221156358719,0.20111562116224257
339,339,339,1-3523,8,18,1-3523,543,94,0,124,109.11990058422089,0.20095745963944914
376,376,376,1-7874,10,22,1-7874,258,48,0,31,51.77997514605522,0.20069757808548536
536,536,536,1-9971,3,10,1-9971,15,3,0,0,3.0,0.2
287,287,287,1-9836,9,9,1-9836,5,1,0,0,1.0,0.2
275,275,275,1-3216,1,8,1-3216,5,1,0,0,1.0,0.2
117,117,117,1-0358,14,7,1-0358,22,4,0,3,4.365804046392441,0.19844563847238367
562,562,562,1-0003,18,11,1-0003,17,3,0,3,3.365804046392441,0.1979884733172024
332,332,332,MLG78,3,14,MLG78,80,14,0,15,15.829020231962204,0.19786275289952754
484,484,484,MLG31,13,10,MLG31,33,6,0,4,6.487738728523254,0.19659814328858347
222,222,222,1-4149,10,22,1-4149,16,3,0,1,3.1219346821308136,0.19512091763317585
161,161,161,MLG41,13,10,MLG41,66,11,0,15,12.829020231962204,0.19437909442366977
534,534,534,1-9457,7,5,1-9457,11,2,0,1,2.1219346821308136,0.19290315292098306
511,511,511,1-9697,3,14,1-9697,20,3,0,7,3.853542774915695,0.19267713874578477
197,197,197,1-8646,5,20,1-8646,20,3,0,7,3.853542774915695,0.19267713874578477
400,400,400,1-18709,20,19,1-18709,33,5,0,11,6.34128150343895,0.19216004555875604
170,170,170,1-5043,1,8,1-5043,123,21,0,21,23.560628324747086,0.19154982377843158
174,174,174,MLG38,2,16,MLG38,77,13,0,13,14.585150867700577,0.18941754373637112
234,234,234,MLG29,17,23,MLG29,164,31,0,0,31.0,0.18902439024390244
537,537,537,1-4494,19,6,1-4494,16,3,0,0,3.0,0.1875
472,472,472,1-9518,8,18,1-9518,22,4,0,1,4.121934682130814,0.18736066736958243
529,529,529,1-6217,13,6,1-6217,44,8,0,2,8.243869364261627,0.18736066736958243
88,88,88,1-5626,13,10,1-5626,125,22,0,10,23.219346821308136,0.18575477457046508
378,378,378,1-6561,10,22,1-6561,65,10,0,17,12.072889596223831,0.18573676301882816
259,259,259,1-3596,16,13,1-3596,223,35,0,52,41.34060347080231,0.18538387206637805
560,560,560,1-0027,19,6,1-0027,29,5,0,3,5.365804046392441,0.18502772573767037
43,43,43,1-8705,13,10,1-8705,48,8,0,7,8.853542774915695,0.18444880781074366
392,392,392,1-9609,20,19,1-9609,25,4,0,5,4.609673410654068,0.18438693642616272
101,101,101,1-9892,9,9,1-9892,22,4,0,0,4.0,0.18181818181818182
312,312,312,1-3108,6,20,1-3108,18,3,0,2,3.243869364261627,0.18021496468120152
172,172,172,1-8573,5,20,1-8573,184,28,0,42,33.12125664949417,0.18000682961681616
384,384,384,1-9270,10,22,1-9270,128,20,0,24,22.926432371139526,0.17911275289952755
498,498,498,1-19915,10,22,1-19915,62,10,0,9,11.097412139177322,0.1789905183738278
364,364,364,1-7682,2,16,1-7682,141,24,0,10,25.219346821308136,0.17886061575395842
39,39,39,1-7467,3,14,1-7467,64,11,0,3,11.36580404639244,0.1775906882248819
522,522,522,1-5282,11,1,1-5282,17,3,0,0,3.0,0.17647058823529413
228,228,228,1-17835,11,1,1-17835,17,3,0,0,3.0,0.17647058823529413
552,552,552,MLG46,6,2,MLG46,17,3,0,0,3.0,0.17647058823529413
441,441,441,1-19166,1,8,1-19166,45,7,0,6,7.731608092784882,0.17181351317299737
51,51,51,1-9925,19,15,1-9925,93,15,0,8,15.975477457046509,0.17177932749512376
44,44,44,1-5214,19,6,1-5214,40,6,0,7,6.853542774915695,0.17133856937289238
351,351,351,1-19229,2,16,1-19229,38,6,0,4,6.487738728523254,0.17072996654008565
415,415,415,1-1957,6,2,1-1957,47,8,0,0,8.0,0.1702127659574468
217,217,217,1-9630,10,22,1-9630,33,5,0,5,5.609673410654068,0.16999010335315357
232,232,232,1-18371,9,9,1-18371,120,15,0,44,20.3651260137558,0.169709383447965
11,11,11,1-9722,4,17,1-9722,22,3,0,6,3.7316080927848816,0.16961854967204007
354,354,354,1-9417,15,15,1-9417,76,11,0,15,12.829020231962204,0.16880289778897636
14,14,14,1-6098,17,23,1-6098,1327,224,0,0,224.0,0.16880180859080632
398,398,398,1-0303,13,10,1-0303,212,32,0,31,35.77997514605522,0.1687734676700718
360,360,360,1-6611,11,1,1-6611,89,15,0,0,15.0,0.16853932584269662
443,443,443,1-3447,18,11,1-3447,110,15,0,28,18.41417109966278,0.16740155545147983
138,138,138,1-5515,4,17,1-5515,29,4,0,7,4.853542774915695,0.1673635439626102
390,390,390,MLG64,13,10,MLG64,245,27,0,114,40.90055376291275,0.16694103576699082
430,430,430,1-3141,10,22,1-3141,136,20,0,22,22.6825630068779,0.16678355152116103
159,159,159,1-10696,3,14,1-10696,24,4,0,0,4.0,0.16666666666666666
328,328,328,1-9497,17,23,1-9497,150,25,0,0,25.0,0.16666666666666666
201,201,201,1-9902,11,1,1-9902,30,5,0,0,5.0,0.16666666666666666
72,72,72,1-9614,17,23,1-9614,30,5,0,0,5.0,0.16666666666666666
255,255,255,1-9946,5,22,1-9946,12,2,0,0,2.0,0.16666666666666666
381,381,381,1-2335,9,9,1-2335,145,20,0,33,24.02384451031685,0.16568168627804725
435,435,435,1-9610,18,11,1-9610,49,8,0,0,8.0,0.16326530612244897
524,524,524,1-9338,15,15,1-9338,29,4,0,6,4.731608092784882,0.16315889975120282
520,520,520,1-2034,14,10,1-2034,16,2,0,5,2.609673410654068,0.16310458816587925
497,497,497,1-8493,10,22,1-8493,38,4,0,18,6.194824278354645,0.16302169153564855
270,270,270,1-1390,16,13,1-1390,98,10,0,49,15.974799424409866,0.1630081573919374
214,214,214,1-0053,17,23,1-0053,142,23,0,0,23.0,0.1619718309859155
71,71,71,1-6532,3,14,1-6532,27,4,0,3,4.365804046392441,0.161696446162683
544,544,544,1-5799,2,14,1-5799,7,1,0,1,1.1219346821308136,0.1602763831615448
394,394,394,1-2423,20,19,1-2423,79,12,0,5,12.609673410654068,0.1596161191222034
123,123,123,MLG55,16,13,MLG55,92,12,0,22,14.6825630068779,0.1595930761617163
302,302,302,MLG51,12,12,MLG51,248,35,0,37,39.5115832388401,0.15932090015661332
202,202,202,1-8988,8,18,1-8988,29,4,0,5,4.609673410654068,0.15895425553979545
423,423,423,1-7122,9,9,1-7122,197,8,0,190,31.167589604854584,0.15821111474545474
95,95,95,1-3312,14,7,1-3312,36,3,0,22,5.682563006877899,0.15784897241327497
248,248,248,1-2400,3,14,1-2400,49,7,0,6,7.731608092784882,0.15778792026091595
272,272,272,1-1570,10,22,1-1570,142,19,0,27,22.292236417531967,0.1569875804051547
160,160,160,1-19813,1,8,1-19813,20,3,0,1,3.1219346821308136,0.15609673410654068
461,461,461,1-9651,2,16,1-9651,38,5,0,7,5.853542774915695,0.1540405993398867
319,319,319,1-3584,4,23,1-3584,26,4,0,0,4.0,0.15384615384615385
13,13,13,1-9805,8,6,1-9805,26,4,0,0,4.0,0.15384615384615385
367,367,367,1-8544,3,14,1-8544,54,8,0,2,8.243869364261627,0.15266424748632643
87,87,87,MLG35,13,10,MLG35,49,6,0,12,7.463216185569763,0.1523105343993829
371,371,371,1-1580,8,18,1-1580,400,55,0,48,60.85286474227905,0.15213216185569764
102,102,102,1-3564,8,18,1-3564,41,5,0,10,6.219346821308136,0.1516913858855643
286,286,286,1-3587,12,12,1-3587,46,6,0,8,6.975477457046509,0.15164081428361975
501,501,501,1-18487,10,22,1-18487,23,3,0,4,3.4877387285232544,0.15164081428361975
126,126,126,1-8488,3,14,1-8488,23,3,0,4,3.4877387285232544,0.15164081428361975
279,279,279,MLG43,2,16,MLG43,14,2,0,1,2.1219346821308136,0.15156676300934382
468,468,468,1-6228,7,8,1-6228,48,1,0,51,7.2186687886714935,0.1503889330973228
246,246,246,MLG56,12,12,MLG56,511,55,0,172,75.97276532649994,0.14867468752739715
36,36,36,1-2714,5,20,1-2714,61,6,0,25,9.04836705327034,0.1483338861191859
404,404,404,1-4682,16,13,1-4682,16,2,0,3,2.365804046392441,0.14786275289952755
315,315,315,1-1769,16,13,1-1769,89,12,0,9,13.097412139177322,0.1471619341480598
316,316,316,1-7441,10,22,1-7441,111,14,0,19,16.31675896048546,0.14699782847284196
296,296,296,1-9404,15,15,1-9404,100,12,0,21,14.560628324747086,0.14560628324747085
370,370,370,MLG62,4,17,MLG62,525,73,0,28,76.41417109966278,0.14555080209459578
340,340,340,1-3362,11,1,1-3362,117,17,0,0,17.0,0.1452991452991453
283,283,283,1-3535,9,9,1-3535,315,30,0,127,45.48570463061333,0.14439906231940738
187,187,187,1-7321,17,23,1-7321,7,1,0,0,1.0,0.14285714285714285
471,471,471,1-9794,19,7,1-9794,46,4,0,21,6.560628324747086,0.1426223548858062
199,199,199,MLG39,12,12,MLG39,23,3,0,2,3.243869364261627,0.14103779844615771
139,139,139,1-7863,10,22,1-7863,351,44,0,43,49.243191331624985,0.14029399239779197
238,238,238,1-9855,5,20,1-9855,8,1,0,1,1.1219346821308136,0.1402418352663517
230,230,230,1-3089,1,8,1-3089,16,2,0,2,2.243869364261627,0.1402418352663517
147,147,147,1-17657,3,14,1-17657,8,1,0,1,1.1219346821308136,0.1402418352663517
57,57,57,1-1224,1,8,1-1224,151,18,0,26,21.170301735401154,0.1402006737443785
225,225,225,1-9650,8,18,1-9650,25,3,0,4,3.4877387285232544,0.13950954914093017
459,459,459,1-2545,8,18,1-2545,145,14,0,51,20.218668788671494,0.13943909509428618
321,321,321,1-5172,14,7,1-5172,120,10,0,55,16.706407517194748,0.13922006264328957
162,162,162,1-8067,15,15,1-8067,322,29,0,129,44.729573994874954,0.1389117204809781
65,65,65,1-8659,3,14,1-8659,91,12,0,5,12.609673410654068,0.13856783967751723
343,343,343,1-4319,15,15,1-4319,163,19,0,29,22.536105781793594,0.1382583176797153
458,458,458,1-7182,19,6,1-7182,22,3,0,0,3.0,0.13636363636363635
288,288,288,1-8590,9,9,1-8590,24,3,0,2,3.243869364261627,0.13516122351090112
144,144,144,1-7744,14,7,1-7744,37,4,0,8,4.975477457046509,0.1344723637039597
389,389,389,1-0278,1,8,1-0278,79,10,0,5,10.609673410654068,0.13429966342600086
352,352,352,MLG63,14,7,MLG63,380,42,0,74,51.023166477680206,0.13427149073073738
30,30,30,1-8418,20,19,1-8418,46,6,0,1,6.121934682130814,0.13308553656806116
466,466,466,1-5981,3,18,1-5981,28,2,0,14,3.7070855498313904,0.13239591249397822
353,353,353,MLG50,12,12,MLG50,319,35,0,59,42.194146245718,0.1322700509270157
542,542,542,1-1191,11,1,1-1191,53,7,0,0,7.0,0.1320754716981132
416,416,416,1-18203,3,14,1-18203,29,1,0,23,3.8044976890087128,0.13118957548305907
292,292,292,1-9997,1,7,1-9997,16,1,0,9,2.0974121391773224,0.13108825869858265
357,357,357,1-4760,18,11,1-4760,40,4,0,10,5.219346821308136,0.1304836705327034
374,374,374,1-6919,14,7,1-6919,43,0,0,46,5.6089953780174255,0.13044175297714944
377,377,377,1-7213,17,23,1-7213,23,3,0,0,3.0,0.13043478260869565
281,281,281,1-9995,13,10,1-9995,24,3,0,1,3.1219346821308136,0.13008061175545058
210,210,210,1-7842,8,18,1-7842,21,2,0,6,2.7316080927848816,0.13007657584689913
106,106,106,MLG69,4,17,MLG69,576,58,0,138,74.82698613405228,0.1299079620382852
58,58,58,1-17733,15,15,1-17733,74,8,0,13,9.585150867700577,0.12952906577973752
183,183,183,1-9496,17,23,1-9496,39,5,0,0,5.0,0.1282051282051282
76,76,76,1-8541,8,18,1-8541,232,24,0,46,29.608995378017426,0.12762498007766132
61,61,61,1-7341,4,17,1-7341,110,12,0,16,13.950954914093018,0.12682686285539108
396,396,396,1-9963,10,22,1-9963,116,13,0,14,14.70708554983139,0.12678522025716715
329,329,329,1-1317,15,15,1-1317,414,44,0,67,52.16962370276451,0.12601358382310268
24,24,24,1-7140,20,19,1-7140,397,35,0,123,49.99796590209007,0.12593946071055434
358,358,358,1-9831,15,15,1-9831,132,15,0,13,16.585150867700577,0.12564508233106497
250,250,250,1-9333,9,9,1-9333,102,8,0,39,12.75545260310173,0.12505345689315422
260,260,260,1-0129,10,22,1-0129,142,13,0,39,17.75545260310173,0.12503839861339247
157,157,157,1-6061,17,23,1-6061,40,5,0,0,5.0,0.125
127,127,127,1-9643,15,15,1-9643,8,1,0,0,1.0,0.125
142,142,142,P-16454,5,20,P-16454,8,1,0,0,1.0,0.125
473,473,473,1-9452,6,2,1-9452,16,2,0,0,2.0,0.125
523,523,523,1-9861,11,1,1-9861,8,1,0,0,1.0,0.125
136,136,136,1-9549,5,20,1-9549,18,2,0,2,2.243869364261627,0.12465940912564595
439,439,439,MLG72,4,17,MLG72,9,1,0,1,1.1219346821308136,0.12465940912564595
74,74,74,1-8124,18,11,1-8124,18,2,0,2,2.243869364261627,0.12465940912564595
132,132,132,1-9110,4,17,1-9110,29,3,0,5,3.609673410654068,0.12447149691910579
382,382,382,1-18558,4,17,1-18558,307,26,0,100,38.19346821308136,0.12440869124782201
128,128,128,1-19286,16,13,1-19286,40,4,0,8,4.975477457046509,0.12438693642616272
219,219,219,1-5653,1,8,1-5653,11,1,0,3,1.3658040463924408,0.12416400421749461
247,247,247,1-20467,4,17,1-20467,13,1,0,5,1.609673410654068,0.12382103158877446
208,208,208,1-10468,15,15,1-10468,549,52,0,131,67.97344335913658,0.12381319373248922
433,433,433,1-5654,6,10,1-5654,15,1,0,7,1.8535427749156952,0.12356951832771301
103,103,103,1-8820,15,15,1-8820,83,9,0,10,10.219346821308136,0.12312466049768839
425,425,425,1-6006,11,1,1-6006,57,7,0,0,7.0,0.12280701754385964
305,305,305,1-7866,4,17,1-7866,318,23,0,131,38.97344335913658,0.12255799798470624
373,373,373,1-6918,7,5,1-6918,43,0,0,43,5.243191331624985,0.1219346821308136
446,446,446,1-3534,11,1,1-3534,279,34,0,0,34.0,0.12186379928315412
482,482,482,1-4390,16,13,1-4390,45,4,0,12,5.463216185569763,0.12140480412377251
474,474,474,1-8400,3,14,1-8400,33,4,0,0,4.0,0.12121212121212122
408,408,408,MLG53,12,12,MLG53,91,10,0,8,10.975477457046509,0.12060964238512648
350,350,350,1-2282,16,13,1-2282,219,21,0,44,26.3651260137558,0.1203887032591589
401,401,401,1-7204,19,6,1-7204,26,3,0,1,3.1219346821308136,0.12007441085118514
505,505,505,1-4747,13,10,1-4747,25,3,0,0,3.0,0.12
464,464,464,1-10060,2,16,1-10060,36,2,0,19,4.316758960485458,0.11990997112459606
391,391,391,MLG30,5,20,MLG30,208,17,0,65,24.925754338502884,0.11983535739664848
193,193,193,1-9553,12,12,1-9553,23,2,0,6,2.7316080927848816,0.11876556925151659
310,310,310,1-4855,18,11,1-4855,22,2,0,5,2.609673410654068,0.118621518666094
116,116,116,1-20047,8,18,1-20047,20,2,0,3,2.365804046392441,0.11829020231962203
419,419,419,1-6692,9,9,1-6692,71,7,0,11,8.34128150343895,0.11748283807660492
180,180,180,1-0037,1,8,1-0037,35,3,0,9,4.097412139177322,0.1170689182622092
191,191,191,1-8328,4,17,1-8328,114,11,0,19,13.316758960485458,0.11681367509197771
363,363,363,1-10785,10,22,1-10785,279,28,0,37,32.5115832388401,0.11652897218222259
420,420,420,1-8172,3,14,1-8172,40,4,0,5,4.609673410654068,0.1152418352663517
403,403,403,1-1770,9,9,1-1770,35,3,0,8,3.975477457046509,0.11358507020132882
50,50,50,1-8174,1,8,1-8174,45,4,0,9,5.097412139177322,0.1132758253150516
303,303,303,1-8157,19,9,1-8157,75,6,0,20,8.438693642616272,0.11251591523488362
33,33,33,1-7991,1,11,1-7991,46,2,0,26,5.170301735401154,0.11239786381306856
20,20,20,1-5167,4,17,1-5167,24,0,0,22,2.682563006877899,0.11177345861991246
189,189,189,1-9156,9,9,1-9156,268,24,0,45,29.487060695886612,0.11002634588017393
152,152,152,1-9500,10,22,1-9500,33,3,0,5,3.609673410654068,0.10938404274709297
130,130,130,1-1833,16,13,1-1833,124,13,0,4,13.487738728523254,0.10877208652034882
97,97,97,1-9237,8,22,1-9237,38,4,0,1,4.121934682130814,0.10847196531923194
414,414,414,1-8285,14,7,1-8285,72,5,0,23,7.804497689008713,0.10839580123623212
463,463,463,1-1989,9,9,1-1989,46,3,0,16,4.950954914093018,0.10762945465419603
244,244,244,MLG57,14,7,MLG57,629,23,0,360,66.8964855670929,0.10635371314323194
122,122,122,MLG42,16,13,MLG42,14,1,0,4,1.4877387285232544,0.10626705203737531
