,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-0008,8,10,1-0008,230,168,0,97,202.56651705503464,0.8807239871958028
1,1-18028,21,9,1-18028,309,221,0,74,247.37033259868625,0.8005512381834505
2,1-18709,17,16,1-18709,33,13,0,5,14.78177922964096,0.447932703928514
3,1-5002,22,3,1-5002,45,18,0,5,19.78177922964096,0.4395950939920213
4,1-1390,19,4,1-1390,98,29,0,26,38.265251994133,0.3904617550421734
5,MLG75,17,16,MLG75,185,65,0,19,71.77076107263565,0.3879500598520846
6,MLG60,17,16,MLG60,47,17,0,3,18.069067537784576,0.3844482454847782
7,1-1827,10,15,1-1827,24,8,0,3,9.069067537784576,0.3778778140743573
8,1-2545,11,11,1-2545,145,29,0,72,54.65762090682984,0.3769491097022747
9,1-6980,16,2,1-6980,128,47,0,3,48.069067537784576,0.375539590138942
10,MLG10,3,21,MLG10,60,2,0,57,22.312283217906952,0.3718713869651158
11,1-1608,15,12,1-1608,307,92,0,58,112.66863906383514,0.3669988243121665
12,1-3535,9,8,1-3535,315,83,0,87,114.00295859575272,0.3619141542722308
13,1-0296,7,11,1-0296,41,8,0,19,14.77076107263565,0.3602624651862354
14,1-4319,20,13,1-4319,163,42,0,44,57.67965722084045,0.3538629277352175
15,MLG50,21,9,MLG50,319,93,0,54,112.24321568012238,0.3518596102825153
16,1-9283,8,10,1-9283,235,75,0,19,81.77076107263565,0.3479606854154708
17,1-9379,19,4,1-9379,58,9,0,31,20.04703122377396,0.345638469375413
18,MLG14,19,4,MLG14,232,53,0,73,79.01397675275803,0.3405774860032673
19,1-10468,20,13,1-10468,549,105,0,220,183.39828610420227,0.3340588089329732
20,MLG64,18,5,MLG64,245,63,0,48,80.10508060455322,0.3269595126716458
21,1-7866,11,11,1-7866,318,81,0,63,103.4504182934761,0.3253157807970946
22,1-9938,20,13,1-9938,55,12,0,16,17.701693534851074,0.3218489733609286
23,1-1258,16,2,1-1258,435,109,0,86,139.64660274982452,0.3210266729881023
24,1-1317,20,13,1-1317,414,80,0,148,132.74066519737244,0.3206296260806097
25,1-6927,20,13,1-6927,179,40,0,47,56.74872475862503,0.3170319818917599
26,1-9270,16,2,1-9270,128,37,0,10,40.56355845928192,0.31690280046314
27,1-20167,22,3,1-20167,56,15,0,7,17.494490921497345,0.3124016235981668
28,1-9394,15,12,1-9394,117,30,0,18,36.41440522670746,0.3112342327069013
29,1-6061,15,16,1-6061,40,11,0,3,12.069067537784576,0.3017266884446144
30,P-16616,9,8,P-16616,28,3,0,15,8.345337688922882,0.2980477746043886
31,1-0272,12,6,1-0272,111,27,0,17,33.058049380779266,0.2978202646917051
32,1-4649,7,14,1-4649,244,65,0,20,72.12711691856384,0.2956029381908354
33,1-3596,8,10,1-3596,223,56,0,26,65.265251994133,0.2926692914535111
34,1-1770,5,7,1-1770,35,8,0,6,10.138135075569153,0.2896610021591186
35,MLG67,18,5,MLG67,27,6,0,5,7.781779229640961,0.2882140455422578
36,MLG13,10,15,MLG13,140,21,0,54,40.243215680122375,0.2874515405723026
37,1-3447,7,14,1-3447,110,26,0,14,30.98898184299469,0.2817180167544972
38,1-8427,18,5,1-8427,189,22,0,87,53.00295859575272,0.280438934369062
39,MLG56,21,9,MLG56,511,68,0,211,143.19108349084854,0.2802173845222085
40,1-3052,10,15,1-3052,166,22,0,67,45.87584167718887,0.2763604920312583
41,1-0053,22,3,1-0053,142,31,0,22,38.83982861042023,0.2735199197916917
42,1-7441,7,14,1-7441,111,26,0,12,30.276270151138306,0.2727591905507955
43,1-7005,10,15,1-7005,285,28,0,138,77.17710673809052,0.270796865747686
44,1-19448,17,7,1-19448,45,10,0,6,12.138135075569153,0.2697363350126478
45,1-9496,3,21,1-9496,39,3,0,21,10.483472764492037,0.2688069939613342
46,1-10038,14,14,1-10038,76,19,0,4,20.42542338371277,0.2687555708383259
47,1-6098,22,3,1-6098,1327,259,0,273,356.28514593839645,0.268489183073396
48,1-11350,11,10,1-11350,100,19,0,22,26.839828610420227,0.2683982861042022
49,1-7863,16,2,1-7863,351,87,0,20,94.12711691856384,0.2681684242694127
50,1-18994,11,11,1-18994,28,5,0,7,7.494490921497345,0.2676603900534766
51,1-8906,15,12,1-8906,15,4,0,0,4.0,0.2666666666666666
52,1-7481,7,14,1-7481,33,7,0,5,8.78177922964096,0.2661145221103321
53,1-2282,15,12,1-2282,219,49,0,26,58.265251994133,0.2660513789686438
54,MLG41,19,4,MLG41,66,6,0,32,17.40338706970215,0.2636876828742749
55,MLG63,18,5,MLG63,380,80,0,56,99.95592737197876,0.2630419141367862
56,1-18371,14,7,1-18371,120,28,0,10,31.56355845928192,0.2630296538273493
57,1-5197,20,13,1-5197,72,10,0,25,18.908896148204803,0.2626235576139556
58,1-18487,17,16,1-18487,23,6,0,0,6.0,0.2608695652173913
59,1-6858,19,4,1-6858,23,1,0,14,5.98898184299469,0.2603905149128126
60,1-1942,7,14,1-1942,34,6,0,8,8.850846767425537,0.2603190225713393
61,1-0278,7,14,1-0278,79,18,0,7,20.494490921497345,0.2594239357151562
62,1-1131,7,14,1-1131,138,31,0,13,35.6326259970665,0.2582074347613514
63,1-7024,14,7,1-7024,498,81,0,132,128.03897166252136,0.2571063688002437
64,1-8222,6,17,1-8222,12,2,0,3,3.0690675377845764,0.2557556281487147
65,1-7467,19,4,1-7467,64,11,0,15,16.345337688922882,0.25539590138942
66,72-12171,15,15,72-12171,19,2,0,8,4.850846767425537,0.255307724601344
67,1-4682,1,19,1-4682,16,3,0,3,4.069067537784576,0.254316721111536
68,1-7874,16,2,1-7874,258,62,0,10,65.56355845928192,0.2541223196096198
69,1-3589,7,14,1-3589,27,4,0,8,6.850846767425537,0.2537350654602051
70,1-6718,5,1,1-6718,20,4,0,3,5.069067537784576,0.2534533768892288
71,MLG65,8,10,MLG65,201,43,0,22,50.83982861042023,0.2529344706986081
72,1-3523,11,11,1-3523,543,78,0,166,137.1550704240799,0.2525876066741803
73,1-7964,7,14,1-7964,202,46,0,14,50.98898184299469,0.252420702193043
74,1-5626,16,2,1-5626,125,29,0,7,31.494490921497345,0.2519559273719787
75,MLG57,5,1,MLG57,629,127,0,88,158.3593144416809,0.2517636159645166
76,1-9733,2,23,1-9733,4,1,0,0,1.0,0.25
77,1-5929,1,19,1-5929,4,1,0,0,1.0,0.25
78,1-4926,18,5,1-4926,4,1,0,0,1.0,0.25
79,1-19813,7,14,1-19813,20,5,0,0,5.0,0.25
80,1-20641,3,21,1-20641,16,4,0,0,4.0,0.25
81,1-6693,22,3,1-6693,98,19,0,15,24.34533768892288,0.2484218131522743
