Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,17,7,1-6734,44,9,0,14,19.111945390701294,0.43436239524321124
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,6,6,1-18615,22,3,0,9,9.500536322593689,0.43184256011789496
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,19,5,1-8450,52,8,0,20,22.44563627243042,0.4316468513928927
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,8,13,1-17733,74,12,0,27,31.501608967781067,0.42569741848352793
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,20,15,1-6181,659,54,0,309,277.18508040905,0.4206146895433232
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,2,19,1-8488,23,1,0,12,9.667381763458252,0.4203209462373153
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,19,5,1-2282,219,37,0,76,91.8934178352356,0.4196046476494776
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,6,2,1-8188,140,52,0,8,57.77825450897217,0.4127018179212298
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,1,14,MLG32,52,17,0,6,21.333690881729126,0.41026328618709856
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,8,13,1-8573,184,10,0,90,75.00536322593689,0.40763784361922223
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,7,6,1-6227,52,21,0,0,21.0,0.40384615384615385
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,5,20,1-17790,5,2,0,0,2.0,0.4
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,1,14,1-9836,5,2,0,0,2.0,0.4
444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,5,20,1-3217,5,2,0,0,2.0,0.4
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,14,1-3216,5,2,0,0,2.0,0.4
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,16,11,1-2701,61,12,0,17,24.278790831565857,0.3980129644518993
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,16,11,1-7682,141,30,0,36,56.002145290374756,0.3971783353927288
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,7,8,1-18234,43,12,0,7,17.055972695350647,0.39665052779885224
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,6,2,1-6974,207,78,0,5,81.6114090681076,0.39425801482177586
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,6,2,1-8590,24,8,0,2,9.444563627243042,0.3935234844684601
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,7,9,1-4355,49,4,0,21,19.16791808605194,0.3911820017561621
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,15,1-6296,254,13,0,119,98.951535820961,0.3895729756730748
93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,11,6,1-20003,21,6,0,3,8.166845440864563,0.3888974019459316
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,1,12,1-5799,7,2,0,1,2.722281813621521,0.3888974019459316
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,11,6,1-4747,25,6,0,5,9.611409068107605,0.3844563627243042
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,16,11,1-0055,18,4,0,4,6.889127254486084,0.38272929191589355
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,20,15,1-6878,167,1,0,87,63.83851778507233,0.38226657356330734
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,1,14,1-9379,58,20,0,3,22.166845440864563,0.38218699035973386
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,6,19,MLG67,27,3,0,10,10.22281813621521,0.37862289393389664
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,10,10,1-8100,19,5,0,3,7.166845440864563,0.3772023916244507
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,16,19,1-9697,20,1,0,9,7.500536322593689,0.37502681612968447
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,6,2,1-17657,8,3,0,0,3.0,0.375
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,8,13,1-8067,322,70,0,69,119.83744513988495,0.3721659786952949
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,19,1-9938,55,6,0,20,20.44563627243042,0.3717388413169167
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,10,10,1-1935,12,3,0,2,4.444563627243042,0.3703803022702535
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,20,15,MLG02,320,27,0,126,118.00750851631165,0.3687734641134739
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,15,4,MLG75,185,40,0,39,68.16899073123932,0.368481030979672
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,8,13,1-8493,38,1,0,18,14.001072645187378,0.36844928013650996
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,13,3,MLG33,20,3,0,6,7.333690881729126,0.3666845440864563
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,15,4,MLG68,642,64,0,237,235.18078982830048,0.36632521780109106
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,1,14,MLG07,90,32,0,1,32.72228181362152,0.3635809090402391
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,13,3,1-5002,45,4,0,17,16.278790831565857,0.36175090736813015
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,15,4,1-19448,45,9,0,10,16.22281813621521,0.36050706969367136
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,8,13,1-10468,549,65,0,184,197.89985370635986,0.3604733218695079
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,19,5,1-1833,124,20,0,34,44.557581663131714,0.3593353359929977
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,16,11,1-8285,72,15,0,15,25.834227204322815,0.3588087111711502
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,1,14,1-10451,46,10,0,9,16.50053632259369,0.35870731136073236
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,3,1,1-7152,109,34,0,7,39.05597269535065,0.3583116761041344
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,14,9,1-7842,21,1,0,9,7.500536322593689,0.35716839631398517
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,8,13,1-3312,36,2,0,15,12.834227204322815,0.3565063112311893
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,9,1-3523,543,103,0,124,192.5629448890686,0.3546278911400895
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,9,21,1-7744,37,3,0,14,13.111945390701294,0.3543769024513863
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,14,9,1-9518,22,2,0,8,7.778254508972168,0.35355702313509857
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,8,13,1-9674,144,11,0,55,50.725499749183655,0.35226041492488647
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,11,6,MLG50,319,31,0,112,111.89556312561035,0.3507697903624149
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,11,6,1-8023,16,2,0,5,5.611409068107605,0.3507130667567253
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,20,15,1-2423,79,6,0,30,27.66845440864563,0.3502336001094383
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,20,15,MLG30,208,10,0,87,72.83851778507233,0.3501851816590016
47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,7,8,1-19547,66,23,0,0,23.0,0.3484848484848485
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,13,3,1-6098,1327,189,0,377,461.3002437353134,0.34762640824062807
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,1,5,1-5161,12,2,0,3,4.166845440864563,0.34723712007204693
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,15,4,1-9055,12,2,0,3,4.166845440864563,0.34723712007204693
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,17,7,1-10785,279,33,0,88,96.56079959869385,0.34609605590929693
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,1,14,1-7991,46,10,0,8,15.778254508972168,0.3430055328037428
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,13,1-4319,163,16,0,55,55.725499749183655,0.3418742315900838
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,15,4,1-9861,8,2,0,1,2.722281813621521,0.3402852267026901
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,1,14,1-3589,27,7,0,3,9.166845440864563,0.3395127941060949
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,3,1,1-1015,155,45,0,10,52.22281813621521,0.3369214073304207
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,19,MLG06,18,1,0,7,6.055972695350647,0.3364429275194804
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,14,9,1-4760,40,4,0,13,13.389663577079773,0.33474158942699433
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-9270,17,7,1-9270,128,19,0,33,42.83529984951019,0.3346507800742984
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,10,10,1-3551,6,2,0,0,2.0,0.3333333333333333
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,6,2,1-10696,24,8,0,0,8.0,0.3333333333333333
559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,1,14,1-5914,3,1,0,0,1.0,0.3333333333333333
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,19,5,MLG57,629,53,0,215,208.290589928627,0.33114561196920034
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,1,14,1-7019,107,5,0,42,35.33583617210388,0.3302414595523727
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,20,15,1-7140,397,22,0,151,131.06455385684967,0.3301374152565483
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,11,1-9286,81,13,0,19,26.7233544588089,0.3299179562815913
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,8,13,1-9831,132,11,0,45,43.502681612968445,0.3295657697952155
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,1,14,MLG41,66,21,0,1,21.72228181362152,0.3291254820245685
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,11,6,MLG56,511,132,0,50,168.11409068107605,0.3289903927222623
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,18,12,MLG65,201,50,0,22,65.89019989967346,0.32781193979937046
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,20,15,1-9808,74,1,0,32,24.113018035888672,0.3258515950795767
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,15,4,1-9646,105,29,0,7,34.05597269535065,0.3243425970985776
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,1,14,1-9740,34,11,0,0,11.0,0.3235294117647059
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,11,6,1-18994,28,9,0,0,9.0,0.32142857142857145
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,13,3,1-17835,17,4,0,2,5.444563627243042,0.3202684486613554
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,19,5,1-2670,104,31,0,3,33.16684544086456,0.3189119753929285
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,1,14,1-0292,99,7,0,34,31.557581663131714,0.31876345114274457
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,2,19,1-7995,14,3,0,2,4.444563627243042,0.31746883051736013
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,8,13,1-2294,75,5,0,26,23.779327154159546,0.31705769538879397
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,4,17,1-9277,48,0,0,21,15.167918086051941,0.31599829345941544
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,6,2,1-10539,63,17,0,4,19.889127254486084,0.3157004326108902
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,15,5,MLG15,105,23,0,14,33.111945390701294,0.31535186086382183
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,19,5,1-8578,11,2,0,2,3.444563627243042,0.3131421479311856
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,8,13,1-9925,93,6,0,32,29.113018035888672,0.31304320468697494
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,8,13,1-9417,76,5,0,26,23.779327154159546,0.31288588360736247
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,14,9,1-9237,38,9,0,4,11.889127254486084,0.31287176985489695
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,6,2,1-8705,48,15,0,0,15.0,0.3125
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,2,19,MLG48,159,6,0,60,49.33690881729126,0.31029502400812115
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,19,5,1-9946,12,3,0,1,3.722281813621521,0.31019015113512677
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,18,13,1-20578,19,3,0,4,5.889127254486084,0.30995406602558334
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,2,19,1-10060,36,1,0,14,11.111945390701294,0.3086651497417026
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,8,13,1-1769,89,0,0,38,27.446708917617798,0.3083899878384022
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,1,14,MLG35,49,10,0,7,15.055972695350647,0.30726474888470706
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,15,4,1-1592,32,4,0,8,9.778254508972168,0.30557045340538025
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,12,1-10038,76,16,0,10,23.22281813621521,0.3055633965291475
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,19,5,1-9850,27,1,0,10,8.22281813621521,0.3045488198598226
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,8,20,1-6858,23,7,0,0,7.0,0.30434782608695654
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,13,3,1-6693,98,11,0,26,29.779327154159546,0.303870685246526
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,11,6,MLG53,91,16,0,16,27.556509017944336,0.30281878041697075
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,16,11,1-9283,235,11,0,83,70.94939053058624,0.30191230013015424
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,7,11,1-4855,22,3,0,5,6.611409068107605,0.3005185940048911
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,13,3,1-8084,82,8,0,23,24.612481713294983,0.30015221601579245
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,8,13,1-5549,35,4,0,9,10.500536322593689,0.30001532350267685
377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,377,1-7213,11,6,1-7213,23,4,0,4,6.889127254486084,0.29952727193417755
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,18,12,1-1957,47,6,0,11,13.945099949836731,0.2967042542518453
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,9,21,1-5981,28,1,0,10,8.22281813621521,0.29367207629340036
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-0129,17,7,1-0129,142,17,0,34,41.557581663131714,0.2926590257967022
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,4,MLG58,71,15,0,8,20.778254508972168,0.29265147195735447
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,1,14,1-6927,179,45,0,10,52.22281813621521,0.2917475873531576
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,17,7,1-8421,109,23,0,12,31.667381763458252,0.2905264381968647
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,14,1-0037,35,8,0,3,10.166845440864563,0.2904812983104161
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,15,4,1-9761,35,8,0,3,10.166845440864563,0.2904812983104161
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,16,21,1-4494,16,1,0,5,4.611409068107605,0.2882130667567253
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,2,19,1-18487,23,3,0,5,6.611409068107605,0.2874525681785915
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,4,1-0027,29,4,0,6,8.333690881729126,0.2873686510941078
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,15,1-3509,35,5,0,7,10.055972695350647,0.2873135055814471
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,2,19,1-9185,31,6,0,4,8.889127254486084,0.286746040467293
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,14,9,1-2103,26,6,0,2,7.444563627243042,0.2863293702785785
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,4,1-4052,13,3,0,1,3.722281813621521,0.2863293702785785
487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,10,10,1-6900,67,17,0,3,19.166845440864563,0.28607232001290395
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,17,7,1-1570,142,24,0,23,40.61248171329498,0.2860033923471478
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,6,2,1-6647,62,17,0,1,17.72228181362152,0.2858432550584116
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,1,14,1-3646,7,2,0,0,2.0,0.2857142857142857
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,14,9,1-11350,100,4,0,34,28.557581663131714,0.28557581663131715
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,8,1-0278,79,16,0,9,22.50053632259369,0.28481691547586946
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,13,1-1317,414,37,0,111,117.17328131198883,0.2830272495458667
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,8,13,1-9404,100,8,0,28,28.223890781402588,0.2822389078140259
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,3,1,1-7530,25,2,0,7,7.055972695350647,0.2822389078140259
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,19,5,1-2324,25,2,0,7,7.055972695350647,0.2822389078140259
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,7,8,1-1827,24,6,0,1,6.722281813621521,0.28009507556756336
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,3,1,1-8267,133,4,0,46,37.224963426589966,0.2798869430570674
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,10,10,MLG69,576,77,0,115,160.06240856647491,0.2778861259834634
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,13,3,1-6061,40,1,0,14,11.111945390701294,0.27779863476753236
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,17,7,1-9963,116,17,0,21,32.16791808605194,0.27730963867286157
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,8,13,1-8820,83,9,0,19,22.7233544588089,0.27377535492540844
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,2,19,MLG60,47,2,0,15,12.834227204322815,0.27306866392176204
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,10,10,1-3596,223,49,0,16,60.556509017944336,0.2715538520984051
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,14,9,1-3584,26,2,0,7,7.055972695350647,0.2713835652057941
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,2,19,1-4682,16,0,0,6,4.333690881729126,0.2708556801080704
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,4,17,1-3104,16,0,0,6,4.333690881729126,0.2708556801080704
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,8,13,1-5197,72,5,0,20,19.44563627243042,0.27007828156153363
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,2,19,1-19229,38,3,0,10,10.22281813621521,0.26902152990040024
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,9,1-2545,145,28,0,15,38.834227204322815,0.26782225658153663
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,13,3,1-9436,21,2,0,5,5.611409068107605,0.26720995562417166
