Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,2,MLG59,71,17,1,11,1018.2521921247244,14.341580170770767
MLG45,21,23,MLG45,70,3,1,3,1003.3415069431067,14.333450099187237
1-8285,7,23,1-8285,72,6,1,6,1006.6830138862133,13.981708526197407
MLG38,7,7,MLG38,77,6,1,13,1007.4798634201288,13.084154070391284
1-18028,7,7,1-18028,309,3,1,143,1019.278497621417,3.298635914632418
MLG56,2,2,MLG56,511,56,1,31,1059.5289050787687,2.073442084302874
1-0008,10,15,1-0008,230,133,0,74,141.42383792996407,0.6148862518694089
1-8573,22,14,1-8573,184,92,0,40,96.55342590808868,0.5247468799352646
MLG44,8,8,MLG44,59,25,0,16,26.821370363235474,0.4545994976819572
1-0303,17,16,1-0303,212,83,0,78,91.87918052077293,0.43339236094704214
1-6561,18,17,1-6561,65,27,0,9,28.024520829319954,0.4311464742972301
1-5043,18,17,1-5043,123,44,0,43,48.894932851195335,0.39751977927801085
1-3587,14,13,1-3587,46,17,0,9,18.024520829319954,0.39183740933304245
1-8067,6,9,1-8067,322,112,0,54,118.14712497591972,0.3669165371922973
MLG48,18,17,MLG48,159,58,0,1,58.11383564770222,0.36549582168366174
MLG40,9,8,MLG40,51,17,0,11,18.252192124724388,0.35788612009263504
1-10785,17,16,1-10785,279,90,0,71,98.08233098685741,0.3515495734295965
MLG63,8,8,MLG63,380,125,0,49,130.57794673740864,0.34362617562475956
1-7140,16,15,1-7140,397,124,0,76,132.6515092253685,0.33413478394299373
1-7682,7,7,1-7682,141,44,0,27,47.07356248795986,0.3338550531060983
1-0129,18,17,1-0129,142,42,0,47,47.350275442004204,0.3334526439577761
MLG42,11,10,MLG42,14,4,0,5,4.5691782385110855,0.32636987417936325
MLG30,16,15,MLG30,208,63,0,38,67.32575461268425,0.323681512560982
1-5002,3,3,1-5002,45,13,0,9,14.024520829319954,0.3116560184293323
MLG43,7,7,MLG43,14,4,0,1,4.113835647702217,0.2938454034073012
P-0009,22,18,P-0009,7,2,0,0,2.0,0.2857142857142857
1-9457,4,5,1-9457,11,3,0,1,3.113835647702217,0.28307596797292883
MLG39,11,10,MLG39,23,6,0,4,6.455342590808868,0.28066706916560297
1-5355,18,17,1-5355,53,14,0,6,14.683013886213303,0.2770379978530812
1-9650,4,5,1-9650,25,6,0,8,6.910685181617737,0.2764274072647095
1-3516,22,18,1-3516,156,38,0,40,42.553425908088684,0.2727783712056967
MLG55,11,10,MLG55,92,23,0,18,25.049041658639908,0.27227219194173813
1-18615,11,10,1-18615,22,5,0,8,5.910685181617737,0.2686675082553517
MLG50,11,10,MLG50,319,74,0,90,84.24520829319954,0.26409156204764744
1-4417,16,15,1-4417,151,32,0,65,39.39931710064411,0.26092262980559017
P-16616,3,3,P-16616,28,6,0,11,7.252192124724388,0.2590068615972996
1-8551,22,18,1-8551,38,9,0,6,9.683013886213303,0.2548161549003501
