Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,5,1,3,1005.3858588337898,17.040438285318473
168,168,168,168,168,168,168,168,168,168,168,168,MLG45,7,2,MLG45,70,12,1,7,1012.9003372788429,14.470004818269185
80,80,80,80,80,80,80,80,80,80,80,80,1-0053,6,1,1-0053,142,5,1,14,1006.8006745576859,7.090145595476661
6,6,6,6,6,6,6,6,6,6,6,6,MLG54,7,2,MLG54,595,29,1,49,1035.3023609519005,1.7400039679863875
165,165,165,165,165,165,165,165,165,165,165,165,MLG59,10,5,MLG59,71,28,0,11,29.414815723896027,0.4142931792098032
332,332,332,332,332,332,332,332,332,332,332,332,P-16616,2,11,P-16616,28,10,0,2,10.25723922252655,0.3663299722330911
49,49,49,49,49,49,49,49,49,49,49,49,1-6974,7,2,1-6974,207,63,0,58,70.45993745326996,0.34038617127183557
270,270,270,270,270,270,270,270,270,270,270,270,1-9651,10,5,1-9651,38,12,0,6,12.77171766757965,0.3360978333573592
156,156,156,156,156,156,156,156,156,156,156,156,1-2294,8,3,1-2294,75,23,0,13,24.672054946422577,0.3289607326189677
36,36,36,36,36,36,36,36,36,36,36,36,MLG64,13,14,MLG64,245,72,0,51,78.55960017442703,0.32065142928337564
145,145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,24,0,11,25.414815723896027,0.3176851965487003
166,166,166,166,166,166,166,166,166,166,166,166,MLG58,12,7,MLG58,71,21,0,3,21.385858833789825,0.3012092793491525
43,43,43,43,43,43,43,43,43,43,43,43,MLG14,12,7,MLG14,232,65,0,7,65.90033727884293,0.2840531779260471
46,46,46,46,46,46,46,46,46,46,46,46,1-2282,13,14,1-2282,219,58,0,22,60.82963144779205,0.2777608741908313
121,121,121,121,121,121,121,121,121,121,121,121,1-9333,20,21,1-9333,102,24,0,29,27.72996872663498,0.2718624384964214
299,299,299,299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,8,0,7,8.900337278842926,0.26970719026796747
92,92,92,92,92,92,92,92,92,92,92,92,1-6980,13,14,1-6980,128,34,0,4,34.5144784450531,0.26964436285197735
22,22,22,22,22,22,22,22,22,22,22,22,MLG50,12,7,MLG50,319,82,0,11,83.41481572389603,0.2614884505451286
75,75,75,75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,29,0,68,37.74613356590271,0.26031816252346696
31,31,31,31,31,31,31,31,31,31,31,31,1-9156,15,16,1-9156,268,64,0,37,68.75892561674118,0.2565631552863477
257,257,257,257,257,257,257,257,257,257,257,257,1-19286,12,7,1-19286,40,10,0,1,10.128619611263275,0.25321549028158186
155,155,155,155,155,155,155,155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,12,18.5434353351593,0.2472458044687907
275,275,275,275,275,275,275,275,275,275,275,275,1-4020,15,16,1-4020,37,9,0,1,9.128619611263275,0.2467194489530615
450,450,450,450,450,450,450,450,450,450,450,450,1-11206,4,20,1-11206,14,3,0,3,3.3858588337898254,0.2418470595564161
51,51,51,51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,51,47.55960017442703,0.2366149262409305
54,54,54,54,54,54,54,54,54,54,54,54,1-1350,18,19,1-1350,195,43,0,17,45.18653339147568,0.23172581226397784
406,406,406,406,406,406,406,406,406,406,406,406,1-3265,17,18,1-3265,19,4,0,3,4.385858833789825,0.2308346754626224
91,91,91,91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,24,0,43,29.53064328432083,0.2307081506587565
256,256,256,256,256,256,256,256,256,256,256,256,1-0296,2,11,1-0296,41,9,0,2,9.25723922252655,0.22578632250064756
334,334,334,334,334,334,334,334,334,334,334,334,1-18994,8,3,1-18994,28,6,0,2,6.25723922252655,0.22347282937594823
81,81,81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,23,0,60,30.71717667579651,0.21785231684962064
358,358,358,358,358,358,358,358,358,358,358,358,1-8627,5,6,1-8627,25,4,0,11,5.414815723896027,0.21659262895584105
57,57,57,57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,33,0,53,39.81683939695358,0.2152261589024518
97,97,97,97,97,97,97,97,97,97,97,97,1-1833,2,2,1-1833,124,23,0,27,26.47272950410843,0.21348975406539056
85,85,85,85,85,85,85,85,85,85,85,85,1-1131,10,5,1-1131,138,28,0,10,29.28619611263275,0.21221881241038226
132,132,132,132,132,132,132,132,132,132,132,132,MLG55,20,21,MLG55,92,19,0,4,19.5144784450531,0.21211389614188153
34,34,34,34,34,34,34,34,34,34,34,34,MLG51,8,3,MLG51,248,44,0,66,52.48889434337616,0.21164876751361356
124,124,124,124,124,124,124,124,124,124,124,124,1-0292,21,22,1-0292,99,20,0,7,20.900337278842926,0.21111451796811037
29,29,29,29,29,29,29,29,29,29,29,29,1-3534,10,5,1-3534,279,50,0,60,57.71717667579651,0.20687160098851795
138,138,138,138,138,138,138,138,138,138,138,138,1-4640,7,2,1-4640,87,16,0,15,17.929294168949127,0.20608384102240376
125,125,125,125,125,125,125,125,125,125,125,125,1-1390,7,2,1-1390,98,19,0,9,20.157576501369476,0.20568955613642323
462,462,462,462,462,462,462,462,462,462,462,462,1-4052,19,20,1-4052,13,2,0,5,2.6430980563163757,0.20331523510125968
217,217,217,217,217,217,217,217,217,217,217,217,1-9770,15,16,1-9770,50,9,0,8,10.028956890106201,0.20057913780212402
215,215,215,215,215,215,215,215,215,215,215,215,MLG40,15,16,MLG40,51,9,0,9,10.157576501369476,0.19916816669351914
37,37,37,37,37,37,37,37,37,37,37,37,1-5775,12,7,1-5775,244,45,0,16,47.0579137802124,0.19286030237791968
238,238,238,238,238,238,238,238,238,238,238,238,1-4390,14,12,1-4390,45,7,0,12,8.543435335159302,0.1898541185590956
143,143,143,143,143,143,143,143,143,143,143,143,1-9286,16,17,1-9286,81,13,0,18,15.315153002738953,0.1890759629967772
430,430,430,430,430,430,430,430,430,430,430,430,1-8023,10,7,1-8023,16,3,0,0,3.0,0.1875
179,179,179,179,179,179,179,179,179,179,179,179,1-7467,12,7,1-7467,64,12,0,0,12.0,0.1875
62,62,62,62,62,62,62,62,62,62,62,62,1-6878,10,4,1-6878,167,23,0,64,31.23165512084961,0.18701589892724316
290,290,290,290,290,290,290,290,290,290,290,290,1-3509,9,4,1-3509,35,5,0,11,6.414815723896027,0.1832804492541722
48,48,48,48,48,48,48,48,48,48,48,48,MLG30,9,4,MLG30,208,31,0,54,37.94545900821686,0.18243009138565797
378,378,378,378,378,378,378,378,378,378,378,378,1-9518,7,2,1-9518,22,4,0,0,4.0,0.18181818181818182
40,40,40,40,40,40,40,40,40,40,40,40,1-7807,5,6,1-7807,239,33,0,81,43.41818851232529,0.1816660607210263
272,272,272,272,272,272,272,272,272,272,272,272,1-19229,15,16,1-19229,38,6,0,7,6.900337278842926,0.18158782312744542
11,11,11,11,11,11,11,11,11,11,11,11,MLG56,8,3,MLG56,511,85,0,57,92.33131784200668,0.1806875104540248
512,512,512,512,512,512,512,512,512,512,512,512,1-5799,18,19,1-5799,7,1,0,2,1.2572392225265503,0.1796056032180786
219,219,219,219,219,219,219,219,219,219,219,219,1-2400,7,2,1-2400,49,8,0,6,8.77171766757965,0.17901464627713573
403,403,403,403,403,403,403,403,403,403,403,403,72-12171,19,20,72-12171,19,3,0,3,3.3858588337898254,0.17820309651525398
114,114,114,114,114,114,114,114,114,114,114,114,1-7152,5,6,1-7152,109,14,0,42,19.402023673057556,0.17800021718401426
93,93,93,93,93,93,93,93,93,93,93,93,MLG52,8,3,MLG52,125,20,0,16,22.057913780212402,0.17646331024169923
45,45,45,45,45,45,45,45,45,45,45,45,1-3596,3,13,1-3596,223,32,0,56,39.20269823074341,0.17579685305266102
319,319,319,319,319,319,319,319,319,319,319,319,1-18935,17,18,1-18935,30,5,0,2,5.25723922252655,0.17524130741755167
161,161,161,161,161,161,161,161,161,161,161,161,1-8285,16,17,1-8285,72,10,0,20,12.572392225265503,0.17461655868424308
129,129,129,129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,16.373066782951355,0.1741815615207591
79,79,79,79,79,79,79,79,79,79,79,79,1-0129,19,20,1-0129,142,20,0,36,24.630306005477905,0.17345285919350636
78,78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,16,0,66,24.48889434337616,0.17245700241814196
67,67,67,67,67,67,67,67,67,67,67,67,1-3516,5,6,1-3516,156,13,0,108,26.890918016433716,0.1723776795925238
286,286,286,286,286,286,286,286,286,286,286,286,1-1770,19,20,1-1770,35,5,0,8,6.028956890106201,0.17225591114589145
268,268,268,268,268,268,268,268,268,268,268,268,1-8493,12,7,1-8493,38,6,0,4,6.514478445053101,0.17143364329087107
311,311,311,311,311,311,311,311,311,311,311,311,1-8938,10,5,1-8938,30,5,0,1,5.128619611263275,0.17095398704210918
58,58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,31.588557064533234,0.17074895710558505
195,195,195,195,195,195,195,195,195,195,195,195,1-9379,21,22,1-9379,58,9,0,7,9.900337278842926,0.17069547032487803
98,98,98,98,98,98,98,98,98,98,98,98,1-5043,19,20,1-5043,123,17,0,31,20.98720794916153,0.17062770690375229
116,116,116,116,116,116,116,116,116,116,116,116,MLG08,3,13,MLG08,107,4,0,110,18.148157238960266,0.16960894615850716
228,228,228,228,228,228,228,228,228,228,228,228,MLG60,4,12,MLG60,47,5,0,23,7.958251059055328,0.1693244906181985
24,24,24,24,24,24,24,24,24,24,24,24,1-3535,2,11,1-3535,315,43,0,74,52.51785123348236,0.16672333724915034
524,524,524,524,524,524,524,524,524,524,524,524,1-7525,13,14,1-7525,6,1,0,0,1.0,0.16666666666666666
487,487,487,487,487,487,487,487,487,487,487,487,1-4929,11,8,1-4929,10,1,0,5,1.6430980563163757,0.16430980563163758
392,392,392,392,392,392,392,392,392,392,392,392,MLG33,20,21,MLG33,20,3,0,2,3.2572392225265503,0.1628619611263275
28,28,28,28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,46.24781996011734,0.16227305249163979
309,309,309,309,309,309,309,309,309,309,309,309,1-9185,2,11,1-9185,31,5,0,0,5.0,0.16129032258064516
169,169,169,169,169,169,169,169,169,169,169,169,1-7268,16,17,1-7268,70,10,0,9,11.157576501369476,0.15939395001956394
86,86,86,86,86,86,86,86,86,86,86,86,1-8910,19,20,1-8910,137,18,0,29,21.72996872663498,0.158612910413394
76,76,76,76,76,76,76,76,76,76,76,76,1-2335,20,21,1-2335,145,21,0,14,22.800674557685852,0.15724603143231622
441,441,441,441,441,441,441,441,441,441,441,441,1-9997,2,11,1-9997,16,2,0,4,2.5144784450531006,0.1571549028158188
84,84,84,84,84,84,84,84,84,84,84,84,1-2382,21,22,1-2382,139,20,0,13,21.672054946422577,0.15591406436275235
35,35,35,35,35,35,35,35,35,35,35,35,1-7496,5,6,1-7496,246,28,0,76,37.77509045600891,0.15355727827645899
180,180,180,180,180,180,180,180,180,180,180,180,1-10539,15,16,1-10539,63,8,0,13,9.672054946422577,0.15352468168924724
221,221,221,221,221,221,221,221,221,221,221,221,1-4355,3,13,1-4355,49,7,0,4,7.514478445053101,0.15335670296026735
331,331,331,331,331,331,331,331,331,331,331,331,1-5981,3,13,1-5981,28,3,0,10,4.2861961126327515,0.15307843259402684
235,235,235,235,235,235,235,235,235,235,235,235,1-1989,18,19,1-1989,46,7,0,0,7.0,0.15217391304347827
297,297,297,297,297,297,297,297,297,297,297,297,1-9630,21,22,1-9630,33,5,0,0,5.0,0.15151515151515152
488,488,488,488,488,488,488,488,488,488,488,488,1-9576,4,12,1-9576,10,1,0,4,1.5144784450531006,0.15144784450531007
294,294,294,294,294,294,294,294,294,294,294,294,1-3106,8,3,1-3106,34,5,0,1,5.128619611263275,0.15084175327244928
236,236,236,236,236,236,236,236,236,236,236,236,1-9794,20,11,1-9794,46,5,0,15,6.929294168949127,0.15063682975976364
442,442,442,442,442,442,442,442,442,442,442,442,1-5803,17,18,1-5803,15,2,0,2,2.2572392225265503,0.15048261483510336
3,3,3,3,3,3,3,3,3,3,3,3,1-6181,9,4,1-6181,659,83,0,125,99.0774514079094,0.15034514629424794
23,23,23,23,23,23,23,23,23,23,23,23,1-7866,17,18,1-7866,318,45,0,18,47.31515300273895,0.14878978931678916
26,26,26,26,26,26,26,26,26,26,26,26,1-18558,17,18,1-18558,307,40,0,42,45.402023673057556,0.1478893279252689
473,473,473,473,473,473,473,473,473,473,473,473,1-5161,3,6,1-5161,12,1,0,6,1.7717176675796509,0.14764313896497092
216,216,216,216,216,216,216,216,216,216,216,216,1-8397,19,20,1-8397,51,7,0,4,7.514478445053101,0.14734271460888432
376,376,376,376,376,376,376,376,376,376,376,376,1-18487,19,20,1-18487,23,3,0,3,3.3858588337898254,0.1472112536430359
414,414,414,414,414,414,414,414,414,414,414,414,MLG06,3,13,MLG06,18,2,0,5,2.6430980563163757,0.14683878090646532
68,68,68,68,68,68,68,68,68,68,68,68,1-1015,8,3,1-1015,155,21,0,13,22.672054946422577,0.14627132223498437
295,295,295,295,295,295,295,295,295,295,295,295,1-1942,14,15,1-1942,34,2,0,23,4.958251059055328,0.1458309135016273
308,308,308,308,308,308,308,308,308,308,308,308,1-4700,18,19,1-4700,31,4,0,4,4.514478445053101,0.1456283369371968
135,135,135,135,135,135,135,135,135,135,135,135,MLG07,14,15,MLG07,90,2,0,86,13.061286568641663,0.1451254063182407
203,203,203,203,203,203,203,203,203,203,203,203,1-9938,11,8,1-9938,55,6,0,15,7.929294168949127,0.14416898488998414
102,102,102,102,102,102,102,102,102,102,102,102,1-17907,5,6,1-17907,119,10,0,55,17.074078619480133,0.14347965226453893
513,513,513,513,513,513,513,513,513,513,513,513,1-5530,21,22,1-5530,7,1,0,0,1.0,0.14285714285714285
381,381,381,381,381,381,381,381,381,381,381,381,1-9752,21,22,1-9752,22,3,0,1,3.128619611263275,0.14220998233014887
190,190,190,190,190,190,190,190,190,190,190,190,1-7819,17,18,1-7819,59,8,0,3,8.385858833789825,0.1421332005727089
101,101,101,101,101,101,101,101,101,101,101,101,1-18371,20,21,1-18371,120,16,0,8,17.0289568901062,0.14190797408421835
267,267,267,267,267,267,267,267,267,267,267,267,1-5413,18,19,1-5413,39,5,0,4,5.514478445053101,0.14139688320648977
118,118,118,118,118,118,118,118,118,118,118,118,MLG15,4,12,MLG15,105,5,0,76,14.775090456008911,0.14071514720008488
426,426,426,426,426,426,426,426,426,426,426,426,1-3639,17,18,1-3639,17,2,0,3,2.3858588337898254,0.14034463728175445
412,412,412,412,412,412,412,412,412,412,412,412,1-0055,16,17,1-0055,18,2,0,4,2.5144784450531006,0.1396932469473945
246,246,246,246,246,246,246,246,246,246,246,246,1-6538,2,11,1-6538,44,6,0,1,6.128619611263275,0.1392868093468926
103,103,103,103,103,103,103,103,103,103,103,103,1-3362,5,6,1-3362,117,11,0,40,16.144784450531006,0.1379896106882992
32,32,32,32,32,32,32,32,32,32,32,32,1-7874,14,15,1-7874,258,26,0,74,35.51785123348236,0.13766609005225722
5,5,5,5,5,5,5,5,5,5,5,5,MLG57,16,17,MLG57,629,61,0,196,86.20944380760193,0.13705793928076618
281,281,281,281,281,281,281,281,281,281,281,281,1-3312,11,8,1-3312,36,3,0,15,4.929294168949127,0.13692483802636465
285,285,285,285,285,285,285,285,285,285,285,285,1-9887,9,4,1-9887,36,4,0,7,4.900337278842926,0.13612047996785906
372,372,372,372,372,372,372,372,372,372,372,372,1-9553,19,20,1-9553,23,3,0,1,3.128619611263275,0.1360269396201424
304,304,304,304,304,304,304,304,304,304,304,304,1-1592,5,6,1-1592,32,2,0,18,4.315153002738953,0.13484853133559227
