Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
236,236,236,236,1-7024,6,14,1-7024,498,84,1,79,1156.851089656353,2.3229941559364518
4,4,4,4,1-6240,6,14,1-6240,698,76,1,106,1173.7495633363724,1.6815896322870665
342,342,342,342,MLG65,18,18,MLG65,201,72,0,127,189.11504286527634,0.9408708600262504
478,478,478,478,1-9394,9,22,1-9394,117,63,0,20,81.44331383705139,0.6960966994619777
268,268,268,268,MLG44,2,11,MLG44,59,28,0,11,38.143822610378265,0.646505467972513
140,140,140,140,1-2294,8,8,1-2294,75,28,0,21,47.36547952890396,0.6315397270520529
412,412,412,412,1-6858,15,12,1-6858,23,8,0,7,14.455159842967987,0.6284852105638256
271,271,271,271,1-7897,9,22,1-7897,95,1,0,61,57.252107203006744,0.6026537600316499
427,427,427,427,1-9379,3,13,1-9379,58,21,0,15,34.832485377788544,0.6005600927204922
166,166,166,166,MLG40,20,11,MLG40,51,21,0,8,28.377325534820557,0.5564181477415795
500,500,500,500,1-0292,5,20,1-0292,99,6,0,53,54.87478166818619,0.5542907239210726
531,531,531,531,1-5891,14,7,1-5891,96,5,0,52,52.95261597633362,0.5515897497534752
483,483,483,483,1-9491,2,11,1-9491,80,27,0,18,43.59898245334625,0.5449872806668281
292,292,292,292,1-9997,1,8,1-9997,16,5,0,4,8.688662767410278,0.5430414229631424
454,454,454,454,1-0272,11,15,1-0272,111,12,0,52,59.95261597633362,0.5401136574444471
415,415,415,415,1-1957,6,14,1-1957,47,15,0,11,25.143822610378265,0.5349749491569844
385,385,385,385,1-6974,16,16,1-6974,207,37,0,79,109.851089656353,0.5306815925427681
141,141,141,141,MLG45,3,13,MLG45,70,18,0,19,35.52114814519882,0.5074449735028403
153,153,153,153,1-1350,3,13,1-1350,195,57,0,45,98.49745613336563,0.5051151596582852
388,388,388,388,MLG49,1,8,MLG49,185,48,0,49,93.18611890077591,0.5037087508150049
434,434,434,434,MLG59,8,9,MLG59,71,19,0,18,35.59898245334625,0.5013941190612148
479,479,479,479,1-9286,6,14,1-9286,81,24,0,16,38.75465106964111,0.4784524823412483
128,128,128,128,1-19286,16,16,1-19286,40,8,0,12,19.065988302230835,0.47664970755577085
94,94,94,94,1-3083,14,7,1-3083,78,14,0,25,37.05414229631424,0.4750531063630031
437,437,437,437,1-6980,12,17,1-6980,128,42,0,20,60.44331383705139,0.472213389351964
332,332,332,332,MLG78,3,13,MLG78,80,21,0,18,37.59898245334625,0.46998728066682816
302,302,302,302,MLG51,12,17,MLG51,248,39,0,84,116.46191811561584,0.46960450853070906
123,123,123,123,MLG55,16,16,MLG55,92,33,0,10,42.221656918525696,0.45893105346223584
232,232,232,232,1-18371,9,22,1-18371,120,11,0,47,54.34178751707077,0.4528482293089231
552,552,552,552,MLG46,6,17,MLG46,17,3,0,5,7.610828459262848,0.447695791721344
244,244,244,244,MLG57,14,7,MLG57,629,39,0,257,275.9965828061104,0.43878630016869696
365,365,365,365,MLG48,3,13,MLG48,159,20,0,53,68.87478166818619,0.4331747274728691
253,253,253,253,1-4649,18,18,1-4649,244,48,0,62,105.17427289485931,0.43104210202811194
375,375,375,375,MLG14,20,19,MLG14,232,86,0,15,99.83248537778854,0.43031243697322646
510,510,510,510,1-3206,8,9,1-3206,45,11,0,9,19.299491226673126,0.42887758281495836
440,440,440,440,MLG52,12,17,MLG52,125,11,0,46,53.4196218252182,0.4273569746017456
419,419,419,419,1-6692,9,22,1-6692,71,4,0,28,29.82063937187195,0.42000900523763307
414,414,414,414,1-8285,14,7,1-8285,72,6,0,26,29.97630798816681,0.41633761094676125
245,245,245,245,1-6647,18,13,1-6647,62,23,0,3,25.76649707555771,0.4155886625089953
199,199,199,199,MLG39,12,17,MLG39,23,2,0,8,9.377325534820557,0.4077098058617633
285,285,285,285,1-18615,6,19,1-18615,22,8,0,1,8.92216569185257,0.40555298599329864
174,174,174,174,MLG38,2,11,MLG38,77,17,0,15,30.832485377788544,0.40042188802322787
254,254,254,254,1-8379,1,8,1-8379,5,2,0,0,2.0,0.4
211,211,211,211,1-5406,2,11,1-5406,10,4,0,0,4.0,0.4
95,95,95,95,1-3312,14,12,1-3312,36,7,0,8,14.377325534820557,0.39937015374501544
206,206,206,206,1-9752,2,11,1-9752,22,6,0,3,8.766497075557709,0.3984771397980777
522,522,522,522,1-5282,11,15,1-5282,17,4,0,3,6.766497075557709,0.39802923973868876
282,282,282,282,1-1608,20,19,1-1608,307,40,0,89,122.07274657487869,0.39763109633510973
57,57,57,57,1-1224,1,8,1-1224,151,32,0,30,59.66497075557709,0.3951322566594509
471,471,471,471,1-9794,19,22,1-9794,46,8,0,11,18.143822610378265,0.394430926312571
422,422,422,422,1-6878,5,20,1-6878,167,5,0,66,65.86293566226959,0.3943888363010155
443,443,443,443,1-3447,18,18,1-3447,110,12,0,34,43.353633522987366,0.394123941118067
399,399,399,399,MLG60,2,11,MLG60,47,12,0,7,18.455159842967987,0.3926629753822976
435,435,435,435,1-9610,18,18,1-9610,49,8,0,12,19.065988302230835,0.3891018020863436
298,298,298,298,1-7019,5,20,1-7019,107,1,0,44,41.57529044151306,0.388554116275823
450,450,450,450,1-2297,1,8,1-2297,25,6,0,4,9.688662767410278,0.3875465106964111
71,71,71,71,1-6532,3,13,1-6532,27,4,0,7,10.455159842967987,0.3872281423321477
459,459,459,459,1-2545,8,9,1-2545,145,9,0,51,56.03045028448105,0.3864168985136624
149,149,149,149,MLG58,19,6,MLG58,71,19,0,9,27.299491226673126,0.3844998764320159
135,135,135,135,1-9712,15,12,1-9712,10,2,0,2,3.844331383705139,0.3844331383705139
277,277,277,277,1-4051,1,8,1-4051,5,1,0,1,1.9221656918525696,0.3844331383705139
444,444,444,444,1-3217,18,18,1-3217,5,1,0,1,1.9221656918525696,0.3844331383705139
315,315,315,315,1-1769,16,8,1-1769,89,13,0,23,34.2098109126091,0.3843798978944843
44,44,44,44,1-5214,19,6,1-5214,40,5,0,11,15.143822610378265,0.37859556525945665
309,309,309,309,1-3516,11,15,1-3516,156,44,0,16,58.75465106964111,0.3766323786515456
359,359,359,359,1-4417,5,20,1-4417,151,7,0,54,56.79694736003876,0.3761387242386673
466,466,466,466,1-5981,3,9,1-5981,28,4,0,7,10.455159842967987,0.37339856582028524
322,322,322,322,1-0296,3,10,1-0296,41,7,0,9,15.299491226673126,0.37315832260178355
353,353,353,353,MLG50,12,17,MLG50,319,35,0,91,118.91707795858383,0.3727808086475982
30,30,30,30,1-8418,20,19,1-8418,46,7,0,11,17.143822610378265,0.3726917958777884
205,205,205,205,1-8018,2,11,1-8018,58,17,0,5,21.610828459262848,0.3726004906769457
360,360,360,360,1-6611,11,15,1-6611,89,21,0,13,32.988153994083405,0.37065341566385845
455,455,455,455,1-17790,6,14,1-17790,5,0,0,2,1.8443313837051392,0.36886627674102784
284,284,284,284,1-4136,5,20,1-4136,5,0,0,2,1.8443313837051392,0.36886627674102784
535,535,535,535,1-5990,8,9,1-5990,5,0,0,2,1.8443313837051392,0.36886627674102784
540,540,540,540,1-5413,1,8,1-5413,39,7,0,8,14.377325534820557,0.3686493726877066
202,202,202,202,1-8988,8,9,1-8988,29,7,0,4,10.688662767410278,0.3685745781865613
