Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
171,171,171,171,171,171,1-9645,17,1-9645,9,69,1,0,58,12.74111650325358,0.1846538623659939
122,122,122,122,122,122,1-9404,10,1-9404,6,100,15,0,16,18.23892869055271,0.1823892869055271
247,247,247,247,247,247,1-6734,18,1-6734,14,44,7,0,5,8.012165215797722,0.18209466399540278
91,91,91,91,91,91,1-9270,18,1-9270,14,128,21,0,11,23.22676347475499,0.18145908964652335
143,143,143,143,143,143,1-9286,9,1-9286,11,81,9,0,28,14.668125208467245,0.18108796553663264
221,221,221,221,221,221,1-4355,13,1-4355,3,49,7,0,9,8.8218973884359,0.18003872221297756
115,115,115,115,115,115,1-8421,18,1-8421,14,109,19,0,2,19.40486608631909,0.1780262943698999
101,101,101,101,101,101,1-18371,7,1-18371,10,120,11,0,51,21.324085201136768,0.17770071000947307
212,212,212,212,212,212,MLG32,22,MLG32,19,52,6,0,16,9.238928690552711,0.17767170558755213
423,423,423,423,423,423,MLG46,18,MLG46,14,17,3,0,0,3.0,0.17647058823529413
299,299,299,299,299,299,MLG31,22,MLG31,19,33,4,0,9,5.8218973884359,0.17642113298290607
297,297,297,297,297,297,1-9630,18,1-9630,14,33,5,0,4,5.809732172638178,0.17605249007994478
441,441,441,441,441,441,1-9997,5,1-9997,7,16,2,0,4,2.809732172638178,0.17560826078988612
24,24,24,24,24,24,1-3535,7,1-3535,10,315,46,0,46,55.311919985339046,0.1755933967788541
447,447,447,447,447,447,1-9971,8,1-9971,11,15,2,0,3,2.6072991294786334,0.17381994196524223
140,140,140,140,140,140,1-8066,21,1-8066,17,86,14,0,4,14.809732172638178,0.1722061880539323
63,63,63,63,63,63,1-3052,15,1-3052,1,166,16,0,62,28.550848675891757,0.17199306431260095
4,4,4,4,4,4,MLG68,21,MLG68,17,642,95,0,76,110.38491128012538,0.17193911414349747
286,286,286,286,286,286,1-1770,9,1-1770,11,35,5,0,5,6.012165215797722,0.17177614902279206
151,151,151,151,151,151,MLG38,12,MLG38,4,77,11,0,10,13.024330431595445,0.1691471484622785
157,157,157,157,157,157,1-17733,10,1-17733,6,74,10,0,12,12.429196517914534,0.16796211510695316
23,23,23,23,23,23,1-7866,13,1-7866,3,318,26,0,134,53.12602778337896,0.16706298045087722
46,46,46,46,46,46,1-2282,12,1-2282,4,219,30,0,32,36.47785738110542,0.16656555881783297
6,6,6,6,6,6,MLG54,8,MLG54,12,595,48,0,251,98.81069383304566,0.16606839299671539
148,148,148,148,148,148,1-0278,19,1-0278,15,79,12,0,5,13.012165215797722,0.16471095209870534
337,337,337,337,337,337,1-6532,9,1-6532,9,27,4,0,2,4.404866086319089,0.16314318838218847
429,429,429,429,429,429,1-9452,10,1-9452,19,16,2,0,3,2.6072991294786334,0.1629561955924146
161,161,161,161,161,161,1-8285,9,1-8285,11,72,9,0,13,11.631629561074078,0.1615504105704733
31,31,31,31,31,31,1-9156,7,1-9156,10,268,21,0,108,42.8627686612308,0.15993570395981643
329,329,329,329,329,329,1-5980,5,1-5980,4,29,2,0,13,4.631629561074078,0.1597113641749682
295,295,295,295,295,295,1-1942,15,1-1942,1,34,3,0,12,5.429196517914534,0.15968225052689805
154,154,154,154,154,154,1-9417,10,1-9417,6,76,10,0,10,12.024330431595445,0.15821487409994006
150,150,150,150,150,150,1-3083,13,1-3083,3,78,6,0,31,12.275424337945879,0.15737723510187024
376,376,376,376,376,376,1-18487,19,1-18487,15,23,2,0,8,3.6194643452763557,0.15736801501201547
75,75,75,75,75,75,1-2545,14,1-2545,2,145,18,0,23,22.655959992669523,0.156247999949445
265,265,265,265,265,265,1-1204,7,1-1204,10,39,4,0,10,6.024330431595445,0.15447001106654987
76,76,76,76,76,76,1-2335,7,1-2335,10,145,13,0,46,22.311919985339046,0.15387531024371756
233,233,233,233,233,233,1-3587,17,1-3587,13,46,4,0,15,7.036495647393167,0.15296729668246015
211,211,211,211,211,211,1-8042,22,1-8042,19,52,4,0,19,7.846227820031345,0.15088899653906432
7,7,7,7,7,7,MLG69,17,MLG69,13,576,39,0,234,86.3693320993334,0.14994675711689828
368,368,368,368,368,368,1-6858,22,1-6858,5,23,0,0,17,3.441361733712256,0.1496244232048807
235,235,235,235,235,235,1-1989,22,1-1989,19,46,2,0,24,6.858393035829067,0.14909550077889278
11,11,11,11,11,11,MLG56,17,MLG56,13,511,46,0,149,76.16252343077213,0.14904603411110004
10,10,10,10,10,10,MLG62,12,MLG62,4,525,56,0,102,76.64817040227354,0.1459965150519496
412,412,412,412,412,412,1-0055,20,1-0055,16,18,2,0,3,2.6072991294786334,0.14484995163770187
176,176,176,176,176,176,1-6561,18,1-6561,14,65,9,0,2,9.404866086319089,0.14469024748183212
181,181,181,181,181,181,MLG84,6,MLG84,6,63,9,0,0,9.0,0.14285714285714285
51,51,51,51,51,51,MLG65,12,MLG65,4,201,24,0,22,28.45352694950998,0.1415598355697014
106,106,106,106,106,106,1-9963,18,1-9963,14,116,15,0,7,16.41703130211681,0.1415261319148001
425,425,425,425,425,425,1-0003,9,1-0003,11,17,2,0,2,2.404866086319089,0.14146271095994642
491,491,491,491,491,491,1-5555,6,1-5555,9,10,1,0,2,1.404866086319089,0.1404866086319089
160,160,160,160,160,160,1-5197,10,1-5197,6,72,8,0,10,10.024330431595445,0.13922681154993674
133,133,133,133,133,133,MLG53,19,MLG53,15,91,11,0,8,12.619464345276356,0.13867543236567423
320,320,320,320,320,320,1-18203,21,1-18203,9,29,3,0,5,4.012165215797722,0.13835052468268008
384,384,384,384,384,384,1-0358,22,1-0358,9,22,1,0,10,3.0243304315954447,0.1374695650725202
197,197,197,197,197,197,1-6006,15,1-6006,1,57,5,0,14,7.8340626042336226,0.13743969481111618
401,401,401,401,401,401,1-8100,6,1-8100,9,19,2,0,3,2.6072991294786334,0.13722626997255966
129,129,129,129,129,129,1-4531,15,1-4531,1,94,8,0,24,12.858393035829067,0.1367914152747773
358,358,358,358,358,358,1-8627,9,1-8627,11,25,2,0,7,3.4170313021168113,0.13668125208467244
127,127,127,127,127,127,1-5891,21,1-5891,17,96,10,0,15,13.036495647393167,0.13579682966034548
20,20,20,20,20,20,1-8067,10,1-8067,6,322,36,0,38,43.69245564006269,0.1356908560250394
281,281,281,281,281,281,1-3312,22,1-3312,6,36,2,0,14,4.8340626042336226,0.1342795167842673
470,470,470,470,470,470,1-9055,15,1-9055,1,12,1,0,3,1.6072991294786334,0.13394159412321946
478,478,478,478,478,478,1-20012,9,1-20012,11,12,1,0,3,1.6072991294786334,0.13394159412321946
311,311,311,311,311,311,1-8938,12,1-8938,4,30,3,0,5,4.012165215797722,0.13373884052659074
70,70,70,70,70,70,1-1224,20,1-1224,16,151,13,0,35,20.085156510584056,0.13301428152704672
217,217,217,217,217,217,1-9770,7,1-9770,10,50,3,0,18,6.6437947768718,0.132875895537436
236,236,236,236,236,236,1-9794,7,1-9794,10,46,3,0,15,6.036495647393167,0.13122816624767755
371,371,371,371,371,371,1-6035,18,1-6035,14,23,3,0,0,3.0,0.13043478260869565
260,260,260,260,260,260,1-4760,21,1-4760,17,40,5,0,1,5.2024330431595445,0.1300608260789886
79,79,79,79,79,79,1-0129,19,1-0129,15,142,14,0,22,18.45352694950998,0.12995441513739422
191,191,191,191,191,191,MLG44,22,MLG44,19,59,6,0,8,7.619464345276356,0.12914346347926026
243,243,243,243,243,243,1-19166,17,1-19166,13,45,5,0,4,5.809732172638178,0.12910515939195952
74,74,74,74,74,74,1-8074,7,1-8074,10,145,9,0,48,18.716786071658134,0.12908128325281473
94,94,94,94,94,94,1-1005,5,1-1005,7,125,7,0,45,16.1094869421795,0.128875895537436
65,65,65,65,65,65,1-4319,11,1-4319,5,163,14,0,34,20.882723467424512,0.1281148678983099
283,283,283,283,283,283,1-6909,12,1-6909,4,36,4,0,3,4.607299129478633,0.1279805313744065
18,18,18,18,18,18,MLG63,13,MLG63,3,380,32,0,81,48.3970764959231,0.12736072762085027
178,178,178,178,178,178,1-0405,17,1-0405,13,64,0,0,40,8.097321726381779,0.1265206519747153
239,239,239,239,239,239,1-5002,5,1-5002,7,45,3,0,13,5.631629561074078,0.12514732357942396
89,89,89,89,89,89,1-9831,11,1-9831,5,132,8,0,42,16.502187812700868,0.12501657433864294
503,503,503,503,503,503,1-5531,15,1-5531,1,8,1,0,0,1.0,0.125
324,324,324,324,324,324,1-5515,9,1-5515,11,29,3,0,3,3.6072991294786334,0.12438962515443563
118,118,118,118,118,118,MLG15,12,MLG15,4,105,13,0,0,13.0,0.12380952380952381
206,206,206,206,206,206,1-8544,3,1-8544,8,54,0,0,33,6.680290424264967,0.12370908193083273
292,292,292,292,292,292,1-9740,12,1-9740,4,34,4,0,1,4.2024330431595445,0.12360097185763366
67,67,67,67,67,67,1-3516,3,1-3516,8,156,0,0,95,19.231139100156724,0.12327653269331233
349,349,349,349,349,349,1-8186,9,1-8186,11,26,3,0,1,3.2024330431595445,0.12317050165998247
174,174,174,174,174,174,MLG41,22,MLG41,19,66,6,0,10,8.024330431595445,0.12158076411508249
301,301,301,301,301,301,1-8400,8,1-8400,9,33,4,0,0,4.0,0.12121212121212122
30,30,30,30,30,30,1-10785,18,1-10785,14,279,28,0,28,33.668125208467245,0.12067428390131629
392,392,392,392,392,392,MLG33,12,MLG33,4,20,2,0,2,2.404866086319089,0.12024330431595445
38,38,38,38,38,38,1-4649,17,1-4649,13,244,18,0,56,29.33625041693449,0.12023053449563316
218,218,218,218,218,218,1-9610,7,1-9610,10,49,1,0,24,5.858393035829067,0.11955904154753198
326,326,326,326,326,326,1-0027,5,1-0027,7,29,1,0,12,3.4291965179145336,0.11824815579015634
280,280,280,280,280,280,1-8314,19,1-8314,15,36,0,0,21,4.251093906350434,0.1180859418430676
255,255,255,255,255,255,1-3564,13,1-3564,3,41,3,0,9,4.8218973884359,0.11760725337648537
52,52,52,52,52,52,1-7122,7,1-7122,10,197,10,0,65,23.15814780537039,0.11755404977345375
477,477,477,477,477,477,1-8222,20,1-8222,16,12,1,0,2,1.404866086319089,0.11707217385992408
309,309,309,309,309,309,1-9185,7,1-9185,11,31,3,0,3,3.6072991294786334,0.11636448804769785
300,300,300,300,300,300,1-18709,5,1-18709,3,33,1,0,14,3.8340626042336226,0.11618371527980674
190,190,190,190,190,190,1-7819,15,1-7819,1,59,3,0,19,6.846227820031345,0.11603775966154822
454,454,454,454,454,454,1-5913,1,1-5913,4,14,0,0,8,1.6194643452763557,0.11567602466259684
36,36,36,36,36,36,MLG64,22,MLG64,19,245,10,0,90,28.218973884359002,0.11517948524228164
331,331,331,331,331,331,1-5981,9,1-5981,2,28,2,0,6,3.214598258957267,0.11480708067704525
428,428,428,428,428,428,1-9606,5,1-9606,7,16,1,0,4,1.8097321726381779,0.11310826078988612
357,357,357,357,357,357,1-9650,20,1-9650,16,25,2,0,4,2.809732172638178,0.11238928690552712
41,41,41,41,41,41,1-9283,9,1-9283,11,235,19,0,36,26.2875895537436,0.11186208320741958
408,408,408,408,408,408,1-9495,21,1-9495,17,18,2,0,0,2.0,0.1111111111111111
88,88,88,88,88,88,1-8267,3,1-8267,8,133,0,0,73,14.777612150646746,0.11110986579433643
131,131,131,131,131,131,1-9925,11,1-9925,5,93,5,0,26,10.263259122148156,0.11035762496933502
257,257,257,257,257,257,1-19286,21,1-19286,5,40,4,0,2,4.404866086319089,0.11012165215797723
105,105,105,105,105,105,1-7042,14,1-7042,2,117,10,0,14,12.834062604233623,0.10969284277122754
367,367,367,367,367,367,1-9995,20,1-9995,16,24,0,0,13,2.631629561074078,0.10965123171141992
480,480,480,480,480,480,1-5653,14,1-5653,16,11,1,0,1,1.2024330431595445,0.10931209483268586
59,59,59,59,59,59,1-8573,11,1-8573,5,184,14,0,30,20.072991294786334,0.10909234399340399
214,214,214,214,214,214,1-8450,7,1-8450,12,52,2,0,18,5.6437947768718,0.10853451493984231
164,164,164,164,164,164,72-0103,15,72-0103,1,71,0,0,38,7.69245564006269,0.10834444563468577
97,97,97,97,97,97,1-1833,12,1-1833,4,124,12,0,7,13.417031302116811,0.1082018653396517
304,304,304,304,304,304,1-1592,15,1-1592,1,32,2,0,7,3.4170313021168113,0.10678222819115035
2,2,2,2,2,2,1-6240,9,1-6240,11,698,52,0,109,74.06520170439035,0.10611060416101768
294,294,294,294,294,294,1-3106,12,1-3106,4,34,3,0,3,3.6072991294786334,0.10609703321995981
262,262,262,262,262,262,1-8172,7,1-8172,10,40,1,0,16,4.2389286905527115,0.10597321726381778
268,268,268,268,268,268,1-8493,19,1-8493,15,38,3,0,5,4.012165215797722,0.10558329515257164
64,64,64,64,64,64,MLG29,5,MLG29,7,164,7,0,50,17.121652157977223,0.10440031803644649
169,169,169,169,169,169,1-7268,9,1-7268,11,70,5,0,11,7.226763474754989,0.10323947821078557
126,126,126,126,126,126,1-6693,5,1-6693,7,98,3,0,35,10.085156510584056,0.10290976031208221
227,227,227,227,227,227,1-1957,7,1-1957,10,47,2,0,14,4.8340626042336226,0.10285239583475793
61,61,61,61,61,61,1-6927,22,1-6927,19,179,10,0,41,18.299754769541323,0.10223326686894595
555,555,555,555,555,555,1-6028,5,1-6028,7,2,0,0,1,0.20243304315954447,0.10121652157977223
545,545,545,545,545,545,1-4926,22,1-4926,19,4,0,0,2,0.40486608631908894,0.10121652157977223
551,551,551,551,551,551,1-19567,7,1-19567,10,2,0,0,1,0.20243304315954447,0.10121652157977223
263,263,263,263,263,263,1-6061,5,1-6061,12,40,1,0,15,4.036495647393167,0.10091239118482917
319,319,319,319,319,319,1-18935,13,1-18935,2,30,2,0,5,3.0121652157977223,0.10040550719325742
246,246,246,246,246,246,1-6538,9,1-6538,11,44,3,0,7,4.417031302116811,0.10038707504810934
487,487,487,487,487,487,1-4929,10,1-4929,6,10,1,0,0,1.0,0.1
489,489,489,489,489,489,1-7521,21,1-7521,17,10,1,0,0,1.0,0.1
128,128,128,128,128,128,1-7897,7,1-7897,10,95,6,0,17,9.441361733712256,0.09938275509170796
14,14,14,14,14,14,1-1317,10,1-1317,6,414,33,0,40,41.09732172638178,0.09926889305889318
184,184,184,184,184,184,1-2701,22,1-2701,19,61,2,0,20,6.048660863190889,0.09915837480640802
244,244,244,244,244,244,1-19448,7,1-19448,10,45,2,0,12,4.429196517914534,0.09842658928698964
109,109,109,109,109,109,1-7441,18,1-7441,14,111,10,0,4,10.809732172638178,0.09738497452827187
139,139,139,139,139,139,MLG11,19,MLG11,15,87,3,0,27,8.4656921653077,0.09730680649778967
213,213,213,213,213,213,1-6227,22,1-6227,19,52,3,0,10,5.024330431595445,0.09662173906914316
83,83,83,83,83,83,MLG13,15,MLG13,1,140,6,0,37,13.490022596903145,0.0963573042635939
351,351,351,351,351,351,1-2324,9,1-2324,11,25,2,0,2,2.404866086319089,0.09619464345276356
352,352,352,352,352,352,1-2297,19,1-2297,15,25,2,0,2,2.404866086319089,0.09619464345276356
406,406,406,406,406,406,1-3265,13,1-3265,3,19,1,0,4,1.8097321726381779,0.09524906171779883
426,426,426,426,426,426,1-3639,11,1-3639,5,17,1,0,3,1.6072991294786334,0.0945470076163902
296,296,296,296,296,296,1-0205,15,1-0205,1,34,2,0,6,3.214598258957267,0.0945470076163902
199,199,199,199,199,199,1-20167,5,1-20167,4,56,1,0,21,5.251093906350434,0.09376953404197204
177,177,177,177,177,177,1-9498,18,1-9498,14,64,6,0,0,6.0,0.09375
345,345,345,345,345,345,1-3584,5,1-3584,17,26,1,0,7,2.4170313021168113,0.09296274238910812
344,344,344,344,344,344,1-2103,18,1-2103,14,26,2,0,2,2.404866086319089,0.09249484947381112
80,80,80,80,80,80,1-0053,5,1-0053,7,142,3,0,50,13.121652157977223,0.09240600111251565
298,298,298,298,298,298,1-7481,15,1-7481,1,33,2,0,5,3.0121652157977223,0.09127773381205219
15,15,15,15,15,15,1-1580,14,1-1580,2,400,28,0,42,36.50218781270087,0.09125546953175218
400,400,400,400,400,400,1-8646,11,1-8646,5,20,0,0,9,1.8218973884359002,0.09109486942179501
137,137,137,137,137,137,1-6611,3,1-6611,8,89,0,0,40,8.097321726381779,0.0909811429930537
377,377,377,377,377,377,1-9892,18,1-9892,14,22,2,0,0,2.0,0.09090909090909091
56,56,56,56,56,56,1-8427,9,1-8427,11,189,12,0,25,17.06082607898861,0.0902689210528498
414,414,414,414,414,414,MLG06,19,MLG06,15,18,1,0,3,1.6072991294786334,0.0892943960821463
415,415,415,415,415,415,1-9465,8,1-9465,12,18,1,0,3,1.6072991294786334,0.0892943960821463
26,26,26,26,26,26,1-18558,21,1-18558,17,307,22,0,26,27.263259122148156,0.08880540430667151
155,155,155,155,155,155,1-8157,7,1-8157,10,75,4,0,13,6.631629561074078,0.08842172748098771
427,427,427,427,427,427,1-3104,15,1-3104,1,16,1,0,2,1.404866086319089,0.08780413039494306
0,0,0,0,0,0,1-6098,5,1-6098,7,1327,33,0,409,115.79511465225369,0.0872608249075009
234,234,234,234,234,234,1-10451,8,1-10451,12,46,4,0,0,4.0,0.08695652173913043
1,1,1,1,1,1,1-9227,15,1-9227,1,801,29,0,200,69.4866086319089,0.086749823510498
98,98,98,98,98,98,1-5043,19,1-5043,15,123,6,0,23,10.655959992669523,0.086633821078614
73,73,73,73,73,73,MLG12,8,MLG12,12,146,12,0,3,12.607299129478633,0.08635136390053859
104,104,104,104,104,104,1-9394,7,1-9394,10,117,3,0,35,10.085156510584056,0.08619791889388083
449,449,449,449,449,449,MLG43,22,MLG43,4,14,1,0,1,1.2024330431595445,0.08588807451139603
230,230,230,230,230,230,1-9345,9,1-9345,11,47,1,0,15,4.036495647393167,0.08588288611474823
156,156,156,156,156,156,1-2294,11,1-2294,5,75,4,0,12,6.429196517914534,0.08572262023886044
269,269,269,269,269,269,1-8551,15,1-8551,1,38,1,0,11,3.226763474754989,0.08491482828302603
53,53,53,53,53,53,1-8341,15,1-8341,1,197,9,0,38,16.69245564006269,0.08473327736072431
152,152,152,152,152,152,1-10038,20,1-10038,16,76,4,0,12,6.429196517914534,0.08459469102519124
422,422,422,422,422,422,1-7536,3,1-7536,9,17,0,0,7,1.4170313021168113,0.08335478247745949
232,232,232,232,232,232,1-8095,15,1-8095,1,46,1,0,14,3.8340626042336226,0.08334918704855701
186,186,186,186,186,186,1-19004,21,1-19004,17,60,5,0,0,5.0,0.08333333333333333
193,193,193,193,193,193,1-8094,13,1-8094,3,58,3,0,9,4.8218973884359,0.08313616186958449
264,264,264,264,264,264,1-8928,17,1-8928,13,39,1,0,11,3.226763474754989,0.08273752499371767
108,108,108,108,108,108,1-8328,3,1-8328,8,114,0,0,46,9.311919985339046,0.08168350864332496
102,102,102,102,102,102,1-17907,3,1-17907,8,119,0,0,48,9.716786071658134,0.08165366446771541
289,289,289,289,289,289,1-5549,11,1-5549,5,35,1,0,9,2.8218973884359,0.08062563966959715
210,210,210,210,210,210,1-1191,3,1-1191,10,53,0,0,21,4.251093906350434,0.08020931898774404
25,25,25,25,25,25,1-18028,17,1-18028,13,309,7,0,85,24.20680866856128,0.07833918662964816
110,110,110,110,110,110,1-9137,10,1-9137,6,111,2,0,33,8.680290424264967,0.07820081463301773
411,411,411,411,411,411,1-8124,13,1-8124,3,18,1,0,2,1.404866086319089,0.07804811590661605
325,325,325,325,325,325,1-9338,20,1-9338,15,29,1,0,6,2.214598258957267,0.076365457205423
90,90,90,90,90,90,1-7070,9,1-7070,11,129,6,0,19,9.846227820031345,0.07632734744210345
245,245,245,245,245,245,1-1183,7,1-1183,10,45,2,0,7,3.4170313021168113,0.07593402893592914
223,223,223,223,223,223,1-6228,15,1-6228,1,48,0,0,18,3.6437947768718004,0.07591239118482918
81,81,81,81,81,81,1-7682,9,1-7682,11,141,4,0,33,10.680290424264967,0.07574674059762389
130,130,130,130,130,130,1-3139,15,1-3139,1,93,4,0,15,7.036495647393167,0.07566124352035664
434,434,434,434,434,434,1-4149,15,1-4149,1,16,1,0,1,1.2024330431595445,0.07515206519747153
71,71,71,71,71,71,1-4417,1,1-4417,18,151,0,0,56,11.33625041693449,0.07507450607241384
288,288,288,288,288,288,1-9761,15,1-9761,1,35,2,0,3,2.6072991294786334,0.07449426084224667
403,403,403,403,403,403,72-12171,21,72-12171,17,19,1,0,2,1.404866086319089,0.07394032033258363
354,354,354,354,354,354,1-7530,3,1-7530,13,25,0,0,9,1.8218973884359002,0.07287589553743601
141,141,141,141,141,141,1-8820,11,1-8820,5,83,3,0,15,6.036495647393167,0.07272886322160442
114,114,114,114,114,114,1-7152,3,1-7152,8,109,0,0,39,7.894888683222234,0.07243017140570857
87,87,87,87,87,87,1-3141,18,1-3141,14,136,7,0,14,9.834062604233623,0.07230928385465898
208,208,208,208,208,208,1-5355,18,1-5355,14,53,3,0,4,3.809732172638178,0.07188173910638071
334,334,334,334,334,334,1-18994,13,1-18994,3,28,1,0,5,2.0121652157977223,0.07186304342134722
308,308,308,308,308,308,1-4700,3,1-4700,8,31,0,0,11,2.226763474754989,0.0718310798308061
142,142,142,142,142,142,1-8084,5,1-8084,7,82,0,0,29,5.87055825162679,0.0715921738003267
332,332,332,332,332,332,P-16616,21,P-16616,17,28,2,0,0,2.0,0.07142857142857142
183,183,183,183,183,183,1-19915,18,1-19915,14,62,4,0,2,4.404866086319089,0.07104622719869498
28,28,28,28,28,28,1-7005,15,1-7005,1,285,3,0,83,19.80194258224219,0.06948050028856909
202,202,202,202,202,202,1-6787,12,1-6787,4,56,3,0,4,3.809732172638178,0.06803093165425318
549,549,549,549,549,549,1-7599,10,1-7599,6,3,0,0,1,0.20243304315954447,0.06747768105318148
387,387,387,387,387,387,1-9436,5,1-9436,4,21,0,0,7,1.4170313021168113,0.06747768105318148
547,547,547,547,547,547,1-9838,17,1-9838,13,3,0,0,1,0.20243304315954447,0.06747768105318148
474,474,474,474,474,474,1-18004,11,1-18004,5,12,0,0,4,0.8097321726381779,0.06747768105318148
238,238,238,238,238,238,1-4390,15,1-4390,1,45,1,0,10,3.0243304315954447,0.06720734292434322
390,390,390,390,390,390,1-20003,6,1-20003,9,21,1,0,2,1.404866086319089,0.06689838506281376
409,409,409,409,409,409,1-5744,21,1-5744,17,18,1,0,1,1.2024330431595445,0.0668018357310858
29,29,29,29,29,29,1-3534,3,1-3534,8,279,0,0,91,18.421406927518547,0.06602654812730661
379,379,379,379,379,379,1-7182,9,1-7182,11,22,0,0,7,1.4170313021168113,0.06441051373258233
60,60,60,60,60,60,1-3068,3,1-3068,8,180,0,0,57,11.538683460094035,0.06410379700052242
40,40,40,40,40,40,1-7807,3,1-7807,8,239,0,0,75,15.182478236965835,0.0635250135437901
402,402,402,402,402,402,1-18603,11,1-18603,5,19,1,0,1,1.2024330431595445,0.06328594963997602
72,72,72,72,72,72,1-9497,5,1-9497,7,150,2,0,37,9.490022596903145,0.06326681731268763
440,440,440,440,440,440,1-2034,3,1-2034,8,16,0,0,5,1.0121652157977223,0.06326032598735765
