Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,12,2,1-7527,1,1,0,0,1.0,1.0
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,3,3,1-3589,27,21,0,9,26.040497839450836,0.9644628829426236
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,17,11,1-13247,29,22,0,4,24.24022126197815,0.8358696986889017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,21,5,72-0103,71,54,0,5,56.80027657747269,0.8000038954573618
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,18,9,1-8488,23,15,0,5,17.800276577472687,0.773925068585769
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,15,7,1-19205,12,7,0,4,9.24022126197815,0.7700184384981791
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,7,6,1-0031,13,10,0,0,10.0,0.7692307692307693
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,17,11,1-3087,26,14,0,7,17.92038720846176,0.6892456618639139
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,9,19,1-6918,43,4,0,45,29.20248919725418,0.6791276557500973
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,6,4,1-4682,16,10,0,1,10.560055315494537,0.6600034572184086
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,6,4,1-1177,17,7,0,7,10.920387208461761,0.6423757181448095
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,11,15,1-8493,38,2,0,39,23.842157304286957,0.6274251922180778
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,18,9,1-17790,5,2,0,2,3.1201106309890747,0.6240221261978149
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,17,11,1-4494,16,6,0,7,9.920387208461761,0.6200242005288601
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,10,21,1-6919,43,1,0,43,25.082378566265106,0.5833111294480258
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,3,1-9277,48,24,0,7,27.92038720846176,0.5816747335096201
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,6,4,MLG42,14,8,0,0,8.0,0.5714285714285714
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,18,9,1-7839,24,12,0,3,13.680165946483612,0.5700069144368172
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,17,11,1-9491,80,26,0,34,45.04188072681427,0.5630235090851784
538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,2,16,1-9576,10,5,0,1,5.560055315494537,0.5560055315494538
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,21,5,1-6006,57,7,0,44,31.642433881759644,0.5551304189782393
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,1,17,1-10060,36,16,0,7,19.92038720846176,0.5533440891239378
