Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
322,322,1-0296,1,9,1-0296,41,19,0,4,19.798493146896362,0.4828900767535698
261,261,1-1942,4,22,1-1942,34,15,0,7,16.397363007068634,0.4822753825608422
426,426,1-4355,16,5,1-4355,49,18,0,16,21.19397258758545,0.4325300528078663
394,394,1-2423,4,22,1-2423,79,26,0,38,33.58568489551544,0.4251352518419676
166,166,MLG40,12,14,MLG40,51,14,0,15,16.99434930086136,0.33322253531100704
246,246,MLG56,18,3,MLG56,511,127,0,165,159.93784230947495,0.3129899066721623
434,434,MLG59,1,9,MLG59,71,20,0,8,21.596986293792725,0.3041829055463764
399,399,MLG60,19,16,MLG60,47,12,0,10,13.996232867240906,0.29779218866470014
131,131,1-9283,12,14,1-9283,235,65,0,20,68.99246573448181,0.293584960572263
500,500,1-0292,1,9,1-0292,99,22,0,34,28.78719174861908,0.29077971463251595
260,260,1-0129,11,4,1-0129,142,37,0,14,39.79472601413727,0.2802445493953329
161,161,MLG41,21,11,MLG41,66,16,0,12,18.395479440689087,0.27871938546498615
531,531,1-5891,16,2,1-5891,96,23,0,15,25.99434930086136,0.27077447188397247
305,305,1-7866,6,13,1-7866,318,73,0,65,85.97551363706589,0.2703632504310248
272,272,1-1570,11,4,1-1570,142,31,0,35,37.98681503534317,0.26751278193903644
149,149,MLG58,2,12,MLG58,71,15,0,18,18.59321916103363,0.2618763262117413
375,375,MLG14,15,17,MLG14,232,55,0,28,60.589452028274536,0.26116143115635576
282,282,1-1608,12,14,1-1608,307,70,0,49,79.78154104948044,0.2598747265455389
191,191,1-8328,6,13,1-8328,114,25,0,21,29.192089021205902,0.25607095632636756
370,370,MLG62,15,17,MLG62,525,60,0,369,133.66099280118942,0.25459236724036083
422,422,1-6878,14,10,1-6878,167,30,0,62,42.376643776893616,0.25375235794547074
259,259,1-3596,9,21,1-3596,223,56,0,0,56.0,0.25112107623318386
293,293,1-8066,16,9,1-8066,86,18,0,18,21.59321916103363,0.2510839437329492
474,474,1-8400,9,21,1-8400,33,8,0,0,8.0,0.24242424242424243
0,0,72-0103,11,4,72-0103,71,1,0,81,17.169486224651337,0.24182374964297657
342,342,MLG65,21,11,MLG65,201,41,0,38,48.58568489551544,0.2417198253508231
253,253,1-4649,18,3,1-4649,244,45,0,69,58.77400678396225,0.24087707698345184
254,254,1-8379,3,20,1-8379,5,1,0,1,1.1996232867240906,0.2399246573448181
386,386,MLG68,16,2,MLG68,642,142,0,57,153.37852734327316,0.2389073634630423
475,475,1-18234,1,9,1-18234,43,10,0,1,10.19962328672409,0.23720054155172304
62,62,1-9818,5,6,1-9818,28,6,0,3,6.598869860172272,0.23567392357758113
522,522,1-5282,11,4,1-5282,17,3,0,5,3.998116433620453,0.23518331962473252
345,345,1-1131,20,15,1-1131,138,27,0,26,32.190205454826355,0.23326235836830692
525,525,1-3175,12,14,1-3175,6,1,0,2,1.3992465734481812,0.23320776224136353
495,495,MLG08,21,11,MLG08,107,23,0,9,24.796609580516815,0.2317440147711852
400,400,1-18709,1,12,1-18709,33,6,0,8,7.596986293792725,0.2302117058725068
415,415,1-1957,8,17,1-1957,47,10,0,4,10.798493146896362,0.2297551733382205
264,264,P-0009,5,6,P-0009,7,1,0,3,1.5988698601722717,0.22840998002461024
521,521,1-19549,11,4,1-19549,29,5,0,8,6.596986293792725,0.22748228599285258
398,398,1-0303,2,12,1-0303,212,39,0,46,48.18267118930817,0.22727675089296304
206,206,1-9752,19,16,1-9752,22,4,0,5,4.998116433620453,0.22718711061911148
299,299,MLG54,20,15,MLG54,595,40,0,473,134.42181462049484,0.2259190161688989
483,483,1-9491,2,12,1-9491,80,16,0,10,17.996232867240906,0.22495291084051133
331,331,MLG75,8,5,MLG75,185,39,0,13,41.59510272741318,0.2248383931211523
303,303,1-8157,16,2,1-8157,75,16,0,4,16.798493146896362,0.22397990862528483
503,503,1-9076,1,9,1-9076,9,2,0,0,2.0,0.2222222222222222
383,383,1-8551,21,11,1-8551,38,7,0,7,8.397363007068634,0.22098323702812195
538,538,1-9576,2,12,1-9576,10,2,0,1,2.1996232867240906,0.21996232867240906
219,219,1-5653,8,5,1-5653,11,2,0,2,2.399246573448181,0.21811332485892557
199,199,MLG39,2,21,MLG39,23,5,0,0,5.0,0.21739130434782608
479,479,1-9286,2,12,1-9286,81,13,0,23,17.591335594654083,0.21717698265005042
43,43,1-8705,8,5,1-8705,48,9,0,7,10.397363007068634,0.21661172931392988
144,144,1-7744,20,15,1-7744,37,7,0,5,7.998116433620453,0.216165309016769
266,266,1-2103,20,15,1-2103,26,4,0,8,5.596986293792725,0.2152687036074125
332,332,MLG78,21,11,MLG78,80,14,0,16,17.19397258758545,0.2149246573448181
208,208,1-10468,10,1,1-10468,549,101,0,85,117.9679793715477,0.2148779223525459
251,251,1-7268,4,22,1-7268,70,3,0,60,14.977397203445435,0.21396281719207763
267,267,1-6181,14,10,1-6181,659,106,0,175,140.93407517671585,0.21386050861413636
90,90,1-19222,12,14,1-19222,15,3,0,1,3.1996232867240906,0.21330821911493938
51,51,1-9925,20,15,1-9925,93,19,0,4,19.798493146896362,0.21288702308490712
424,424,1-4700,21,11,1-4700,31,4,0,13,6.5951027274131775,0.21274524927139282
39,39,1-7467,21,15,1-7467,64,13,0,3,13.598869860172272,0.21248234156519175
294,294,1-3509,20,15,1-3509,35,6,0,7,7.397363007068634,0.21135322877338955
145,145,MLG06,14,10,MLG06,18,3,0,4,3.7984931468963623,0.2110273970497979
348,348,1-17758,6,13,1-17758,40,7,0,7,8.397363007068634,0.20993407517671586
488,488,1-11350,3,20,1-11350,100,13,0,38,20.585684895515442,0.2058568489551544
153,153,1-1350,2,12,1-1350,195,34,0,28,39.589452028274536,0.2030228309142284
315,315,1-1769,16,2,1-1769,89,17,0,5,17.998116433620453,0.20222602734405004
170,170,1-5043,11,4,1-5043,123,21,0,19,24.79284244775772,0.20156782477851806
156,156,1-8634,9,21,1-8634,10,2,0,0,2.0,0.2
289,289,1-1592,8,5,1-1592,32,6,0,2,6.399246573448181,0.19997645542025566
537,537,1-4494,16,2,1-4494,16,3,0,1,3.1996232867240906,0.19997645542025566
154,154,1-18994,6,13,1-18994,28,5,0,3,5.598869860172272,0.19995963786329543
66,66,1-7536,11,4,1-7536,17,3,0,2,3.399246573448181,0.19995568079106948
346,346,MLG32,4,22,MLG32,52,9,0,7,10.397363007068634,0.19994928859747374
524,524,1-9338,2,12,1-9338,29,5,0,4,5.798493146896362,0.19994803954815044
549,549,1-4842,15,17,1-4842,6,1,0,1,1.1996232867240906,0.1999372144540151
278,278,1-10762,15,17,1-10762,6,1,0,1,1.1996232867240906,0.1999372144540151
201,201,1-9902,4,22,1-9902,30,5,0,5,5.998116433620453,0.1999372144540151
360,360,1-6611,17,8,1-6611,89,12,0,29,17.789075314998627,0.19987725073032164
126,126,1-8488,8,5,1-8488,23,3,0,8,4.596986293792725,0.19986896929533585
274,274,1-0033,19,16,1-0033,10,1,0,5,1.9981164336204529,0.1998116433620453
364,364,1-7682,12,14,1-7682,141,20,0,38,27.585684895515442,0.19564315528734355
203,203,1-1250,15,17,1-1250,34,6,0,3,6.598869860172272,0.19408440765212565
385,385,1-6974,16,2,1-6974,207,39,0,4,39.79849314689636,0.19226325191737373
501,501,1-18487,2,12,1-18487,23,3,0,7,4.397363007068634,0.19118969595950583
412,412,1-6858,10,1,1-6858,23,3,0,7,4.397363007068634,0.19118969595950583
54,54,1-8125,9,21,1-8125,21,4,0,0,4.0,0.19047619047619047
382,382,1-18558,6,13,1-18558,307,53,0,27,58.389828741550446,0.19019488189430112
40,40,1-7722,3,20,1-7722,60,11,0,2,11.399246573448181,0.18998744289080302
356,356,1-9761,8,5,1-9761,35,6,0,3,6.598869860172272,0.18853913886206491
404,404,1-4682,15,5,1-4682,16,3,0,0,3.0,0.1875
222,222,1-4149,1,9,1-4149,16,3,0,0,3.0,0.1875
169,169,1-9606,1,9,1-9606,16,3,0,0,3.0,0.1875
387,387,1-10539,12,14,1-10539,63,9,0,14,11.794726014137268,0.18721787324027409
414,414,1-8285,12,14,1-8285,72,10,0,17,13.39359587430954,0.18602216492096582
306,306,1-18377,21,11,1-18377,14,2,0,3,2.5988698601722717,0.18563356144087656
95,95,1-3312,2,12,1-3312,36,6,0,3,6.598869860172272,0.18330194056034088
236,236,1-7024,8,5,1-7024,498,72,0,96,91.1638355255127,0.1830599106938006
63,63,1-7066,1,9,1-7066,23,4,0,1,4.199623286724091,0.18259231681409088
285,285,1-18615,1,21,1-18615,22,4,0,0,4.0,0.18181818181818182
461,461,1-9651,1,16,1-9651,38,4,0,14,6.794726014137268,0.17880857931940178
47,47,1-19547,19,16,1-19547,66,10,0,9,11.796609580516815,0.17873650879570932
432,432,1-6914,21,11,1-6914,73,12,0,5,12.998116433620453,0.17805638950165004
562,562,1-0003,3,20,1-0003,17,2,0,5,2.998116433620453,0.17635979021296783
440,440,MLG52,20,15,MLG52,125,17,0,25,21.990582168102264,0.1759246573448181
292,292,1-9997,20,15,1-9997,16,2,0,4,2.7984931468963623,0.17490582168102264
353,353,MLG50,15,17,MLG50,319,52,0,18,55.59321916103363,0.17427341429791107
390,390,MLG64,21,11,MLG64,245,27,0,77,42.370993077754974,0.1729428288887958
349,349,1-3052,17,8,1-3052,166,16,0,62,28.376643776893616,0.1709436372102025
258,258,1-9516,17,8,1-9516,76,7,0,30,12.988698601722717,0.17090392897003576
391,391,MLG30,1,9,MLG30,208,34,0,7,35.397363007068634,0.17017962984167612
56,56,1-5877,8,5,1-5877,79,13,0,2,13.399246573448181,0.16961071611959724
338,338,1-6296,1,9,1-6296,254,39,0,20,42.99246573448181,0.16926167612000714
384,384,1-9270,11,4,1-9270,128,13,0,43,21.583801329135895,0.16862344788387418
37,37,1-5508,1,9,1-5508,38,6,0,2,6.399246573448181,0.1684012256170574
392,392,1-9609,20,15,1-9609,25,3,0,6,4.1977397203445435,0.16790958881378173
314,314,1-3139,17,8,1-3139,93,10,0,28,15.589452028274536,0.16762851643305954
509,509,1-18935,19,21,1-18935,30,5,0,0,5.0,0.16666666666666666
178,178,1-7525,19,16,1-7525,6,1,0,0,1.0,0.16666666666666666
558,558,1-0055,1,9,1-0055,18,3,0,0,3.0,0.16666666666666666
490,490,1-3551,1,9,1-3551,6,1,0,0,1.0,0.16666666666666666
70,70,1-2584,17,8,1-2584,36,4,0,10,5.996232867240906,0.16656202409002516
276,276,1-9495,8,5,1-9495,18,2,0,5,2.998116433620453,0.16656202409002516
436,436,1-5161,6,13,1-5161,12,1,0,5,1.9981164336204529,0.1665097028017044
377,377,1-7213,6,13,1-7213,23,3,0,4,3.7984931468963623,0.16515187595201575
397,397,1-9808,1,9,1-9808,74,12,0,1,12.19962328672409,0.16485977414492015
510,510,1-3206,3,20,1-3206,45,4,0,17,7.39359587430954,0.164302130540212
339,339,1-3523,6,13,1-3523,543,71,0,89,88.76647251844406,0.16347416670063364
388,388,MLG49,19,16,MLG49,185,22,0,41,30.184554755687714,0.1631597554361498
248,248,1-2400,6,13,1-2400,49,4,0,20,7.9924657344818115,0.16311154560166963
123,123,MLG55,9,21,MLG55,92,15,0,0,15.0,0.16304347826086957
168,168,1-9655,12,14,1-9655,27,4,0,2,4.399246573448181,0.16293505827585855
393,393,1-7819,3,20,1-7819,59,7,0,13,9.595102727413177,0.16262885978666403
268,268,MLG44,21,11,MLG44,59,7,0,13,9.595102727413177,0.16262885978666403
239,239,1-7042,17,8,1-7042,117,12,0,34,18.78719174861908,0.16057428844973573
505,505,1-4747,20,4,1-4747,25,3,0,5,3.998116433620453,0.15992465734481812
87,87,MLG35,1,9,MLG35,49,7,0,4,7.798493146896362,0.15915292136523188
7,7,1-8767,16,2,1-8767,48,1,0,33,7.587568461894989,0.1580743429561456
24,24,1-7140,15,17,1-7140,397,60,0,13,62.59510272741318,0.15767028394814403
234,234,MLG29,5,6,MLG29,164,15,0,54,25.77965748310089,0.15719303343354202
140,140,1-2294,2,12,1-2294,75,6,0,29,11.789075314998627,0.15718767086664837
22,22,1-7995,13,18,1-7995,14,2,0,1,2.1996232867240906,0.15711594905172074
516,516,1-5036,14,10,1-5036,14,2,0,1,2.1996232867240906,0.15711594905172074
237,237,1-9667,1,9,1-9667,14,2,0,1,2.1996232867240906,0.15711594905172074
33,33,1-7991,2,12,1-7991,46,6,0,6,7.1977397203445435,0.15647260261618573
105,105,1-1258,11,4,1-1258,435,61,0,34,67.78719174861908,0.15583262470946915
68,68,1-7845,3,20,1-7845,36,2,0,18,5.59321916103363,0.15536719891760084
507,507,1-6909,11,4,1-6909,36,0,0,28,5.589452028274536,0.15526255634095934
380,380,1-7004,13,18,1-7004,381,35,0,119,58.75517112016678,0.15421304755949286
517,517,1-18028,18,3,1-18028,309,19,0,143,47.54613000154495,0.15387097087878626
540,540,1-5413,20,15,1-5413,39,5,0,5,5.998116433620453,0.15379785727231932
319,319,1-3584,5,6,1-3584,26,2,0,10,3.9962328672409058,0.1537012641246502
270,270,1-1390,9,21,1-1390,98,15,0,0,15.0,0.15306122448979592
504,504,1-5425,4,22,1-5425,17,1,0,8,2.5969862937927246,0.15276389963486614
499,499,1-8627,15,5,1-8627,25,3,0,4,3.7984931468963623,0.1519397258758545
484,484,MLG31,18,10,MLG31,33,3,0,10,4.996232867240906,0.15140099597699713
316,316,1-7441,8,5,1-7441,111,15,0,9,16.796609580516815,0.15132080703168302
124,124,1-8427,21,11,1-8427,189,17,0,58,28.578150629997253,0.15120714619046166
190,190,1-2382,9,21,1-2382,139,21,0,0,21.0,0.1510791366906475
106,106,MLG69,18,3,MLG69,576,61,0,130,86.95102727413177,0.15095664457314545
