Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
280,280,280,280,280,280,280,280,280,1-7608,5,20,1-7608,4,1,0,4,4.011041879653931,1.0027604699134827
424,424,424,424,424,424,424,424,424,1-4700,6,3,1-4700,31,26,0,2,27.505520939826965,0.8872748690266763
470,470,470,470,470,470,470,470,470,1-1204,4,24,1-1204,39,29,0,5,32.76380234956741,0.8400974961427542
468,468,468,468,468,468,468,468,468,1-6228,18,4,1-6228,48,35,0,7,40.26932328939438,0.8389442351957163
564,564,564,564,564,564,564,564,564,1-9034,4,24,1-9034,3,1,0,2,2.5055209398269653,0.8351736466089884
277,277,277,277,277,277,277,277,277,1-4051,1,19,1-4051,5,1,0,4,4.011041879653931,0.8022083759307861
20,20,20,20,20,20,20,20,20,1-5167,1,19,1-5167,24,0,0,23,17.3134908080101,0.7213954503337542
322,322,322,322,322,322,322,322,322,1-0296,3,23,1-0296,41,29,0,0,29.0,0.7073170731707317
558,558,558,558,558,558,558,558,558,1-0055,6,3,1-0055,18,4,0,11,12.28036516904831,0.6822425093915727
21,21,21,21,21,21,21,21,21,1-3519,16,17,1-3519,27,1,0,22,17.56073033809662,0.6503974199295044
508,508,508,508,508,508,508,508,508,1-8532,21,9,1-8532,4,1,0,2,2.5055209398269653,0.6263802349567413
269,269,269,269,269,269,269,269,269,1-7839,6,3,1-7839,24,12,0,4,15.01104187965393,0.6254600783189138
463,463,463,463,463,463,463,463,463,1-1989,6,3,1-1989,46,6,0,30,28.58281409740448,0.6213655238566191
171,171,171,171,171,171,171,171,171,1-8100,2,22,1-8100,19,7,0,6,11.516562819480896,0.6061348852358366
129,129,129,129,129,129,129,129,129,1-2573,18,4,1-2573,37,11,0,14,21.538646578788757,0.582125583210507
457,457,457,457,457,457,457,457,457,1-8503,15,21,1-8503,16,1,0,11,9.28036516904831,0.5800228230655193
548,548,548,548,548,548,548,548,548,1-3087,6,3,1-3087,26,6,0,12,15.033125638961792,0.5781971399600689
395,395,395,395,395,395,395,395,395,1-6787,17,18,1-6787,56,24,0,11,32.28036516904831,0.5764350923044341
307,307,307,307,307,307,307,307,307,1-5530,10,11,1-5530,7,4,0,0,4.0,0.5714285714285714
533,533,533,533,533,533,533,533,533,1-7530,2,22,1-7530,25,9,0,7,14.269323289394379,0.5707729315757751
511,511,511,511,511,511,511,511,511,1-9697,1,19,1-9697,20,8,0,4,11.01104187965393,0.5505520939826966
364,364,364,364,364,364,364,364,364,1-7682,17,18,1-7682,141,21,0,75,77.4570352435112,0.549340675485895
409,409,409,409,409,409,409,409,409,1-9645,19,10,1-9645,69,13,0,33,37.84109550714493,0.5484216740165931
201,201,201,201,201,201,201,201,201,1-9902,19,10,1-9902,30,2,0,19,16.30244892835617,0.543414964278539
92,92,92,92,92,92,92,92,92,1-7807,12,16,1-7807,239,26,0,136,128.37542390823364,0.5371356648880069
509,509,509,509,509,509,509,509,509,1-18935,21,9,1-18935,30,13,0,4,16.01104187965393,0.5337013959884643
230,230,230,230,230,230,230,230,230,1-3089,8,8,1-3089,16,1,0,10,8.527604699134827,0.5329752936959267
126,126,126,126,126,126,126,126,126,1-8488,2,22,1-8488,23,10,0,3,12.258281409740448,0.5329687569452368
405,405,405,405,405,405,405,405,405,1-3104,18,4,1-3104,16,4,0,6,8.516562819480896,0.532285176217556
413,413,413,413,413,413,413,413,413,1-8314,21,9,1-8314,36,4,0,20,19.055209398269653,0.529311372174157
166,166,166,166,166,166,166,166,166,MLG40,5,20,MLG40,51,13,0,18,26.549688458442688,0.5205821266361311
306,306,306,306,306,306,306,306,306,1-18377,1,19,1-18377,14,2,0,7,7.269323289394379,0.5192373778138842
526,526,526,526,526,526,526,526,526,1-5002,8,8,1-5002,45,8,0,20,23.055209398269653,0.5123379866282145
46,46,46,46,46,46,46,46,46,1-8566,1,19,1-8566,5,1,0,2,2.5055209398269653,0.501104187965393
281,281,281,281,281,281,281,281,281,1-9995,12,16,1-9995,24,9,0,4,12.01104187965393,0.5004600783189138
490,490,490,490,490,490,490,490,490,1-3551,14,2,1-3551,6,3,0,0,3.0,0.5
492,492,492,492,492,492,492,492,492,1-6028,14,2,1-6028,2,1,0,0,1.0,0.5
550,550,550,550,550,550,550,550,550,1-19568,4,24,1-19568,2,1,0,0,1.0,0.5
519,519,519,519,519,519,519,519,519,1-4926,10,11,1-4926,4,2,0,0,2.0,0.5
438,438,438,438,438,438,438,438,438,MLG10,1,19,MLG10,60,29,0,1,29.752760469913483,0.4958793411652247
411,411,411,411,411,411,411,411,411,MLG15,5,20,MLG15,105,30,0,29,51.830053627491,0.4936195583570571
176,176,176,176,176,176,176,176,176,1-8042,7,12,1-8042,52,3,0,30,25.58281409740448,0.4919771941808554
73,73,73,73,73,73,73,73,73,1-5355,11,6,1-5355,53,14,0,16,26.044167518615723,0.49139938714369286
342,342,342,342,342,342,342,342,342,MLG65,18,4,MLG65,201,65,0,44,98.12146067619324,0.488166471025837
404,404,404,404,404,404,404,404,404,1-4682,6,3,1-4682,16,4,0,5,7.763802349567413,0.48523764684796333
31,31,31,31,31,31,31,31,31,1-8938,2,22,1-8938,30,10,0,6,14.516562819480896,0.48388542731602985
356,356,356,356,356,356,356,356,356,1-9761,12,16,1-9761,35,7,0,13,16.785886108875275,0.479596745967865
421,421,421,421,421,421,421,421,421,1-8398,1,19,1-8398,54,1,0,33,25.841095507144928,0.47853880568786905
399,399,399,399,399,399,399,399,399,MLG60,5,20,MLG60,47,17,0,7,22.26932328939438,0.4738153891360506
473,473,473,473,473,473,473,473,473,1-9452,21,9,1-9452,16,6,0,2,7.505520939826965,0.46909505873918533
305,305,305,305,305,305,305,305,305,1-7866,7,12,1-7866,318,43,0,141,149.13922625780106,0.4689912775402549
264,264,264,264,264,264,264,264,264,P-0009,7,12,P-0009,7,1,0,3,3.258281409740448,0.465468772820064
464,464,464,464,464,464,464,464,464,1-10060,9,14,1-10060,36,0,0,22,16.56073033809662,0.4600202871693505
375,375,375,375,375,375,375,375,375,MLG14,19,10,MLG14,232,63,0,58,106.660107254982,0.4597418416163017
255,255,255,255,255,255,255,255,255,1-9946,6,3,1-9946,12,4,0,2,5.505520939826965,0.45879341165224713
206,206,206,206,206,206,206,206,206,1-9752,5,20,1-9752,22,4,0,8,10.022083759307861,0.45554926178672095
506,506,506,506,506,506,506,506,506,1-6227,2,22,1-6227,52,1,0,30,23.58281409740448,0.4535156557193169
440,440,440,440,440,440,440,440,440,MLG52,8,8,MLG52,125,13,0,58,56.660107254981995,0.45328085803985596
446,446,446,446,446,446,446,446,446,1-3534,12,16,1-3534,279,62,0,84,125.23187947273254,0.4488597830563891
