Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,5,13,1-6918,43,44,0,5,45.22736416757107,1.0517991666876993
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,20,12,1-6919,43,43,0,3,43.73641850054264,1.0171260116405265
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,12,8,1-7527,1,1,0,0,1.0,1.0
60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,60,1-18202,16,17,1-18202,23,22,0,0,22.0,0.9565217391304348
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,15,10,1-10060,36,25,0,3,25.73641850054264,0.7149005139039623
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,5,13,1-3584,26,14,0,11,16.70020116865635,0.6423154295637057
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,18,16,MLG72,9,5,0,2,5.490945667028427,0.6101050741142697
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,2,5,1-11329,14,8,0,2,8.490945667028427,0.6064961190734591
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-8066,16,17,1-8066,86,48,0,6,49.47283700108528,0.5752655465242474
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,14,3,1-5036,14,7,0,4,7.981891334056854,0.5701350952897754
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,10,7,1-6858,23,9,0,16,12.927565336227417,0.5620680580968442
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,8,14,1-4926,4,2,0,1,2.2454728335142136,0.5613682083785534
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,8,14,1-0031,13,7,0,1,7.245472833514214,0.557344064116478
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,8,14,1-9938,55,27,0,8,28.96378266811371,0.5266142303293402
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,15,10,1-8093,4,2,0,0,2.0,0.5
280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,2,5,1-7608,4,2,0,0,2.0,0.5
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,11,15,1-9697,20,9,0,4,9.981891334056854,0.4990945667028427
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,5,13,1-3089,16,7,0,4,7.981891334056854,0.4988682083785534
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,2,5,1-9838,3,1,0,2,1.4909456670284271,0.4969818890094757
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,1,2,1-4149,16,7,0,3,7.736418500542641,0.48352615628391504
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,12,8,1-4052,13,6,0,1,6.245472833514214,0.48042098719340104
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,16,17,1-4355,49,21,0,10,23.454728335142136,0.47866792520698237
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,12,8,MLG40,51,22,0,7,23.718309834599495,0.4650648987176372
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,8,14,1-3587,46,21,0,1,21.245472833514214,0.46185810507639596
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,18,16,MLG31,33,13,0,8,14.963782668113708,0.45344795963980933
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,12,8,1-7682,141,53,0,43,63.55533184111118,0.4507470343341219
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,10,7,1-9855,8,3,0,2,3.490945667028427,0.4363682083785534
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,12,8,1-19222,15,6,0,2,6.490945667028427,0.43272971113522846
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,21,6,MLG44,59,22,0,14,25.43661966919899,0.4311291469355761
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,9,20,1-8401,57,0,0,100,24.547283351421356,0.4306540938845852
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,10,7,P-16616,28,10,0,8,11.963782668113708,0.42727795243263245
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,1,2,1-0296,41,16,0,6,17.47283700108528,0.42616675612403127
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,13,9,1-0272,111,36,0,39,45.57344050705433,0.4105715360995886
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,2,5,1-6061,40,12,0,18,16.418511003255844,0.4104627750813961
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,12,8,1-8503,16,6,0,2,6.490945667028427,0.4056841041892767
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,16,1-5981,28,11,0,1,11.245472833514214,0.40162402976836475
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,16,17,1-5744,18,6,0,5,7.227364167571068,0.401520231531726
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,11,15,1-10232,5,2,0,0,2.0,0.4
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,1,2,1-5803,15,6,0,0,6.0,0.4
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,16,17,1-8157,75,29,0,4,29.981891334056854,0.39975855112075803
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,6,4,1-5515,29,10,0,6,11.472837001085281,0.39561506900294074
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,20,12,1-4747,25,9,0,3,9.73641850054264,0.3894567400217056
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,10,7,1-8067,322,102,0,93,124.82897351682186,0.3876676196174592
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,21,6,1-9892,22,7,0,6,8.472837001085281,0.3851289545947855
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-18615,1,2,1-18615,22,7,0,6,8.472837001085281,0.3851289545947855
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,12,8,1-1608,307,101,0,68,117.69215267896652,0.3833620608435392
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,8,1-1770,35,12,0,5,13.227364167571068,0.37792469050203054
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,18,16,MLG56,511,151,0,166,191.74849036335945,0.37524166411616333
525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,12,8,1-3175,6,2,0,1,2.2454728335142136,0.3742454722523689
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,6,4,1-2034,16,5,0,4,5.981891334056854,0.3738682083785534
