Unnamed: 0.26,Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,10,3,1-9963,116,25,0,42,60.84274458885193,0.5245064188694132
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,21,13,1-5981,28,6,0,10,14.533986806869507,0.5190709573881966
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,9,12,MLG60,47,15,0,11,24.387385487556458,0.5188805422884353
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,19,14,1-8100,19,9,0,1,9.85339868068695,0.5185999305624711
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,1,9,1-4417,151,3,0,87,77.24568521976471,0.5115608292699649
511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,511,1-9697,3,17,1-9697,20,5,0,6,10.120392084121704,0.5060196042060852
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,19,14,1-2294,75,26,0,14,37.94758152961731,0.5059677537282308
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,8,1,72-0103,71,35,0,1,35.85339868068695,0.5049774462068585
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,20,8,MLG62,525,41,0,261,263.7370556592941,0.5023562964938936
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-1570,10,3,1-1570,142,38,0,39,71.28254854679108,0.5019897784985287
545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,19,14,1-19567,2,1,0,0,1.0,0.5
550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,1,9,1-19568,2,1,0,0,1.0,0.5
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,5,20,1-5425,17,4,0,5,8.266993403434753,0.486293729613809
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,13,4,1-7521,10,4,0,1,4.853398680686951,0.48533986806869506
201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,9,12,1-9902,30,6,0,10,14.533986806869507,0.4844662268956502
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,1,9,1-1592,32,12,0,4,15.413594722747803,0.48167483508586884
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,7,11,1-10539,63,9,0,25,30.334967017173767,0.4815074129710122
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,7,11,1-7682,141,38,0,35,67.86895382404327,0.4813400980428601
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,10,3,1-9498,64,16,0,17,30.50777757167816,0.4766840245574713
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,15,2,1-9887,36,12,0,6,17.120392084121704,0.47556644678115845
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,1,9,1-9076,9,0,0,5,4.266993403434753,0.47411037815941703
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,17,10,1-9997,16,5,0,3,7.560196042060852,0.47251225262880325
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,5,20,1-5036,14,4,0,3,6.560196042060852,0.46858543157577515
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,6,15,P-16616,28,2,0,13,13.094182848930359,0.4676493874617985
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,11,6,1-1131,138,38,0,31,64.45535910129547,0.46706781957460486
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,1,9,1-6787,56,21,0,6,26.120392084121704,0.4664355729307447
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,21,13,MLG69,576,131,0,161,268.39718759059906,0.46596733956701225
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,4,24,1-7481,33,0,0,18,15.361176252365112,0.46549018946560944
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,5,20,1-9237,38,4,0,16,17.65437889099121,0.46458891818397924
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,13,4,1-5002,45,13,0,9,20.680588126182556,0.45956862502627904
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,12,7,1-3534,279,65,0,74,128.15150237083435,0.45932438125747077
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,14,5,1-8622,54,23,0,2,24.7067973613739,0.45753328446988706
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,7,11,1-9286,81,19,0,21,36.921372294425964,0.45581941104229584
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,10,3,1-10762,6,1,0,2,2.7067973613739014,0.4511328935623169
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,5,1-3523,543,113,0,154,244.4233968257904,0.4501351691082696
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,6,15,1-6858,23,0,0,12,10.240784168243408,0.44525148557580035
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,1,9,1-8181,30,9,0,5,13.266993403434753,0.4422331134478251
320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,MLG13,3,17,MLG13,140,11,0,59,61.35052216053009,0.4382180154323578
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,9,12,1-18935,30,8,0,6,13.120392084121704,0.4373464028040568
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,5,20,1-9495,18,1,0,8,7.8271894454956055,0.4348438580830892
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,5,20,1-17835,17,3,0,5,7.266993403434753,0.4274702002020443
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,15,2,1-18558,307,80,0,60,131.20392084121704,0.4273743349876777
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,5,20,1-9855,8,0,0,4,3.4135947227478027,0.42669934034347534
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,6,15,1-9496,39,2,0,17,16.50777757167816,0.42327634799174774
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,17,10,1-7964,202,32,0,62,84.91071820259094,0.4203500901118363
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,10,3,MLG75,185,41,0,43,77.69614326953888,0.41997915280831827
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,9,12,1-1250,34,4,0,12,14.240784168243408,0.41884659318362966
534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,5,20,1-9457,11,2,0,3,4.560196042060852,0.41456327655098657
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,1,9,1-8493,38,8,0,9,15.680588126182556,0.41264705595217255
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,3,17,MLG44,59,3,0,25,24.334967017173767,0.41245706808769095
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,21,13,1-8910,137,28,0,33,56.16215646266937,0.40994274790269614
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-0296,14,5,1-0296,41,9,0,9,16.680588126182556,0.4068436128337209
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,7,11,1-18613,25,5,0,6,10.120392084121704,0.4048156833648682
413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,413,1-8314,3,17,1-8314,36,0,0,17,14.507777571678162,0.4029938214355045
391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,391,MLG30,5,20,MLG30,208,23,0,70,82.73790764808655,0.39777840215426225
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,15,2,1-7122,197,36,0,49,77.81653535366058,0.395007793673404
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,20,8,1-1942,34,10,0,4,13.413594722747803,0.3945174918455236
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,1,9,1-9055,12,3,0,2,4.706797361373901,0.39223311344782513
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,12,7,1-3587,46,6,0,14,17.94758152961731,0.39016481586124585
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,1,9,1-6878,167,25,0,47,65.10973799228668,0.3898786706124951
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,12,7,1-3362,117,20,0,30,45.60196042060852,0.3897603454752865
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,10,3,1-1258,435,33,0,160,169.5437889099121,0.3897558365745106
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-7467,17,10,1-7467,64,18,0,8,24.827189445495605,0.38792483508586884
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,2,22,1-9752,22,0,0,10,8.533986806869507,0.38790849122134125
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,2,22,1-0358,22,0,0,10,8.533986806869507,0.38790849122134125
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-5653,2,22,1-5653,11,0,0,5,4.266993403434753,0.38790849122134125
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,17,10,1-3509,35,11,0,3,13.560196042060852,0.38743417263031005
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,3,17,1-11329,14,2,0,4,5.413594722747803,0.38668533733912874
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,11,6,1-6974,207,32,0,56,79.79032611846924,0.38546051264960984
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,20,8,1-8188,140,47,0,8,53.827189445495605,0.3844799246106829
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,3,17,MLG07,90,14,0,24,34.481568336486816,0.3831285370720757
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,19,14,MLG50,319,100,0,26,122.18836569786072,0.3830356291468988
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,3,17,1-1935,12,2,0,3,4.560196042060852,0.38001633683840436
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,17,10,1-5161,12,2,0,3,4.560196042060852,0.38001633683840436
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,MLG31,21,13,MLG31,33,4,0,10,12.533986806869507,0.3798177820263487
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-6561,18,18,1-6561,65,17,0,9,24.680588126182556,0.3797013557874239
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,3,17,1-0027,29,5,0,7,10.973790764808655,0.3784065780968502
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,12,7,1-2701,61,17,0,7,22.973790764808655,0.3766195207345681
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,14,5,1-2545,145,40,0,17,54.50777757167816,0.37591570739088387
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,3,17,1-2103,26,2,0,9,9.680588126182556,0.37233031254548293
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,11,6,1-4355,49,8,0,12,18.240784168243408,0.3722609013927226
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,3,17,1-5413,39,0,0,17,14.507777571678162,0.37199429670969647
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,9,12,1-5214,40,8,0,8,14.827189445495605,0.37067973613739014
144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,1-7744,2,22,1-7744,37,0,0,16,13.654378890991211,0.36903726732408676
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,7,11,1-0003,17,2,0,5,6.266993403434753,0.36864667079027963
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,19,14,MLG58,71,21,0,6,26.120392084121704,0.3678928462552353
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,10,3,1-6734,44,5,0,13,16.09418284893036,0.3657768829302354
465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,5,20,1-5913,14,0,0,6,5.120392084121704,0.36574229172297884
