Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,21,1-5002,45,0,1,14,1003.4404776096344,22.298677280214097
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,21,MLG38,77,0,1,21,1005.1607164144516,13.054035278109762
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,14,5,1-9491,80,28,1,17,1032.177722811699,12.902221535146236
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,14,5,1-1608,307,55,1,40,1064.8299360275269,3.468501420285104
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,11,13,1-9379,58,27,0,8,28.96598720550537,0.4994135725087133
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,3,5,1-7682,141,59,0,30,66.37245202064514,0.47072661007549743
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,12,MLG48,159,60,0,43,70.56718122959137,0.4438187498716438
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,19,4,1-0272,111,30,0,70,47.202388048172,0.4252467391727207
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,13,9,1-9651,38,15,0,3,15.737245202064514,0.41413803163327667
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,8,6,1-1183,45,15,0,9,17.211735606193542,0.38248301347096764
331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,MLG75,11,13,MLG75,185,67,0,7,68.7202388048172,0.3714607502963092
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,10,7,MLG59,71,21,0,14,24.4404776096344,0.3442320790089352
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,9,MLG65,201,56,0,49,68.0416716337204,0.3385157792722408
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,8,6,1-8267,133,41,0,13,44.19472920894623,0.3322911970597461
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,7,11,1-0303,212,64,0,16,67.93197441101074,0.32043384156137145
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,10,1-6061,40,9,0,12,11.948980808258057,0.2987245202064514
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,19,4,1-1191,53,3,0,52,15.778916835784912,0.29771541199594176
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,12,2,MLG51,248,63,0,41,73.07568442821503,0.2946600178557058
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,11,5,1-0055,18,3,0,9,5.2117356061935425,0.2895408670107524
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,7,5,72-12171,19,5,0,2,5.491496801376343,0.28902614744086014
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,20,3,MLG58,71,16,0,16,19.931974411010742,0.28073203395789775
562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,562,1-0003,20,5,1-0003,17,4,0,3,4.737245202064514,0.27866148247438316
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,10,7,1-7441,111,21,0,40,30.829936027526855,0.2777471714191609
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,12,2,1-1770,35,8,0,7,9.7202388048172,0.27772110870906286
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,15,10,MLG29,164,35,0,38,44.33843922615051,0.2703563367448202
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,13,9,MLG41,66,15,0,11,17.703232407569885,0.26823079405408917
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,8,11,1-5654,15,3,0,4,3.9829936027526855,0.26553290685017905
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,13,9,MLG78,80,18,0,12,20.948980808258057,0.2618622601032257
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,5,8,1-3523,543,114,0,108,140.5408272743225,0.25882288632471917
388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,388,MLG49,8,6,MLG49,185,37,0,42,47.3214328289032,0.25579152880488215
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,8,6,MLG55,92,12,0,46,23.304426431655884,0.25330898295278137
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,19,4,1-7004,381,55,0,168,96.2857313156128,0.2527184548966215
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,13,9,MLG64,245,47,0,58,61.25340723991394,0.2500139071016895
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,15,10,1-18709,33,6,0,9,8.211735606193542,0.24884047291495584
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,20,3,1-1131,138,25,0,38,34.33843922615051,0.24882926975471387
424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,11,13,1-4700,31,5,0,11,7.703232407569885,0.24849136798612534
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,12,2,P-16454,8,1,0,4,1.9829936027526855,0.2478742003440857
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,17,12,1-6296,254,39,0,97,62.837594866752625,0.24739210577461662
57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,1-1224,8,6,1-1224,151,26,0,45,37.05867803096771,0.2454217088143557
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,17,12,1-9808,74,9,0,37,18.09269082546234,0.24449582196570732
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,9,23,1-7845,36,5,0,15,8.68622601032257,0.24128405584229362
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,5,8,1-3206,45,9,0,7,10.7202388048172,0.23822752899593777
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,8,6,1-4760,40,7,0,10,9.457484006881714,0.23643710017204284
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,MLG44,13,9,MLG44,59,11,0,12,13.948980808258057,0.23642340352979757
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,7,11,1-9338,29,6,0,3,6.737245202064514,0.23231880007119016
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,8,6,1-19004,60,10,0,16,13.931974411010742,0.2321995735168457
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,18,24,1-9416,13,3,0,0,3.0,0.23076923076923078
346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,346,MLG32,17,19,MLG32,52,10,0,8,11.965987205505371,0.23011513856741098
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,7,11,1-1258,435,89,0,45,100.05867803096771,0.2300199494964775
499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,499,1-8627,3,19,1-8627,25,5,0,3,5.737245202064514,0.22948980808258057
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,20,3,1-2103,26,4,0,8,5.965987205505371,0.2294610463655912
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,15,10,1-6098,1327,199,0,425,303.44307029247284,0.22866847798980622
531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,11,13,1-5891,96,19,0,12,21.948980808258057,0.22863521675268808
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,5,8,1-5161,12,2,0,3,2.737245202064514,0.2281037668387095
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,8,6,MLG57,629,93,0,204,143.13267374038696,0.2275559200960047
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,19,4,1-3362,117,21,0,20,25.914968013763428,0.22149545310908914
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,15,10,1-3584,26,5,0,3,5.737245202064514,0.2206632770024813
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,14,5,1-1350,195,34,0,36,42.84694242477417,0.21972790987063676
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,6,16,1-1989,46,0,0,41,10.075684428215027,0.2190366180046745
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,13,9,1-1972,32,5,0,8,6.965987205505371,0.21768710017204285
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,5,8,1-1957,47,7,0,13,10.194729208946228,0.2169091321052389
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,15,10,1-0053,142,20,0,43,30.56718122959137,0.21526183964500964
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,20,3,1-9971,15,2,0,5,3.228742003440857,0.21524946689605712
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,17,12,1-9518,22,3,0,7,4.7202388048172,0.2145563093098727
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,15,10,1-0027,29,4,0,9,6.2117356061935425,0.21419777952391525
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,3,3,1-11206,14,2,0,4,2.9829936027526855,0.2130709716251918
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,14,9,1-9286,81,16,0,5,17.228742003440857,0.21270051856099823
267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,267,1-6181,17,12,1-6181,659,71,0,278,139.31805539131165,0.21140827828727107
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,19,4,1-6611,89,17,0,7,18.7202388048172,0.21033976185187864
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,5,4,1-1204,39,4,0,17,8.177722811698914,0.20968520029997215
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,18,24,1-7839,24,5,0,0,5.0,0.20833333333333334
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,12,2,MLG50,319,60,0,26,66.38945841789246,0.20811742450749987
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,7,11,1-8705,48,9,0,4,9.982993602752686,0.20797903339068094
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,19,4,1-3534,279,45,0,52,57.77891683578491,0.20709289188453373
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,3,19,1-3564,41,7,0,6,8.474490404129028,0.20669488790558604
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,3,19,1-10696,24,2,0,12,4.948980808258057,0.20620753367741904
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-2423,17,12,1-2423,79,3,0,54,16.270413637161255,0.20595460300204121
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,10,7,MLG62,525,104,0,15,107.68622601032257,0.205116620972043
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,8,3,1-1250,34,3,0,16,6.931974411010742,0.20388160032384536
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,14,7,1-4682,16,3,0,1,3.2457484006881714,0.2028592750430107
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,19,4,1-7496,246,42,0,32,49.863948822021484,0.20269897895130684
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,15,10,1-4634,48,8,0,7,9.7202388048172,0.20250497510035834
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,19,4,1-7807,239,39,0,37,48.09269082546234,0.20122464780528176
399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,399,MLG60,13,9,MLG60,47,7,0,10,9.457484006881714,0.20122306397620668
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,5,8,1-8938,30,5,0,4,5.9829936027526855,0.19943312009175618
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,17,12,MLG02,320,31,0,133,63.684537291526794,0.19901417903602123
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,12,2,MLG52,125,17,0,32,24.863948822021484,0.1989115905761719
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,10,7,MLG69,576,89,0,95,112.34609806537628,0.19504530914127827
241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,1-19448,10,7,1-19448,45,7,0,7,8.7202388048172,0.19378308455149332
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,19,4,1-3516,156,26,0,17,30.177722811698914,0.19344694110063407
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,5,8,1-17758,40,5,0,11,7.703232407569885,0.19258081018924714
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,13,9,1-9805,26,5,0,0,5.0,0.19230769230769232
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,14,5,1-9283,235,42,0,12,44.94898080825806,0.19127225875854492
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,13,11,1-8400,33,6,0,1,6.245748400688171,0.1892651030511567
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-1942,3,19,1-1942,34,2,0,18,6.423471212387085,0.1889256238937378
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,5,8,1-1580,400,63,0,50,75.28742003440857,0.18821855008602142
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,7,11,1-7024,498,72,0,87,93.38011085987091,0.1875102627708251
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,3,24,1-9997,16,3,0,0,3.0,0.1875
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,14,5,1-4494,16,3,0,0,3.0,0.1875
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,7,11,1-4499,12,2,0,1,2.2457484006881714,0.18714570005734762
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,5,19,1-4098,16,2,0,4,2.9829936027526855,0.18643710017204285
143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,143,1-8928,3,19,1-8928,39,7,0,1,7.245748400688171,0.18578842053046593
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,12,2,MLG56,511,59,0,146,94.87926650047302,0.1856737113512192
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,1,21,1-4926,4,0,0,3,0.7372452020645142,0.18431130051612854
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,6,16,1-2034,16,0,0,12,2.9489808082580566,0.18431130051612854
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,13,7,MLG35,49,8,0,4,8.982993602752686,0.18332640005617726
