Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
MLG59,2,12,MLG59,71,17,1,14,1025.9424493312836,14.449893652553289
MLG38,7,21,MLG38,77,13,1,18,1024.4974348545074,13.30516149161698
1-18028,7,21,1-18028,309,11,1,95,1071.680906176567,3.4682229973351686
MLG56,2,12,MLG56,511,56,1,56,1091.7697973251343,2.1365358068985016
1-6858,9,20,1-6858,23,14,0,6,17.832478284835815,0.7753251428189485
1-8573,22,2,1-8573,184,94,0,16,104.21994209289551,0.5664127287657365
1-1580,13,4,1-1580,400,44,0,284,225.40397214889526,0.5635099303722382
1-8627,14,3,1-8627,25,5,0,13,13.3037029504776,0.532148118019104
1-0008,10,1,1-0008,230,121,0,0,121.0,0.5260869565217391
1-9379,19,17,1-9379,58,20,0,16,30.219942092895508,0.5210334843602674
1-7682,7,21,1-7682,141,42,0,47,72.02107989788055,0.5107878006941883
1-3587,14,3,1-3587,46,17,0,10,23.387463808059692,0.5084231262621672
1-1390,19,21,1-1390,98,24,0,38,48.27236247062683,0.4925751272512942
P-16616,3,11,P-16616,28,6,0,11,13.026210188865662,0.4652217924594879
1-6878,22,15,1-6878,167,38,0,60,76.32478284835815,0.45703462783447996
1-7024,17,19,1-7024,498,88,0,214,224.69172549247742,0.45118820380015545
1-9491,21,16,1-9491,80,27,0,14,35.94244933128357,0.44928061664104463
MLG29,9,20,MLG29,164,58,0,24,73.32991313934326,0.4471336167033126
MLG44,8,22,MLG44,59,25,0,1,25.63874638080597,0.434555023403491
1-4531,20,10,1-4531,94,13,0,41,39.18860161304474,0.41690001716005043
1-8023,5,12,1-8023,16,4,0,4,6.554985523223877,0.4096865952014923
MLG48,18,18,MLG48,159,56,0,14,64.94244933128357,0.40844307755524256
1-6927,19,17,1-6927,179,41,0,49,72.29857265949249,0.403902640555824
MLG60,14,3,MLG60,47,8,0,17,18.858688473701477,0.4012486909298187
1-8267,22,15,1-8267,133,15,0,59,52.686036467552185,0.39613561253798635
1-1989,21,5,1-1989,46,8,0,16,18.219942092895508,0.3960856976716415
1-5002,3,11,1-5002,45,12,0,9,17.748717427253723,0.3944159428278605
1-4494,9,20,1-4494,16,5,0,2,6.2774927616119385,0.39234329760074615
MLG63,8,22,MLG63,380,138,0,15,147.58119571208954,0.38837156766339354
1-3033,9,20,1-3033,7,2,0,1,2.6387463808059692,0.37696376868656706
1-7268,21,16,1-7268,70,20,0,10,26.387463808059692,0.37696376868656706
1-1258,17,19,1-1258,435,84,0,125,163.84329760074615,0.37665125885229
1-7752,22,15,1-7752,29,0,0,17,10.858688473701477,0.37443753357591303
1-7496,9,20,1-7496,246,56,0,56,91.76979732513428,0.3730479566062369
1-5913,8,1,1-5913,14,2,0,5,5.193731904029846,0.37098085028784616
1-7496,4,20,1-7496,246,54,0,58,91.04729008674622,0.3701109353119765
1-9997,9,20,1-9997,16,4,0,3,5.916239142417908,0.36976494640111923
1-6035,19,17,1-6035,23,2,0,10,8.387463808059692,0.3646723394808562
1-3639,22,15,1-3639,17,3,0,5,6.193731904029846,0.36433717082528505
MLG62,7,21,MLG62,525,13,0,279,191.21024024486542,0.3642099814187913
1-2382,7,21,1-2382,139,29,0,33,50.078630566596985,0.36027791774530205
1-10539,21,16,1-10539,63,6,0,26,22.6074059009552,0.35884771271357463
1-9667,16,1,1-9667,14,5,0,0,5.0,0.35714285714285715
MLG73,9,20,MLG73,10,1,0,4,3.554985523223877,0.3554985523223877
1-17907,3,11,1-17907,119,18,0,38,42.27236247062683,0.35522993672795655
1-8529,13,4,1-8529,56,2,0,28,19.88489866256714,0.3550874761172703
1-5775,10,7,1-5775,244,64,0,35,86.35612332820892,0.35391853823036445
