Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,10,MLG55,92,30,1,16,1038.1164665222168,11.283874636111053
153,153,153,1-1350,12,12,1-1350,195,74,2,7,2077.55095410347,10.65410745694087
352,352,352,MLG63,15,6,MLG63,380,42,3,71,3078.016820192337,8.100044263664044
345,345,345,1-1131,1,17,1-1131,138,24,1,24,1036.1746997833252,7.508512317270473
381,381,381,1-2335,10,8,1-2335,145,33,1,44,1055.3202829360962,7.278070916800663
382,382,382,1-18558,15,6,1-18558,307,21,2,94,2068.6842408180237,6.738385149244377
283,283,283,1-3535,17,7,1-3535,315,70,2,57,2098.9149119853973,6.663221942810785
331,331,331,MLG75,5,10,MLG75,185,47,1,39,1066.7838871479034,5.766399389988667
388,388,388,MLG49,19,3,MLG49,185,36,1,18,1045.131024837494,5.649356891013481
106,106,106,MLG69,17,7,MLG69,576,157,3,117,3216.3516614437103,5.583943856673108
259,259,259,1-3596,2,19,1-3596,223,45,1,14,1052.1019082069397,4.717945776712734
92,92,92,1-7807,10,8,1-7807,239,96,1,43,1117.8130037784576,4.677041856813631
375,375,375,MLG14,2,19,MLG14,232,50,1,40,1070.291166305542,4.6133239926963014
302,302,302,MLG51,12,12,MLG51,248,87,1,9,1091.565512418747,4.4014738403981735
390,390,390,MLG64,1,17,MLG64,245,22,1,81,1063.0896117687225,4.339141272525398
446,446,446,1-3534,17,7,1-3534,279,73,1,53,1099.8857953548431,3.9422429941033803
371,371,371,1-1580,15,6,1-1580,400,23,1,83,1065.1041700839996,2.6627604252099992
236,236,236,1-7024,19,3,1-7024,498,78,1,39,1097.7838871479034,2.204385315558039
246,246,246,MLG56,13,11,MLG56,511,56,1,133,1123.4681279659271,2.1985677650996616
299,299,299,MLG54,13,11,MLG54,595,34,1,92,1080.6696825027466,1.816251567231507
244,244,244,MLG57,12,12,MLG57,629,94,1,29,1108.711095571518,1.7626567497162446
425,425,425,1-6006,8,7,1-6006,57,44,0,0,44.0,0.7719298245614035
68,68,68,1-7845,2,19,1-7845,36,13,0,16,21.116466522216797,0.5865685145060221
479,479,479,1-9286,19,3,1-9286,81,39,0,10,44.0727915763855,0.5441085379800679
556,556,556,1-10951,1,17,1-10951,1,0,0,1,0.5072791576385498,0.5072791576385498
281,281,281,1-9995,11,4,1-9995,24,0,0,24,12.174699783325195,0.5072791576385498
312,312,312,1-3108,10,8,1-3108,18,6,0,6,9.043674945831299,0.5024263858795166
492,492,492,1-6028,3,21,1-6028,2,1,0,0,1.0,0.5
540,540,540,1-5413,1,17,1-5413,39,11,0,16,19.116466522216797,0.49016580826196915
319,319,319,1-3584,9,22,1-3584,26,8,0,9,12.565512418746948,0.48328893918257493
499,499,499,1-8627,5,10,1-8627,25,8,0,8,12.058233261108398,0.48232933044433596
346,346,346,MLG32,1,17,MLG32,52,15,0,19,24.638303995132446,0.47381353836793166
404,404,404,1-4682,17,7,1-4682,16,5,0,5,7.536395788192749,0.4710247367620468
385,385,385,1-6974,19,3,1-6974,207,73,0,48,97.34939956665039,0.47028695442826274
20,20,20,1-5167,5,10,1-5167,24,0,0,22,11.160141468048096,0.46500589450200397
483,483,483,1-9491,5,10,1-9491,80,32,0,9,36.56551241874695,0.45706890523433685
131,131,131,1-9283,18,16,1-9283,235,104,0,6,107.0436749458313,0.4555049997694949
387,387,387,1-10539,19,3,1-10539,63,24,0,8,28.0582332611084,0.4453687819223555
273,273,273,1-3589,4,20,1-3589,27,11,0,2,12.0145583152771,0.44498364130655926
552,552,552,MLG46,6,18,MLG46,17,4,0,7,7.550954103469849,0.44417377079234405
526,526,526,1-5002,1,17,1-5002,45,9,0,21,19.652862310409546,0.4367302735646566
367,367,367,1-8544,4,20,1-8544,54,21,0,5,23.53639578819275,0.4358591812628287
536,536,536,1-9971,17,7,1-9971,15,5,0,3,6.521837472915649,0.4347891648610433
416,416,416,1-18203,5,10,1-18203,29,12,0,1,12.50727915763855,0.43128548819443274
122,122,122,MLG42,12,12,MLG42,14,4,0,4,6.029116630554199,0.4306511878967285
197,197,197,1-8646,20,1,1-8646,20,2,0,13,8.594629049301147,0.4297314524650574
465,465,465,1-5913,2,19,1-5913,14,5,0,2,6.0145583152771,0.42961130823407856
474,474,474,1-8400,7,2,1-8400,33,3,0,22,14.160141468048096,0.42909519600145746
355,355,355,1-9498,19,3,1-9498,64,20,0,14,27.101908206939697,0.42346731573343277
548,548,548,1-3087,18,16,1-3087,26,11,0,0,11.0,0.4230769230769231
300,300,300,1-4020,18,16,1-4020,37,14,0,3,15.52183747291565,0.4195091208896121
31,31,31,1-8938,5,10,1-8938,30,10,0,5,12.536395788192749,0.417879859606425
21,21,21,1-3519,10,8,1-3519,27,0,0,22,11.160141468048096,0.4133385728906702
141,141,141,MLG45,10,8,MLG45,70,19,0,19,28.638303995132446,0.40911862850189207
405,405,405,1-3104,8,9,1-3104,16,4,0,5,6.536395788192749,0.4085247367620468
464,464,464,1-10060,7,2,1-10060,36,6,0,17,14.623745679855347,0.4062151577737596
253,253,253,1-4649,13,11,1-4649,244,59,0,77,98.06049513816833,0.4018872751564276
488,488,488,1-11350,2,19,1-11350,100,28,0,24,40.174699783325195,0.40174699783325196
120,120,120,1-10232,3,21,1-10232,5,2,0,0,2.0,0.4
46,46,46,1-8566,12,12,1-8566,5,2,0,0,2.0,0.4
138,138,138,1-5515,7,2,1-5515,29,7,0,9,11.565512418746948,0.3988107730602396
466,466,466,1-5981,15,6,1-5981,28,3,0,16,11.116466522216797,0.39701666150774273
484,484,484,MLG31,13,11,MLG31,33,7,0,12,13.087349891662598,0.39658636035341205
140,140,140,1-2294,2,19,1-2294,75,19,0,21,29.652862310409546,0.3953714974721273
251,251,251,1-7268,10,8,1-7268,70,16,0,23,27.667420625686646,0.39524886608123777
412,412,412,1-6858,1,17,1-6858,23,3,0,12,9.087349891662598,0.3951021692027216
379,379,379,1-4640,10,8,1-4640,87,23,0,22,34.160141468048096,0.39264530423043786
402,402,402,1-5744,1,17,1-5744,18,3,0,8,7.058233261108398,0.3921240700615777
398,398,398,1-0303,4,20,1-0303,212,34,0,96,82.69879913330078,0.3900886751570792
324,324,324,1-6734,5,10,1-6734,44,10,0,14,17.101908206939697,0.3886797319759022
504,504,504,1-5425,17,7,1-5425,17,5,0,3,6.521837472915649,0.3836374984068029
384,384,384,1-9270,14,15,1-9270,128,24,0,47,47.84212040901184,0.373766565695405
90,90,90,1-19222,10,8,1-19222,15,1,0,9,5.565512418746948,0.37103416124979655
91,91,91,72-12171,18,16,72-12171,19,7,0,0,7.0,0.3684210526315789
257,257,257,1-9504,7,2,1-9504,30,11,0,0,11.0,0.36666666666666664
74,74,74,1-8124,16,13,1-8124,18,1,0,11,6.580070734024048,0.3655594852235582
413,413,413,1-8314,6,18,1-8314,36,3,0,20,13.145583152770996,0.3651550875769721
136,136,136,1-9549,13,11,1-9549,18,2,0,9,6.565512418746948,0.364750689930386
422,422,422,1-6878,11,4,1-6878,167,33,0,55,60.90035367012024,0.36467277646778584
362,362,362,1-1462,8,9,1-1462,192,19,0,100,69.72791576385498,0.3631662279367447
174,174,174,MLG38,10,8,MLG38,77,18,0,19,27.638303995132446,0.358939012923798
173,173,173,1-9588,4,20,1-9588,14,4,0,2,5.0145583152771,0.3581827368055071
