Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,13,1-6974,207,16,0,219,180.1598922610283,0.8703376437730835
500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,20,5,1-0292,99,34,0,61,79.72490149736404,0.8053020353269096
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,17,15,1-7122,197,3,0,191,146.17141288518906,0.7419868674375079
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,13,3,MLG10,60,25,0,25,43.73971372842789,0.7289952288071314
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,3,MLG65,201,84,0,64,131.9736671447754,0.6565854086804745
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,14,3,1-6692,71,13,0,39,42.233953416347504,0.5948444143147535
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,6,12,MLG59,71,29,0,17,41.74300533533096,0.5879296526102953
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,16,13,1-8074,145,65,0,21,80.74135953187943,0.5568369622888236
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,2,2,MLG15,105,53,0,4,55.99835419654846,0.5333176590147473
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,15,9,1-18709,33,7,0,14,17.494239687919617,0.5301284753915035
364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,1-7682,6,12,1-7682,141,65,0,10,72.49588549137115,0.5141552162508592
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,11,1-9277,48,13,0,15,24.243828237056732,0.505079754938682
412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,412,1-6858,19,1,1-6858,23,10,0,2,11.499177098274231,0.499964221664097
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,22,3,1-5799,7,2,0,2,3.499177098274231,0.49988244261060444
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,14,6,MLG48,159,50,0,39,79.2339534163475,0.4983267510462107
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,2,8,1-9379,58,20,0,11,28.24547404050827,0.4869909317329012
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,14,6,MLG38,77,28,0,12,36.995062589645386,0.4804553583070829
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,18,72-12171,19,6,0,4,8.998354196548462,0.47359758929202433
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,16,13,1-18371,120,6,0,66,55.47284424304962,0.4622737020254135
