Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
215,215,215,215,215,215,215,215,215,215,215,215,215,215,MLG40,7,MLG40,3,51,11,1,13,1022.8981617093086,20.056826700182523
168,168,168,168,168,168,168,168,168,168,168,168,168,168,MLG45,9,MLG45,5,70,18,1,16,1032.6438913345337,14.752055590493338
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-3523,7,1-3523,3,543,95,1,148,1230.4559948444366,2.266033139676679
8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-10468,9,1-10468,5,549,59,1,151,1197.2017244696617,2.1806953086879086
67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-3516,20,1-3516,8,156,19,0,99,109.60907763242722,0.7026222925155591
93,93,93,93,93,93,93,93,93,93,93,93,93,93,MLG52,17,MLG52,12,125,32,0,56,83.25361967086792,0.6660289573669433
101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-18371,18,1-18371,10,120,9,0,75,77.64324063062668,0.6470270052552223
256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-0296,7,1-0296,3,41,5,0,23,26.05059379339218,0.6353803364241996
66,66,66,66,66,66,66,66,66,66,66,66,66,66,MLG48,10,MLG48,6,159,13,0,93,98.11761838197708,0.6170919395092899
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-5002,11,1-5002,7,45,7,0,22,27.135350584983826,0.6030077907774184
6,6,6,6,6,6,6,6,6,6,6,6,6,6,MLG54,17,MLG54,12,595,43,0,327,342.2845291495323,0.5752681162177014
403,403,403,403,403,403,403,403,403,403,403,403,403,403,72-12171,14,72-12171,17,19,5,0,6,10.491459250450134,0.552182065813165
179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-7467,13,1-7467,20,64,22,0,14,34.81340491771698,0.5439594518393278
132,132,132,132,132,132,132,132,132,132,132,132,132,132,MLG55,13,MLG55,20,92,15,0,38,49.77924191951752,0.5410787165164948
145,145,145,145,145,145,145,145,145,145,145,145,145,145,1-9491,13,1-9491,20,80,16,0,29,42.542053043842316,0.5317756630480289
211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-8042,18,1-8042,19,52,11,0,18,27.474377751350403,0.5283534182952001
263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6061,17,1-6061,12,40,11,0,11,21.067675292491913,0.5266918823122978
12,12,12,12,12,12,12,12,12,12,12,12,12,12,1-7024,19,1-7024,9,498,94,0,182,260.57426393032074,0.5232414938359854
165,165,165,165,165,165,165,165,165,165,165,165,165,165,MLG59,9,MLG59,5,71,17,0,21,36.22010737657547,0.5101423574165559
203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-9938,19,1-9938,6,55,26,0,2,27.83048641681671,0.506008843942122
22,22,22,22,22,22,22,22,22,22,22,22,22,22,MLG50,15,MLG50,15,319,124,0,40,160.60972833633423,0.5034787722142139
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,22,1-6878,18,167,53,0,33,83.20302587747574,0.4982217118411721
91,91,91,91,91,91,91,91,91,91,91,91,91,91,1-9270,16,1-9270,14,128,18,0,50,63.762160420417786,0.49814187828451395
227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-1957,9,1-1957,10,47,12,0,12,22.98291850090027,0.48899826597660145
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-3447,8,1-3447,4,110,36,0,19,53.38962095975876,0.48536019054326146
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-7866,7,1-7866,3,318,28,0,134,150.64258992671967,0.4737188362475461
217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,15,1-9770,10,50,20,0,4,23.660972833633423,0.47321945667266846
137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-6611,20,1-6611,8,89,6,0,38,40.77924191951752,0.4581937294327811
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-0292,22,1-0292,18,99,25,0,22,45.135350584983826,0.4559126321715538
117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-7019,19,1-7019,9,107,13,0,39,48.69448512792587,0.45508864605538196
150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-3083,7,1-3083,3,78,7,0,31,35.37253946065903,0.4534940956494747
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-10060,13,1-10060,20,36,9,0,8,16.321945667266846,0.45338737964630127
89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-9831,10,1-9831,5,132,43,0,18,59.4743777513504,0.4505634678132606
79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-0129,15,1-0129,15,142,9,0,60,63.91459250450134,0.45010276411620664
