Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
191,191,191,191,191,191,191,191,191,191,191,MLG44,21,1,MLG44,59,5,1,3,1006.9339604973793,17.06667729656575
168,168,168,168,168,168,168,168,168,168,168,MLG45,7,2,MLG45,70,12,1,7,1016.512574493885,14.5216082070555
80,80,80,80,80,80,80,80,80,80,80,1-0053,6,1,1-0053,142,5,1,14,1014.0251489877701,7.141022175970212
6,6,6,6,6,6,6,6,6,6,6,MLG54,7,2,MLG54,595,28,1,42,1055.0754469633102,1.7732360453164877
67,67,67,67,67,67,67,67,67,67,67,1-3516,5,6,1-3516,156,14,0,108,83.62257790565491,0.5360421660618905
75,75,75,75,75,75,75,75,75,75,75,1-2545,4,12,1-2545,145,29,0,68,72.83643794059753,0.5023202616592933
358,358,358,358,358,358,358,358,358,358,358,1-8627,5,6,1-8627,25,6,0,10,12.446534991264343,0.49786139965057374
165,165,165,165,165,165,165,165,165,165,165,MLG59,10,5,MLG59,71,26,0,11,33.09118849039078,0.4660730773294476
368,368,368,368,368,368,368,368,368,368,368,1-6858,11,7,1-6858,23,10,0,1,10.644653499126434,0.4628110217011493
228,228,228,228,228,228,228,228,228,228,228,MLG60,4,12,MLG60,47,6,0,23,20.82703047990799,0.44312830808314874
81,81,81,81,81,81,81,81,81,81,81,1-7682,18,19,1-7682,141,23,0,60,61.67920994758606,0.4374412053020288
36,36,36,36,36,36,36,36,36,36,36,MLG64,13,14,MLG64,245,78,0,45,107.00940746068954,0.43677309167628386
121,121,121,121,121,121,121,121,121,121,121,1-9333,20,21,1-9333,102,24,0,29,42.694951474666595,0.41857795563398625
78,78,78,78,78,78,78,78,78,78,78,1-1570,18,19,1-1570,142,16,0,66,58.547130942344666,0.41230373903059625
91,91,91,91,91,91,91,91,91,91,91,1-9270,19,20,1-9270,128,25,0,43,52.720100462436676,0.41187578486278653
545,545,545,545,545,545,545,545,545,545,545,1-4926,15,16,1-4926,4,1,0,1,1.6446534991264343,0.4111633747816086
55,55,55,55,55,55,55,55,55,55,55,1-1462,14,15,1-1462,192,15,0,99,78.820696413517,0.4105244604870677
49,49,49,49,49,49,49,49,49,49,49,1-6974,7,2,1-6974,207,63,0,34,84.91821897029877,0.4102329418855013
299,299,299,299,299,299,299,299,299,299,299,MLG31,13,14,MLG31,33,9,0,7,13.51257449388504,0.4094719543601527
156,156,156,156,156,156,156,156,156,156,156,1-2294,8,3,1-2294,75,21,0,15,30.669802486896515,0.40893069982528685
332,332,332,332,332,332,332,332,332,332,332,P-16616,2,11,P-16616,28,10,0,2,11.289306998252869,0.40318953565188814
270,270,270,270,270,270,270,270,270,270,270,1-9651,10,16,1-9651,38,14,0,2,15.289306998252869,0.40235018416454915
57,57,57,57,57,57,57,57,57,57,57,MLG75,4,12,MLG75,185,40,0,53,74.16663545370102,0.40090073218216765
331,331,331,331,331,331,331,331,331,331,331,1-5981,3,12,1-5981,28,8,0,5,11.223267495632172,0.4008309819868633
295,295,295,295,295,295,295,295,295,295,295,1-1942,14,2,1-1942,34,10,0,5,13.223267495632172,0.3889196322244756
145,145,145,145,145,145,145,145,145,145,145,1-9491,18,19,1-9491,80,24,0,11,31.091188490390778,0.3886398561298847
102,102,102,102,102,102,102,102,102,102,102,1-17907,5,6,1-17907,119,11,0,53,45.16663545370102,0.37955155843446237
462,462,462,462,462,462,462,462,462,462,462,1-4052,19,12,1-4052,13,3,0,3,4.933960497379303,0.379535422875331
51,51,51,51,51,51,51,51,51,51,51,MLG65,3,13,MLG65,201,41,0,51,73.87732845544815,0.36754889778829924
296,296,296,296,296,296,296,296,296,296,296,1-0205,14,15,1-0205,34,6,0,10,12.446534991264343,0.3660745585665983
34,34,34,34,34,34,34,34,34,34,34,MLG51,8,3,MLG51,248,47,0,67,90.1917844414711,0.36367655016722217
208,208,208,208,208,208,208,208,208,208,208,1-5355,18,19,1-5355,53,14,0,8,19.157227993011475,0.36145713194361273
46,46,46,46,46,46,46,46,46,46,46,1-2282,13,14,1-2282,219,63,0,25,79.11633747816086,0.361261814968771
129,129,129,129,129,129,129,129,129,129,129,1-4531,14,15,1-4531,94,12,0,34,33.91821897029877,0.360832116705306
137,137,137,137,137,137,137,137,137,137,137,1-6611,5,6,1-6611,89,6,0,40,31.786139965057373,0.3571476400568244
281,281,281,281,281,281,281,281,281,281,281,1-3312,11,8,1-3312,36,3,0,15,12.669802486896515,0.35193895796934765
304,304,304,304,304,304,304,304,304,304,304,1-1592,5,12,1-1592,32,8,0,5,11.223267495632172,0.35072710923850536
28,28,28,28,28,28,28,28,28,28,28,1-7005,14,15,1-7005,285,33,0,103,99.39931041002274,0.3487695102106061
441,441,441,441,441,441,441,441,441,441,441,1-9997,2,11,1-9997,16,3,0,4,5.578613996505737,0.3486633747816086
62,62,62,62,62,62,62,62,62,62,62,1-6878,10,5,1-6878,167,31,0,41,57.43079346418381,0.34389696685140003
114,114,114,114,114,114,114,114,114,114,114,1-7152,5,6,1-7152,109,11,0,40,36.78613996505737,0.33748752261520526
40,40,40,40,40,40,40,40,40,40,40,1-7807,5,6,1-7807,239,30,0,78,80.28297293186188,0.3359120206354053
58,58,58,58,58,58,58,58,58,58,58,MLG49,20,21,MLG49,185,24,0,59,62.034556448459625,0.3353219267484304
161,161,161,161,161,161,161,161,161,161,161,1-8285,16,17,1-8285,72,11,0,20,23.893069982528687,0.3318481942017873
450,450,450,450,450,450,450,450,450,450,450,1-11206,4,3,1-11206,14,4,0,1,4.644653499126434,0.33176096422331675
155,155,155,155,155,155,155,155,155,155,155,1-8157,1,10,1-8157,75,17,0,12,24.735841989517212,0.32981122652689615
7,7,7,7,7,7,7,7,7,7,7,MLG69,3,13,MLG69,576,32,0,245,189.9401072859764,0.32975713070482016
31,31,31,31,31,31,31,31,31,31,31,1-9156,15,16,1-9156,268,64,0,37,87.85217946767807,0.32780663980476893
512,512,512,512,512,512,512,512,512,512,512,1-5799,18,19,1-5799,7,1,0,2,2.2893069982528687,0.3270438568932669
233,233,233,233,233,233,233,233,233,233,233,1-3587,5,6,1-3587,46,6,0,14,15.02514898777008,0.32663367364717566
176,176,176,176,176,176,176,176,176,176,176,1-6561,18,19,1-6561,65,5,0,25,21.116337478160858,0.324866730433244
