,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
30,72-12171,2,72-12171,17,19,6,0,2,7.090554356575012,0.3731870713986848
31,1-11350,13,1-11350,2,100,36,0,1,36.54527717828751,0.365452771782875
32,1-1942,8,1-1942,1,34,9,0,6,12.271663069725037,0.3609312667566187
33,1-2382,12,1-2382,4,139,27,0,42,49.901641488075256,0.3590046150221241
34,MLG31,13,MLG31,19,33,8,0,7,11.816940248012545,0.3580890984246225
35,1-7004,16,1-7004,8,381,8,0,234,135.59485971927643,0.355892020260568
36,1-9283,10,1-9283,11,235,62,0,39,83.26580995321274,0.3543225955455861
37,1-13247,16,1-13247,8,29,1,0,17,10.269712030887604,0.3541280010650898
38,1-9452,9,1-9452,19,16,4,0,3,5.635831534862518,0.3522394709289074
39,1-9997,3,1-9997,7,16,4,0,3,5.635831534862518,0.3522394709289074
40,1-7682,10,1-7682,11,141,21,0,52,49.35441327095032,0.3500312997939739
41,1-3206,1,1-3206,13,45,13,0,5,15.72638589143753,0.3494752420319451
42,1-4098,2,1-4098,17,16,5,0,1,5.545277178287506,0.3465798236429691
43,MLG38,12,MLG38,4,77,13,0,25,26.631929457187653,0.3458692137297098
44,1-7839,16,1-7839,8,24,0,0,15,8.179157674312592,0.3407982364296913
45,MLG12,4,MLG12,12,146,20,0,54,49.44496762752533,0.3386641618323652
46,1-18613,9,1-18613,19,25,3,0,10,8.452771782875061,0.3381108713150024
47,1-5913,12,1-5913,4,14,2,0,5,4.7263858914375305,0.3375989922455379
48,MLG52,4,MLG52,12,125,5,0,68,42.078848123550415,0.3366307849884033
49,1-18709,11,1-18709,3,33,10,0,2,11.090554356575012,0.3360774047446973
50,1-5775,20,1-5775,20,244,0,0,150,81.79157674312592,0.3352113800947783
51,MLG75,17,MLG75,9,185,62,0,0,62.0,0.3351351351351351
52,1-3176,10,1-3176,11,3,1,0,0,1.0,0.3333333333333333
53,1-9495,2,1-9495,17,18,6,0,0,6.0,0.3333333333333333
54,1-3596,12,1-3596,4,223,47,0,49,73.7185817360878,0.3305765997133982
55,1-18563,8,1-18563,5,8,1,0,3,2.6358315348625183,0.3294789418578148
56,1-20167,12,1-20167,4,56,8,0,19,18.360266387462616,0.3278618997761181
57,1-9379,17,1-9379,9,58,19,0,0,19.0,0.3275862068965517
58,1-17790,12,1-17790,4,5,0,0,3,1.6358315348625183,0.3271663069725036
59,1-1350,10,1-1350,11,195,34,0,54,63.44496762752533,0.3253588083462837
60,1-20578,8,1-20578,5,19,4,0,4,6.181108713150024,0.3253215112184223
61,1-9436,12,1-9436,4,21,3,0,7,6.816940248012543,0.3246162022863115
62,1-3534,16,1-3534,8,279,23,0,123,90.06909292936325,0.3228282900694023
63,MLG33,12,MLG33,4,20,1,0,10,6.452771782875061,0.322638589143753
64,1-5413,5,1-5413,16,39,7,0,10,12.45277178287506,0.31930184058654
65,1-7991,6,1-7991,15,46,13,0,3,14.635831534862518,0.3181702507578808
66,1-8646,8,1-8646,5,20,2,0,8,6.362217426300049,0.3181108713150024
67,1-7993,22,1-7993,14,24,0,0,14,7.633880496025085,0.3180783540010452
68,1-3362,16,1-3362,8,117,7,0,55,36.99024480581284,0.3161559385112208
69,1-5043,6,1-5043,15,123,29,0,18,38.81498920917511,0.3155690179607732
70,1-8590,11,1-8590,3,24,7,0,1,7.545277178287506,0.3143865490953128
71,1-5799,22,1-5799,14,7,0,0,4,2.1811087131500244,0.3115869590214321
72,1-6878,18,1-6878,18,167,10,0,77,51.98634272813797,0.3112954654379519
73,1-6561,22,1-6561,14,65,0,0,37,20.17525559663773,0.3103885476405804
74,1-9110,2,1-9110,17,29,9,0,0,9.0,0.3103448275862069
75,1-4417,18,1-4417,18,151,8,0,71,46.71467965841293,0.3093687394596883
76,1-3587,1,1-3587,13,46,6,0,15,14.179157674312592,0.3082425581372302
77,1-1608,10,1-1608,11,307,56,0,70,94.16940248012544,0.3067407246909623
78,MLG15,12,MLG15,4,105,1,0,56,31.535521984100345,0.3003383046104794
79,1-9333,20,1-9333,20,102,0,0,56,30.535521984100345,0.299367862589219
80,1-2282,12,1-2282,4,219,25,0,73,64.80523401498795,0.2959143105707212
81,MLG78,6,MLG78,15,80,17,0,12,23.54332613945008,0.2942915767431259
82,1-0031,1,1-0031,13,13,0,0,7,3.816940248012543,0.2936107883086571
83,1-9277,14,1-9277,1,48,1,0,24,14.086652278900146,0.2934719224770863
84,1-4020,10,1-4020,11,37,7,0,7,10.816940248012545,0.2923497364327714
85,1-9500,6,1-9500,15,33,2,0,14,9.633880496025084,0.2919357726068208
86,1-3447,12,1-3447,4,110,25,0,13,32.08860331773758,0.2917145756157961
87,1-7530,1,1-7530,13,25,4,0,6,7.271663069725037,0.2908665227890015
88,1-6647,17,1-6647,9,62,18,0,0,18.0,0.2903225806451613
89,1-19286,8,1-19286,5,40,5,0,12,11.543326139450071,0.2885831534862518
90,MLG30,18,MLG30,18,208,10,0,91,59.620223224163055,0.286635688577707
91,1-0292,18,1-0292,18,99,1,0,50,28.263858914375305,0.2854935243876293
92,1-18487,22,1-18487,15,23,0,0,12,6.543326139450073,0.2844924408456553
93,1-7005,14,1-7005,1,285,3,0,143,80.97463649511337,0.2841215315618013
94,1-8450,4,1-8450,12,52,6,0,16,14.724434852600098,0.283162208703848
95,1-5980,20,1-5980,4,29,0,0,15,8.179157674312592,0.2820399198038825
96,1-8285,10,1-8285,11,72,17,0,6,20.27166306972504,0.2815508759684033
97,MLG14,13,MLG14,2,232,56,0,17,65.2697120308876,0.2813349656503776
98,1-17907,16,1-17907,8,119,4,0,54,33.44496762752533,0.2810501481304649
99,MLG58,4,MLG58,12,71,15,0,9,19.907494604587555,0.2803872479519373
100,1-9971,10,1-9971,11,15,2,0,4,4.181108713150024,0.2787405808766683
101,1-19229,11,1-19229,3,38,10,0,1,10.545277178287506,0.2775072941654606
102,1-1131,4,1-1131,12,138,29,0,17,38.2697120308876,0.2773167538470116
103,1-6858,8,1-6858,5,23,2,0,8,6.362217426300049,0.2766181489695673
104,1-8627,10,1-8627,11,25,2,0,9,6.907494604587555,0.2762997841835022
105,1-1770,6,1-1770,11,35,8,0,3,9.635831534862518,0.2753094724246434
106,MLG49,20,MLG49,20,185,0,0,93,50.71077758073807,0.2741123112472328
107,1-9496,8,1-9496,5,39,9,0,3,10.635831534862518,0.2727136290990389
108,1-4926,9,1-4926,19,4,0,0,2,1.0905543565750122,0.272638589143753
109,1-9491,20,1-9491,20,80,0,0,40,21.811087131500244,0.272638589143753
110,1-9643,6,1-9643,15,8,0,0,4,2.1811087131500244,0.272638589143753
111,1-10696,24,1-10696,10,24,0,0,12,6.543326139450073,0.272638589143753
112,MLG57,5,MLG57,16,629,97,0,136,171.15769624710083,0.2721108048443574
113,1-7058,2,1-7058,17,80,21,0,1,21.545277178287503,0.2693159647285938
114,1-0205,14,1-0205,1,34,2,0,13,9.08860331773758,0.2673118622863994
115,1-3104,14,1-3104,1,16,1,0,6,4.271663069725037,0.2669789418578148
116,MLG51,5,MLG51,16,248,25,0,75,65.89578837156296,0.2657088240788829
117,1-9417,7,1-9417,6,76,18,0,4,20.181108713150024,0.265540904120395
118,1-8067,7,1-8067,6,322,34,0,94,85.25605475902557,0.2647703563944893
119,1-7874,9,1-7874,19,258,29,0,72,68.25995683670044,0.264573476111242
120,1-6296,18,1-6296,18,254,19,0,88,66.98439168930054,0.2637180775169312
121,1-4760,2,1-4760,17,40,10,0,1,10.545277178287506,0.2636319294571876
122,1-3265,11,1-3265,3,19,5,0,0,5.0,0.2631578947368421
123,1-3106,12,1-3106,4,34,4,0,9,8.907494604587555,0.2619851354290457
124,1-1005,3,1-1005,7,125,6,0,49,32.7185817360878,0.2617486538887024
125,1-6228,14,1-6228,1,48,0,0,23,12.54137510061264,0.26127864792943
126,1-8427,10,1-8427,11,189,35,0,26,49.17720663547516,0.2601968605051595
127,1-9768,20,1-9768,20,241,0,0,115,62.7068755030632,0.2601945041620879
128,MLG42,10,MLG42,11,14,2,0,3,3.6358315348625183,0.2597022524901798
129,1-7842,20,1-7842,20,21,0,0,10,5.452771782875061,0.2596557991845267
130,1-1570,22,1-1570,14,142,0,0,67,36.53357094526291,0.257278668628612
131,1-9404,7,1-9404,6,100,18,0,14,25.633880496025085,0.2563388049602508
132,1-2545,13,1-2545,2,145,37,0,0,37.0,0.2551724137931034
133,1-7496,16,1-7496,8,246,12,0,92,62.16550040245056,0.2527052861888234
134,1-0055,8,1-0055,16,18,4,0,1,4.545277178287506,0.2525153987937503
135,1-5002,3,1-5002,7,45,7,0,8,11.362217426300049,0.2524937205844455
136,1-9504,9,1-9504,19,30,7,0,1,7.545277178287506,0.2515092392762502
137,1-9733,17,1-9733,9,4,1,0,0,1.0,0.25
138,1-5981,13,1-5981,2,28,7,0,0,7.0,0.25
139,1-6919,9,1-6919,19,43,8,0,5,10.72638589143753,0.2494508346845937
140,1-9286,10,1-9286,11,81,10,0,18,19.81498920917511,0.2446294964095692
141,1-3052,14,1-3052,1,166,17,0,43,40.44691866636276,0.243656136544354
142,1-3139,14,1-3139,1,93,4,0,34,22.539424061775208,0.2423593985137119
143,MLG72,18,MLG72,18,9,0,0,4,2.1811087131500244,0.2423454125722249
144,1-2714,12,1-2714,4,61,0,0,27,14.722483813762665,0.2413521936682404
145,1-6098,3,1-6098,7,1327,159,0,295,319.8567675948143,0.2410375038393476
146,1-7441,22,1-7441,14,111,0,0,49,26.7185817360878,0.2407079435683585
147,MLG68,2,MLG68,17,642,107,0,86,153.89383733272552,0.2397100269980148
148,1-8910,14,1-8910,1,137,5,0,51,32.80913609266281,0.2394827452019183
149,1-6181,18,1-6181,18,659,38,0,218,156.87042486667633,0.238043133333348
150,1-18558,2,1-18558,17,307,62,0,19,72.36026638746262,0.2357011934445036
151,MLG35,9,MLG35,19,49,5,0,12,11.543326139450071,0.2355780844785729
152,1-8928,1,1-8928,13,39,7,0,4,9.181108713150024,0.2354130439269237
153,1-7536,17,1-7536,9,17,4,0,0,4.0,0.2352941176470588
154,1-7024,17,1-7024,9,498,117,0,0,117.0,0.2349397590361445
155,P-0009,16,P-0009,8,7,0,0,3,1.6358315348625183,0.233690219266074
156,1-18935,13,1-18935,2,30,7,0,0,7.0,0.2333333333333333
157,1-8328,16,1-8328,8,114,2,0,45,26.53747302293777,0.2327848510784015
158,1-4747,6,1-4747,15,25,2,0,7,5.816940248012543,0.2326776099205017
159,1-9609,4,1-9609,12,25,2,0,7,5.816940248012543,0.2326776099205017
160,1-1462,14,1-1462,1,192,20,0,45,44.537473022937775,0.2319660053278009
161,1-9808,18,1-9808,18,74,5,0,22,16.996097922325134,0.2296769989503396
162,1-1769,8,1-1769,5,89,4,0,30,20.358315348625183,0.2287451162766874
163,1-4494,10,1-4494,12,16,2,0,3,3.6358315348625183,0.2272394709289074
164,1-18004,8,1-18004,5,12,0,0,5,2.7263858914375305,0.2271988242864608
165,1-5355,22,1-5355,14,53,0,0,22,11.996097922325134,0.2263414702325497
166,1-8988,13,1-8988,2,29,6,0,1,6.545277178287506,0.2256992130443967
167,1-8398,12,1-8398,4,54,4,0,15,12.179157674312592,0.2255399569317146
168,1-4531,14,1-4531,1,94,8,0,24,21.086652278900143,0.2243260880734058
169,1-9818,12,1-9818,4,28,3,0,6,6.271663069725037,0.2239879667758941
170,1-6693,3,1-6693,7,98,5,0,31,21.90359252691269,0.2235060461929866
171,1-6538,10,1-6538,11,44,6,0,7,9.816940248012545,0.2231122783639214
172,1-18371,24,1-18371,10,120,0,0,49,26.7185817360878,0.2226548478007316
173,1-0272,16,1-0272,8,111,5,0,36,24.62997841835022,0.2218916974626145
174,MLG63,11,MLG63,3,380,52,0,58,83.62607634067535,0.2200686219491456
175,1-9227,14,1-9227,1,801,35,0,259,176.22678917646408,0.2200084758757354
176,1-9995,5,1-9995,16,24,2,0,6,5.271663069725037,0.2196526279052098
177,1-7182,10,1-7182,11,22,1,0,7,4.816940248012543,0.2189518294551155
178,1-5891,2,1-5891,17,96,15,0,11,20.998048961162567,0.2187296766787767
179,1-10232,7,1-10232,6,5,0,0,2,1.0905543565750122,0.2181108713150024
180,P-16616,2,P-16616,17,28,5,0,2,6.090554356575012,0.2175197984491075
181,1-1224,5,1-1224,16,151,17,0,29,32.81303817033768,0.2173048885452826
182,1-0303,20,1-0303,20,212,0,0,84,45.80328297615051,0.2160532215856156
183,1-0296,11,1-0296,3,41,5,0,7,8.816940248012543,0.2150473231222571
184,1-4855,10,1-4855,11,22,2,0,5,4.7263858914375305,0.2148357223380695
185,1-8341,14,1-8341,1,197,10,0,59,42.17135351896286,0.2140677843602175
186,1-9553,22,1-9553,15,23,0,0,9,4.907494604587555,0.2133693306342415
187,1-9549,16,1-9549,8,18,0,0,7,3.816940248012543,0.2120522360006968
188,1-6743,12,1-6743,4,58,3,0,17,12.269712030887604,0.2115467591532345
189,1-10451,4,1-10451,12,46,1,0,16,9.724434852600098,0.2114007576652195
190,1-17733,7,1-17733,6,74,14,0,3,15.635831534862518,0.2112950207413853
191,1-6927,9,1-6927,19,179,28,0,18,37.81498920917511,0.2112569229562855
192,MLG69,1,MLG69,13,576,44,0,142,121.42935931682588,0.2108148599250449
193,1-9925,8,1-9925,5,93,2,0,32,19.448869705200195,0.2091276312387117
194,1-4929,7,1-4929,6,10,1,0,2,2.090554356575012,0.2090554356575012
195,1-6718,10,1-6718,11,20,2,0,4,4.181108713150024,0.2090554356575012
196,1-6006,16,1-6006,1,57,7,0,9,11.907494604587557,0.2089034141155711
197,1-9270,22,1-9270,14,128,0,0,49,26.7185817360878,0.2087389198131859
198,1-7819,14,1-7819,1,59,3,0,17,12.269712030887604,0.2079612208625017
199,1-6061,4,1-6061,12,40,5,0,6,8.271663069725037,0.2067915767431259
200,1-5654,9,1-5654,19,15,2,0,2,3.090554356575012,0.2060369571050008
201,MLG64,9,MLG64,19,245,22,0,52,50.35441327095032,0.2055282174324502
202,1-20641,16,1-20641,8,16,0,0,6,3.2716630697250366,0.2044789418578148
203,1-6611,16,1-6611,8,89,4,0,26,18.17720663547516,0.2042382768030916
204,MLG08,6,MLG08,15,107,6,0,29,21.81303817033768,0.2038601698162399
205,1-1989,9,1-1989,19,46,5,0,8,9.362217426300049,0.2035264657891315
206,1-7140,18,1-7140,18,397,12,0,126,80.70492446422577,0.2032869633859591
207,MLG02,18,MLG02,18,320,7,0,106,64.79938089847565,0.2024980653077364
208,1-18603,8,1-18603,5,19,0,0,7,3.816940248012543,0.2008915920006601
209,1-5555,17,1-5555,9,10,2,0,0,2.0,0.2
210,1-1850,20,1-1850,20,30,0,0,11,5.998048961162567,0.1999349653720855
211,1-2701,9,1-2701,19,61,10,0,4,12.181108713150024,0.1996903067729512
212,1-9831,8,1-9831,5,132,4,0,41,26.35636430978775,0.1996694265893011
213,1-9185,10,1-9185,11,31,4,0,4,6.181108713150024,0.1993906036500007
214,1-4682,5,1-4682,16,16,1,0,4,3.1811087131500244,0.1988192945718765
215,1-9457,14,1-9457,1,11,0,0,4,2.1811087131500244,0.1982826102863658
216,MLG62,12,MLG62,4,525,80,0,44,103.99219584465028,0.1980803730374291
217,1-8397,12,1-8397,4,51,3,0,13,10.08860331773758,0.1978157513281878
218,1-19549,6,1-19549,15,29,3,0,5,5.7263858914375305,0.1974615824633631
219,1-9345,10,1-9345,11,47,0,0,17,9.269712030887604,0.1972279155508
220,1-6240,10,1-6240,11,698,65,0,133,137.5218647122383,0.197022728814095
221,1-8124,11,1-8124,3,18,3,0,1,3.545277178287506,0.1969598432381948
222,1-9770,24,1-9770,10,50,0,0,18,9.81498920917511,0.1962997841835022
223,1-10785,22,1-10785,14,279,0,0,100,54.52771782875061,0.1954398488485685
224,1-11329,24,1-11329,10,14,0,0,5,2.7263858914375305,0.194741849388395
225,MLG84,7,MLG84,6,63,10,0,4,12.181108713150024,0.1933509319547623
226,1-0053,3,1-0053,7,142,16,0,21,27.450820744037628,0.1933156390425185
227,1-1827,10,1-1827,11,24,3,0,3,4.635831534862518,0.1931596472859382
228,1-9115,4,1-9115,12,16,2,0,2,3.090554356575012,0.1931596472859382
229,1-9740,12,1-9740,4,34,0,0,12,6.543326139450073,0.1924507688073551
230,1-10539,10,1-10539,20,63,5,0,13,12.08860331773758,0.1918825923450409
231,1-2573,14,1-2573,1,37,0,0,13,7.088603317737579,0.191583873452367
232,1-7744,22,1-7744,14,37,0,0,13,7.088603317737579,0.191583873452367
233,1-7807,16,1-7807,8,239,13,0,60,45.716630697250366,0.1912829736286626
234,1-5653,5,1-5653,16,11,1,0,2,2.090554356575012,0.1900503960522738
235,1-6035,22,1-6035,14,23,0,0,8,4.362217426300049,0.1896616272304369
236,1-3089,17,1-3089,9,16,3,0,0,3.0,0.1875
237,1-6974,20,1-6974,20,207,0,0,71,38.71467965841293,0.1870274379633475
238,1-9650,5,1-9650,16,25,3,0,3,4.635831534862518,0.1854332613945007
239,1-6532,17,1-6532,9,27,5,0,0,5.0,0.1851851851851851
240,1-9938,7,1-9938,6,55,8,0,4,10.181108713150024,0.1851110675118186
241,MLG54,4,MLG54,12,595,28,0,150,109.79157674312592,0.1845236583918082
242,1-3509,18,1-3509,18,35,1,0,10,6.452771782875061,0.1843649080821446
243,1-5161,20,1-5161,20,12,0,0,4,2.1811087131500244,0.1817590594291687
244,1-5172,22,1-5172,14,120,0,0,40,21.811087131500244,0.1817590594291687
245,1-9034,20,1-9034,20,3,0,0,1,0.5452771782875061,0.1817590594291687
246,1-8622,5,1-8622,16,54,0,0,18,9.81498920917511,0.1817590594291687
247,1-4390,14,1-4390,1,45,2,0,11,7.998048961162567,0.1777344213591681
248,1-6787,12,1-6787,4,56,5,0,9,9.907494604587557,0.176919546510492
249,1-1250,2,1-1250,17,34,6,0,0,6.0,0.1764705882352941
250,1-7070,10,1-7070,11,129,11,0,21,22.450820744037628,0.1740373701088188
251,1-18615,20,1-18615,20,22,0,0,7,3.816940248012543,0.1734972840005701
252,1-9722,20,1-9722,20,22,0,0,7,3.816940248012543,0.1734972840005701
253,1-1580,13,1-1580,2,400,67,0,4,69.18110871315002,0.172952771782875
254,1-5214,16,1-5214,8,40,2,0,9,6.907494604587555,0.1726873651146888
255,1-18423,14,1-18423,1,47,1,0,13,8.08860331773758,0.1720979429305868
256,1-3589,14,1-3589,1,27,3,0,3,4.635831534862518,0.1716974642541673
257,MLG06,6,MLG06,15,18,2,0,2,3.090554356575012,0.1716974642541673
258,MLG13,14,MLG13,1,140,7,0,31,23.90359252691269,0.1707399466208049
259,1-18714,8,1-18714,5,32,0,0,10,5.452771782875061,0.1703991182148456
260,1-8023,18,1-8023,18,16,0,0,5,2.7263858914375305,0.1703991182148456
261,1-3083,11,1-3083,3,78,10,0,6,13.271663069725037,0.1701495265349363
262,1-9614,13,1-9614,2,30,4,0,2,5.090554356575012,0.169685145219167
263,1-19222,7,1-19222,6,15,2,0,1,2.545277178287506,0.169685145219167
264,MLG50,6,MLG50,15,319,36,0,33,53.9941468834877,0.169260648537579
265,1-1317,7,1-1317,6,414,38,0,58,69.62607634067535,0.1681789283591192
266,1-3087,20,1-3087,20,26,0,0,8,4.362217426300049,0.1677775933192326
267,1-19004,2,1-19004,17,60,10,0,0,10.0,0.1666666666666666
268,1-6543,6,1-6543,15,12,2,0,0,2.0,0.1666666666666666
269,1-10060,20,1-10060,20,36,0,0,11,5.998048961162567,0.1666124711434046
270,1-4149,14,1-4149,1,16,1,0,3,2.6358315348625183,0.1647394709289074
271,1-4319,8,1-4319,5,163,5,0,40,26.811087131500244,0.1644851971257683
272,1-3564,11,1-3564,3,41,4,0,5,6.7263858914375305,0.1640581924740861
273,MLG73,20,MLG73,20,10,0,0,3,1.6358315348625183,0.1635831534862518
274,1-9576,20,1-9576,20,10,0,0,3,1.6358315348625183,0.1635831534862518
275,1-7863,22,1-7863,14,351,0,0,105,57.25410372018814,0.1631171046159206
276,1-9655,16,1-9655,8,27,0,0,8,4.362217426300049,0.1615636083814833
277,1-9850,14,1-9850,1,27,0,0,8,4.362217426300049,0.1615636083814833
278,1-7042,13,1-7042,2,117,15,0,7,18.816940248012543,0.1608285491283123
279,1-4052,6,1-4052,17,13,1,0,2,2.090554356575012,0.1608118735826932
280,MLG46,22,MLG46,14,17,0,0,5,2.7263858914375305,0.1603756406727959
281,1-5425,8,1-5425,5,17,0,0,5,2.7263858914375305,0.1603756406727959
282,MLG55,20,MLG55,20,92,0,0,27,14.722483813762665,0.1600269979756811
283,1-2324,17,1-2324,11,25,4,0,0,4.0,0.16
284,1-8820,8,1-8820,5,83,4,0,17,13.269712030887604,0.1598760485649109
285,1-8094,11,1-8094,3,58,8,0,2,9.090554356575012,0.1567336958030174
286,1-5530,5,1-5530,16,7,0,0,2,1.0905543565750122,0.155793479510716
287,1-11206,22,1-11206,14,14,0,0,4,2.1811087131500244,0.155793479510716
288,1-3033,12,1-3033,4,7,0,0,2,1.0905543565750122,0.155793479510716
289,1-17835,5,1-17835,16,17,1,0,3,2.6358315348625183,0.1550489138154422
290,1-3639,8,1-3639,5,17,1,0,3,2.6358315348625183,0.1550489138154422
291,1-8634,10,1-8634,11,10,1,0,1,1.545277178287506,0.1545277178287506
292,1-3068,16,1-3068,8,180,7,0,38,27.720532774925232,0.1540029598606957
293,1-9416,17,1-9416,9,13,2,0,0,2.0,0.1538461538461538
294,MLG53,6,MLG53,15,91,8,0,11,13.998048961162567,0.1538247138589293
295,1-18234,20,1-18234,20,43,0,0,12,6.543326139450073,0.1521703753360482
296,1-8095,14,1-8095,1,46,1,0,11,6.998048961162567,0.1521314991557079
297,1-7614,20,1-7614,20,72,0,0,20,10.905543565750122,0.1514658828576406
298,1-7752,24,1-7752,10,29,0,0,8,4.362217426300049,0.1504212905620706
299,1-9963,22,1-9963,14,116,0,0,32,17.448869705200195,0.1504212905620706
300,1-5515,10,1-5515,11,29,0,0,8,4.362217426300049,0.1504212905620706
301,1-8678,11,1-8678,3,17,2,0,1,2.545277178287506,0.1497221869580886
302,1-6909,12,1-6909,4,36,1,0,8,5.362217426300049,0.1489504840638902
303,1-3141,22,1-3141,14,136,0,0,37,20.17525559663773,0.1483474676223362
304,1-2103,22,1-2103,14,26,0,0,7,3.816940248012543,0.1468053941543285
305,1-9887,18,1-9887,18,36,2,0,6,5.271663069725037,0.1464350852701399
306,1-7964,18,1-7964,18,202,12,0,32,29.448869705200195,0.1457864836891098
307,1-9498,22,1-9498,14,64,0,0,17,9.269712030887604,0.1448392504826188
308,1-9497,3,1-9497,7,150,14,0,14,21.633880496025085,0.1442258699735005
309,1-0027,3,1-0027,7,29,2,0,4,4.181108713150024,0.1441761625224146
310,1-5036,2,1-5036,17,14,2,0,0,2.0,0.1428571428571428
311,1-18735,8,1-18735,5,27,0,0,7,3.816940248012543,0.1413681573337978
312,1-8400,4,1-8400,9,33,3,0,3,4.635831534862518,0.1404797434806823
313,1-18203,17,1-18203,9,29,4,0,0,4.0,0.1379310344827586
314,1-8267,16,1-8267,8,133,4,0,26,18.17720663547516,0.13667072658252
315,1-8493,6,1-8493,15,38,3,0,4,5.181108713150024,0.1363449661355269
316,1-4910,12,1-4910,4,4,0,0,1,0.5452771782875061,0.1363192945718765
317,1-21192,14,1-21192,1,4,0,0,1,0.5452771782875061,0.1363192945718765
318,1-5929,14,1-5929,1,4,0,0,1,0.5452771782875061,0.1363192945718765
319,1-9855,20,1-9855,20,8,0,0,2,1.0905543565750122,0.1363192945718765
320,1-9946,20,1-9946,20,12,0,0,3,1.6358315348625183,0.1363192945718765
321,1-20012,10,1-20012,11,12,0,0,3,1.6358315348625183,0.1363192945718765
322,1-9761,14,1-9761,1,35,2,0,5,4.7263858914375305,0.1350395968982151
323,1-0129,22,1-0129,15,142,0,0,35,19.08470124006272,0.1343993045074838
324,1-6217,12,1-6217,4,44,1,0,9,5.907494604587555,0.1342612410133535
325,1-7152,16,1-7152,8,109,1,0,25,14.631929457187653,0.134237884928327
326,1-0278,6,1-0278,15,79,4,0,12,10.543326139450071,0.1334598245500009
327,1-9645,17,1-9645,9,69,9,0,0,9.0,0.1304347826086956
328,1-1015,16,1-1015,8,155,1,0,35,20.08470124006272,0.1295787176778239
329,MLG56,1,MLG56,13,511,40,0,48,66.1733045578003,0.1294976605827794
330,1-9055,14,1-9055,1,12,1,0,1,1.545277178287506,0.1287730981906255
331,1-0003,24,1-0003,11,17,0,0,4,2.1811087131500244,0.1283005125382367
332,1-1592,14,1-1592,1,32,3,0,2,4.090554356575012,0.1278298236429691
333,1-10071,10,1-10071,11,30,0,0,7,3.816940248012543,0.1272313416004181
334,1-9516,14,1-9516,1,76,2,0,14,9.633880496025084,0.1267615854740142
335,1-18994,11,1-18994,3,28,3,0,1,3.545277178287506,0.1266170420816966
336,1-6227,9,1-6227,19,52,6,0,1,6.545277178287506,0.1258707149670674
337,1-20467,6,1-20467,15,13,0,0,3,1.6358315348625183,0.1258331949894245
338,1-2034,1,1-2034,8,16,2,0,0,2.0,0.125
339,1-4634,16,1-4634,8,48,0,0,11,5.998048961162567,0.1249593533575534
340,1-5549,8,1-5549,5,35,0,0,8,4.362217426300049,0.1246347836085728
341,1-5626,22,1-5626,14,125,0,0,28,15.267760992050173,0.1221420879364013
