,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG55,1,11,MLG55,92,46,0,8,47.40553343296051,0.5152775373147882
1,MLG60,17,9,MLG60,47,20,0,9,21.58122511208057,0.459175002384693
2,1-6858,20,16,1-6858,23,6,0,16,8.81106686592102,0.3830898637356965
3,MLG14,17,9,MLG14,232,80,0,31,85.44644205272198,0.3683036295375947
4,1-1350,1,11,1-1350,195,66,0,30,71.27075037360191,0.3654910275569329
5,1-8042,11,5,1-8042,52,15,0,8,16.40553343296051,0.3154910275569328
6,1-9379,13,16,1-9379,58,16,0,13,18.28399182856083,0.3152412384234626
7,1-6561,2,15,1-6561,65,17,0,15,19.63537518680096,0.3020826951815532
8,1-5775,5,8,1-5775,244,67,0,37,73.50059212744236,0.3012319349485343
9,1-9270,2,15,1-9270,128,33,0,31,38.44644205272198,0.3003628285368904
10,P-16616,21,20,P-16616,28,8,0,2,8.351383358240128,0.2982636913657188
11,1-5425,21,12,1-5425,17,4,0,5,4.878458395600319,0.2869681409176658
12,1-8820,15,10,1-8820,83,21,0,16,23.81106686592102,0.2868803236857954
13,1-8018,1,11,1-8018,58,15,0,9,16.581225112080574,0.2858831915875961
14,1-5036,2,15,1-5036,14,4,0,0,4.0,0.2857142857142857
15,1-11329,4,20,1-11329,14,4,0,0,4.0,0.2857142857142857
16,1-7866,10,7,1-7866,318,86,0,27,90.74367533624172,0.285357469610823
17,MLG56,12,2,MLG56,511,129,0,91,144.9879427999258,0.283733743248387
18,1-6734,2,15,1-6734,44,10,0,14,12.459683507680891,0.2831746251745657
19,1-6743,12,2,1-6743,58,16,0,2,16.351383358240128,0.281920402728278
20,1-5161,1,11,1-5161,12,3,0,2,3.351383358240128,0.2792819465200106
21,1-9394,17,9,1-9394,117,21,0,64,32.24426746368408,0.2755920296041375
22,1-8627,19,5,1-8627,25,6,0,5,6.878458395600319,0.2751383358240127
23,1-7122,5,8,1-7122,197,17,0,211,54.07094429433346,0.2744717984483932
24,1-0303,1,11,1-0303,212,43,0,85,57.93379272520542,0.2732726071943652
25,1-8023,4,14,1-8023,16,4,0,2,4.351383358240128,0.271961459890008
26,1-9861,1,11,1-9861,8,2,0,1,2.175691679120064,0.271961459890008
27,1-18371,3,6,1-18371,120,31,0,9,32.581225112080574,0.2715102092673381
28,1-3217,7,21,1-3217,5,1,0,2,1.3513833582401276,0.2702766716480255
29,1-9286,1,11,1-9286,81,21,0,4,21.70276671648025,0.2679353915614846
30,1-1827,13,16,1-1827,24,5,0,8,6.40553343296051,0.2668972263733546
31,1-8906,8,4,1-8906,15,4,0,0,4.0,0.2666666666666666
32,1-8095,1,11,1-8095,46,9,0,18,12.162450224161148,0.2644010918295901
33,MLG45,22,3,MLG45,70,16,0,14,18.459683507680893,0.2637097643954413
34,MLG59,1,11,MLG59,71,16,0,15,18.63537518680096,0.2624700730535346
35,1-6878,1,11,1-6878,167,36,0,44,43.730433881282806,0.2618588855166635
36,1-9650,10,7,1-9650,25,6,0,3,6.527075037360191,0.2610830014944076
37,1-6531,17,9,1-6531,27,7,0,0,7.0,0.2592592592592592
38,1-4855,10,7,1-4855,22,5,0,4,5.702766716480255,0.2592166689309207
39,MLG29,21,20,MLG29,164,40,0,10,41.75691679120064,0.2546153462878087
40,1-17758,21,20,1-17758,40,10,0,1,10.175691679120064,0.2543922919780016
41,MLG75,9,12,MLG75,185,36,0,62,46.892884105443954,0.2534750492186159
42,1-3089,2,15,1-3089,16,3,0,6,4.054150074720383,0.2533843796700239
43,1-9576,3,6,1-9576,10,2,0,3,2.527075037360192,0.2527075037360191
44,1-0053,13,16,1-0053,142,33,0,16,35.81106686592102,0.2521906117318381
45,1-10539,1,11,1-10539,63,15,0,5,15.87845839560032,0.252039022152386
46,1-7995,1,11,1-7995,14,3,0,3,3.527075037360192,0.2519339312400137
47,1-5744,13,16,1-5744,18,4,0,3,4.527075037360191,0.2515041687422328
48,1-4910,19,5,1-4910,4,1,0,0,1.0,0.25
49,1-8093,13,16,1-8093,4,1,0,0,1.0,0.25
50,1-9643,11,19,1-9643,8,2,0,0,2.0,0.25
51,1-4700,22,3,1-4700,31,7,0,4,7.702766716480255,0.2484763456929114
52,1-13247,21,15,1-13247,29,4,0,18,7.162450224161148,0.2469810422124533
53,1-5413,13,16,1-5413,39,8,0,9,9.581225112080574,0.2456724387712967
54,1-9752,8,4,1-9752,22,5,0,2,5.351383358240128,0.2432446981018239
55,1-8074,13,16,1-8074,145,24,0,64,35.24426746368408,0.2430639135426488
56,1-8705,1,11,1-8705,48,9,0,15,11.635375186800957,0.2424036497250199
57,1-4098,20,17,1-4098,16,3,0,5,3.878458395600319,0.2424036497250199
58,1-5981,18,5,1-5981,28,6,0,4,6.702766716480255,0.2393845255885805
59,1-8938,1,11,1-8938,30,7,0,1,7.175691679120064,0.2391897226373354
60,1-9630,2,15,1-9630,33,7,0,5,7.878458395600319,0.2387411635030399
61,1-6974,3,6,1-6974,207,15,0,193,48.90849407017231,0.2362729182133928
62,1-4136,1,11,1-4136,5,1,0,1,1.1756916791200638,0.2351383358240127
63,1-5990,19,5,1-5990,5,1,0,1,1.1756916791200638,0.2351383358240127
64,1-8181,9,12,1-8181,30,6,0,6,7.054150074720383,0.2351383358240127
65,1-1570,2,15,1-1570,142,25,0,47,33.257508918643,0.2342078092862183
66,MLG39,3,4,MLG39,23,5,0,2,5.351383358240128,0.2326688416626142
67,1-9794,5,8,1-9794,46,7,0,21,10.68952526152134,0.2323809839461161
68,1-7819,19,5,1-7819,59,10,0,21,13.68952526152134,0.2320258518901922
69,MLG32,19,5,MLG32,52,11,0,6,12.054150074720384,0.2318105783600073
70,1-3535,5,8,1-3535,315,53,0,113,72.85315974056721,0.2312798721922768
71,1-0031,2,15,1-0031,13,3,0,0,3.0,0.2307692307692307
72,1-0296,8,4,1-0296,41,7,0,14,9.459683507680891,0.2307239879922169
73,1-4390,17,9,1-4390,45,7,0,19,10.338141903281212,0.2297364867395825
74,1-7070,18,13,1-7070,129,27,0,15,29.63537518680096,0.2297315905953562
75,1-9761,9,12,1-9761,35,5,0,17,7.986758545041084,0.2281931012868881
76,1-1942,14,18,1-1942,34,7,0,4,7.702766716480255,0.2265519622494192
77,MLG41,17,9,MLG41,66,13,0,11,14.932608470320702,0.2262516434897076
78,1-1957,1,11,1-1957,47,9,0,9,10.581225112080574,0.2251324491932037
79,1-9283,18,13,1-9283,235,46,0,39,52.85197548568249,0.2249020233433297
80,1-9770,2,15,1-9770,50,8,0,18,11.162450224161148,0.2232490044832229
81,1-9417,15,10,1-9417,76,13,0,22,16.865216940641403,0.2219107492189658
82,1-9996,9,12,1-9996,28,6,0,1,6.175691679120064,0.2205604171114308
83,1-6927,15,10,1-6927,179,31,0,47,39.257508918643,0.2193156922829217
84,1-6692,5,8,1-6692,71,12,0,20,15.513833582401276,0.2185046983436799
85,MLG40,19,5,MLG40,51,9,0,12,11.108300149440764,0.2178098068517797
