,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-7845,16,10,1-7845,36,23,0,5,27.039665162563324,0.7511018100712035
1,MLG54,16,10,MLG54,595,58,0,464,432.88092708587646,0.7275309698922293
2,1-4355,9,12,1-4355,49,23,0,14,34.31106245517731,0.7002257643913736
3,1-9394,11,17,1-9394,117,60,0,27,81.81419187784195,0.6992665972465124
4,1-6693,10,13,1-6693,98,31,0,46,68.16491949558258,0.6955604030161487
5,MLG62,7,8,MLG62,525,40,0,394,358.32561480999,0.682524980590457
6,1-7268,3,7,1-7268,70,9,0,42,42.93318736553192,0.6133312480790275
7,1-9379,7,8,1-9379,58,23,0,15,35.11899548768997,0.6054999222015512
8,1-6611,13,14,1-6611,89,39,0,17,52.7348615527153,0.5925265343001719
9,1-10539,14,7,1-10539,63,5,0,38,35.70145523548126,0.5666897656425597
10,MLG50,16,10,MLG50,319,106,0,90,178.71397292613983,0.560231890050595
11,1-18028,8,11,1-18028,309,43,0,158,170.65341913700104,0.552276437336573
12,1-7964,18,15,1-7964,202,14,0,120,110.95196390151978,0.5492671480273256
13,1-7897,11,17,1-7897,95,2,0,62,52.09184801578522,0.5483352422714234
14,1-9286,21,3,1-9286,81,12,0,40,44.31732130050659,0.5471274234630443
15,MLG59,17,2,MLG59,71,23,0,18,37.542794585227966,0.5287717547215206
16,MLG69,8,11,MLG69,576,91,0,262,302.6784545183182,0.5254834279831913
17,1-8573,5,9,1-8573,184,42,0,66,95.32358014583588,0.518062935575195
18,1-10060,6,21,1-10060,36,0,0,23,18.58245974779129,0.5161794374386469
19,MLG57,21,3,MLG57,629,149,0,204,313.8183386325836,0.4989162776352681
20,MLG29,10,13,MLG29,164,47,0,43,81.74112039804459,0.4984214658417353
21,1-1390,7,8,1-1390,98,41,0,9,48.27139729261398,0.4925652784960611
22,1-7004,15,6,1-7004,381,43,0,177,186.00414675474167,0.4881998602486658
23,1-20578,1,5,1-20578,19,6,0,4,9.23173213005066,0.4858806384237189
24,1-0296,9,12,1-0296,41,15,0,6,19.84759819507599,0.4840877608555119
25,1-8067,5,9,1-8067,322,83,0,90,155.71397292613983,0.4835837668513659
26,1-3447,16,8,1-3447,110,40,0,16,52.92692852020264,0.4811538956382057
27,1-1204,11,17,1-1204,39,5,0,17,18.7348615527153,0.4803810654542385
28,MLG14,13,14,MLG14,232,89,0,27,110.81419187784196,0.4776473787838015
29,1-9333,11,17,1-9333,102,26,0,28,48.62212491035461,0.4766874991211237
30,1-1258,20,4,1-1258,435,81,0,156,207.0375530719757,0.4759483978666108
31,1-6098,10,13,1-6098,1327,223,0,500,626.9665162563324,0.4724691154908307
32,1-7496,15,6,1-7496,246,48,0,82,114.25050866603851,0.4644329620570671
33,1-9902,16,10,1-9902,30,9,0,6,13.847598195075989,0.4615866065025329
34,1-5036,5,9,1-5036,14,4,0,3,6.423799097537994,0.4588427926812853
35,1-1191,15,6,1-1191,53,4,0,25,24.19832581281662,0.4565721851474834
36,1-8578,7,8,1-8578,11,5,0,0,5.0,0.4545454545454545
37,1-8488,1,5,1-8488,23,8,0,3,10.423799097537994,0.4532086564146954
38,1-8093,7,8,1-8093,4,1,0,1,1.8079330325126648,0.4519832581281662
39,1-4926,10,13,1-4926,4,1,0,1,1.8079330325126648,0.4519832581281662
40,MLG38,7,8,MLG38,77,21,0,17,34.7348615527153,0.4511020980872117
41,1-9650,2,19,1-9650,25,4,0,9,11.271397292613983,0.4508558917045593
42,1-18371,11,17,1-18371,120,3,0,63,53.89978104829788,0.449164842069149
43,1-9808,2,19,1-9808,74,7,0,32,32.85385704040527,0.4439710410865577
44,1-5555,7,8,1-5555,10,2,0,3,4.423799097537994,0.4423799097537994
45,1-6718,13,14,1-6718,20,8,0,1,8.807933032512665,0.4403966516256332
46,1-3087,5,9,1-3087,26,9,0,3,11.423799097537994,0.4393768883668459
47,1-1608,14,7,1-1608,307,60,0,91,133.5219059586525,0.4349247751096172
48,MLG32,2,19,MLG32,52,8,0,18,22.542794585227966,0.4335152804851532
49,1-1350,14,7,1-1350,195,27,0,71,84.3632453083992,0.43263202722256
50,1-9892,11,17,1-9892,22,3,0,8,9.463464260101318,0.4301574663682417
51,1-5891,14,7,1-5891,96,16,0,31,41.04592400789261,0.427561708415548
52,1-3108,14,4,1-3108,18,2,0,7,7.655531227588654,0.4253072904215919
53,1-9963,1,5,1-9963,116,21,0,35,49.27765613794327,0.4248073804995109
54,1-9076,9,12,1-9076,9,3,0,1,3.807933032512665,0.423103670279185
55,1-4855,14,7,1-4855,22,2,0,9,9.271397292613983,0.4214271496642719
56,1-6296,18,15,1-6296,254,17,0,111,106.6805666089058,0.4200022307437236
57,1-11350,9,12,1-11350,100,25,0,21,41.96659368276596,0.4196659368276596
58,1-9938,5,9,1-9938,55,10,0,16,22.92692852020264,0.4168532458218661
59,1-0027,10,6,1-0027,29,8,0,5,12.039665162563324,0.4151608676745973
60,72-12171,19,1,72-12171,19,3,0,6,7.847598195075989,0.4130314839513678
61,1-7481,7,8,1-7481,33,12,0,2,13.61586606502533,0.4126020019704645
62,1-1224,5,9,1-1224,151,8,0,67,62.13151317834854,0.4114669746910499
63,1-0303,4,18,1-0303,212,87,0,0,87.0,0.410377358490566
64,1-10468,5,9,1-10468,549,91,0,166,225.1168833971024,0.4100489679364341
65,1-9496,5,9,1-9496,39,3,0,16,15.926928520202637,0.4083827825692984
66,1-2400,20,4,1-2400,49,20,0,0,20.0,0.4081632653061224
67,1-18234,15,6,1-18234,43,15,0,3,17.423799097537994,0.4052046301753021
68,1-19567,14,7,1-19567,2,0,0,1,0.8079330325126648,0.4039665162563324
69,MLG40,2,19,MLG40,51,6,0,18,20.542794585227966,0.4027998938279993
70,MLG31,16,10,MLG31,33,6,0,9,13.271397292613983,0.4021635543216358
71,1-8627,14,7,1-8627,25,6,0,5,10.039665162563324,0.401586606502533
72,1-9452,16,10,1-9452,16,4,0,3,6.423799097537994,0.4014874435961246
73,1-6878,18,15,1-6878,167,8,0,73,66.97911137342453,0.4010725231941588
74,1-17790,2,19,1-17790,5,2,0,0,2.0,0.4
75,1-6692,11,17,1-6692,71,2,0,32,27.85385704040528,0.3923078456395109
76,1-20167,10,13,1-20167,56,13,0,11,21.88726335763932,0.3908439885292734
77,1-6181,18,15,1-6181,659,49,0,258,257.4467223882675,0.3906627046862936
78,1-5913,2,19,1-5913,14,3,0,3,5.423799097537994,0.3874142212527139
79,1-3523,9,12,1-3523,543,131,0,97,209.36950415372849,0.3855791973365165
80,1-19205,16,10,1-19205,12,3,0,2,4.61586606502533,0.3846555054187774
81,1-9237,6,21,1-9237,38,0,0,18,14.542794585227966,0.3827051206638938
82,1-2103,2,19,1-2103,26,1,0,11,9.887263357639313,0.3802793599092043
83,1-3509,21,15,1-3509,35,6,0,9,13.271397292613983,0.3791827797889709
84,1-7441,20,4,1-7441,111,4,0,47,41.972852528095245,0.3781338065594166
85,MLG75,2,19,MLG75,185,10,0,74,69.7870444059372,0.3772272670591199
86,MLG41,13,14,MLG41,66,16,0,11,24.88726335763932,0.3770797478430199
87,1-9971,14,6,1-9971,15,4,0,2,5.61586606502533,0.3743910710016886
88,MLG67,18,15,MLG67,27,2,0,10,10.079330325126648,0.3733085305602462
89,1-9498,1,5,1-9498,64,10,0,17,23.7348615527153,0.3708572117611766
90,1-4417,18,15,1-4417,151,9,0,58,55.86011588573456,0.3699345422896328
91,1-2382,7,8,1-2382,139,40,0,14,51.31106245517731,0.3691443342099086
92,1-7042,15,2,1-7042,117,6,0,46,43.16491949558258,0.3689309358596802
93,1-0129,1,5,1-0129,142,34,0,22,51.77452671527863,0.3646093430653424
94,1-8042,9,12,1-8042,52,10,0,11,18.88726335763932,0.3632166030315252
95,1-5424,2,19,1-5424,5,1,0,1,1.8079330325126648,0.3615866065025329
96,1-0272,4,18,1-0272,111,40,0,0,40.0,0.3603603603603603
97,1-4649,16,10,1-4649,244,65,0,28,87.62212491035461,0.359107069304732
98,1-4319,5,9,1-4319,163,26,0,40,58.31732130050659,0.3577749773037214
99,1-4700,17,2,1-4700,31,3,0,10,11.079330325126648,0.3573977524234402
100,1-9270,1,5,1-9270,128,19,0,33,45.66179007291794,0.3567327349446714
101,1-17733,5,9,1-17733,74,15,0,14,26.311062455177307,0.3555548980429366
102,1-8181,20,4,1-8181,30,5,0,7,10.655531227588654,0.3551843742529551
103,1-1317,5,9,1-1317,414,71,0,94,146.9457050561905,0.3549413165608466
104,MLG44,10,13,MLG44,59,12,0,11,20.88726335763932,0.3540214128413443
105,1-2297,13,14,1-2297,25,8,0,1,8.807933032512665,0.3523173213005066
106,1-9630,15,6,1-9630,33,10,0,2,11.61586606502533,0.3519959413644039
107,1-6061,10,13,1-6061,40,6,0,10,14.079330325126648,0.3519832581281662
108,1-8398,11,17,1-8398,54,2,0,21,18.96659368276596,0.3512332163475178
109,1-9806,13,14,1-9806,8,2,0,1,2.807933032512665,0.3509916290640831
110,1-9504,14,7,1-9504,30,0,0,13,10.503129422664642,0.3501043140888214
111,1-2335,11,17,1-2335,145,15,0,44,50.54905343055725,0.34861416159005
112,1-7744,2,19,1-7744,37,4,0,11,12.887263357639313,0.3483044150713327
113,1-3312,10,13,1-3312,36,6,0,8,12.463464260101318,0.3462073405583699
114,1-0292,18,15,1-0292,99,4,0,37,33.8935222029686,0.3423588101309959
115,1-8314,20,4,1-8314,36,1,0,14,12.311062455177307,0.3419739570882585
116,1-5172,1,5,1-5172,120,2,0,48,40.78078556060791,0.3398398796717325
117,1-8988,16,10,1-8988,29,5,0,6,9.847598195075989,0.3395723515543444
118,1-2282,7,8,1-2282,219,59,0,19,74.35072761774063,0.3395010393504138
119,1-9794,15,6,1-9794,46,14,0,2,15.61586606502533,0.3394753492396811
120,1-18615,14,7,1-18615,22,1,0,8,7.463464260101318,0.3392483754591508
121,1-3104,7,8,1-3104,16,3,0,3,5.423799097537994,0.3389874435961246
122,1-1005,21,13,1-1005,125,18,0,30,42.23799097537994,0.3379039278030395
123,1-6974,11,17,1-6974,207,6,0,79,69.82670956850052,0.3373270993647368
124,1-3068,21,3,1-3068,180,21,0,49,60.588718593120575,0.3366039921840032
125,1-18709,2,19,1-18709,33,3,0,10,11.079330325126648,0.3357372825795954
126,1-1769,5,9,1-1769,89,12,0,22,29.774526715278625,0.3345452439918946
127,MLG10,15,24,MLG10,60,20,0,0,20.0,0.3333333333333333
128,1-3141,1,5,1-3141,136,24,0,26,45.006258845329285,0.3309283738627153
129,1-8172,7,8,1-8172,40,10,0,4,13.23173213005066,0.3307933032512665
130,1-3639,21,3,1-3639,17,4,0,2,5.61586606502533,0.3303450626485488
131,MLG56,8,11,MLG56,511,87,0,101,168.60123628377914,0.3299437109271607
132,1-11330,13,14,1-11330,14,3,0,2,4.61586606502533,0.3297047189303806
133,1-10444,3,23,1-10444,8,1,0,2,2.6158660650253296,0.3269832581281662
134,1-3587,17,2,1-3587,46,11,0,5,15.039665162563324,0.3269492426644201
135,1-13247,3,23,1-13247,29,3,0,8,9.463464260101318,0.3263263537965972
136,1-8622,9,12,1-8622,54,16,0,2,17.61586606502533,0.3262197419449135
137,MLG02,18,15,MLG02,320,17,0,108,104.2567675113678,0.3258023984730244
138,1-6927,5,9,1-6927,179,33,0,31,58.04592400789261,0.3242789050720257
139,MLG60,13,14,MLG60,47,12,0,4,15.23173213005066,0.3240794070223544
140,1-4747,1,5,1-4747,25,4,0,5,8.039665162563324,0.3215866065025329
141,1-3564,2,19,1-3564,41,5,0,10,13.079330325126648,0.319008056710406
142,1-7140,18,15,1-7140,397,21,0,130,126.03129422664642,0.3174591794122076
143,1-9578,8,11,1-9578,42,2,0,14,13.311062455177307,0.3169300584566025
144,1-11206,1,5,1-11206,14,2,0,3,4.423799097537994,0.3159856498241424
145,1-3106,16,10,1-3106,34,5,0,7,10.655531227588654,0.3133979772820192
146,1-5626,1,5,1-5626,125,2,0,46,39.16491949558258,0.3133193559646606
147,1-1957,11,17,1-1957,47,5,0,12,14.695196390151978,0.312663752981957
148,1-9655,13,14,1-9655,27,6,0,3,8.423799097537994,0.3119925591680739
149,1-7682,14,7,1-7682,141,35,0,11,43.88726335763931,0.3112571869336121
150,1-9831,5,9,1-9831,132,15,0,32,40.85385704040527,0.3094989169727672
151,1-3596,7,8,1-3596,223,51,0,22,68.77452671527863,0.3084059493958683
152,1-7204,4,18,1-7204,26,8,0,0,8.0,0.3076923076923077
153,MLG63,21,3,MLG63,380,34,0,102,116.4091693162918,0.3063399192533995
154,1-18487,20,4,1-18487,23,3,0,5,7.039665162563324,0.3060723983723184
155,1-9497,10,13,1-9497,150,24,0,27,45.81419187784195,0.3054279458522796
156,1-2423,18,15,1-2423,79,3,0,26,24.006258845329285,0.3038766942446745
157,1-5163,17,2,1-5163,16,0,0,6,4.847598195075989,0.3029748871922493
158,1-9752,18,15,1-9752,22,1,0,7,6.655531227588654,0.3025241467085751
159,MLG45,2,19,MLG45,70,9,0,15,21.11899548768997,0.3016999355384281
160,1-7525,10,13,1-7525,6,1,0,1,1.8079330325126648,0.3013221720854441
161,1-18558,9,12,1-18558,307,51,0,51,92.2045846581459,0.3003406666389117
162,1-0033,3,23,1-0033,10,3,0,0,3.0,0.3
163,1-9610,7,17,1-9610,49,5,0,12,14.695196390151978,0.2999019671459587
164,MLG51,15,6,MLG51,248,50,0,30,74.23799097537994,0.2993467378039514
165,1-8544,2,19,1-8544,54,0,0,20,16.158660650253296,0.2992344564861721
166,1-1580,9,12,1-1580,400,66,0,66,119.32358014583588,0.2983089503645897
167,1-0008,17,2,1-0008,230,50,0,23,68.58245974779129,0.2981846075990925
168,1-5043,1,5,1-5043,123,17,0,24,36.39039278030396,0.2958568518723898
169,MLG65,7,8,MLG65,201,47,0,15,59.11899548768997,0.2941243556601491
170,1-9156,11,17,1-9156,268,21,0,70,77.55531227588654,0.2893854935667408
