Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,9,15,1-5744,18,1,0,7,7.415034592151642,0.4119463662306468
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,14,3,1-4760,40,10,0,7,16.415034592151642,0.41037586480379107
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,14,3,1-3523,543,109,0,124,222.6377556324005,0.4100142829325976
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,3,13,1-7807,239,37,0,66,97.48461186885834,0.4078854053090307
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,11,17,MLG56,511,99,0,118,207.1391545534134,0.40536038073075026
544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,544,1-5799,1,20,1-5799,7,1,0,2,2.8328670263290405,0.4046952894755772
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,9,15,1-11206,14,2,0,4,5.665734052658081,0.4046952894755772
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,16,2,1-8285,72,19,0,11,29.080768644809723,0.40389956451124615
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,3,13,1-7496,246,26,0,80,99.31468105316162,0.4037182156632586
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,18,16,1-2382,139,22,0,37,55.90803998708725,0.4022161150150162
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,15,5,MLG42,14,1,0,5,5.582167565822601,0.3987262547016144
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,12,4,1-9156,268,50,0,60,104.98601078987122,0.39173884623086275
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,16,2,1-8427,189,41,0,36,73.99160647392273,0.3914899813435065
286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,286,1-3587,3,13,1-3587,46,5,0,14,17.830069184303284,0.38761019965876703
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,9,15,1-0053,142,6,0,53,54.570976197719574,0.3843026492797153
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,17,9,1-8421,109,6,0,39,41.74090701341629,0.3829441010405164
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,8,7,1-4319,163,23,0,43,62.40664106607437,0.3828628286262231
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,3,13,1-3516,156,21,0,41,58.57377403974533,0.37547291051118803
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,18,16,1-17758,40,4,0,12,14.997202157974243,0.3749300539493561
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,8,7,1-9674,144,18,0,39,53.74090701341629,0.37320074314872426
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,11,17,1-8023,16,5,0,1,5.91643351316452,0.3697770945727825
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,19,6,MLG55,92,23,0,12,33.99720215797424,0.36953480606493744
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,9,15,1-5406,10,0,0,4,3.665734052658081,0.3665734052658081
277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,4,11,1-4051,5,0,0,2,1.8328670263290405,0.3665734052658081
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,1,20,1-3216,5,0,0,2,1.8328670263290405,0.3665734052658081
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,6,8,1-3108,18,2,0,5,6.582167565822601,0.3656759758790334
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,5,21,1-9495,18,2,0,5,6.582167565822601,0.3656759758790334
147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,6,8,1-17657,8,2,0,1,2.9164335131645203,0.36455418914556503
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,19,6,1-8578,11,4,0,0,4.0,0.36363636363636365
223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,223,1-0205,4,11,1-0205,34,5,0,8,12.331468105316162,0.3626902383916518
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,6,8,MLG67,27,7,0,3,9.74930053949356,0.36108520516642817
560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,560,1-0027,1,20,1-0027,29,4,0,7,10.415034592151642,0.359139123867298
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,7,10,1-8551,38,8,0,6,13.498601078987122,0.3552263441838716
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,4,11,1-19166,45,3,0,14,15.830069184303284,0.35177931520673966
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,12,4,1-6692,71,13,0,13,24.913635671138763,0.35089627705829246
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,4,11,1-4649,244,14,0,78,85.48181402683258,0.3503353033886581
517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,517,1-18028,9,15,1-18028,309,51,0,62,107.81887781620026,0.3489284071721691
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,11,1-5163,16,1,0,5,5.582167565822601,0.3488854728639126
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,1,20,1-2034,16,1,0,5,5.582167565822601,0.3488854728639126
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,17,9,1-1258,435,17,0,147,151.71572643518448,0.34877178490847005
94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,94,1-3083,18,16,1-3083,78,14,0,14,26.830069184303284,0.3439752459526062
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,14,3,1-3584,26,8,0,1,8.91643351316452,0.3429397505063277
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,13,14,1-6693,98,29,0,5,33.5821675658226,0.34267517924308777
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,8,7,1-9925,93,8,0,26,31.827271342277527,0.34222872411051103
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,5,21,1-11329,14,2,0,3,4.749300539493561,0.33923575282096863
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,15,5,MLG58,71,13,0,12,23.997202157974243,0.33798876278836965
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,15,5,1-9938,55,14,0,5,18.5821675658226,0.33785759210586547
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,7,10,1-2545,145,26,0,25,48.91083782911301,0.33731612295940006
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,4,11,1-8095,46,9,0,7,15.415034592151642,0.33510944765547046
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,16,2,1-3176,3,1,0,0,1.0,0.3333333333333333
549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,7,10,1-4842,6,2,0,0,2.0,0.3333333333333333
471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,471,1-9794,12,4,1-9794,46,8,0,8,15.331468105316162,0.33329278489817743
295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,295,1-3639,9,15,1-3639,17,2,0,4,5.665734052658081,0.33327847368576946
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,1,20,MLG46,17,2,0,4,5.665734052658081,0.33327847368576946
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,3,13,1-5282,17,2,0,4,5.665734052658081,0.33327847368576946
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,8,13,1-13247,29,5,0,5,9.582167565822601,0.3304195712352621
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,18,16,1-1390,98,14,0,20,32.328670263290405,0.32988439044173884
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,4,11,1-8341,197,12,0,57,64.23671025037766,0.32607467132171397
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,14,3,1-11350,100,27,0,6,32.49860107898712,0.3249860107898712
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,6,8,1-9614,30,7,0,3,9.74930053949356,0.32497668464978535
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,15,5,1-9076,9,2,0,1,2.9164335131645203,0.32404816812939113
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,7,10,1-4355,49,14,0,2,15.83286702632904,0.3231197352312049
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,14,3,1-9237,38,4,0,9,12.247901618480682,0.3223132004863338
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-2573,4,11,1-2573,37,0,0,13,11.913635671138763,0.32199015327402064
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,17,9,1-9498,64,5,0,17,20.579369723796844,0.3215526519343257
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,6,8,1-8705,48,9,0,7,15.415034592151642,0.3211465540031592
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-1592,15,5,1-1592,32,2,0,9,10.247901618480682,0.3202469255775213
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,10,1,1-3551,6,1,0,1,1.9164335131645203,0.31940558552742004
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,19,6,1-9946,12,2,0,2,3.8328670263290405,0.31940558552742004
448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,448,1-3106,15,5,1-3106,34,9,0,2,10.83286702632904,0.3186137360685012
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-7845,6,4,1-7845,36,5,0,7,11.415034592151642,0.31708429422643447
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,9,15,1-5413,39,5,0,8,12.331468105316162,0.3161914898799016
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,4,11,1-6914,73,2,0,23,23.077970802783966,0.31613658633950636
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,7,10,1-9651,38,12,0,0,12.0,0.3157894736842105
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,8,7,1-1317,414,67,0,69,130.2339124083519,0.3145746676530239
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,19,6,1-9444,24,2,0,6,7.498601078987122,0.3124417116244634
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,3,13,1-6611,89,14,0,15,27.746502697467804,0.31175845727491913
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,11,17,1-9722,22,5,0,2,6.8328670263290405,0.3105848648331382
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,13,14,1-5980,29,8,0,1,8.91643351316452,0.30746322459188
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-7024,6,8,1-7024,498,94,0,64,152.6517448425293,0.3065296081175287
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,12,4,1-9610,49,4,0,12,14.997202157974243,0.30606535016273967
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,19,6,1-2670,104,29,0,3,31.74930053949356,0.30528173595666885
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,17,9,1-5626,125,7,0,34,38.15873944759369,0.3052699155807495
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,1,20,1-6927,179,11,0,47,54.07237511873245,0.30208030792587964
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,2,1-7070,129,16,0,25,38.91083782911301,0.3016344017760698
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,1-18935,4,17,1-18935,30,9,0,0,9.0,0.3
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,8,7,1-5549,35,5,0,6,10.498601078987122,0.2999600308282035
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,3,13,1-8826,123,24,0,14,36.830069184303284,0.2994314567829535
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,3,13,1-0358,22,2,0,5,6.582167565822601,0.2991894348101182
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-5197,8,7,1-5197,72,5,0,18,21.495803236961365,0.2985528227355745
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,14,3,72-12171,19,2,0,4,5.665734052658081,0.2981965290872674
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,10,1,1-8100,19,2,0,4,5.665734052658081,0.2981965290872674
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,4,11,1-7874,258,43,0,37,76.90803998708725,0.29809317824452425
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,7,10,MLG63,380,98,0,15,111.7465026974678,0.29406974394070473
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-9553,4,11,1-9553,23,4,0,3,6.749300539493561,0.2934478495431983
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,6,8,1-0303,212,47,0,16,61.662936210632324,0.29086290665392606
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,6,8,1-8172,40,7,0,5,11.582167565822601,0.289554189145565
442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,442,MLG11,18,16,MLG11,87,5,0,22,25.161537289619446,0.2892130722944764
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-0278,7,10,1-0278,79,21,0,2,22.83286702632904,0.2890236332446714
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,4,11,1-3104,16,0,0,5,4.582167565822601,0.2863854728639126
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,2,1-9286,81,14,0,10,23.164335131645203,0.28597944606969383
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,15,5,1-9646,105,30,0,0,30.0,0.2857142857142857
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,5,21,MLG10,60,7,0,11,17.080768644809723,0.28467947741349536
