,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,MLG50,16,5,MLG50,319,97,0,112,156.20669555664062,0.489676161619563
1,1-10060,5,1,1-10060,36,4,0,23,16.158517837524414,0.4488477177090115
2,1-7682,2,18,1-7682,141,34,0,52,61.48882293701172,0.4360909428156859
3,1-9491,22,14,1-9491,80,20,0,28,34.80167388916016,0.4350209236145019
4,1-3447,11,2,1-3447,110,43,0,7,46.70041847229004,0.4245492588390003
5,1-7024,7,11,1-7024,498,110,0,188,209.3826675415039,0.420447123577317
6,1-4531,9,12,1-4531,94,21,0,34,38.97346115112305,0.4146112888417345
7,1-7441,8,5,1-7441,111,41,0,8,45.22904968261719,0.4074689160596143
8,MLG48,19,15,MLG48,159,27,0,71,64.53281593322754,0.4058667668756449
9,1-9379,18,17,1-9379,58,17,0,12,23.34357452392578,0.4024754228263065
10,1-0129,13,10,1-0129,142,24,0,62,56.7751350402832,0.3998248946498817
11,1-1390,18,17,1-1390,98,27,0,21,38.10125541687012,0.3887883205803073
12,1-5043,13,10,1-5043,123,16,0,58,46.66061019897461,0.3793545544632082
13,1-6693,12,21,1-6693,98,31,0,11,36.81494331359863,0.3756626868734554
14,1-2382,18,17,1-2382,139,24,0,53,52.01745414733887,0.374226288829776
15,1-8421,13,10,1-8421,109,11,0,56,40.60334777832031,0.3725077777827552
16,1-9394,17,20,1-9394,117,7,0,69,43.47555351257324,0.371585927457891
17,1-3139,9,12,1-3139,93,16,0,34,33.97346115112305,0.3653060338830435
18,1-1608,11,2,1-1608,307,83,0,50,109.43156051635742,0.3564545945158222
19,1-0272,23,6,1-0272,111,24,0,29,39.330305099487305,0.3543270729683541
20,MLG59,12,21,MLG59,71,17,0,15,24.929468154907227,0.3511192697874257
21,1-7058,11,2,1-7058,80,19,0,17,27.986730575561523,0.349834132194519
22,1-6692,17,20,1-6692,71,15,0,18,24.515361785888672,0.3452867857167419
23,MLG41,18,17,MLG41,66,18,0,9,22.757680892944336,0.3448133468627929
24,1-5891,14,7,1-5891,96,14,0,36,33.030723571777344,0.344070037206014
25,1-6532,6,16,1-6532,27,6,0,6,9.17178726196289,0.3396958245171441
26,1-10785,13,10,1-10785,279,4,0,171,94.39593696594238,0.3383366916342021
27,MLG63,14,3,MLG63,380,54,0,140,128.00836944580078,0.3368641301205283
28,1-18203,10,19,1-18203,29,6,0,7,9.70041847229004,0.3344971886996565
29,1-7070,2,18,1-7070,129,5,0,72,43.06144714355469,0.3338096677794937
30,1-5914,19,15,1-5914,3,1,0,0,1.0,0.3333333333333333
31,1-0303,2,18,1-0303,212,18,0,99,70.3344898223877,0.3317664614263571
32,1-7807,23,6,1-7807,239,42,0,70,79.00418472290039,0.3305614423552317
33,1-9227,9,12,1-9227,801,97,0,317,264.57609367370605,0.330307233050819
34,1-7530,23,6,1-7530,25,4,0,8,8.229049682617188,0.3291619873046875
35,1-8285,22,14,1-8285,72,13,0,20,23.57262420654297,0.3273975584242079
36,1-10451,8,22,1-10451,46,5,0,19,15.04399299621582,0.3270433260046917
37,1-9333,17,20,1-9333,102,12,0,40,33.14524841308594,0.324953415814568
38,1-1131,7,11,1-1131,138,40,0,9,44.757680892944336,0.3243310209633647
39,1-9283,2,18,1-9283,235,9,0,127,76.13616371154785,0.3239836753682887
40,1-8551,23,3,1-8551,38,7,0,10,12.286312103271484,0.3233240027176706
41,MLG13,8,22,MLG13,140,13,0,61,45.246503829956055,0.3231893130711147
42,1-6900,14,3,1-6900,67,15,0,12,21.34357452392578,0.318560813789937
43,1-5413,21,3,1-5413,39,5,0,14,12.400836944580078,0.3179701780661558
44,1-9416,2,18,1-9416,13,2,0,4,4.114524841308594,0.3165019108698918
45,72-11994,9,12,72-11994,8,2,0,1,2.5286312103271484,0.3160789012908935
46,1-3509,4,8,1-3509,35,1,0,19,11.04399299621582,0.3155426570347377
47,1-1350,2,18,1-1350,195,21,0,76,61.17597198486328,0.3137229332557091
48,1-3516,19,15,1-3516,156,40,0,16,48.458099365234375,0.3106288420848357
49,MLG14,10,19,MLG14,232,52,0,37,71.55935478210449,0.3084454947504504
50,1-4052,16,5,1-4052,13,4,0,0,4.0,0.3076923076923077
51,MLG60,23,6,MLG60,47,6,0,16,14.458099365234377,0.3076191354305186
52,1-18487,16,5,1-18487,23,6,0,2,7.057262420654297,0.3068374965501868
53,MLG62,21,13,MLG62,525,31,0,246,161.04327774047852,0.3067491004580543
54,1-9651,10,19,1-9651,38,9,0,5,11.643156051635742,0.3063988434640984
55,1-2297,21,13,1-2297,25,5,0,5,7.643156051635742,0.3057262420654297
56,1-0405,1,24,1-0405,64,0,0,37,19.55935478210449,0.3056149184703827
57,1-8826,2,18,1-8826,123,23,0,27,37.27304267883301,0.3030328673075854
58,1-9887,4,8,1-9887,36,4,0,13,10.87220573425293,0.3020057148403591
59,1-7521,1,24,1-7521,10,3,0,0,3.0,0.3
60,1-9270,13,10,1-9270,128,13,0,48,38.374298095703125,0.2997992038726806
61,1-3587,19,15,1-3587,46,10,0,7,13.70041847229004,0.2978351841802182
62,72-0103,8,22,72-0103,71,0,0,40,21.145248413085938,0.297820400184309
63,1-8328,23,6,1-8328,114,8,0,49,33.90292930603027,0.2973941167195638
64,1-4417,4,8,1-4417,151,10,0,66,44.8896598815918,0.2972825157721311
65,1-7991,6,16,1-7991,46,11,0,5,13.643156051635742,0.2965903489486031
66,1-7993,18,17,1-7993,24,5,0,4,7.114524841308594,0.2964385350545247
67,MLG65,18,17,MLG65,201,54,0,10,59.28631210327149,0.2949567766331915
68,1-4640,23,6,1-4640,87,14,0,22,25.629886627197266,0.2945963980137617
69,1-0001,15,7,1-0001,17,5,0,0,5.0,0.2941176470588235
70,1-3584,6,20,1-3584,26,5,0,5,7.643156051635742,0.2939675404475285
