,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-5002,1,22,1-5002,45,0,1,11,1002.6688359677792,22.28152968817287
1,MLG38,1,22,MLG38,77,0,1,6,1001.4557287096976,13.0059185546714
2,1-9491,14,7,1-9491,80,28,1,17,1032.1245646774769,12.90155705846846
3,1-1608,14,7,1-1608,307,55,1,40,1064.7048580646515,3.468094000210592
4,1-7682,3,7,1-7682,141,83,0,29,90.03602209687233,0.6385533482047683
5,MLG48,17,3,MLG48,159,81,0,72,98.46874451637268,0.6193002799771866
6,1-9379,11,13,1-9379,58,28,0,5,29.21310725808144,0.5036742630703696
7,1-9651,13,11,1-9651,38,15,0,8,16.940971612930298,0.4458150424455341
8,1-0272,19,6,1-0272,111,30,0,70,46.983501613140106,0.4232747893075685
9,1-6227,12,13,1-6227,52,15,0,21,20.095050483942032,0.3864432785373468
10,1-1183,8,8,1-1183,45,15,0,9,17.183593064546585,0.3818576236565907
11,1-9496,15,12,1-9496,39,11,0,12,13.911457419395449,0.356704036394755
12,MLG59,10,9,MLG59,71,21,0,14,24.39670032262802,0.3436154975018031
13,1-8267,8,8,1-8267,133,42,0,13,45.15407887101173,0.339504352413622
14,MLG65,13,11,MLG65,201,58,0,42,68.19010096788406,0.339254233671065
15,1-7042,19,6,1-7042,117,33,0,27,39.55077919363976,0.3380408478088868
16,MLG29,15,12,MLG29,164,44,0,47,55.4032082259655,0.3378244404022286
17,MLG41,13,11,MLG41,66,18,0,13,21.15407887101173,0.3205163465304808
18,1-1258,7,2,1-1258,435,120,0,80,139.40971612930298,0.3204821060443746
19,1-9286,14,7,1-9286,81,23,0,12,25.911457419395447,0.3198945360419191
20,1-0303,7,2,1-0303,212,61,0,25,67.06553629040718,0.3163468692943735
21,1-1191,19,6,1-1191,53,4,0,52,16.616315484046936,0.3135153864914516
22,MLG75,11,13,MLG75,185,56,0,7,57.69835016131401,0.3118829738449406
23,MLG58,20,5,MLG58,71,17,0,19,21.609807580709457,0.3043634870522458
24,1-5654,8,2,1-5654,15,4,0,2,4.485242903232575,0.2990161935488383
25,1-1770,12,4,1-1770,35,8,0,10,10.426214516162872,0.2978918433189392
26,1-3516,19,6,1-3516,156,41,0,17,45.12456467747688,0.2892600299838261
27,72-12171,7,7,72-12171,19,5,0,2,5.485242903232575,0.2886969949069776
28,1-0055,11,7,1-0055,18,3,0,9,5.183593064546585,0.2879773924748103
29,1-3523,5,10,1-3523,543,125,0,111,151.93098112940788,0.2797992285992778
30,MLG31,13,11,MLG31,33,8,0,5,9.213107258081436,0.2791850684267102
31,1-0003,20,7,1-0003,17,4,0,3,4.727864354848862,0.278109667932286
32,1-8493,16,9,1-8493,38,9,0,6,10.455728709697723,0.2751507555183611
33,1-6909,5,10,1-6909,36,4,0,24,9.822914838790894,0.2728587455219692
34,1-7441,10,9,1-7441,111,21,0,37,29.976993709802628,0.2700630063946183
35,1-9655,11,13,1-9655,27,7,0,1,7.242621451616287,0.2682452389487513
36,MLG14,18,17,MLG14,232,62,0,0,62.0,0.2672413793103448
37,1-11330,2,18,1-11330,14,3,0,3,3.7278643548488617,0.2662760253463472
38,1-8188,8,2,1-8188,140,37,0,1,37.24262145161629,0.2660187246544021
39,1-18603,18,17,1-18603,19,5,0,0,5.0,0.2631578947368421
