Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,526,1-5002,1,22,1-5002,45,0,1,4,1002.7862985134125,22.284139966964723
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,13,6,MLG41,66,18,1,11,1025.6623209118843,15.540338195634611
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-4417,13,6,1-4417,151,42,2,8,2047.572597026825,13.560083424018709
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,1,22,MLG38,77,0,1,5,1003.4828731417656,13.032245105737216
483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,483,1-9491,14,14,1-9491,80,28,1,20,1041.9314925670624,13.02414365708828
282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,282,1-1608,14,14,1-1608,307,56,1,84,1114.512268781662,3.630333123067303
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,13,6,MLG63,380,66,1,56,1105.0081791877747,2.9079162610204596
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,16,16,1-10060,36,23,0,28,42.50408959388733,1.1806691553857591
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,20,12,1-8646,20,11,0,11,18.662320911884308,0.9331160455942153
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,11,2,1-2294,75,39,0,35,63.38011199235916,0.8450681598981221
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,7,8,1-8767,48,37,0,2,38.39314925670624,0.7998572761813799
564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,17,9,1-9034,3,1,0,2,2.393149256706238,0.7977164189020792
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,15,7,1-5555,10,4,0,5,7.4828731417655945,0.7482873141765595
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,7,8,72-12171,19,10,0,6,14.179447770118713,0.7462867247430902
250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,250,1-9333,6,11,1-9333,102,30,0,62,73.18762695789337,0.7175257544891507
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18487,20,12,1-18487,23,12,0,6,16.179447770118713,0.7034542508747267
333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,333,1-11329,10,4,1-11329,14,7,0,4,9.786298513412476,0.6990213223866054
551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,3,20,1-9838,3,0,0,3,2.0897238850593567,0.6965746283531189
556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,10,4,1-10951,1,0,0,1,0.6965746283531189,0.6965746283531189
546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,1,22,1-7527,1,0,0,1,0.6965746283531189,0.6965746283531189
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,16,16,1-9495,18,8,0,6,12.179447770118713,0.6766359872288175
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-18203,3,20,1-18203,29,0,0,28,19.50408959388733,0.6725548135823217
18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,9,3,1-3521,22,0,0,21,14.628067195415497,0.6649121452461589
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,5,5,1-5981,28,7,0,16,18.145194053649902,0.6480426447732108
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-9379,11,2,1-9379,58,36,0,2,37.39314925670624,0.644709469943211
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,6,11,1-8544,54,31,0,5,34.482873141765594,0.638571724847511
20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,4,1,1-5167,24,0,0,22,15.324641823768616,0.6385267426570257
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,10,4,MLG59,71,41,0,6,45.17944777011871,0.6363302502833622
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,11,2,1-8398,54,14,0,29,34.20066422224045,0.6333456337451935
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,20,12,1-20578,19,9,0,4,11.786298513412476,0.6203315007059198
563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,12,10,1-21192,4,1,0,2,2.393149256706238,0.5982873141765594
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,17,9,MLG48,159,81,0,14,90.75204479694366,0.5707675773392683
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,16,16,1-7614,72,39,0,3,41.08972388505936,0.5706906095147133
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,5,5,1-8488,23,11,0,3,13.089723885059357,0.5691184297851895
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,14,14,1-7752,29,13,0,5,16.482873141765594,0.5683749359229515
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,7,8,1-8095,46,18,0,11,25.662320911884308,0.5578765415627024
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,5,5,1-6909,36,4,0,23,20.021216452121735,0.5561449014478259
