Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
123,123,123,MLG55,5,7,MLG55,92,29,1,18,1037.1389465332031,11.273249418839164
153,153,153,1-1350,12,4,1-1350,195,45,2,64,2073.9384765625,10.635581931089744
352,352,352,MLG63,15,1,MLG63,380,21,3,50,3043.608184814453,8.009495223195929
345,345,345,1-1131,1,15,1-1131,138,27,1,25,1038.3040924072266,7.523942698603091
381,381,381,1-2335,10,5,1-2335,145,35,1,26,1046.7562561035156,7.2190086627828665
283,283,283,1-3535,17,12,1-3535,315,55,2,103,2101.5728607177734,6.671659875294519
382,382,382,1-18558,15,1,1-18558,307,30,2,27,2042.2084197998047,6.652144689901644
331,331,331,MLG75,5,7,MLG75,185,47,1,31,1061.017074584961,5.735227430188978
388,388,388,MLG49,19,10,MLG49,185,17,1,42,1035.9908752441406,5.599950676995355
106,106,106,MLG69,17,12,MLG69,576,60,3,161,3132.798355102539,5.43888603316413
259,259,259,1-3596,2,13,1-3596,223,60,1,23,1070.3997650146484,4.7999989462540285
375,375,375,MLG14,2,13,MLG14,232,61,1,25,1072.3040924072266,4.622000398307011
92,92,92,1-7807,10,5,1-7807,239,42,1,32,1056.46923828125,4.420373381929917
390,390,390,MLG64,1,15,MLG64,245,32,1,84,1069.9817504882812,4.367272450972576
302,302,302,MLG51,12,4,MLG51,248,53,1,55,1077.8690032958984,4.346245981031848
446,446,446,1-3534,17,12,1-3534,279,31,1,92,1072.5990600585938,3.8444410754788305
371,371,371,1-1580,15,1,1-1580,400,32,1,122,1087.1639709472656,2.717909927368164
246,246,246,MLG56,13,3,MLG56,511,70,1,239,1178.067123413086,2.3054151143113226
236,236,236,1-7024,19,10,1-7024,498,42,1,89,1082.2425689697266,2.1731778493368004
299,299,299,MLG54,13,3,MLG54,595,40,1,478,1256.1342468261719,2.111149994665835
244,244,244,MLG57,12,4,MLG57,629,95,1,186,1179.1024475097656,1.8745666892047148
346,346,346,MLG32,1,15,MLG32,52,23,0,19,31.591110229492188,0.6075213505671575
245,245,245,1-6647,17,12,1-6647,62,31,0,12,36.42596435546875,0.5875155541204637
370,370,370,MLG62,10,5,MLG62,525,63,0,466,273.7082824707031,0.521349109468006
131,131,131,1-9283,18,16,1-9283,235,104,0,39,121.63438415527344,0.5175931240649934
462,462,462,1-1183,6,22,1-1183,45,22,0,0,22.0,0.4888888888888889
526,526,526,1-5002,1,15,1-5002,45,12,0,22,21.947601318359375,0.48772447374131944
364,364,364,1-7682,10,5,1-7682,141,52,0,35,67.82572937011719,0.48103354163203677
471,471,471,1-9794,1,15,1-9794,46,18,0,7,21.165145874023438,0.4601118668265965
360,360,360,1-6611,1,15,1-6611,89,29,0,24,39.8519287109375,0.44777447989817415
426,426,426,1-4355,15,16,1-4355,49,19,0,5,21.260818481445312,0.43389425472337373
68,68,68,1-7845,2,13,1-7845,36,7,0,19,15.591110229492188,0.4330863952636719
270,270,270,1-1390,3,21,1-1390,98,39,0,7,42.16514587402344,0.4302565905512596
353,353,353,MLG50,13,3,MLG50,319,90,0,94,132.50338745117188,0.4153711205365889
282,282,282,1-1608,9,2,1-1608,307,108,0,38,125.18222045898438,0.4077596757621641
483,483,483,1-9491,5,7,1-9491,80,25,0,15,31.782455444335938,0.3972806930541992
256,256,256,1-9277,8,12,1-9277,48,14,0,11,18.973800659179688,0.39528751373291016
250,250,250,1-9333,9,2,1-9333,102,29,0,24,39.8519287109375,0.3907051834405637
237,237,237,1-9667,9,2,1-9667,14,5,0,1,5.4521636962890625,0.3894402640206473
322,322,322,1-0296,2,13,1-0296,41,10,0,13,15.878128051757812,0.387271415896532
412,412,412,1-6858,1,15,1-6858,23,2,0,15,8.782455444335938,0.3818458888841712
228,228,228,1-17835,5,7,1-17835,17,5,0,3,6.3564910888671875,0.37391124052159924
274,274,274,1-0033,4,9,1-0033,10,1,0,6,3.712982177734375,0.3712982177734375
159,159,159,1-10696,5,7,1-10696,24,8,0,2,8.904327392578125,0.3710136413574219
179,179,179,1-4052,19,10,1-4052,13,3,0,4,4.80865478515625,0.36989652193509615
451,451,451,1-4098,13,3,1-4098,16,5,0,2,5.904327392578125,0.3690204620361328
402,402,402,1-5744,1,15,1-5744,18,3,0,8,6.6173095703125,0.3676283094618056
253,253,253,1-4649,13,3,1-4649,244,71,0,41,89.53871154785156,0.3669619325731621
499,499,499,1-8627,5,7,1-8627,25,6,0,7,9.165145874023438,0.3666058349609375
