,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
0,1-4417,10,17,1-4417,151,17,0,101,91.66582769155502,0.607058461533477
1,1-2400,18,5,1-2400,49,22,0,10,29.392656207084656,0.5998501266751971
2,1-6006,15,12,1-6006,57,9,0,34,34.13503110408783,0.5988601948085585
3,MLG52,20,18,MLG52,125,66,0,10,73.39265620708466,0.5871412496566772
4,1-7122,18,5,1-7122,197,26,0,116,111.754812002182,0.5672833096557462
5,1-7682,3,6,1-7682,141,40,0,53,79.18107789754868,0.561567928351409
6,1-1131,17,9,1-1131,138,69,0,11,77.13192182779312,0.5589269697666168
7,1-1462,13,10,1-1462,192,21,0,107,100.10142141580582,0.5213615698739886
8,1-8074,8,14,1-8074,145,31,0,60,75.35593724250793,0.5196961189138478
9,1-5002,1,13,1-5002,45,21,0,3,23.2177968621254,0.5159510413805644
10,1-9333,18,5,1-9333,102,34,0,25,52.48164051771164,0.5145258874285454
11,1-9156,15,11,1-9156,268,78,0,77,134.92345279455185,0.5034457193826561
12,1-7004,6,12,1-7004,381,30,0,217,190.42063969373703,0.4997917052329056
13,1-7807,6,12,1-7807,239,66,0,72,119.22712469100952,0.4988582623054792
14,1-9379,8,14,1-9379,58,14,0,20,28.78531241416931,0.4962984898994709
15,MLG69,5,8,MLG69,576,94,0,253,281.0342020392418,0.4879066007625725
16,MLG29,1,13,MLG29,164,36,0,59,79.61667162179947,0.4854675098890211
17,1-7530,6,12,1-7530,25,9,0,4,11.957062482833862,0.4782824993133545
18,1-7024,19,7,1-7024,498,64,0,235,237.7274208664894,0.4773642989286936
19,1-10060,3,1,1-10060,36,0,0,23,17.00310927629471,0.4723085910081863
20,1-7005,13,10,1-7005,285,21,0,153,134.10763996839523,0.4705531226961236
21,1-9768,5,8,1-9768,241,23,0,122,113.1904057264328,0.4696697333047004
22,1-5775,5,8,1-5775,244,36,0,106,114.36215579509737,0.4686973598159727
23,1-6061,1,13,1-6061,40,12,0,9,18.65339058637619,0.4663347646594047
24,1-8285,3,6,1-8285,72,20,0,18,33.30678117275238,0.4625941829548942
25,MLG57,2,3,MLG57,629,88,0,272,289.08024883270264,0.4595870410694795
26,1-18371,7,15,1-18371,120,13,0,57,55.13814038038254,0.4594845031698545
27,1-2545,11,4,1-2545,145,54,0,17,66.56751555204391,0.459086314152027
28,1-11350,4,16,1-11350,100,22,0,32,45.6564998626709,0.4565649986267089
