Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
232,1-18371,10,18,1-18371,120,50,0,19,58.49402371048927,0.4874501975874106
322,1-0296,14,4,1-0296,41,16,0,8,19.576431035995483,0.4774739277072069
321,1-5172,21,19,1-5172,120,30,0,51,52.79974785447121,0.43999789878726003
251,1-7268,5,15,1-7268,70,14,0,37,30.54099354147911,0.4362999077354159
327,P-16616,15,2,P-16616,28,11,0,1,11.447053879499435,0.4088233528392656
483,1-9491,13,11,1-9491,80,21,0,24,31.72929310798645,0.3966161638498306
411,MLG15,16,8,MLG15,105,27,0,31,40.8586702644825,0.3891301929950714
426,1-4355,15,18,1-4355,49,17,0,4,18.78821551799774,0.383432969755056
311,1-20578,14,16,1-20578,19,5,0,5,7.235269397497177,0.38080365249985143
506,1-6227,10,15,1-6227,52,4,0,34,19.199831902980804,0.3692275365957847
179,1-4052,2,17,1-4052,13,3,0,4,4.788215517997742,0.3683242706152109
153,1-1350,13,11,1-1350,195,26,0,102,71.59949570894241,0.36717690107149953
92,1-7807,1,14,1-7807,239,61,0,59,87.37617889046669,0.36559070665467236
272,1-1570,21,19,1-1570,142,13,0,86,51.44663363695145,0.3623002368799398
427,1-9379,15,10,1-9379,58,16,0,11,20.91759267449379,0.3606481495602378
504,1-5425,19,3,1-5425,17,3,0,7,6.129377156496048,0.360551597440944
434,MLG59,14,16,MLG59,71,21,0,10,25.470538794994354,0.3587399830280895
359,1-4417,9,21,1-4417,151,0,0,121,54.093519419431686,0.3582352279432562
484,MLG31,2,6,MLG31,33,10,0,4,11.788215517997742,0.3572186520605376
144,1-7744,5,15,1-7744,37,9,0,9,13.023484915494919,0.35198607879716
99,1-5775,3,7,1-5775,244,41,0,100,85.70538794994354,0.351251589958785
526,1-5002,10,2,1-5002,45,13,0,6,15.682323276996613,0.34849607282214695
346,MLG32,4,4,MLG32,52,13,0,11,17.91759267449379,0.34456908989411134
268,MLG44,2,6,MLG44,59,17,0,7,20.129377156496048,0.3411758840084076
459,1-2545,6,5,1-2545,145,18,0,69,48.846717685461044,0.33687391507214515
403,1-1770,4,4,1-1770,35,10,0,4,11.788215517997742,0.33680615765707833
473,1-9452,17,10,1-9452,16,4,0,3,5.341161638498306,0.33382260240614414
398,1-0303,13,11,1-0303,212,47,0,51,69.7997478544712,0.3292440936531661
319,1-3584,15,5,1-3584,26,8,0,1,8.447053879499435,0.32488668767305523
233,MLG07,4,4,MLG07,90,1,0,63,29.16439440846443,0.3240488267607159
501,1-18487,15,2,1-18487,23,7,0,1,7.447053879499435,0.32378495128258417
190,1-2382,11,12,1-2382,139,35,0,22,44.83518534898758,0.3225552902804862
192,1-9770,10,18,1-9770,50,15,0,2,15.89410775899887,0.3178821551799774
234,MLG29,8,13,MLG29,164,33,0,42,51.77626293897629,0.3157089203596115
552,MLG46,17,10,MLG46,17,4,0,3,5.341161638498306,0.3141859787351945
467,1-13247,3,7,1-13247,29,1,0,18,9.046969830989838,0.3119644769306841
337,1-18613,4,4,1-18613,25,6,0,4,7.788215517997742,0.31152862071990967
281,1-9995,1,14,1-9995,24,7,0,1,7.447053879499435,0.31029391164580983
465,1-5913,11,12,1-5913,14,3,0,3,4.341161638498306,0.31008297417845043
562,1-0003,3,7,1-0003,17,3,0,5,5.235269397497177,0.3079570233821869
560,1-0027,15,2,1-0027,29,8,0,2,8.89410775899887,0.3066933709999611
350,1-2282,11,12,1-2282,219,55,0,27,67.07045474648476,0.306257784230524
292,1-9997,8,18,1-9997,16,4,0,2,4.894107758998871,0.30588173493742943
213,1-18563,3,7,1-18563,8,2,0,1,2.4470538794994354,0.30588173493742943
259,1-3596,11,12,1-3596,223,47,0,47,68.01153233647346,0.30498444993934287
479,1-9286,16,8,1-9286,81,22,0,6,24.682323276996613,0.3047200404567483
510,1-3206,6,5,1-3206,45,11,0,6,13.682323276996613,0.3040516283777025
438,MLG10,12,3,MLG10,60,16,0,5,18.235269397497177,0.30392115662495295
223,1-0205,4,4,1-0205,34,8,0,5,10.235269397497177,0.3010373352205052
124,1-8427,16,8,1-8427,189,54,0,5,56.23526939749718,0.2975411079232655
547,MLG67,13,11,MLG67,27,4,0,9,8.023484915494919,0.2971661079812933
433,1-5654,4,4,1-5654,15,4,0,1,4.447053879499435,0.2964702586332957
344,1-6035,8,13,1-6035,23,5,0,4,6.788215517997742,0.2951398051303366
388,MLG49,7,17,MLG49,185,20,0,77,54.42314872145653,0.2941791822781434
108,1-9731,14,16,1-9731,11,1,0,5,3.235269397497177,0.29411539977247064
246,MLG56,12,3,MLG56,511,63,0,195,150.1755065023899,0.2938855313158315
87,MLG35,1,14,MLG35,49,13,0,3,14.341161638498306,0.2926767681326185
554,1-10444,15,2,1-10444,8,1,0,3,2.3411616384983063,0.2926452048122883
363,1-10785,21,19,1-10785,279,15,0,148,81.16397416591644,0.2909103016699514
283,1-3535,16,8,1-3535,315,51,0,90,91.23484915494919,0.28963444176174347
541,1-5424,10,18,1-5424,5,1,0,1,1.4470538794994354,0.28941077589988706
157,1-6061,3,2,1-6061,40,8,0,8,11.576431035995483,0.28941077589988706
535,1-5990,17,10,1-5990,5,1,0,1,1.4470538794994354,0.28941077589988706
345,1-1131,10,18,1-1131,138,34,0,13,39.81170043349266,0.2884905828513961
485,1-5980,8,13,1-5980,29,7,0,3,8.341161638498306,0.28762626339649333
155,1-9447,8,13,1-9447,7,2,0,0,2.0,0.2857142857142857
310,1-4855,3,7,1-4855,22,4,0,5,6.235269397497177,0.2834213362498717
343,1-4319,19,9,1-4319,163,32,0,31,45.8586702644825,0.2813415353649233
442,MLG11,3,7,MLG11,87,24,0,1,24.447053879499435,0.2810006193045912
255,1-9946,21,19,1-9946,12,2,0,3,3.3411616384983063,0.27843013654152554
13,1-9805,2,6,1-9805,26,5,0,5,7.235269397497177,0.2782795922114299
514,1-11206,17,10,1-11206,14,3,0,2,3.894107758998871,0.27815055421420504
265,1-11330,8,13,1-11330,14,3,0,2,3.894107758998871,0.27815055421420504
270,1-1390,11,12,1-1390,98,21,0,14,27.258754312992096,0.27815055421420504
191,1-8328,6,5,1-8328,114,29,0,5,31.235269397497177,0.2739935912061156
145,MLG06,4,4,MLG06,18,4,0,2,4.894107758998871,0.2718948754999373
161,MLG41,2,6,MLG41,66,13,0,11,17.91759267449379,0.27147867688626953
