Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
270,1-1390,11,14,1-1390,98,47,0,10,48.574547439813614,0.4956586473450369
170,1-5043,17,6,1-5043,123,56,0,13,58.0469116717577,0.4719261111525016
399,MLG60,15,12,MLG60,47,17,0,5,17.787273719906807,0.3784526323384427
488,1-11350,19,19,1-11350,100,35,0,2,35.31490948796272,0.3531490948796272
387,1-10539,15,12,1-10539,63,20,0,14,22.20436641573906,0.3524502605672867
499,1-8627,19,19,1-8627,25,8,0,2,8.314909487962723,0.3325963795185089
526,1-5002,9,11,1-5002,45,12,0,17,14.676730647683144,0.3261495699485143
427,1-9379,8,8,1-9379,58,18,0,5,18.787273719906807,0.32391851241218633
123,MLG55,11,14,MLG55,92,28,0,8,29.25963795185089,0.318039542954901
153,1-1350,7,10,1-1350,195,59,0,14,61.20436641573906,0.3138685457217388
141,MLG45,15,12,MLG45,70,20,0,12,21.889456927776337,0.31270652753966194
234,MLG29,9,11,MLG29,164,43,0,49,50.71528245508671,0.30923952716516284
305,1-7866,15,12,1-7866,318,92,0,38,97.98328027129173,0.3081235228656973
282,1-1608,7,10,1-1608,307,89,0,35,94.51091603934765,0.3078531467079728
364,1-7682,19,19,1-7682,141,42,0,7,43.10218320786953,0.30568924260900376
190,1-2382,11,14,1-2382,139,39,0,14,41.20436641573906,0.29643429076071265
510,1-3206,19,18,1-3206,45,10,0,19,12.991640135645866,0.2887031141254637
384,1-9270,20,16,1-9270,128,33,0,24,36.77891385555267,0.28733526449650526
389,1-0278,15,12,1-0278,79,21,0,10,22.574547439813614,0.2857537650609318
345,1-1131,15,12,1-1131,138,37,0,15,39.36182115972042,0.2852305881139161
174,MLG38,15,12,MLG38,77,20,0,12,21.889456927776337,0.2842786613996927
161,MLG41,11,14,MLG41,66,17,0,9,18.417092695832253,0.2790468590277614
320,MLG13,1,23,MLG13,140,39,0,0,39.0,0.2785714285714286
259,1-3596,13,17,1-3596,223,56,0,38,61.98328027129173,0.27795192946767594
540,1-5413,14,18,1-5413,39,8,0,18,10.834185391664505,0.277799625427295
483,1-9491,8,8,1-9491,80,20,0,14,22.20436641573906,0.27755458019673823
331,MLG75,8,8,MLG75,185,46,0,21,49.30654962360859,0.2665218898573437
245,1-6647,19,15,1-6647,62,13,0,22,16.46400436758995,0.2655484575417734
440,MLG52,10,2,MLG52,125,33,0,0,33.0,0.264
231,1-8450,11,14,1-8450,52,12,0,10,13.574547439813614,0.2610489892271849
450,1-2297,19,19,1-2297,25,6,0,3,6.472364231944084,0.2588945692777634
268,MLG44,8,8,MLG44,59,14,0,8,15.259637951850891,0.25863793138730323
493,1-1836,15,12,1-1836,20,5,0,1,5.157454743981361,0.25787273719906806
375,MLG14,19,19,MLG14,232,54,0,36,59.66837078332901,0.2571912533764181
484,MLG31,19,6,MLG31,33,8,0,3,8.472364231944084,0.2567383100589116
388,MLG49,17,6,MLG49,185,38,0,55,46.660010918974876,0.252216275237702
119,1-5929,15,12,1-5929,4,1,0,0,1.0,0.25
404,1-4682,20,2,1-4682,16,4,0,0,4.0,0.25
175,1-4910,10,2,1-4910,4,1,0,0,1.0,0.25
279,MLG43,11,14,MLG43,14,3,0,3,3.472364231944084,0.2480260165674346
553,1-5555,4,22,1-5555,10,2,0,3,2.472364231944084,0.24723642319440842
522,1-5282,17,6,1-5282,17,4,0,1,4.157454743981361,0.24455616141066833
179,1-4052,19,19,1-4052,13,3,0,1,3.1574547439813614,0.24288113415241241
146,1-7453,15,12,1-7453,13,3,0,1,3.1574547439813614,0.24288113415241241
215,1-19839,11,14,1-19839,13,3,0,1,3.1574547439813614,0.24288113415241241
350,1-2282,11,14,1-2282,219,49,0,24,52.77891385555267,0.24099960664635925
166,MLG40,8,8,MLG40,51,11,0,8,12.259637951850891,0.24038505787942924
225,1-9650,1,23,1-9650,25,6,0,0,6.0,0.24
168,1-9655,19,19,1-9655,27,6,0,3,6.472364231944084,0.23971719377570683
396,1-9963,20,16,1-9963,116,26,0,11,27.732002183794975,0.23906898434306012
479,1-9286,14,18,1-9286,81,14,0,34,19.353461295366287,0.23893162093044798
199,MLG39,11,14,MLG39,23,5,0,3,5.472364231944084,0.2379288796497428
180,1-0037,20,16,1-0037,35,8,0,2,8.314909487962723,0.23756884251322066
