iteration,raw_hv,norm_hv,log10_hv,pct_gain,pareto_size
1,5.378073598951784e+30,0.000622462222100901,-3.2058870012297804,0.0,1
2,6.311089822904243e+30,0.0007304502109842873,-3.136409381142011,17.348520930139518,2
3,6.95023041732275e+30,0.0008044248168197627,-3.094514539714244,10.127261889047038,3
4,7.62598906381791e+30,0.0008826376231270729,-3.054217564348341,9.72282364640601,4
5,1.0677814897537985e+31,0.001235858205733563,-2.9080313544899323,40.01875439606513,5
6,1.64989854380388e+31,0.0019096047960693054,-2.7190565032473124,54.51649608425988,6
7,1.6508969116654475e+31,0.0019107603144276012,-2.718793787382449,0.06051086385383598,7
8,1.714214526484408e+31,0.001984044590838435,-2.7024485714270736,3.8353463727232167,8
9,3.5021636809864146e+31,0.004053430186326868,-2.392177302590976,104.30136525378867,9
10,4.15033999340139e+31,0.004803634251621979,-2.318430067161995,18.50788173990803,10
11,4.298521967374801e+31,0.004975141165943057,-2.3031945919593984,3.570357469725504,11
12,3.20680492341725e+32,0.037115797724736686,-1.4304412007794058,646.0250169142938,12
13,4.134592067357271e+32,0.04785407485367211,-1.3200810754186663,28.931823609380885,13
14,4.1350697592303015e+32,0.04785960369479515,-1.320030901917237,0.01155354301582461,14
15,4.399336868538856e+32,0.0509182507932738,-1.2931265241832943,6.390874270468064,15
16,4.7037232330013915e+32,0.05444124112270129,-1.264071982539305,6.918914680967142,16
17,4.7066814852373994e+32,0.05447548015321064,-1.26379893314282,0.06289171555104972,17
18,4.7373005503293075e+32,0.05482986748066328,-1.2609828037697424,0.6505446605627623,18
19,4.746725417703115e+32,0.05493895159378605,-1.2601196325269952,0.19895016737226456,19
20,4.7885792415302016e+32,0.055423370851044,-1.2563070639473575,0.8817409928746108,20
21,5.148929131849174e+32,0.05959408717418025,-1.2247968280955608,7.5251942620839145,21
22,5.161043827388275e+32,0.05973430355773466,-1.223776195381027,0.23528573085545845,22
23,5.222165788156237e+32,0.06044173365921571,-1.2186630872212858,1.1842945499436506,23
24,5.399171927526654e+32,0.06249041582785479,-1.204186585411934,3.389515893422288,24
25,5.406227394779693e+32,0.06257207632846867,-1.2036194335947143,0.130676839851466,25
26,5.497692423036511e+32,0.06363069934070036,-1.196333303572858,1.691845747094118,26
27,6.518935996712822e+32,0.0754506481101021,-1.1223370253458849,18.575858652933753,27
28,6.778724516456008e+32,0.0784574596812038,-1.1053657576938127,3.9851368363515873,28
29,6.781510415067752e+32,0.07848970387809898,-1.1051873093973996,0.041097681503070936,29
30,6.78312631328877e+32,0.0785084064038052,-1.1050838380405064,0.02382799881022684,30
31,6.944123515466378e+32,0.08037179994752751,-1.0948963054244545,2.3734955644596956,31
32,6.949217959122074e+32,0.08043076341576474,-1.0945778091330844,0.07336337904057326,32
33,1.632893712107601e+34,1.8899232779023158,0.27644417419442224,2249.751758705654,33
34,1.755523213344633e+34,2.0318555710007327,0.3078928340515151,7.509949994158062,34
35,1.7923060058542912e+34,2.0744282475165408,0.316898417595192,2.0952609586733635,35
36,1.795605541099523e+34,2.0782471540503735,0.3176971944518989,0.18409441437199267,36
37,1.7966288175862038e+34,2.079431501835884,0.3179446189232854,0.05698782183833356,37
38,1.8001328640708587e+34,2.0834871111931235,0.31879081818181687,0.19503452523725204,38
39,1.801423125727709e+34,2.0849804695922556,0.3191019912099976,0.07167591251749737,39
40,1.801676750566905e+34,2.085274016859844,0.31916313182341394,0.014079137520441203,40
41,1.8018041117806155e+34,2.0854214256720085,0.31919383118020744,0.0070690379764412545,41
42,1.8043831673513787e+34,2.0884064436937253,0.31981502453882676,0.1431374006697426,42
43,1.8043831673513787e+34,2.0884064436937253,0.31981502453882676,0.0,42
44,1.8141576553031538e+34,2.0997195084527243,0.3221612832733261,0.5417079990899546,43
