conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
0,0,7,4,45,30,315,521,1072,3909,987,785,15.9902752293578,33523,269.0,3.0,20.0,96.59718334674837,21.91436141729355,8.719426989555359,8.793879747390747,1.4840291440486908,1895.9752321243288,12.126755714416504,11.416088044643402,294.39112544059753,3.771953821182251,0.5443645119667053,0.5542294979095459,52
0,0,3,8,46,51,378,378,1559,2911,823,759,15.935351681957188,29147,217.0,0.0,21.0,54.05425846576691,19.054614305496216,0.7274249941110611,5.087453126907349,9.902337193489076,1828.3564448356628,48.188963532447815,53.158485889434814,374.8622179031372,2.838960647583008,0.4146014153957367,0.0160797424614429,53
1,0,5,17,64,67,433,310,1839,2798,895,575,15.80788990825688,30883,266.0,0.0,22.0,83.97934257984161,35.468089282512665,1.824428141117096,8.382065892219543,6.080200672149658,1564.597487449646,58.43409895896912,60.786038637161255,313.0475163459778,2.877234697341919,0.609997034072876,0.9732010364532472,54
0,0,7,10,50,41,340,452,1457,2807,869,678,16.04764525993884,28736,227.0,4.0,22.0,22.433678954839703,32.1549254655838,8.915066123008728,6.29388689994812,3.2034307718276978,1890.377640724182,91.81702733039856,47.36730754375458,256.5441071987152,2.0510849952697754,0.5644204020500183,0.6362288594245911,55
0,0,12,12,149,67,456,687,1289,3624,721,526,14.98428134556575,19572,208.0,1.0,20.0,66.10147535800934,28.950391113758087,0.5242162570357323,5.531946420669556,3.286069929599762,1171.0045635700226,65.25387167930603,95.23399472236632,292.5950825214386,0.4515411555767059,0.5011721849441528,0.5077124834060669,56
1,0,1,5,45,32,282,443,1260,3256,1292,810,16.9965749235474,35705,218.0,5.0,22.0,52.94777482748032,26.82207301259041,8.43031108379364,0.2350831031799316,0.8565200865268707,1248.9865571260452,31.65380358695984,36.34034395217896,333.734393119812,2.6118581295013428,0.4726983904838562,0.7696278691291809,57
0,0,0,6,40,29,290,531,1408,2659,1054,876,16.720550458715596,39632,221.0,1.0,23.0,47.96698242425919,38.14638495445252,8.761049509048462,9.003136157989502,1.4903603494167328,1451.7879486083984,33.791980147361755,42.99155473709106,225.354728102684,2.503234386444092,0.8097652196884155,0.6457909941673279,58
0,0,3,10,57,62,396,408,1368,3235,909,596,16.3948623853211,40607,286.0,4.0,23.0,36.22672289609909,14.22861285507679,2.76365339756012,6.897157430648804,8.38133454322815,1953.0814290046687,25.651603937149048,34.8245233297348,207.94773697853088,3.346461057662964,0.0516871064901351,0.4612059593200683,59
2,0,5,3,50,36,329,337,1418,3181,846,682,16.18165137614679,29715,284.0,5.0,21.0,54.05390709638596,37.08909034729004,2.303958684206009,8.847819566726685,5.825297236442566,1534.9093079566956,29.31358516216278,17.84399300813675,272.77902364730835,2.996215581893921,0.5646152496337891,0.0195887219160795,60
1,0,1,7,40,34,322,194,1159,3840,985,740,16.272048929663608,38787,268.0,2.0,21.0,67.71155178546906,30.071801245212555,1.3854148983955383,3.9389032125473022,1.562460958957672,1390.329509973526,48.18126857280731,87.9302442073822,343.55372190475464,3.2566490173339844,0.5379535555839539,0.632809579372406,61
0,0,9,8,59,53,381,391,1443,3640,1022,577,15.577675840978593,26864,291.0,2.0,21.0,24.268265664577484,8.420834392309189,8.952938318252563,2.0282211899757385,6.110856533050537,1862.7811670303345,56.27795457839966,79.0558397769928,309.0193033218384,2.5771360397338867,0.6228614449501038,0.7317922115325928,62
0,0,5,5,71,45,293,564,1387,2860,1381,800,17.09211009174312,40157,227.0,2.0,22.0,42.91140466928482,41.01989716291428,7.989478707313538,0.7353020459413528,2.896658778190613,1561.8030428886414,0.1416718587279319,78.1848669052124,349.38098192214966,1.4201639890670776,0.088725596666336,0.5473699569702148,63
0,0,5,7,66,22,402,688,1077,3350,1113,698,15.894189602446485,23102,206.0,6.0,23.0,42.66853332519531,17.858503311872482,3.785338997840881,9.01467263698578,8.084983825683594,1657.7399969100952,61.1518144607544,52.88658738136292,317.4220561981201,1.961264371871948,0.3502435386180877,0.4428992569446563,64
0,0,3,7,27,39,317,340,1138,3303,1074,728,16.5834250764526,35417,275.0,1.0,20.0,17.691543474793434,15.929856225848198,7.307905554771423,4.784753620624542,3.247509002685547,1389.4924521446228,59.974777698516846,66.4888083934784,276.77602767944336,3.285360097885132,0.3423739373683929,0.1285863518714904,65
0,0,3,4,42,32,305,288,1453,2931,1089,769,16.36782874617737,39893,218.0,1.0,21.0,15.9578225761652,41.15900188684464,4.321619272232056,4.618728458881378,4.136148691177368,1355.2445769309998,43.70278418064117,6.739237904548645,254.31946516036987,2.503431558609009,0.9199385643005372,0.7138445377349854,66
0,0,4,21,90,57,417,394,1648,3378,791,614,15.080305810397553,22118,212.0,4.0,22.0,95.20704805850984,7.772530894726515,8.418642282485962,5.723764300346375,3.4111323952674866,1570.489227771759,70.52105665206909,47.26881980895996,250.6890833377838,2.931777238845825,0.245899885892868,0.3112687766551971,67
0,0,6,0,43,53,347,434,1211,3542,1395,754,16.344587155963303,31357,255.0,1.0,21.0,70.08418023586273,38.62170457839966,1.3337121903896332,8.395199179649353,9.974988102912905,1841.111242771149,9.45088043808937,11.312151700258257,379.275369644165,1.219864845275879,0.5627711415290833,0.604986846446991,68
0,0,1,3,55,38,321,667,1369,2949,804,728,15.485749235474009,28798,217.0,0.0,21.0,33.84426414966583,24.48177859187126,1.4185908436775208,4.941606223583221,7.435470223426819,1110.3066205978394,17.635272443294525,60.42807102203369,336.34965419769287,3.4284987449646,0.4654030203819275,0.4904168844223022,69
2,0,1,8,43,33,277,576,1112,3138,994,682,16.571926605504586,44537,228.0,3.0,20.0,75.01302897930145,29.482114911079407,3.9121922850608826,5.72907030582428,8.103503584861755,1557.945430278778,59.39120054244995,62.8628671169281,390.1740193367005,2.4169118404388428,0.8916820883750916,0.5297119617462158,70
0,0,2,0,55,21,380,671,1089,2981,1060,694,16.839633027522936,48192,250.0,2.0,21.0,89.08470213413239,22.22108542919159,6.780291795730591,2.468443214893341,4.247550666332245,1736.9893789291382,68.68290901184082,10.808901488780975,342.38524436950684,3.0220515727996826,0.378405898809433,0.2914313971996307,71
2,0,3,9,72,41,345,387,1650,2836,1225,785,16.7485626911315,39493,275.0,3.0,21.0,90.3900796175003,43.95598530769348,1.8309400975704195,1.2257687747478485,8.069586753845215,1415.3116643428802,36.728549003601074,18.640363216400143,293.01759004592896,2.84765100479126,0.410814106464386,0.4942126274108886,72
0,0,5,20,63,45,359,331,1520,3195,946,588,15.96697247706422,28009,221.0,2.0,21.0,35.16246795654297,32.042329013347626,8.002774119377136,5.950345993041992,9.615721106529236,1651.7022252082825,98.89785647392272,75.81567764282227,293.83286237716675,0.1917480528354644,0.7782001495361328,0.351180762052536,73
0,0,2,7,39,28,285,470,1016,2895,1190,736,16.960672782874617,46009,228.0,3.0,23.0,48.90175104141235,11.659969910979273,2.5867313146591187,5.571732521057129,3.5502973198890686,1546.3232398033142,32.4918657541275,44.15740966796875,337.33311891555786,3.2150321006774902,0.7115851640701294,0.2333978563547134,74
0,1,8,4,81,53,437,671,1179,2993,1013,673,16.136085626911314,30804,218.0,1.0,21.0,55.20590782165527,37.65125721693039,4.825315773487091,4.34565007686615,9.957497715950012,1717.845797538757,13.913863897323608,53.793978691101074,363.7112736701965,0.4563620984554291,0.3060064315795898,0.7177228331565857,75
0,0,7,9,70,51,387,444,1320,3520,980,590,15.982201834862384,31892,280.0,2.0,22.0,45.22471606731415,20.65389215946197,8.414082527160645,3.850894272327423,9.005500674247742,1434.4026446342468,44.232526421546936,73.60486388206482,378.7623882293701,2.768622398376465,0.3784683048725128,0.5735653042793274,76
0,0,5,9,65,41,422,646,1059,2989,1209,759,16.435596330275228,39326,280.0,2.0,22.0,90.3226488828659,35.25204807519913,4.771650731563568,5.072073936462402,4.460156857967377,1480.8513820171356,60.98313331604004,25.126266479492188,337.66465187072754,2.544459104537964,0.3816000521183014,0.5524152517318726,77
0,0,9,2,81,22,357,726,1261,3553,927,605,15.803119266055043,30639,250.0,2.0,21.0,64.53469514846802,16.301195323467255,5.661951303482056,8.603799939155579,5.840392708778381,1429.8078119754791,48.723432421684265,38.09755444526672,357.3905944824219,1.6177268028259275,0.3783142864704132,0.9504556655883788,78
1,0,6,6,56,42,285,332,1482,3378,1017,725,16.468990825688074,36805,243.0,0.0,20.0,80.24549841880798,48.60639393329621,9.115474820137024,0.7499953359365463,4.505093991756439,1359.2050969600675,69.68570947647095,98.59651923179626,315.2515769004822,2.352160692214966,0.632519006729126,0.7183944582939148,79
1,1,10,9,113,56,465,519,1278,3886,755,485,15.016330275229356,25039,236.0,0.0,20.0,38.6107748746872,7.390085272490978,2.390050441026688,2.7259939908981323,7.192599773406982,1876.7371773719788,26.923304796218872,79.93603944778442,274.4422495365143,2.3791465759277344,0.3376390039920807,0.3739706873893738,80
1,0,12,9,69,43,333,418,1152,4052,992,725,15.79577981651376,36553,243.0,0.0,20.0,25.924363434314728,33.86513143777847,3.3274197578430176,8.982600569725037,3.887010216712952,1352.8290390968325,40.68319499492645,69.11595463752747,277.7052104473114,3.906067132949829,0.0411716699600219,0.2160470634698867,81
0,0,17,18,103,93,523,531,2018,2847,533,413,14.687339449541284,18725,259.0,0.0,20.0,74.71730470657349,9.748246558010578,5.65299391746521,9.85411524772644,3.534936010837555,1394.813984632492,96.43241763114928,89.21273350715637,270.7578957080841,3.910781383514404,0.9629759788513184,0.4631962180137634,82
3,0,9,13,86,45,406,470,1281,3670,910,651,15.891559633027525,28379,284.0,5.0,21.0,16.765007227659225,35.724886655807495,9.137043356895449,9.114052653312685,7.4557167291641235,1770.213007926941,73.57653379440308,19.92996335029602,309.62722301483154,1.6957980394363403,0.2262217253446579,0.9027065634727478,83
1,0,4,5,36,39,313,305,1587,2998,1081,733,16.323669724770642,33422,217.0,0.0,22.0,67.90099084377289,28.22418302297592,6.255058646202087,1.7297503352165222,3.46925288438797,1826.4749646186829,92.22548007965088,72.51062989234924,206.90618604421616,1.248021364212036,0.5954906344413757,0.9631297588348388,84
0,1,1,3,50,38,288,433,1330,3137,1280,774,16.61131498470948,35401,213.0,2.0,23.0,23.461052179336548,44.67152625322342,0.2813238091766834,7.560035586357117,6.338292956352234,1755.842924118042,20.252320170402527,36.02397441864014,228.6423295736313,0.7682753801345825,0.6141965389251709,0.3308154344558716,85
1,0,8,12,73,37,402,666,1527,2727,1043,651,15.87051987767584,27849,266.0,0.0,22.0,46.06195151805878,45.50426095724106,6.549280285835266,7.618407607078552,7.749651670455933,1097.5545942783356,11.563228815793993,90.57806134223938,361.3178253173828,1.7356319427490234,0.9484538435935974,0.2072662413120269,86
2,0,0,1,34,21,289,686,713,3545,1215,824,16.412721712538225,33457,202.0,6.0,21.0,76.82678163051605,12.678980678319933,3.7431490421295166,2.968723475933075,6.436536908149719,1579.977035522461,71.55454158782959,81.91667199134827,284.98069643974304,3.796654939651489,0.1560356020927429,0.7175151109695435,87
1,1,1,4,64,33,312,463,1112,3453,1035,808,16.62544342507645,42709,218.0,5.0,22.0,15.15569355338812,28.89576256275177,1.7181798815727234,6.214390397071838,6.2807053327560425,1392.8470611572266,36.86834275722504,1.2196952477097511,391.941773891449,3.9972236156463614,0.415040522813797,0.3872752785682678,88
0,0,1,5,63,36,318,527,1181,2901,1350,803,16.937064220183487,43520,251.0,2.0,23.0,98.2147216796875,21.22755900025368,2.021951377391815,1.775016039609909,3.3749714493751526,1154.2819291353226,98.62470626831056,28.74503433704376,299.506539106369,3.850904941558838,0.1273232847452163,0.4806377291679382,89
0,0,3,6,46,21,358,478,1024,3670,1420,843,17.015045871559632,38686,284.0,2.0,23.0,66.34969234466553,36.47150367498398,2.6905694603919983,0.9026578068733216,0.395989790558815,1182.6301366090777,18.93697828054428,76.5637457370758,396.53342962265015,2.317983865737915,0.4943842589855194,0.7561295628547668,90
