conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
0,0,5,4,55,29,266,501,982,3562,1143,769,16.708990825688073,34174,232.0,0.0,23.0,12.369836270809174,43.0539745092392,2.370564192533493,7.468733787536621,4.817327857017517,1814.6851062774656,5.395139381289482,48.441281914711,300.92785358428955,2.6489408016204834,0.6951035857200623,0.4107993841171264,1
0,0,3,4,56,52,376,557,1312,3031,935,713,16.156269113149847,37225,251.0,2.0,23.0,83.1547349691391,9.595415629446508,0.9389891475439072,8.240604400634766,9.882792234420776,1912.0625257492063,55.34088015556336,60.6705367565155,221.82809561491013,3.350327730178833,0.2686570286750793,0.1596810668706894,2
0,0,3,2,53,22,330,356,1216,3083,987,812,16.61749235474006,38506,269.0,1.0,23.0,72.38066613674164,16.23063713312149,1.7902986705303192,8.85009765625,9.47518825531006,1576.3793587684631,91.1150872707367,85.17705798149109,337.0049476623535,3.9819068908691406,0.3842868208885193,0.4283690750598907,3
0,0,2,5,30,23,294,471,1255,2917,1206,743,16.791865443425078,36780,232.0,0.0,23.0,76.16282761096954,10.16515202820301,5.514078140258789,0.6750547885894775,9.196969270706177,1432.842344045639,81.06505870819092,53.803950548172,323.8778233528137,3.033859968185425,0.6852015852928162,0.7686335444450378,4
0,0,2,5,51,24,267,677,897,3215,1199,839,16.921284403669723,45133,269.0,1.0,23.0,97.04730093479156,31.56664192676544,3.993038535118103,4.396635293960571,7.797315716743469,1289.736032485962,96.16135954856873,67.56146550178528,266.5797710418701,3.7362215518951416,0.4561023712158203,0.3179149329662323,5
0,1,3,5,88,33,391,815,941,3186,944,685,15.915474006116208,31992,291.0,2.0,21.0,92.84722983837128,32.8147166967392,2.7935028076171875,6.249448657035828,2.019936293363571,1952.3047804832456,78.12461256980896,13.57816606760025,374.5220303535461,1.7242107391357422,0.7391473054885864,0.7083986401557922,6
0,0,10,12,78,52,411,799,1398,2673,890,503,15.393761467889908,22328,259.0,3.0,22.0,83.14348578453064,5.317508755251765,8.891169428825378,4.46355938911438,3.104337751865387,1203.5800516605375,9.04478132724762,28.478574752807617,309.81980562210083,2.9022340774536133,0.5555465817451477,0.1339900642633438,7
0,0,8,6,81,42,309,472,1233,3200,1168,888,16.684954128440367,35382,227.0,2.0,22.0,69.23694014549255,36.49793952703476,8.784780502319336,4.0598732233047485,1.653689742088318,1943.414807319641,97.55552411079408,66.17889404296875,247.63909578323364,0.0450968667864799,0.1982658803462982,0.3349554538726806,8
0,0,9,11,85,58,444,453,1587,3695,1135,596,16.085504587155963,26928,212.0,4.0,22.0,73.11988830566406,30.581619441509247,9.899665117263794,3.810803592205048,7.992163896560669,1236.2719178199768,56.91342353820801,93.26298236846924,327.26306915283203,1.512747287750244,0.0614143162965774,0.2293124198913574,9
0,0,2,6,78,49,322,696,1173,3272,978,625,16.415535168195717,42530,227.0,2.0,22.0,90.71034610271454,14.409244880080225,1.620243489742279,4.71076101064682,3.725344240665436,1649.308979511261,2.007142454385757,88.94717693328857,388.16806077957153,3.922384262084961,0.1692863702774047,0.916430115699768,10
0,0,1,3,42,23,286,586,1112,3237,906,728,16.54623853211009,44843,293.0,0.0,22.0,79.91249680519104,30.849389731884003,6.846688389778137,9.94715690612793,6.086764335632324,1149.4408398866651,8.591948449611664,96.77957892417908,266.7300879955292,3.889958620071411,0.9017245769500732,0.291133314371109,11
