iteration,raw_hv,norm_hv,log10_hv,pct_gain,pareto_size
1,2.999257064481204e+30,0.00034713623431495416,-3.459500052010739,0.0,1
2,4.2022244720153436e+30,0.000486368573149924,-3.3130344948959163,40.10884634666093,2
3,5.863256126700422e+30,0.0006786176072569932,-3.168374876439571,39.52743756899937,3
4,7.894807513476943e+30,0.0009137508696153868,-3.0391721967164536,34.64885965880168,4
5,8.259040092170513e+30,0.0009559074180752908,-3.0195841681486635,4.613571364112455,5
6,8.615847400341335e+30,0.0009972045602246915,-3.00121574413147,4.320203125167919,6
7,9.23560248530287e+30,0.0010689354728359802,-2.9710485105415394,7.1931994168905735,7
8,9.240697778097187e+30,0.0010695252057982855,-2.9708089758328797,0.05517011805592538,8
9,9.2582883205733e+30,0.0010715611482145023,-2.9699830410716075,0.1903594609251986,9
10,9.321708664021537e+30,0.0010789014657432334,-2.9670182168908,0.6850115404951022,10
11,1.0187722132572497e+31,0.0011791345060847796,-2.928436651292946,9.290286789303572,11
12,1.0193769263368745e+31,0.0011798344054824935,-2.928178943398837,0.05935704485808592,12
13,1.0252049362067805e+31,0.0011865797872763662,-2.925703053899378,0.5717227572384695,13
14,1.110488637096121e+31,0.0012852877744168067,-2.8909996234230366,8.318697840539775,14
15,1.1137433468953372e+31,0.001289054799647381,-2.889728619746216,0.2930880776706706,15
16,1.1168294153151676e+31,0.0012926266380962588,-2.888526898499212,0.2770897288350228,16
17,1.1835465968221673e+31,0.0013698455981738047,-2.8633283814859753,5.973802318608536,17
18,1.1837568963404817e+31,0.001370089000394076,-2.863251220343895,0.017768587977777636,18
19,2.649197418624008e+34,3.0662007160000093,0.48660058071994367,223695.73262160952,19
20,2.6554969390379555e+34,3.0734918275902263,0.48763206267009007,0.23778976869226523,20
21,2.6658470345812814e+34,3.085471104839446,0.4893214836405228,0.3897611551032536,21
22,2.671888113344465e+34,3.092463094148686,0.49030452540601993,0.22661010496171494,22
23,2.777564211759932e+34,3.214773393240662,0.5071503652746655,3.95510941823046,23
24,2.8616179605973495e+34,3.312057824765451,0.5200979104671086,3.026167621311594,24
25,2.9422400290297006e+34,3.4053704039695605,0.5321643572623382,2.8173596036390975,25
26,3.93320927684911e+34,4.552325551908692,0.6582333123373504,33.68077512514211,26
27,3.9486376157974335e+34,4.570182425691474,0.6599335359319776,0.3922582772072446,27
28,3.9699260848301476e+34,4.5948218574423,0.6622686783272358,0.5391345345935039,28
29,3.999056899802478e+34,4.62853807847509,0.6654438409730672,0.733787338853621,29
30,4.038131577894526e+34,4.673763400340886,0.6696667233477822,0.9770973274718202,30
31,4.101844619310582e+34,4.747505346424284,0.676465462491995,1.5777851758182688,31
32,4.116070536991888e+34,4.763970528925796,0.6779690661683193,0.3468175662806376,32
33,4.1187433918953243e+34,4.767064110989958,0.6782509926784455,0.06493705293469876,33
34,4.1266617969757437e+34,4.776228931684888,0.6790851349941515,0.19225293559198098,34
35,4.179891782462243e+34,4.837837711183151,0.6846512955430603,1.2899042399236398,35
36,4.32076317320878e+34,5.000883302324977,0.6990467202250039,3.370216217979558,36
37,4.335645302303889e+34,5.018107988777649,0.7005400030179716,0.34443288138045897,37
38,4.359406136228036e+34,5.045608953967634,0.7029135886875157,0.548034543128365,38
39,4.363786174916175e+34,5.050678443190017,0.703349719572814,0.10047328813296084,39
40,4.369973696288695e+34,5.057839926260064,0.703965080397466,0.14179249680214928,40
41,4.379505319944735e+34,5.068871898084184,0.7049113157532592,0.2181162706799475,41
42,4.421171595376381e+34,5.117096753907848,0.7090236286764411,0.9513922780706211,42
43,4.677787620600353e+34,5.414106042361519,0.7335267577443219,5.804253910713128,43
44,4.685173208544745e+34,5.422654176556418,0.7342119086946788,0.15788634592702686,44
