iteration,raw_hv,norm_hv,log10_hv,pct_gain,pareto_size
1,7.675003140768506e+28,8.883105487000585e-06,-5.0514351806074345,0.0,1
2,3.0115724886182256e+30,0.00034856163062710945,-3.4577204213684376,3823.871343610517,2
3,6.592032087175342e+30,0.0007629666767564053,-3.1174944298260483,118.89003542464647,3
4,8.945333952954105e+30,0.0010353395778882064,-2.9849171839122373,35.69918705882911,4
5,9.465711833051659e+30,0.0010955684991957937,-2.960360463477331,5.817310821869377,5
6,1.3412600801547746e+31,0.001552384352030989,-2.809000743580081,41.696694745287274,6
7,1.485393303451949e+31,0.0017192052123286446,-2.764672280809926,10.746105504052744,7
8,1.488532249513576e+31,0.001722838251751824,-2.7637554942693647,0.21132087066316538,8
9,2.696873534186212e+31,0.003121381405308116,-2.505653161132725,81.17669503415188,9
10,3.172307784865959e+31,0.003671652528780045,-2.4351384255028625,17.629089560671968,10
11,3.7212335229952595e+31,0.004306983244207476,-2.3658268178037773,17.30367213257317,11
12,3.7519667517743534e+31,0.004342554110849946,-2.3622547612753073,0.8258882058645053,12
13,4.110881862572808e+31,0.0047579651187185275,-2.322578746158272,9.566052541076466,13
14,4.174123538752741e+31,0.004831161503186043,-2.3159484440348788,1.5383968280799303,14
15,4.1915493870630055e+31,0.004851330309100701,-2.314139154865565,0.4174732287744292,15
16,4.388564659608488e+31,0.005079357244917231,-2.2941912409930065,4.7002970584948685,16
17,4.400290725445183e+31,0.005092929080376368,-2.2930323713823624,0.2671959227266036,17
18,4.412922014180076e+31,0.005107548627523236,-2.291787489881129,0.2870557770615358,18
19,4.428175901441338e+31,0.005125203589631177,-2.2902888783507938,0.34566410220362354,19
20,4.566564677795468e+31,0.005285375784485495,-2.2769241293922056,3.125186971662214,20
21,6.71747661223858e+31,0.007774857190090949,-2.1093075794233203,47.101313267317515,21
22,6.733604684425356e+31,0.007793523940307124,-2.108266126181525,0.24009122945648512,22
23,7.058860963843216e+31,0.008169977967411129,-2.087779114660323,4.830344141974493,23
24,7.310980200915206e+31,0.008461782639948155,-2.0725381346988283,3.5716702505317977,24
25,7.401767959578248e+31,0.008566861064326676,-2.0671782763448103,1.2418000892914154,25
26,7.40857458949447e+31,0.008574739108211191,-2.066779084764831,0.09195951498875342,26
27,7.694617852135652e+31,0.008905807699231078,-2.0503266867103496,3.860975673333945,27
28,7.694889991214926e+31,0.008906122675017275,-2.0503113270898012,0.0035367458723040745,28
29,7.695240315100964e+31,0.008906528142477967,-2.050291555492344,0.004552682188280027,29
30,8.71355926749151e+31,0.010085138041078136,-1.9963181529724632,13.23310138076156,30
31,8.815798150050416e+31,0.01020347008107687,-1.9912521046330305,1.1733308906308624,31
32,8.825388822553596e+31,0.010214570396474068,-1.9907798941675228,0.10878961087742434,32
34,8.849888632144903e+31,0.010242926657575119,-1.9895759369504749,0.27760600789279316,33
35,9.089571487646919e+31,0.010520337369961712,-1.9779703328473546,2.708314934398509,34
