conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
0,0,3,5,48,54,439,651,1171,3255,633,567,15.305626911314985,20122,251.0,0.0,21.0,25.04915326833725,30.6927889585495,1.8613411486148836,0.9039834141731262,4.582948088645935,1290.595769882202,59.08589959144592,20.318852365016937,267.44223833084106,0.5379214286804199,0.4659097194671631,0.8999788165092468,1
0,0,11,10,72,39,411,684,1154,2889,979,717,16.175351681957185,32558,221.0,2.0,21.0,79.04718399047852,21.09049141407013,7.717341184616089,9.008564949035645,5.784586668014526,1714.3758535385132,13.305465877056122,61.76688075065613,329.16393280029297,0.3439675569534302,0.8437017202377319,0.0648080185055732,2
2,1,5,12,100,49,426,610,1415,3424,826,638,15.343302752293578,27173,275.0,3.0,21.0,27.04997792840004,6.911027319729328,3.063306510448456,2.1924233436584477,6.916228532791138,1280.542254447937,52.00508832931519,20.191514492034912,261.0804498195648,2.075507402420044,0.2060515284538269,0.1027179136872291,3
0,0,7,16,88,86,464,495,1889,2791,958,499,15.420305810397554,20293,212.0,4.0,22.0,41.04402124881744,5.091515043750405,0.1204875484108924,1.201331987977028,6.748127341270447,1584.0626955032349,14.099255204200745,29.61480915546417,244.2378371953964,0.922829568386078,0.8239268660545349,0.5277007818222046,4
0,0,2,7,43,28,371,579,1431,3043,1501,682,17.175107033639144,37895,222.0,4.0,21.0,91.12997770309448,10.16871701925993,8.304057121276855,1.103208810091019,9.035040140151978,1969.5162773132324,65.88390469551086,35.53794026374817,254.9039661884308,2.405846357345581,0.1824233680963516,0.6797419786453247,5
0,1,2,8,67,28,378,475,895,3134,1082,810,16.612905198776758,37925,211.0,1.0,21.0,38.63700687885285,21.173858493566517,0.1351382583379745,3.319582939147949,2.105383425951004,1945.148289203644,84.42121148109436,19.8173850774765,370.5362915992737,3.1558332443237305,0.5457931160926819,0.4983616173267364,6
2,1,8,17,90,101,480,499,1729,3225,522,373,14.28256880733945,15210,231.0,3.0,20.0,57.06091284751892,9.213409386575222,1.0157236456871033,8.76408338546753,3.973773121833801,1026.896784082055,56.7193865776062,34.800878167152405,350.81807374954224,2.928595781326294,0.3768127858638763,0.7442905902862549,7
0,0,3,1,49,14,255,453,1007,3474,1242,838,16.776085626911314,38344,251.0,0.0,21.0,19.169470816850662,48.11535120010376,0.3573206812143326,5.56479811668396,3.5341352224349976,1635.9489560127258,91.85587763786316,78.05753350257874,347.5239038467407,3.1817080974578857,0.4396386742591858,0.2175872325897216,8
0,0,4,8,49,26,417,489,1374,2694,849,642,16.23290519877676,39966,283.0,0.0,21.0,23.404839783906937,28.838290870189667,0.8368749916553497,5.595869421958923,8.333818316459656,1457.1495950222015,60.441821813583374,32.806700468063354,271.07547521591187,3.393902063369751,0.4826152920722961,0.5176273584365845,9
2,0,7,17,93,62,397,661,1481,3634,682,513,14.96617737003058,24606,277.0,3.0,20.0,74.2123144865036,24.020755141973492,4.552689492702484,5.593805909156799,5.638999938964844,1711.891531944275,96.80795073509216,74.11347031593323,227.14457213878632,1.3646836280822754,0.0202395543456077,0.4905819296836853,10
0,1,8,16,106,63,420,582,1586,3562,930,519,15.134984709480122,25927,259.0,0.0,20.0,81.44128620624542,20.69398313760757,5.9410154819488525,3.0065837502479558,0.598236620426178,1393.3238685131073,75.37246346473694,23.36567640304565,253.7136733531952,1.4827957153320312,0.8826245069503784,0.5939422249794006,11
1,0,7,13,109,51,450,565,1475,3152,710,621,14.973333333333333,25025,236.0,0.0,20.0,99.12075579166412,11.82890683412552,4.963536262512207,3.109215795993805,5.587741732597351,1976.7476320266724,27.20053195953369,73.48014116287231,285.6969952583313,2.500312089920044,0.8201169371604919,0.5180726051330566,12
0,1,1,2,52,25,260,514,1165,2948,1129,802,16.818715596330275,40833,213.0,2.0,23.0,15.57207766920328,37.49374985694885,2.2048817574977875,2.461000233888626,7.743517160415649,1927.4032711982727,63.14058303833008,39.94235098361969,205.2420049905777,1.4411613941192627,0.6028059124946594,0.585127592086792,13
0,0,4,10,85,53,348,611,1210,3372,961,622,15.913761467889907,27180,221.0,2.0,21.0,78.50765764713287,44.34838712215424,6.910170316696167,0.2455880120396614,9.377527236938477,1846.5362787246704,68.23897361755371,83.49679112434387,304.1521668434143,0.4174425005912781,0.9868133068084716,0.5834662318229675,14
0,1,5,9,80,42,406,682,1471,2983,867,704,15.421529051987768,20728,223.0,0.0,21.0,47.42562413215637,31.56200975179672,4.087603092193604,7.127061486244202,4.96723473072052,1025.01567825675,1.094875484704971,37.12656795978546,311.3860249519348,0.4009914696216583,0.930303156375885,0.195170521736145,15
0,0,4,9,52,32,392,342,1444,2917,1222,770,16.83388379204893,41082,280.0,2.0,22.0,27.101509869098663,30.742281079292297,9.246914386749268,2.061032056808472,1.0154715180397034,1226.427897810936,34.38011705875397,3.1595420092344284,309.15234088897705,3.485748052597046,0.7663503289222717,0.1010313555598259,16
1,0,8,18,83,44,484,771,1295,3033,660,463,15.015474006116207,22093,203.0,3.0,20.0,91.48485004901886,21.10476747155189,0.1231094449758529,7.40970253944397,6.619549989700317,1463.533729314804,23.531101644039158,67.503422498703,358.25061798095703,2.8578438758850098,0.5116450786590576,0.6598949432373047,17
0,0,23,19,140,62,455,782,1614,3472,574,380,14.14091743119266,15608,259.0,0.0,20.0,82.79744863510132,6.307446639984846,4.211475849151611,4.264957904815674,3.2271024584770203,1386.2266838550568,26.02158486843109,77.08315849304199,256.31028413772583,0.16142438352108,0.4819941818714142,0.3848911821842193,18
2,0,4,8,60,49,388,704,1336,2984,890,658,15.244954128440368,18203,202.0,6.0,21.0,82.82994091510773,30.382961630821228,0.7430431246757507,0.6034357845783234,8.373110294342041,1905.0962328910828,77.14796662330627,51.5191912651062,214.7724747657776,0.6815178394317627,0.4950648546218872,0.3835330903530121,19
1,1,11,6,88,46,432,755,1310,3083,827,694,15.23920489296636,28120,203.0,3.0,20.0,96.71088755130768,12.52280369400978,4.138031303882599,7.211369276046753,0.8019617944955826,1058.1707432866096,3.807536512613297,21.24190628528595,396.6018915176392,1.6145446300506592,0.951409101486206,0.9363362789154052,20
