conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,iteration
0,0,3,6,42,37,394,141,1325,3266,1061,688,16.522691131498473,30270,275.0,1.0,20.0,54.68054354190826,37.08353281021118,6.293588280677795,1.1846182495355606,9.771794080734251,1208.8724672794342,7.327954471111298,30.40758967399597,219.1514864563942,2.3052642345428467,0.1536981761455536,0.3210119307041168,11
1,0,2,6,41,31,320,343,1213,2844,1051,871,16.983853211009173,46635,268.0,2.0,21.0,79.42536473274231,33.644248843193054,8.837856650352478,6.618993878364563,9.80360984802246,1050.912607461214,98.53204488754272,16.15707576274872,219.10117864608765,3.748022079467773,0.9886530637741088,0.6336332559585571,12
0,0,4,17,102,42,468,565,1758,3039,560,402,14.360795107033638,15848,222.0,2.0,20.0,55.746705532073975,21.014482975006104,3.804392218589783,9.05826449394226,6.640663743019104,1001.0458938777448,45.36421298980713,26.70671045780182,261.2577676773072,1.824804782867432,0.8550427556037903,0.2295042276382446,13
0,0,12,23,77,62,362,645,1237,3353,859,497,15.582568807339449,29187,211.0,1.0,21.0,38.70032846927643,13.852626830339432,2.2054699063301086,0.6486453860998154,7.616159319877624,1070.4975128173828,3.173495084047317,6.549321860074997,209.40137654542923,0.2292191982269287,0.5546603798866272,0.8150634169578552,14
2,0,1,5,60,27,274,574,929,3118,1059,675,16.630886850152905,51157,284.0,5.0,21.0,10.188877219334245,45.41347891092301,1.2510846555233002,5.128459334373474,6.29822850227356,1402.2196829319,20.360887050628666,75.09213089942932,207.88716077804563,3.320037603378296,0.5392870306968689,0.083958551287651,15
0,0,5,8,63,33,369,421,1074,3484,959,786,16.124648318042812,38957,223.0,4.0,21.0,31.902056485414505,28.989704251289368,9.566713571548462,8.927398324012756,6.324936151504517,1875.021517276764,98.87562394142152,15.694795548915865,384.62984561920166,0.81907057762146,0.5285437703132629,0.530799925327301,16
0,0,13,13,91,37,436,746,1245,2854,1277,699,16.501284403669725,34736,259.0,3.0,22.0,61.06261312961578,42.48538374900818,0.0449313316494226,8.236578106880188,2.07296758890152,1183.6955100297928,96.91750407218932,63.47036361694336,355.3298234939575,0.7338383197784424,0.8576380014419556,0.7796704769134521,17
0,0,2,6,46,50,293,497,1334,2993,1129,781,16.631987767584096,38552,221.0,1.0,23.0,38.48145484924317,27.012035101652145,7.681612372398376,6.978928446769714,3.0112549662590027,1438.513845205307,69.26008462905884,96.82263135910034,241.93018674850464,1.9466731548309328,0.5600774884223938,0.1008713543415069,18
2,0,9,9,56,36,418,651,1180,3551,941,644,15.524709480122324,30580,284.0,5.0,21.0,15.112129785120487,18.56328994035721,3.640167117118835,4.010502398014069,7.717777490615845,1352.3699343204498,39.93440270423889,75.31389594078064,234.82777774333957,0.9891873598098756,0.439205527305603,0.8746193051338196,19
1,0,0,9,41,30,331,190,1055,4050,1001,735,16.23064220183486,37667,268.0,2.0,21.0,98.16054105758668,27.86741435527801,7.250186800956726,0.6753303110599518,9.298552870750427,1674.5710968971252,63.73699903488159,8.252979815006256,363.1592273712158,2.300714492797852,0.1329732090234756,0.9039816856384276,20
2,0,8,20,123,53,431,597,2121,2581,596,506,14.839694189602447,16385,277.0,3.0,20.0,54.245038628578186,11.38800598680973,4.893180727958679,8.154646158218384,1.471654623746872,1342.3080444335938,15.000297129154204,53.510087728500366,290.16841650009155,0.1237277835607528,0.9217780232429504,0.4639255106449127,21
0,0,3,7,55,45,337,639,1122,3267,1137,819,16.4662996941896,36017,280.0,2.0,22.0,69.6556544303894,28.15727263689041,3.610512614250183,7.5742655992507935,3.8229557871818542,1645.948886871338,13.376541435718536,17.80865490436554,335.2842211723328,0.6434481739997864,0.6215894222259521,0.453147828578949,22
0,0,2,7,54,33,393,734,1197,3097,985,727,16.134801223241592,29620,221.0,1.0,23.0,43.78452807664871,40.87467163801193,4.691241681575775,8.13128650188446,6.563014388084412,1129.7497600317,67.1095073223114,74.3514895439148,347.41894006729126,2.258697748184204,0.2818605601787567,0.6305126547813416,23
0,0,2,5,54,25,305,432,1219,2946,1287,748,16.978776758409786,29849,206.0,6.0,23.0,57.12718486785889,16.928496956825256,4.007331132888794,1.4683786034584043,5.488648414611816,1443.3629512786863,48.18645715713501,12.068554759025574,360.75422763824463,2.308774948120117,0.4688138961791992,0.3131503462791443,24
1,0,7,9,105,68,465,594,1540,3416,683,414,14.666177370030582,26512,243.0,0.0,20.0,87.51400589942932,15.505383238196371,8.640954494476318,3.997257947921753,1.615206003189087,1975.7739901542664,12.726320326328278,31.90685510635376,206.2228158116341,0.7808792591094971,0.229645237326622,0.2508721947669983,25
0,0,4,6,54,31,328,418,1273,3472,1325,812,16.445626911314985,35856,280.0,2.0,22.0,55.517231822013855,17.664354294538498,2.883422374725342,2.8925850987434387,0.394483171403408,1475.9534895420074,32.48039484024048,79.06070947647095,310.36672592163086,1.5040236711502075,0.2633824348449707,0.8082553148269653,26
0,0,3,5,64,30,282,434,1178,3382,1229,696,16.325688073394495,26962,226.0,5.0,22.0,83.94897997379303,24.486523419618607,0.5024147033691406,6.249707341194153,9.23051655292511,1409.9200367927551,22.24353104829788,30.944979190826416,233.061745762825,0.6812605261802673,0.2896955907344818,0.1888012140989303,27
0,0,5,13,81,30,352,556,1197,3541,1168,748,16.648318042813457,38064,227.0,2.0,22.0,72.53810107707977,15.5564746260643,9.366373419761658,3.826155364513397,1.8187819421291351,1473.4083712100985,70.46043276786804,60.77236533164978,234.00318324565887,0.972587525844574,0.2274537533521652,0.9602233171463012,28
0,0,5,8,57,28,323,563,1368,2871,1229,959,16.776207951070337,46963,280.0,2.0,22.0,62.81127393245697,45.30227720737457,5.455523729324341,3.950621783733368,5.097252130508423,1004.7660181298852,7.64305517077446,33.71807932853699,346.7273950576782,3.0139036178588867,0.912442684173584,0.8786446452140808,29
0,0,1,6,43,30,326,568,830,3891,775,664,16.184954128440367,34980,291.0,2.0,21.0,52.18921393156052,18.31367015838623,4.385724365711212,4.341582655906677,3.120259940624237,1596.6100096702576,5.647748336195946,44.2731648683548,238.8021528720856,3.2480595111846924,0.0696057751774787,0.7970396280288696,30
0,0,3,10,66,33,305,595,1414,2679,1023,747,16.31125382262997,36586,280.0,2.0,22.0,24.43945363163948,32.85488545894623,9.156021475791931,8.120090961456299,3.557955026626587,1991.487681865692,57.63975381851196,95.42303085327148,356.7528009414673,0.3053693771362304,0.7725539207458496,0.4653363227844238,31
0,0,6,7,66,41,435,575,1185,3024,1198,659,16.513822629969418,37555,217.0,0.0,22.0,43.05759847164154,9.609051644802094,4.696527719497681,1.3599450886249542,6.2895625829696655,1915.129780769348,28.693166375160217,16.691498458385468,345.2964663505554,2.372682571411133,0.2777614891529083,0.2600066661834717,32
0,0,3,6,63,42,331,350,1070,4142,1104,763,16.30165137614679,31253,251.0,0.0,21.0,12.562139593064783,39.9492210149765,6.840609908103943,4.327675104141235,8.996352553367615,1509.9440813064575,0.7743918336927891,68.30171942710876,313.91485929489136,2.525597095489502,0.0780298113822937,0.4376407861709595,34
0,0,2,4,54,19,307,574,1070,3222,1265,821,16.91737003058104,30158,206.0,6.0,23.0,12.00938643887639,25.024624168872837,5.972902774810791,1.6732123494148254,9.412225484848022,1803.199827671051,56.53905272483826,50.47740936279297,276.55574679374695,1.7191778421401978,0.6225336194038391,0.6782220602035522,35
