,Exam Group,Exam Block
292,1-11045,23
293,MLG20,5
294,1-3051,15
295,1-7522,5
296,1-21180,17
297,1-3702,1
298,1-7107,23
299,1-9316,18
300,1-7083,6
301,1-6684,9
302,1-8899,1
303,1-6543,15
304,1-10294,18
305,1-7472,22
306,1-18987,19
307,1-5199,6
308,1-1025,1
309,1-7481,16
310,1-9486,1
311,1-3739,11
312,1-3364,10
313,1-3631,1
314,1-11388,2
315,MLG31,7
316,1-4776,18
317,1-3733,3
318,1-3496,9
319,1-20040,3
320,1-0541,10
321,MLG30,21
322,MLG22,19
323,1-7946,7
324,1-3369,11
325,1-6625,2
326,1-9095,2
327,1-4609,3
328,1-7883,6
329,1-19755,12
330,MLG28,6
331,1-9412,6
332,1-6501,10
333,1-3047,8
334,1-3693,8
335,1-9276,18
336,1-8678,23
337,1-1035,8
338,1-3523,22
339,1-7523,21
340,1-0487,2
341,1-0983,7
342,MLG53,20
343,1-8754,15
344,1-9294,1
345,1-2364,19
346,1-10823,1
347,1-7720,8
348,MLG62,6
349,MLG57,3
350,1-19891,23
351,1-9399,21
352,1-2275,7
353,1-8681,4
354,1-11438,20
355,1-8666,3
356,1-18045,8
357,1-7488,11
358,MLG18,19
359,1-6166,4
360,MLG67,16
361,1-0691,8
362,1-0429,16
363,1-7993,10
364,MLG02,22
365,1-18435,1
366,MLG63,21
367,1-5154,12
368,1-4011,10
369,1-8564,10
370,1-7971,10
371,MLG66,4
372,1-6511,1
373,MLG73,22
374,MLG74,1
375,1-8990,7
376,1-18412,18
377,1-7901,21
378,1-5819,2
379,1-5228,15
380,MLG64,5
381,1-7987,15
382,1-18469,12
383,1-0582,6
384,1-0584,6
385,MLG70,14
386,MLG08,14
387,1-3469,15
388,1-8019,13
389,1-0598,23
390,1-1005,9
391,1-8165,17
392,1-18266,22
393,1-2292,13
394,1-8808,2
395,1-18620,20
396,1-11132,19
397,1-6492,6
398,MLG65,13
399,1-8087,9
400,MLG71,14
401,1-7038,18
402,1-1958,6
403,1-7402,8
404,1-9291,15
405,1-9365,4
406,1-6558,23
407,1-5899,10
408,1-8023,13
409,1-7297,2
410,1-8368,11
411,1-9135,19
412,1-7403,13
413,1-1763,14
414,1-5140,5
415,1-7872,14
416,1-3246,2
417,1-3026,19
418,1-1655,11
419,1-1176,5
420,1-7057,8
421,1-12345,11
422,1-3405,11
423,1-5696,1
424,1-8061,5
425,1-10919,3
426,1-7332,1
427,1-8613,19
428,1-7733,4
429,1-8949,14
430,1-8718,19
431,1-9115,4
432,1-1067,14
433,MLG55,16
434,1-6835,20
435,1-10882,5
436,1-8702,20
437,1-19093,10
438,1-9100,8
439,1-8062,5
440,1-9197,23
441,1-3717,13
442,1-7770,7
443,1-4397,8
444,1-2083,5
445,MLG61,21
446,1-1166,5
447,7W2-0103,16
448,1-6249,21
449,1-10960,15
450,1-2432,1
451,1-7146,6
452,1-18370,15
453,MLG45,16
454,1-6678,4
455,1-10981,7
456,1-2006,12
457,1-9071,13
458,1-9063,17
459,1-8284,10
460,1-8044,1
461,1-9351,3
462,1-8484,13
463,1-8187,4
464,1-8629,20
465,1-8053,2
466,1-1687,15
467,MLG82,20
468,1-11523,23
469,1-6494,13
470,1-10043,10
471,1-8618,4
472,MLG52,18
473,1-3174,11
474,1-6608,14
475,1-11522,19
476,MLG01,13
477,1-20081,1
478,1-8916,4
479,1-7809,7
480,1-1514,20
481,1-19851,7
482,1-11534,1
483,MLG47,16
484,MLG35,1
485,MLG25,3
486,1-6506,2
487,1-7467,6
488,1-18369,22
489,1-8058,7
490,1-6591,15
491,MLG51,22
492,1-3257,2
493,1-3162,7
494,MLG37,3
495,1-5515,20
496,1-18973,8
497,1-3216,5
498,MLG38,16
499,1-3135,5
500,MLG50,17
501,MLG56,1
502,1-8055,17
503,1-0295,11
504,1-18507,21
505,1-7936,2
506,1-3302,14
507,1-19067,5
508,1-8057,11
509,1-9473,18
510,1-1119,12
511,1-8691,1
512,1-9121,7
513,1-7453,1
514,1-6764,16
515,1-8480,1
516,1-0337,21
517,1-9436,3
518,1-3356,13
519,1-10800,18
520,1-8287,7
521,1-8630,1
522,1-10808,2
523,MLG04,5
524,1-3734,5
525,1-3117,1
526,1-11205,23
527,1-5568,3
528,MLG77,21
529,1-11533,10
530,1-7721,16
531,1-8951,22
532,1-9182,5
533,1-3371,2
534,MLG48,5
535,1-9253,17
536,1-1964,19
537,1-9499,2
538,1-18794,17
539,1-6559,5
540,1-8711,13
541,1-7301,3
542,1-5287,2
543,1-1959,11
544,1-20124,12
545,1-8291,2
546,1-9601,23
547,1-9600,3
548,1-3380,3
549,1-10622,2
550,1-3727,5
551,1-18869,9
552,1-9396,1
553,1-17965,3
554,1-18770,19
555,1-20068,9
556,1-5304,9
557,P1-17272,1
558,1-8628,1
559,1-9466,17
560,1-8940,13
561,1-3699,1
562,1-3142,10
563,1-11121,16
564,1-5303,1
565,1-19069,14
566,1-19192,4
567,1-5713,14
568,1-7910,16
569,1-10217,16
570,1-5965,1
571,1-4387,21
572,1-9584,4
573,1-3100,20
574,1-4618,17
575,1-5714,4
