,Unnamed: 0,Exam Group,Exam Block
127,127,MLG56,7
128,128,1-8754,21
129,129,1-3246,19
130,130,1-6501,18
131,131,MLG47,16
132,132,1-9260,12
133,133,1-4397,13
134,134,1-7057,13
135,135,1-7720,23
136,136,MLG51,4
137,137,1-8916,10
138,138,1-7993,20
139,139,1-9341,24
140,140,1-19891,3
141,141,1-12345,1
142,142,1-7187,3
143,143,1-3135,17
144,144,1-7081,22
145,145,MLG78,7
146,146,1-7539,17
147,147,1-7589,9
148,148,1-6677,1
149,149,1-7547,24
150,150,1-8228,16
151,151,MLG29,23
152,152,1-7725,20
153,153,1-3717,21
154,154,MLG83,24
155,155,1-5687,6
156,156,1-9157,6
157,157,1-8666,17
158,158,1-7107,5
159,159,1-2364,19
160,160,1-7636,18
161,161,1-8368,1
162,162,1-10960,14
163,163,1-1119,24
164,164,1-6591,15
165,165,1-9454,16
166,166,1-5696,13
167,167,1-6637,12
168,168,1-7523,20
169,169,1-7900,7
170,170,1-9276,10
171,171,1-6654,1
172,172,MLG18,8
173,173,MLG17,18
174,174,1-7733,20
175,175,MLG32,22
176,176,1-0582,21
177,177,1-19121,6
178,178,1-19068,14
179,179,1-9294,22
180,180,MLG77,7
181,181,1-1466,3
182,182,1-8678,15
183,183,MLG42,24
184,184,1-9071,6
185,185,1-9291,23
186,186,1-1176,1
187,187,1-6506,1
188,188,MLG69,16
189,189,1-0429,17
190,190,1-7625,21
191,191,MLG58,9
192,192,MLG82,23
193,193,1-6625,17
194,194,1-8628,9
195,195,1-7522,2
196,196,1-7943,24
197,197,1-6953,1
198,198,MLG30,24
199,199,1-3405,1
200,200,1-8630,19
201,201,1-4380,24
202,202,1-1367,17
203,203,1-9644,21
204,204,1-6214,13
205,205,MLG27,22
206,206,1-1514,20
207,207,1-4874,3
208,208,1-8629,21
209,209,1-6249,20
210,210,1-7488,1
211,211,1-3254,20
212,212,1-0447,21
213,213,1-9351,24
214,214,1-8087,7
215,215,1-7936,21
216,216,1-2829,1
217,217,1-19133,6
218,218,1-8986,17
219,219,1-5159,1
220,220,1-18620,3
221,221,1-10043,5
222,222,1-7403,21
223,223,1-11205,20
224,224,7W1-20421,1
225,225,1-17959,24
226,226,1-0455,1
227,227,MLG20,2
228,228,1-18412,18
229,229,1-8055,9
230,230,1-5686,11
231,231,1-9515,24
232,232,1-8058,24
233,233,1-8061,3
234,234,1-8053,20
235,235,1-10800,6
236,236,1-8702,5
237,237,1-8044,17
238,238,1-18469,14
239,239,1-8287,3
240,240,1-7332,21
241,241,1-8729,1
242,242,1-8618,16
243,243,1-11438,18
244,244,1-8177,22
245,245,1-8300,1
246,246,1-18266,15
247,247,1-5185,8
248,248,1-9542,7
249,249,1-8284,5
250,250,P1-0004,20
251,251,1-20045,1
252,252,1-10808,20
253,253,1-2432,20
254,254,1-8735,1
255,255,1-19884,22
256,256,1-7464,15
257,257,1-9040,10
258,258,MLG24,23
259,259,1-6494,11
260,260,1-8808,9
261,261,1-11189,21
262,262,1-4874,7
263,263,1-2083,24
264,264,7W1-8534,10
265,265,1-18635,8
266,266,1-8973,24
267,267,1-8057,21
268,268,1-5287,10
269,269,1-18956,3
270,270,1-6492,3
271,271,1-20068,17
272,272,1-3302,24
273,273,1-1025,19
274,274,1-1964,19
275,275,1-8951,20
276,276,1-8135,15
277,277,1-8537,14
278,278,1-7348,10
279,279,1-8750,3
280,280,1-5568,23
281,281,1-3075,1
282,282,MLG37,23
283,283,1-18816,14
284,284,1-8545,18
285,285,1-7656,10
286,286,1-7723,3
287,287,1-3477,6
288,288,7W1-12374,3
289,289,1-11045,20
290,290,1-7809,16
291,291,1-7326,11
292,292,1-7418,1
293,293,1-8711,21
294,294,1-8834,9
295,295,1-0984,17
296,296,1-3489,3
297,297,1-7622,13
298,298,1-3081,24
299,299,1-3469,9
300,300,MLG01,22
301,301,MLG35,24
302,302,MLG31,24
303,303,1-3077,4
304,304,1-7581,3
305,305,1-1047,1
306,306,1-6101,17
307,307,1-7579,12
308,308,1-19093,6
309,309,1-10018,1
310,310,1-0454,24
311,311,1-2006,21
312,312,MLG43,8
313,313,1-0754,10
314,314,1-8765,17
315,315,1-7390,21
316,316,1-0584,21
317,317,1-7899,18
318,318,1-6764,3
319,319,1-7655,24
320,320,1-11209,2
321,321,1-9543,14
322,322,1-9063,4
323,323,1-8924,6
324,324,1-8859,5
325,325,1-8497,24
326,326,1-2699,12
327,327,1-8613,1
328,328,1-5109,24
329,329,1-8990,15
330,330,1-6737,24
331,331,1-6835,2
332,332,1-17970,19
333,333,1-3216,16
334,334,1-18987,8
335,335,1-6543,21
336,336,1-3162,5
337,337,1-11132,24
338,338,1-18973,2
339,339,1-8853,1
340,340,1-3491,1
341,341,7W2-19692,17
342,342,1-3079,8
343,343,7W1-0102,24
344,344,1-18435,8
345,345,1-7870,1
346,346,1-1763,1
347,347,1-4776,15
348,348,1-3257,6
349,349,1-9499,23
350,350,1-8864,22
351,351,1-10981,5
352,352,1-7456,7
353,353,1-0363,12
354,354,1-18794,12
355,355,1-6661,3
356,356,1-8126,1
357,357,1-7883,1
358,358,1-5515,20
359,359,1-9217,3
360,360,1-7429,22
361,361,1-7781,22
362,362,1-6721,7
363,363,1-0997,17
364,364,1-20100,18
365,365,MLG22,23
366,366,1-9285,9
367,367,1-10294,19
368,368,1-5537,3
369,369,1-6168,12
370,370,1-9253,7
371,371,1-6199,6
372,372,7W2-0103,13
373,373,1-19109,3
374,374,1-7647,10
375,375,1-7486,10
376,376,1-3356,22
377,377,1-9399,19
378,378,1-8023,6
379,379,1-7484,10
380,380,MLG40,24
381,381,1-8187,11
382,382,1-6029,23
383,383,1-20077,6
384,384,1-8928,21
385,385,1-3472,18
386,386,1-6554,20
387,387,1-7499,24
388,388,1-9601,1
389,389,1-18869,9
390,390,1-8766,5
391,391,1-7575,6
392,392,1-5655,10
393,393,1-9182,4
394,394,1-9436,3
395,395,1-3300,2
396,396,1-20138,9
397,397,1-7449,10
398,398,1-7776,19
399,399,1-10042,20
400,400,1-7567,18
401,401,MLG38,21
402,402,1-7301,11
403,403,1-8691,1
404,404,1-5819,10
405,405,1-18927,7
406,406,1-6496,3
407,407,1-19851,1
408,408,1-10305,23
409,409,1-9123,13
410,410,7W2-12806,21
411,411,1-8914,14
412,412,MLG28,24
413,413,1-0295,24
414,414,1-7453,1
415,415,1-11388,21
416,416,1-18370,24
417,417,1-11522,20
418,418,1-6559,24
419,419,1-1958,4
420,420,1-9121,1
421,421,1-11523,24
422,422,1-7621,10
423,423,1-7987,21
424,424,1-8186,9
425,425,1-9135,10
426,426,1-6558,24
427,427,1-9115,15
428,428,1-8162,6
429,429,1-10919,1
430,430,1-9287,15
431,431,1-17969,22
432,432,1-1636,18
433,433,1-6533,1
434,434,1-7770,1
435,435,1-20040,8
436,436,1-11026,3
437,437,1-11533,23
438,438,1-9245,8
439,439,1-2192,2
440,440,1-9232,19
441,441,1-7476,17
442,442,1-7564,3
443,443,1-9396,24
444,444,1-10725,21
445,445,1-20081,20
446,446,1-9586,7
447,447,1-9458,17
448,448,1-5154,2
449,449,1-7467,24
450,450,1-5221,8
451,451,1-7715,19
452,452,1-8747,24
453,453,1-7753,1
454,454,1-19987,1
455,455,1-17979,24
456,456,1-20065,3
457,457,1-1959,1
458,458,1-9473,17
459,459,1-11121,1
460,460,1-8291,14
461,461,1-9548,2
462,462,1-19627,21
463,463,1-3371,2
464,464,1-9197,3
465,465,1-9225,24
466,466,1-1067,3
467,467,1-3182,4
468,468,1-8062,6
469,469,1-9412,2
470,470,1-18952,16
471,471,MLG04,1
472,472,1-7430,14
473,473,1-8981,17
474,474,1-4136,1
475,475,1-19108,3
476,476,1-3733,24
477,477,1-9316,10
478,478,1-8039,3
479,479,1-7910,1
480,480,1-7083,3
481,481,P1-17272,7
482,482,1-9522,24
483,483,1-9267,3
484,484,1-9203,10
485,485,1-7444,16
486,486,1-7146,3
487,487,1-7737,9
488,488,1-2322,4
489,489,1-3141,23
490,490,1-7297,24
491,491,1-6816,24
492,492,1-20046,1
493,493,1-7472,12
494,494,1-2318,24
495,495,1-10823,24
496,496,1-0487,1
497,497,1-3301,19
498,498,1-9259,7
499,499,1-9411,24
500,500,1-3631,24
501,501,1-0337,12
502,502,1-8090,3
503,503,1-8753,2
504,504,1-7721,24
505,505,1-7712,3
506,506,1-19859,3
507,507,1-5271,18
508,508,MLG25,23
509,509,1-2523,1
510,510,MLG05,19
511,511,P1-6891,20
512,512,1-17965,12
513,513,1-5140,24
514,514,1-9095,3
515,515,1-18770,21
516,516,1-8242,5
517,517,1-20780,1
518,518,1-0305,3
519,519,1-6608,10
520,520,1-10882,1
521,521,1-3727,20
522,522,1-5314,24
523,523,1-17927,10
524,524,1-10952,3
525,525,1-6015,3
526,526,1-11534,24
527,527,1-2429,1
528,528,1-9318,24
529,529,1-19069,17
530,530,1-3099,1
531,531,1-3702,24
532,532,1-9584,10
533,533,1-7707,10
534,534,1-4413,1
535,535,1-5965,1
536,536,1-3699,4
537,537,1-3369,5
538,538,1-7178,1
539,539,1-4609,16
540,540,1-3117,22
541,541,1-18369,16
542,542,1-7711,1
543,543,1-9466,24
544,544,1-9600,20
545,545,1-8940,8
546,546,1-3370,1
547,547,1-21411,1
548,548,1-19192,16
549,549,1-7870,3
550,550,1-7834,8
551,551,1-9935,1
552,552,1-9230,3
553,553,1-3309,6
554,554,1-9621,8
555,555,1-3142,20
556,556,1-7886,1
557,557,1-9643,6
558,558,1-10622,10
559,559,1-10217,8
560,560,1-5303,11
561,561,1-3100,1
562,562,1-5304,10
563,563,1-19989,1
564,564,1-19067,9
565,565,1-5873,24
566,566,1-8899,2
567,567,1-7356,3
568,568,1-3734,16
569,569,1-20124,4
570,570,1-5199,1
571,571,1-21180,1
572,572,1-9486,1
573,573,1-3380,1
574,574,1-5146,1
575,575,1-9133,1
576,576,1-3739,1
577,577,1-9958,18
578,578,1-4387,1
579,579,1-4618,1
580,580,1-20283,7
