,Exam Group,Exam Block
121,1-8853,14
122,1-20046,7
123,1-3472,2
124,1-19987,12
125,1-7581,9
126,1-3489,16
127,1-18952,7
128,MLG33,1
129,1-7579,12
130,MLG32,15
131,MLG13,21
132,1-0454,7
133,1-7460,14
134,1-6496,9
135,1-7499,14
136,1-7425,20
137,1-19257,13
138,1-2829,2
139,1-2699,13
140,1-9341,7
141,MLG42,10
142,MLG17,21
143,1-7302,12
144,1-8914,3
145,1-18635,20
146,1-9260,4
147,1-7172,12
148,1-2028,13
149,1-9621,12
150,P1-0004,1
151,1-11026,8
152,1-1530,22
153,MLG43,21
154,1-2485,4
155,1-7462,16
156,1-2322,12
157,1-2318,13
158,MLG12,10
159,MLG36,1
160,1-0363,11
161,1-7656,11
162,1-8242,14
163,1-1633,20
164,MLG29,11
165,1-5185,4
166,1-9454,6
167,1-9287,22
168,1-7636,7
169,1-1466,8
170,MLG40,1
171,1-3300,18
172,1-7326,2
173,1-7456,4
174,1-6568,9
175,1-8177,5
176,1-7356,10
177,1-10952,3
178,1-0754,6
179,1-8186,13
180,1-7886,1
181,1-9123,3
182,1-4136,16
183,1-18927,12
184,1-5314,1
185,1-3301,15
186,1-8162,1
187,1-3477,22
188,1-5221,2
189,1-7834,9
190,1-6199,17
191,1-9285,11
192,1-4874,20
193,1-3081,18
194,1-19109,1
195,1-3079,3
196,1-8537,12
197,1-20780,6
198,1-9203,11
199,1-0529,21
200,7W2-12806,8
201,1-3075,4
202,1-19108,10
203,1-19884,4
204,1-3509,4
205,1-7776,13
206,1-20065,3
207,1-4766,6
208,1-20077,4
209,MLG76,2
210,1-3182,20
211,1-7187,7
212,1-9522,10
213,1-8859,7
214,1-19859,10
215,1-7430,14
216,1-18953,8
217,1-7575,8
218,MLG11,19
219,1-8371,6
220,1-19627,9
221,1-20138,5
222,1-17959,1
223,1-5109,5
224,MLG05,11
225,1-17970,19
226,1-1047,2
227,1-9542,6
228,1-18816,14
229,1-6569,8
230,1-8766,7
231,1-4413,6
232,1-3186,20
233,1-8864,9
234,1-9935,3
235,1-3077,1
236,1-9245,15
237,1-7484,1
238,1-7444,14
239,1-1136,13
240,1-6168,9
241,1-2429,8
242,1-1367,9
243,1-7712,2
244,1-3099,9
245,1-10305,7
246,1-9232,20
247,1-8753,8
248,1-19068,7
249,1-9259,6
250,1-7178,1
251,MLG27,1
252,1-1887,18
253,1-7781,15
254,1-9230,5
255,1-17969,10
256,1-3037,16
257,MLG06,22
258,1-4654,20
259,1-5146,1
260,1-0305,10
261,1-8747,11
262,1-4394,8
263,1-7486,6
264,1-1131,12
265,1-7464,16
266,1-6554,7
267,1-7715,2
268,1-7899,11
269,1-5271,10
270,1-5655,2
271,1-19121,4
272,1-5531,6
273,1-9157,17
274,1-8497,15
275,1-1712,17
276,1-9548,2
277,P1-6891,9
278,1-3152,3
279,MLG03,7
280,MLG09,2
281,1-8126,2
282,1-7711,1
283,1-1636,13
284,1-5159,4
285,1-6727,17
286,1-7725,2
287,1-9267,3
288,1-20283,2
289,1-9958,1
290,1-0447,4
291,1-17979,8
292,1-11045,13
293,MLG20,15
294,1-3051,4
295,1-7522,20
296,1-21180,6
297,1-3702,6
298,1-7107,13
299,1-9316,5
300,1-7083,12
301,1-6684,4
302,1-8899,3
303,1-6543,21
304,1-10294,15
305,1-7472,9
306,1-18987,1
307,1-5199,4
308,1-1025,2
309,1-7481,14
310,1-9486,1
311,1-3739,3
312,1-3364,17
313,1-3631,1
314,1-11388,3
315,MLG31,11
316,1-4776,19
317,1-3733,2
318,1-3496,2
319,1-20040,2
320,1-0541,17
321,MLG30,1
322,MLG22,19
323,1-7946,14
324,1-3369,3
325,1-6625,1
326,1-9095,4
327,1-4609,2
328,1-7883,20
329,1-19755,18
330,MLG28,2
331,1-9412,11
332,1-6501,17
333,1-3047,3
334,1-3693,5
335,1-9276,8
336,1-8678,4
337,1-1035,21
338,1-3523,5
339,1-7523,2
340,1-0487,11
341,1-0983,17
342,MLG53,19
343,1-8754,22
344,1-9294,5
345,1-2364,6
346,1-10823,12
347,1-7720,3
348,MLG62,7
349,MLG57,15
350,1-19891,8
351,1-9399,1
352,1-2275,11
353,1-8681,19
354,1-11438,13
355,1-8666,21
356,1-18045,3
357,1-7488,20
358,MLG18,20
359,1-6166,22
360,MLG67,9
361,1-0691,16
362,1-0429,5
363,1-7993,10
364,MLG02,10
365,1-18435,6
366,MLG63,15
367,1-5154,13
368,1-4011,17
369,1-8564,11
370,1-7971,5
371,MLG66,17
372,1-6511,19
373,MLG73,7
374,MLG74,6
375,1-8990,4
376,1-18412,7
377,1-7901,9
378,1-5819,9
379,1-5228,4
380,MLG64,5
381,1-7987,14
382,1-18469,11
383,1-0582,4
384,1-0584,2
385,MLG70,12
386,MLG08,5
387,1-3469,16
388,1-8019,8
389,1-0598,2
390,1-1005,21
391,1-8165,18
392,1-18266,16
393,1-2292,7
394,1-8808,12
395,1-18620,8
396,1-11132,10
397,1-6492,6
398,MLG65,7
399,1-8087,15
400,MLG71,12
401,1-7038,9
402,1-1958,4
403,1-7402,3
404,1-9291,16
405,1-9365,18
406,1-6558,3
407,1-5899,17
408,1-8023,1
409,1-7297,8
410,1-8368,3
411,1-9135,19
412,1-7403,8
413,1-1763,15
414,1-5140,1
415,1-7872,16
416,1-3246,10
417,1-3026,3
418,1-1655,12
419,1-1176,15
420,1-7057,16
421,1-12345,2
422,1-3405,20
423,1-5696,3
424,1-8061,13
425,1-10919,2
426,1-7332,1
427,1-8613,10
428,1-7733,18
429,1-8949,21
430,1-8718,19
431,1-9115,16
432,1-1067,11
433,MLG55,9
434,1-6835,1
435,1-10882,9
436,1-8702,21
437,1-19093,6
438,1-9100,18
439,1-8062,21
440,1-9197,11
441,1-3717,8
442,1-7770,6
443,1-4397,5
444,1-2083,12
445,MLG61,18
446,1-1166,21
447,7W2-0103,3
448,1-6249,5
449,1-10960,13
450,1-2432,1
451,1-7146,8
452,1-18370,21
453,MLG45,1
454,1-6678,22
455,1-10981,2
456,1-2006,22
457,1-9071,17
458,1-9063,13
459,1-8284,13
460,1-8044,2
461,1-9351,12
462,1-8484,8
463,1-8187,19
464,1-8629,12
465,1-8053,20
466,1-1687,13
467,MLG82,1
468,1-11523,5
469,1-6494,10
470,1-10043,6
471,1-8618,1
472,MLG52,4
473,1-3174,22
474,1-6608,14
475,1-11522,22
476,MLG01,6
477,1-20081,4
478,1-8916,19
479,1-7809,7
480,1-1514,1
481,1-19851,20
482,1-11534,2
483,MLG47,17
484,MLG35,1
485,MLG25,1
486,1-6506,1
487,1-7467,12
488,1-18369,10
489,1-8058,11
490,1-6591,13
491,MLG51,17
492,1-3257,5
493,1-3162,2
494,MLG37,15
495,1-5515,10
496,1-18973,15
497,1-3216,6
498,MLG38,4
499,1-3135,16
500,MLG50,7
501,MLG56,12
502,1-8055,6
503,1-0295,5
504,1-18507,9
505,1-7936,12
506,1-3302,19
507,1-19067,18
508,1-8057,18
509,1-9473,15
510,1-1119,5
511,1-8691,1
512,1-9121,20
513,1-7453,1
514,1-6764,8
515,1-8480,13
516,1-0337,1
517,1-9436,17
518,1-3356,5
519,1-10800,17
520,1-8287,2
521,1-8630,7
522,1-10808,14
523,MLG04,12
524,1-3734,1
525,1-3117,2
526,1-11205,7
527,1-5568,21
528,MLG77,9
529,1-11533,19
530,1-7721,13
531,1-8951,3
532,1-9182,22
533,1-3371,12
534,MLG48,16
535,1-9253,7
536,1-1964,3
537,1-9499,9
538,1-18794,5
539,1-6559,5
540,1-8711,8
541,1-7301,19
542,1-5287,15
543,1-1959,1
544,1-20124,14
545,1-8291,10
546,1-9601,10
547,1-9600,1
548,1-3380,10
549,1-10622,12
550,1-3727,10
551,1-18869,18
552,1-9396,14
553,1-17965,19
554,1-18770,16
555,1-20068,2
556,1-5304,14
557,P1-17272,4
558,1-8628,5
559,1-9466,2
560,1-8940,10
561,1-3699,18
562,1-3142,19
563,1-11121,8
564,1-5303,1
565,1-19069,12
566,1-19192,22
567,1-5713,14
568,1-7910,4
569,1-10217,1
570,1-5965,21
571,1-4387,4
572,1-9584,20
573,1-3100,7
574,1-4618,4
575,1-5714,7
