,Exam Group,Exam Block
115,1-3254,8
116,1-7737,1
117,1-2523,3
118,1-7429,8
119,1-7476,1
120,MLG69,16
121,1-8853,7
122,1-20046,3
123,1-3472,4
124,1-19987,16
125,1-7581,16
126,1-3489,4
127,1-18952,3
128,MLG33,3
129,1-7579,5
130,MLG32,5
131,MLG13,22
132,1-0454,5
133,1-7460,15
134,1-6496,3
135,1-7499,7
136,1-7425,18
137,1-19257,18
138,1-2829,4
139,1-2699,9
140,1-9341,6
141,MLG42,17
142,MLG17,2
143,1-7302,16
144,1-8914,15
145,1-18635,8
146,1-9260,14
147,1-7172,18
148,1-2028,8
149,1-9621,2
150,P1-0004,21
151,1-11026,18
152,1-1530,16
153,MLG43,1
154,1-2485,22
155,1-7462,14
156,1-2322,21
157,1-2318,6
158,MLG12,17
159,MLG36,8
160,1-0363,14
161,1-7656,13
162,1-8242,1
163,1-1633,18
164,MLG29,4
165,1-5185,11
166,1-9454,13
167,1-9287,5
168,1-7636,10
169,1-1466,12
170,MLG40,3
171,1-3300,17
172,1-7326,22
173,1-7456,5
174,1-6568,19
175,1-8177,6
176,1-7356,1
177,1-10952,4
178,1-0754,21
179,1-8186,4
180,1-7886,1
181,1-9123,6
182,1-4136,4
183,1-18927,20
184,1-5314,12
185,1-3301,4
186,1-8162,17
187,1-3477,1
188,1-5221,14
189,1-7834,3
190,1-6199,11
191,1-9285,20
192,1-4874,17
193,1-3081,21
194,1-19109,5
195,1-3079,18
196,1-8537,21
197,1-20780,4
198,1-9203,18
199,1-0529,1
200,7W2-12806,6
201,1-3075,15
202,1-19108,3
203,1-19884,19
204,1-3509,3
205,1-7776,10
206,1-20065,15
207,1-4766,20
208,1-20077,14
209,MLG76,10
210,1-3182,20
211,1-7187,20
212,1-9522,4
213,1-8859,1
214,1-19859,15
215,1-7430,22
216,1-18953,1
217,1-7575,5
218,MLG11,19
219,1-8371,21
220,1-19627,9
221,1-20138,5
222,1-17959,3
223,1-5109,9
224,MLG05,2
225,1-17970,4
226,1-1047,17
227,1-9542,6
228,1-18816,17
229,1-6569,13
230,1-8766,4
231,1-4413,14
232,1-3186,18
233,1-8864,2
234,1-9935,2
235,1-3077,6
236,1-9245,1
237,1-7484,8
238,1-7444,1
239,1-1136,6
240,1-6168,14
241,1-2429,16
242,1-1367,5
243,1-7712,5
244,1-3099,1
245,1-10305,2
246,1-9232,18
247,1-8753,10
248,1-19068,3
249,1-9259,9
250,1-7178,2
251,MLG27,10
252,1-1887,3
253,1-7781,8
254,1-9230,3
255,1-17969,1
256,1-3037,20
257,MLG06,15
258,1-4654,11
259,1-5146,2
260,1-0305,16
261,1-8747,3
262,1-4394,20
263,1-7486,10
264,1-1131,16
265,1-7464,13
266,1-6554,12
267,1-7715,5
268,1-7899,12
269,1-5271,18
270,1-5655,1
271,1-19121,3
272,1-5531,13
273,1-9157,15
274,1-8497,20
275,1-1712,15
276,1-9548,22
277,P1-6891,7
278,1-3152,19
279,MLG03,7
280,MLG09,6
281,1-8126,17
282,1-7711,5
283,1-1636,8
284,1-5159,15
285,1-6727,10
286,1-7725,1
287,1-9267,15
288,1-20283,1
289,1-9958,2
290,1-0447,6
291,1-17979,1
292,1-11045,19
293,MLG20,5
294,1-3051,10
295,1-7522,16
296,1-21180,17
297,1-3702,13
298,1-7107,4
299,1-9316,15
300,1-7083,8
301,1-6684,14
302,1-8899,10
303,1-6543,1
304,1-10294,21
305,1-7472,9
306,1-18987,13
307,1-5199,1
308,1-1025,18
309,1-7481,3
310,1-9486,7
311,1-3739,9
312,1-3364,4
313,1-3631,2
314,1-11388,13
315,MLG31,1
316,1-4776,10
317,1-3733,1
318,1-3496,11
319,1-20040,2
320,1-0541,3
321,MLG30,2
322,MLG22,2
323,1-7946,17
324,1-3369,11
325,1-6625,2
326,1-9095,19
327,1-4609,9
328,1-7883,1
329,1-19755,18
330,MLG28,6
331,1-9412,2
332,1-6501,12
333,1-3047,19
334,1-3693,18
335,1-9276,7
336,1-8678,6
337,1-1035,22
338,1-3523,7
339,1-7523,11
340,1-0487,21
341,1-0983,7
342,MLG53,17
343,1-8754,4
344,1-9294,7
345,1-2364,13
346,1-10823,4
347,1-7720,4
348,MLG62,14
349,MLG57,16
350,1-19891,2
351,1-9399,12
352,1-2275,11
353,1-8681,15
354,1-11438,2
355,1-8666,19
356,1-18045,21
357,1-7488,3
358,MLG18,13
359,1-6166,16
360,MLG67,13
361,1-0691,9
362,1-0429,6
363,1-7993,12
364,MLG02,16
365,1-18435,22
366,MLG63,12
367,1-5154,8
368,1-4011,12
369,1-8564,2
370,1-7971,4
371,MLG66,21
372,1-6511,19
373,MLG73,6
374,MLG74,2
375,1-8990,9
376,1-18412,14
377,1-7901,14
378,1-5819,12
379,1-5228,13
380,MLG64,6
381,1-7987,19
382,1-18469,11
383,1-0582,15
384,1-0584,1
385,MLG70,11
386,MLG08,11
387,1-3469,5
388,1-8019,21
389,1-0598,15
390,1-1005,12
391,1-8165,8
392,1-18266,7
393,1-2292,10
394,1-8808,22
395,1-18620,6
396,1-11132,17
397,1-6492,1
398,MLG65,6
399,1-8087,7
400,MLG71,1
401,1-7038,15
402,1-1958,3
403,1-7402,11
404,1-9291,5
405,1-9365,9
406,1-6558,1
407,1-5899,7
408,1-8023,2
409,1-7297,1
410,1-8368,11
411,1-9135,3
412,1-7403,12
413,1-1763,1
414,1-5140,2
415,1-7872,1
416,1-3246,21
417,1-3026,21
418,1-1655,10
419,1-1176,1
420,1-7057,5
421,1-12345,13
422,1-3405,12
423,1-5696,19
424,1-8061,22
425,1-10919,20
426,1-7332,10
427,1-8613,20
428,1-7733,1
429,1-8949,4
430,1-8718,13
431,1-9115,10
432,1-1067,5
433,MLG55,3
434,1-6835,11
435,1-10882,11
436,1-8702,17
437,1-19093,14
438,1-9100,2
439,1-8062,9
440,1-9197,2
441,1-3717,7
442,1-7770,16
443,1-4397,17
444,1-2083,7
445,MLG61,4
446,1-1166,9
447,7W2-0103,4
448,1-6249,1
449,1-10960,9
450,1-2432,2
451,1-7146,14
452,1-18370,13
453,MLG45,5
454,1-6678,16
455,1-10981,1
456,1-2006,1
457,1-9071,19
458,1-9063,4
459,1-8284,10
460,1-8044,10
461,1-9351,3
462,1-8484,21
463,1-8187,9
464,1-8629,2
465,1-8053,1
466,1-1687,16
467,MLG82,2
468,1-11523,17
469,1-6494,21
470,1-10043,22
471,1-8618,4
472,MLG52,7
473,1-3174,18
474,1-6608,13
475,1-11522,6
476,MLG01,2
477,1-20081,6
478,1-8916,22
479,1-7809,8
480,1-1514,11
481,1-19851,8
482,1-11534,11
483,MLG47,7
484,MLG35,2
485,MLG25,1
486,1-6506,3
487,1-7467,21
488,1-18369,3
489,1-8058,8
490,1-6591,8
491,MLG51,8
492,1-3257,6
493,1-3162,1
494,MLG37,6
495,1-5515,1
496,1-18973,21
497,1-3216,1
498,MLG38,20
499,1-3135,9
500,MLG50,5
501,MLG56,1
502,1-8055,12
503,1-0295,9
504,1-18507,7
505,1-7936,14
506,1-3302,12
507,1-19067,11
508,1-8057,14
509,1-9473,1
510,1-1119,10
511,1-8691,1
512,1-9121,2
513,1-7453,2
514,1-6764,22
515,1-8480,19
516,1-0337,16
517,1-9436,1
518,1-3356,2
519,1-10800,12
520,1-8287,5
521,1-8630,1
522,1-10808,1
523,MLG04,1
524,1-3734,4
525,1-3117,1
526,1-11205,19
527,1-5568,22
528,MLG77,3
529,1-11533,2
530,1-7721,2
531,1-8951,19
532,1-9182,5
533,1-3371,2
534,MLG48,17
535,1-9253,1
536,1-1964,18
537,1-9499,5
538,1-18794,4
539,1-6559,8
540,1-8711,16
541,1-7301,14
542,1-5287,1
543,1-1959,17
544,1-20124,5
545,1-8291,7
546,1-9601,15
547,1-9600,13
548,1-3380,19
549,1-10622,2
550,1-3727,2
551,1-18869,11
552,1-9396,1
553,1-17965,3
554,1-18770,7
555,1-20068,2
556,1-5304,6
557,P1-17272,10
558,1-8628,15
559,1-9466,2
560,1-8940,18
561,1-3699,1
562,1-3142,2
563,1-11121,1
564,1-5303,13
565,1-19069,8
566,1-19192,7
567,1-5713,18
568,1-7910,1
569,1-10217,12
570,1-5965,1
571,1-4387,11
572,1-9584,1
573,1-3100,1
574,1-4618,20
575,1-5714,3
