conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,3,7,47,45,307,387,985,4104,1545,809,16.84776758409786,33698,222.0,2.0,20.0,80.13963162899017,40.87293893098831,9.729055762290955,2.2359278798103333,9.874902963638306,1320.1524913311005,31.416836380958557,39.36300873756409,262.35657930374146,3.189281702041626,0.003603086806833744,0.5824161171913147
