conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
319,0,3,3,56,34,279,610,1129,3369,947,553,16.18525993883792,38217,300.0,6.0,23.0,25.368279814720154,31.225475668907166,1.7117524147033691,6.504961848258972,6.58275842666626,1528.0799269676208,82.06859827041626,98.22331666946411,236.53689920902252,0.02534882351756096,0.2338787317276001,0.05624575912952423
