conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
1,0,3,16,53,44,460,247,1589,3355,798,492,14.968256880733945,20882,208.0,5.0,20.0,27.572953701019287,9.25512209534645,4.301458299160004,6.053750514984131,8.897340297698975,1266.8025195598602,37.99170255661011,91.52771234512329,231.31787478923798,2.3850083351135254,0.4035296142101288,0.2650957405567169
