conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
1,0,5,3,31,26,281,481,705,3530,1139,859,16.602201834862385,41089,268.0,2.0,21.0,89.34963464736938,47.20240503549576,6.369298100471497,3.026963770389557,4.402450323104858,1870.4556226730347,22.158294916152954,47.45383262634277,207.69638270139694,1.0198808908462524,0.64972984790802,0.38325485587120056
