conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,2,7,37,22,299,497,1225,2421,1096,868,16.93651376146789,46424,251.0,2.0,23.0,68.11408958397806,12.762677459977567,1.807018481194973,6.819856492802501,4.73049309104681,1173.4662260860205,31.631360296159983,32.742290291935205,308.3972826600075,3.797335557639599,0.7580694416537881,0.2541499314829707
