conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,6,10,97,58,372,374,1820,3121,728,525,15.158348623853211,22600,208.0,1.0,20.0,78.74334871768951,11.65332205593586,7.122952342033386,3.2159480452537537,2.6293131709098816,1261.9684040546417,51.69481039047241,69.33367848396301,249.83888268470764,2.3520560264587402,0.8469913005828857,0.27051258087158203
