conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
0,0,1,1,39,27,277,267,1253,3322,1274,775,16.76954128440367,38063,227.0,4.0,22.0,53.35283666849136,31.60478562116623,8.503604531288147,2.2183698415756226,4.347472786903381,1413.189321756363,10.493529587984085,84.27523970603943,347.7451682090759,3.692028760910034,0.23410987854003906,0.9412907958030701
