conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
2,0,4,7,46,20,341,492,905,3572,732,745,15.54966360856269,38012,273.0,2.0,20.0,83.54013085365295,45.02675801515579,3.5662344098091125,4.765469431877136,9.266766905784607,1838.9015793800354,93.8613772392273,15.896961092948914,291.2506937980652,2.877995729446411,0.6719167232513428,0.6808829307556152
