conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens
2,0,3,11,57,35,426,297,1541,3119,1170,768,16.101896024464832,28662,284.0,5.0,21.0,77.78295159339905,10.649223029613495,5.186286568641663,0.6599099189043045,6.337798237800598,1709.0325355529785,50.39370656013489,21.07490301132202,364.5205855369568,0.6290311813354492,0.0934264287352562,0.1884709894657135
